,ts_code,name,industry,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300160.SZ,秀强股份,玻璃,8.5,49.95,中央汇金资产管理有限责任公司
1,002239.SZ,奥特佳,汽车配件,3.66,45.03,
2,688088.SH,虹软科技,软件服务,98.78,38.18,
3,000016.SZ,深康佳A,家用电器,8.25,35.91,"香港中央结算有限公司(陆股通)
全国社保基金一一八组合"
4,300051.SZ,三五互联,互联网,13.83,30.03,
5,002838.SZ,道恩股份,塑料,21.79,30.01,"全国社保基金四零四组合
招商银行股份有限公司-鹏华创新驱动混合型证券投资基金
中国工商银行股份有限公司-诺安成长混合型证券投资基金
兴业银行股份有限公司-工银瑞信新材料新能源行业股票型证券投资基金
中国工商银行股份有限公司-鹏华改革红利股票型证券投资基金"
6,300235.SZ,方直科技,软件服务,23.0,29.98,前海开源基金-浦发银行-中融国际信托-中融-融珲60号单一资金信托
7,300390.SZ,天华超净,元器件,11.48,29.94,
8,300363.SZ,博腾股份,化学制药,24.21,27.01,"重庆慧林股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)"
9,603799.SH,华友钴业,小金属,54.0,26.78,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金
中国工商银行股份有限公司-富国创新科技混合型证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
10,600200.SH,江苏吴中,化学制药,10.56,26.49,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)"
11,688008.SH,澜起科技,半导体,115.8,25.5,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国建设银行股份有限公司-交银施罗德蓝筹混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
中国建设银行股份有限公司-交银施罗德稳健配置混合型证券投资基金
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金"
12,300677.SZ,英科医疗,医疗保健,35.18,25.15,广发证券股份有限公司-中庚小盘价值股票型证券投资基金
13,300455.SZ,康拓红外,运输设备,16.67,23.98,
14,002126.SZ,银轮股份,汽车配件,11.08,21.37,"香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一一三组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国银行-大成蓝筹稳健证券投资基金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)
香港中央结算有限公司(陆股通)
基本养老保险基金一零零三组合
全国社保基金一一三组合
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国银行-大成蓝筹稳健证券投资基金
贵州铁路发展基金管理有限公司-贵州铁路人保壹期壹号股权投资基金中心(有限合伙)"
15,000652.SZ,泰达股份,批发业,8.2,20.07,"中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
南方基金-农业银行-南方中证金融资产管理计划"
16,603311.SH,金海环境,专用机械,13.91,20.05,
17,300578.SZ,会畅通讯,通信设备,45.02,20.01,深圳市金格投资管理有限公司-金格一号私募证券投资基金
18,300123.SZ,亚光科技,船舶,15.4,20.0,"湖南省资产管理有限公司
华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金"
19,000977.SZ,浪潮信息,IT设备,47.91,20.0,"中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-华安智能生活混合型证券投资基金
全国社保基金四一四组合
中国建设银行股份有限公司-华商盛世成长混合型证券投资基金
全国社保基金一一零组合"
20,300373.SZ,扬杰科技,半导体,29.68,20.0,"香港中央结算有限公司(陆股通)
安徽高新毅达皖江产业发展创业投资基金(有限合伙)
JF资产管理有限公司-JF中国先驱A股基金
中国光大银行股份有限公司-泓德优选成长混合型证券投资基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国工商银行股份有限公司-东方红新动力灵活配置混合型证券投资基金
摩根证券投资信托股份有限公司-摩根中国A股证券投资信托基金"
21,300724.SZ,捷佳伟创,专用机械,72.42,20.0,"天津架桥富凯股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金
深圳市麦瑞股权投资基金合伙企业(有限合伙)
深圳市麦瑞世纪股权投资基金(有限合伙)
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划"
22,603726.SH,朗迪集团,机械基件,20.57,20.0,
23,002623.SZ,亚玛顿,玻璃,43.46,19.99,中央汇金资产管理有限责任公司
24,300468.SZ,四方精创,软件服务,44.59,19.99,招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
25,603229.SH,奥翔药业,化学制药,28.95,19.99,
26,002460.SZ,赣锋锂业,小金属,59.49,19.99,"中国农业银行股份有限公司-万家品质生活灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金
中国农业银行股份有限公司-华安智能生活混合型证券投资基金"
27,601999.SH,出版传媒,出版业,8.75,19.98,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
28,603158.SH,腾龙股份,汽车配件,26.6,19.53,中国建设银行-华富竞争力优选混合型证券投资基金
29,002497.SZ,雅化集团,化工原料,11.64,18.65,中央汇金资产管理有限责任公司
30,002791.SZ,坚朗五金,其他建材,48.7,18.65,全国社保基金四一三组合
31,600845.SH,宝信软件,软件服务,47.35,18.07,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰估值优势混合型证券投资基金(LOF)
全国社保基金四一四组合
上海浦东发展银行股份有限公司-国泰金龙行业精选证券投资基金"
32,300223.SZ,北京君正,半导体,111.85,17.79,"中央汇金资产管理有限责任公司
中国工商银行股份有限公司-诺安成长混合型证券投资基金
全国社保基金六零二组合"
33,688012.SH,中微公司,专用机械,216.0,17.62,"深圳德威资本投资管理有限公司-德威资本优盛私募基金
中国银行股份有限公司-宝盈核心优势灵活配置混合型证券投资基金
民生通惠资产-工商银行-民生通惠通汇4号资产管理产品
中国工商银行股份有限公司-诺安新经济股票型证券投资基金"
34,300459.SZ,金科文化,互联网,4.57,17.42,
35,300693.SZ,盛弘股份,电气设备,18.66,17.33,
36,300087.SZ,荃银高科,种植业,12.78,17.02,
37,300623.SZ,捷捷微电,半导体,44.02,16.86,"中国建设银行股份有限公司-摩根士丹利华鑫卓越成长混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
38,002214.SZ,大立科技,电器仪表,21.23,16.34,"中国中投-杭州银行-金中投大立1号集合资产管理计划
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金六零四组合
全国社保基金四零七组合
中国中投-杭州银行-金中投大立1号集合资产管理计划
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金六零四组合
全国社保基金四零七组合
中国中投-杭州银行-金中投大立1号集合资产管理计划
中国银行股份有限公司-华泰柏瑞量化先行混合型证券投资基金
交通银行股份有限公司-长信量化先锋混合型证券投资基金
全国社保基金四零七组合
中国工商银行股份有限公司-南方大数据100指数证券投资基金"
39,603358.SH,华达科技,汽车配件,19.06,16.19,
40,603887.SH,城地股份,建筑工程,31.06,16.13,"上海大藏资产管理有限公司-上海大藏万安私募投资基金
中国银行-海富通收益增长证券投资基金"
41,300769.SZ,德方纳米,化工原料,171.53,15.82,
42,603927.SH,中科软,软件服务,77.23,15.76,
43,300324.SZ,旋极信息,软件服务,9.22,15.08,"北方国际信托股份有限公司-北方信托·恒升一号证券投资单一资金信托
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划
上海泉汐投资管理有限公司-泉汐名扬多策略组合投资私募基金1号"
44,600636.SH,三爱富,化工原料,14.17,15.07,"中央汇金资产管理有限责任公司
重庆信三威投资咨询中心(有限合伙)-润泽前程4号私募基金
中央汇金资产管理有限责任公司
重庆信三威投资咨询中心(有限合伙)-润泽前程4号私募基金
全国社保基金五零三组合"
45,688018.SH,乐鑫科技,半导体,276.0,14.95,"中国工商银行股份有限公司-广发轮动配置混合型证券投资基金
中国农业银行股份有限公司-广发科创主题3年封闭运作灵活配置混合型证券投资基金"
46,300460.SZ,惠伦晶体,元器件,27.47,14.86,中央汇金资产管理有限责任公司
47,300014.SZ,亿纬锂能,电气设备,69.9,14.36,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
交通银行-海富通精选证券投资基金
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金"
48,002602.SZ,世纪华通,互联网,15.19,12.72,香港中央结算有限公司(陆股通)
49,603022.SH,新通联,广告包装,17.7,11.08,
50,603208.SH,江山欧派,家居用品,72.53,10.67,"交通银行股份有限公司-农银汇理行业成长混合型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
中国工商银行股份有限公司-汇添富民营活力混合型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
中国农业银行股份有限公司-汇添富逆向投资混合型证券投资基金
紫金信托有限责任公司
中国建设银行股份有限公司-融通新能源灵活配置混合型证券投资基金
中国工商银行-融通蓝筹成长证券投资基金
中国银行股份有限公司-东方红睿华沪港深灵活配置混合型证券投资基金(LOF)"
51,300026.SZ,红日药业,中成药,4.83,10.09,"泰达宏利基金-民生银行-泰达宏利价值成长定向增发118号资产管理计划
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
52,002766.SZ,*ST索菱,汽车配件,4.38,10.07,
53,300030.SZ,阳普医疗,医疗保健,9.98,10.04,"中央汇金资产管理有限责任公司
四川信托有限公司-四川信托-阳普医疗员工持股计划集合资金信托计划
长安基金-光大银行-长安睿享2号分级资产管理计划
元达信资本-工商银行-元达信腾飞1号资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划"
54,002467.SZ,二六三,电信运营,7.88,10.04,中央汇金资产管理有限责任公司
55,002045.SZ,国光电器,元器件,12.89,10.04,"华宝信托有限责任公司-“辉煌”73号单一资金信托
财通基金-浦发银行-海际证券有限责任公司
财通基金-浦发银行-海际证券有限责任公司
香港中央结算有限公司(陆股通)
财通基金-浦发银行-海际证券有限责任公司
中国国际金融香港资产管理有限公司-客户资金"
56,600866.SH,星湖科技,食品,5.83,10.03,深圳市美盛通资产管理有限公司-美盛通成长1号私募证券投资基金
57,300448.SZ,浩云科技,软件服务,13.5,10.03,"长信基金-浦发银行-云南国际信托-云信智兴2017-2013号单一资金信托
中央汇金资产管理有限责任公司"
58,300359.SZ,全通教育,文教休闲,6.86,10.03,"北京顺业恒通资产管理有限公司
民生证券-兴业银行-民生稳赢3号集合资产管理计划"
