,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,603987.SH,603987,康德莱,医疗保健,7.51,5163.7
1,000767.SZ,000767,漳泽电力,火力发电,2.92,4396.48
2,603590.SH,603590,康辰药业,化学制药,37.88,3345.56
3,600298.SH,600298,安琪酵母,食品,30.77,2882.97
4,002607.SZ,002607,中公教育,文教休闲,13.65,2759.86
5,600827.SH,600827,百联股份,超市连锁,9.97,2485.45
6,603607.SH,603607,京华激光,造纸,21.5,2450.1
7,600976.SH,600976,健民集团,中成药,17.36,2413.57
8,002493.SZ,002493,荣盛石化,化纤,12.13,2293.49
9,300151.SZ,300151,昌红科技,机械基件,6.59,2266.59
10,601699.SH,601699,潞安环能,煤炭开采,8.41,2128.57
11,601005.SH,601005,重庆钢铁,普钢,2.09,2027.84
12,000430.SZ,000430,张家界,旅游景点,5.76,2007.57
13,600812.SH,600812,华北制药,化学制药,4.51,1962.98
14,002032.SZ,002032,苏泊尔,家用电器,77.19,1958.97
15,600268.SH,600268,国电南自,电气设备,6.25,1953.83
16,600436.SH,600436,片仔癀,中成药,113.0,1931.8
17,601588.SH,601588,北辰实业,区域地产,3.99,1917.69
18,300587.SZ,300587,天铁股份,橡胶,22.75,1857.45
19,300463.SZ,300463,迈克生物,医疗保健,26.0,1838.48
20,601838.SH,601838,成都银行,银行,9.08,1776.61
21,600196.SH,600196,复星医药,化学制药,25.22,1738.56
22,603326.SH,603326,我乐家居,家居用品,11.68,1732.95
23,603811.SH,603811,诚意药业,化学制药,19.47,1638.74
24,603779.SH,603779,威龙股份,红黄药酒,14.8,1626.23
25,300529.SZ,300529,健帆生物,医疗保健,61.27,1582.1
26,002362.SZ,002362,汉王科技,电脑设备,15.95,1547.96
27,300658.SZ,300658,延江股份,纺织,13.92,1545.89
28,603050.SH,603050,科林电气,电气设备,12.05,1532.72
29,000902.SZ,000902,新洋丰,农药化肥,11.04,1529.67
30,600515.SH,600515,海航基础,全国地产,5.14,1523.02
