,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,300495.SZ,300495,美尚生态,环境保护,14.7,3805.66
1,603585.SH,603585,苏利股份,化工原料,25.31,3427.75
2,603506.SH,603506,南都物业,房产服务,23.68,2501.06
3,600784.SH,600784,鲁银投资,普钢,5.68,2397.12
4,000768.SZ,000768,中航飞机,航空,16.26,2189.66
5,603655.SH,603655,朗博科技,汽车配件,16.65,2189.04
6,002324.SZ,002324,普利特,塑料,9.66,2133.46
7,002410.SZ,002410,广联达,软件服务,28.28,2002.23
8,603727.SH,603727,博迈科,石油开采,15.71,1993.26
9,600667.SH,600667,太极实业,半导体,7.01,1951.06
10,000821.SZ,000821,京山轻机,轻工机械,8.99,1942.46
11,603326.SH,603326,我乐家居,家居用品,11.32,1833.22
12,603798.SH,603798,康普顿,石油加工,11.15,1655.97
13,000547.SZ,000547,航天发展,通信设备,10.2,1645.02
14,300442.SZ,300442,普丽盛,轻工机械,14.02,1630.84
15,002935.SZ,002935,天奥电子,元器件,49.45,1478.1
16,002007.SZ,002007,华兰生物,生物制药,43.86,1473.43
17,300306.SZ,300306,远方信息,电器仪表,8.7,1448.47
18,300522.SZ,300522,世名科技,染料涂料,17.28,1416.47
19,300143.SZ,300143,星普医科,医疗保健,8.76,1357.47
20,300452.SZ,300452,山河药辅,化学制药,16.47,1328.57
21,600879.SH,600879,航天电子,航空,6.46,1313.71
22,600855.SH,600855,航天长峰,专用机械,13.85,1312.19
23,002112.SZ,002112,三变科技,电气设备,8.25,1290.43
24,300665.SZ,300665,飞鹿股份,染料涂料,10.71,1289.79
25,002798.SZ,002798,帝欧家居,家居用品,22.18,1288.43
26,300706.SZ,300706,阿石创,元器件,23.13,1282.1
27,002339.SZ,002339,积成电子,电气设备,8.24,1275.5
28,002690.SZ,002690,美亚光电,专用机械,27.25,1255.33
29,000158.SZ,000158,常山北明,软件服务,5.95,1229.98
30,300662.SZ,300662,科锐国际,综合类,34.92,1227.88
31,300458.SZ,300458,全志科技,元器件,20.95,1196.37
32,603528.SH,603528,多伦科技,软件服务,7.81,1168.02
33,600552.SH,600552,凯盛科技,玻璃,5.11,1164.1
34,603866.SH,603866,桃李面包,食品,39.05,1161.36
35,000401.SZ,000401,冀东水泥,水泥,16.45,1129.12
36,002586.SZ,002586,围海股份,建筑施工,5.36,1125.22
37,603021.SH,603021,山东华鹏,玻璃,6.29,1122.43
38,603605.SH,603605,珀莱雅,日用化工,63.05,1114.08
39,300312.SZ,300312,邦讯技术,通信设备,7.2,1112.06
40,603895.SH,603895,天永智能,专用机械,23.65,1110.8
41,600805.SH,600805,悦达投资,综合类,6.07,1087.19
42,600435.SH,600435,北方导航,专用机械,9.6,1079.78
43,600796.SH,600796,钱江生化,农药化肥,5.57,1078.35
44,002801.SZ,002801,微光股份,电气设备,30.38,1073.63
45,300381.SZ,300381,溢多利,生物制药,9.79,1070.87
46,000561.SZ,000561,烽火电子,通信设备,7.22,1066.41
47,600493.SH,600493,凤竹纺织,纺织,6.74,1064.24
48,300005.SZ,300005,探路者,服饰,4.0,1063.81
49,002885.SZ,002885,京泉华,元器件,21.69,1062.0
50,002173.SZ,002173,创新医疗,医疗保健,8.4,1061.42
51,300321.SZ,300321,同大股份,塑料,15.41,1059.53
52,002058.SZ,002058,威尔泰,电器仪表,11.92,1055.2
