,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,603226.SH,603226,菲林格尔,家居用品,26.15,384.7
1,002250.SZ,002250,联化科技,化工原料,11.2,352.74
2,002773.SZ,002773,康弘药业,中成药,55.5,298.86
3,002726.SZ,002726,龙大肉食,食品,10.74,296.89
4,603617.SH,603617,君禾股份,专用机械,22.27,283.46
5,600732.SH,600732,ST新梅,区域地产,7.15,282.81
6,300341.SZ,300341,麦克奥迪,电气设备,7.28,274.52
7,600769.SH,600769,祥龙电业,建筑施工,6.98,264.32
8,002303.SZ,002303,美盈森,造纸,6.01,247.86
9,603886.SH,603886,元祖股份,食品,25.08,245.91
10,603499.SH,603499,翔港科技,广告包装,33.57,243.22
11,002515.SZ,002515,金字火腿,食品,7.06,236.46
12,603505.SH,603505,金石资源,矿物制品,19.21,230.21
13,300241.SZ,300241,瑞丰光电,半导体,7.59,226.88
14,002757.SZ,002757,南兴装备,家居用品,38.8,226.4
15,002203.SZ,002203,海亮股份,铜,10.77,211.49
16,300130.SZ,300130,新国都,电脑设备,18.0,209.72
17,002810.SZ,002810,山东赫达,化工原料,25.36,202.45
18,002158.SZ,002158,汉钟精机,工程机械,12.97,201.33
19,600378.SH,600378,天科股份,化工原料,15.05,196.33
20,603320.SH,603320,迪贝电气,机械基件,22.47,194.37
21,000755.SZ,000755,山西路桥,公路,6.07,190.69
22,300319.SZ,300319,麦捷科技,元器件,7.3,190.56
23,603589.SH,603589,口子窖,白酒,63.88,186.48
24,002311.SZ,002311,海大集团,饲料,31.19,184.19
25,002729.SZ,002729,好利来,元器件,35.1,180.2
26,603168.SH,603168,莎普爱思,化学制药,9.41,176.88
27,600009.SH,600009,上海机场,机场,70.5,166.0
28,600478.SH,600478,科力远,元器件,6.9,164.18
29,300551.SZ,300551,古鳌科技,专用机械,16.29,160.44
30,600438.SH,600438,通威股份,饲料,14.55,154.96
31,300025.SZ,300025,华星创业,通信设备,6.53,153.99
32,603345.SH,603345,安井食品,食品,46.15,151.68
33,603959.SH,603959,百利科技,建筑施工,22.1,151.42
34,002446.SZ,002446,盛路通信,通信设备,10.91,151.34
35,600731.SH,600731,湖南海利,农药化肥,7.09,148.79
36,002122.SZ,002122,*ST天马,机械基件,3.44,144.74
37,002791.SZ,002791,坚朗五金,其他建材,15.52,141.93
38,002778.SZ,002778,高科石化,石油加工,20.24,141.21
39,600748.SH,600748,上实发展,全国地产,11.07,141.19
40,600863.SH,600863,内蒙华电,火力发电,3.2,139.41
41,002088.SZ,002088,鲁阳节能,矿物制品,13.98,136.83
42,603637.SH,603637,镇海股份,建筑施工,18.72,134.38
43,300508.SZ,300508,维宏股份,软件服务,31.42,133.7
44,603045.SH,603045,福达合金,电气设备,34.34,133.59
45,000890.SZ,000890,法尔胜,钢加工,7.29,132.14
46,600110.SH,600110,诺德股份,电气设备,5.28,132.08
47,000529.SZ,000529,广弘控股,食品,7.23,130.65
48,600248.SH,600248,延长化建,建筑施工,4.92,128.47
49,002866.SZ,002866,传艺科技,电脑设备,13.42,125.31
50,300369.SZ,300369,绿盟科技,软件服务,14.07,123.62
51,603003.SH,603003,龙宇燃油,石油贸易,9.63,121.82
