,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
0,603697.SH,603697,有友食品,食品,7.0,22.09,,17.56亿
1,002953.SZ,002953,日丰股份,电气设备,6.0,26.85,,11.55亿
2,000713.SZ,000713,丰乐种业,种植业,5.0,16.05,"农药, 安徽国企改革, 转基因, 乡村振兴, 业绩预增, 农业种植, 人造肉, ",47.97亿
3,600313.SH,600313,农发种业,种植业,3.0,4.24,"央企改革, 转基因, 乡村振兴, 农垦, 土地流转, 农业种植, ",43.22亿
4,002164.SZ,002164,宁波东力,电气设备,3.0,6.08,"风电, 定增破发, ",26.52亿
5,300029.SZ,300029,天龙光电,专用机械,3.0,6.75,"光伏, ",13.5亿
6,600734.SH,600734,实达集团,电脑设备,2.0,8.95,"华为产业链, 物联网, 高质押率, 智慧城市, 国产操作系统, 智慧安防, 创投, ",31.74亿
7,300167.SZ,300167,迪威迅,通信设备,2.0,6.75,"智慧城市, 国资入股, 智慧安防, ",20.27亿
8,002919.SZ,002919,名臣健康,日用化工,2.0,26.5,"高送转, 化妆品, ",7.47亿
9,603970.SH,603970,中农立华,其他商业,2.0,20.58,"农药, 无人机, ",16.38亿
10,603267.SH,603267,鸿远电子,元器件,2.0,35.28,,14.58亿
11,000795.SZ,000795,英洛华,矿物制品,2.0,5.94,"业绩预增, 稀土磁材, 智能制造, 机器人, ",52.65亿
12,300354.SZ,300354,东华测试,电器仪表,2.0,11.74,"大飞机, 智能仪表, ",8.86亿
13,600898.SH,600898,国美通讯,通信设备,1.0,9.47,,23.91亿
14,600359.SH,600359,新农开发,农业综合,1.0,6.86,"棉花, 食品, 新疆, 农垦, 乳业（奶粉）, 土地流转, 新疆国企改革, 农业种植, 资产重组, ",26.17亿
15,601038.SH,601038,一拖股份,农用机械,1.0,5.82,"央企改革, 乡村振兴, 债转股-AMC, 农机, ",34.57亿
16,300493.SZ,300493,润欣科技,通信设备,1.0,11.48,"5G, 定增破发, 移动支付, 高送转, 半导体, 智慧城市, 共享经济, 智慧安防, ",34.44亿
17,600354.SH,600354,敦煌种业,种植业,1.0,6.03,"棉花, 农业种植, ",31.83亿
18,603318.SH,603318,派思股份,专用机械,1.0,26.08,"天然气, 物联网, 股权转让, 国资入股, 资产重组, ",104.88亿
19,603738.SH,603738,泰晶科技,元器件,1.0,14.7,"被动元件, ",8.64亿
20,600095.SH,600095,哈高科,区域地产,1.0,6.59,"雄安-园林环保, 雄安新区, 壳公司, 人造肉, ",23.81亿
21,300777.SZ,300777,N中简,化纤,1.0,9.6,,3.84亿
22,300726.SZ,300726,宏达电子,元器件,1.0,22.02,"5G, 被动元件, 军工, 军民融合, 半导体, ",23.88亿
23,300708.SZ,300708,聚灿光电,半导体,1.0,11.63,"LED, ",10.0亿
24,300598.SZ,300598,诚迈科技,软件服务,1.0,28.95,"阿里巴巴概念股, 高送转-预期, 华为产业链, 蔚来汽车概念股, 无人驾驶, 国产软件, 国产操作系统, 强势人气股, ",14.0亿
25,300555.SZ,300555,路通视信,通信设备,1.0,10.97,"物联网, 智慧城市, 智慧安防, 广电, ",9.57亿
26,000505.SZ,000505,京粮控股,食品,1.0,7.7,"定增破发, 海南自由贸易港, 自贸区, 自由贸易港, 海南, 人造肉, ",31.27亿
27,300333.SZ,300333,兆日科技,元器件,1.0,10.21,"网络安全, 国产芯片, ",33.78亿
28,002436.SZ,002436,兴森科技,元器件,1.0,5.27,"PCB板, 互联网金融, 半导体, 国资入股, ",66.5亿
29,002049.SZ,002049,紫光国微,元器件,1.0,45.11,"MSCI, 物联网, 移动支付, 半导体, 高校系, 国产芯片, ",273.48亿
30,002052.SZ,002052,同洲电子,通信设备,1.0,5.82,"物联网, 家电, 举牌股, 黑色家电, 广电, ",43.41亿
31,002119.SZ,002119,康强电子,半导体,1.0,14.29,"移动支付, 举牌股, 半导体, 股权争夺, ",40.4亿
32,002170.SZ,002170,芭田股份,农药化肥,1.0,4.25,"阿里巴巴概念股, 无人机, 化肥, 土地流转, 磷化工, 强势人气股, ",27.51亿
33,002185.SZ,002185,华天科技,半导体,1.0,5.09,"指纹识别, 半导体, 3D感应, LED, ",108.44亿
34,002388.SZ,002388,新亚制程,元器件,1.0,6.19,"华为产业链, 回购, 供应链金融, 高质押率, ",24.74亿
35,002855.SZ,002855,捷荣技术,塑料,1.0,10.81,"华为产业链, ",9.02亿
36,300299.SZ,300299,富春股份,通信设备,1.0,7.46,"5G, 数字中国, 大数据, 资产重组, 游戏, 手游, 影视, 动漫, ",46.11亿
37,300025.SZ,300025,华星创业,通信设备,1.0,6.12,"5G, 华为产业链, 物联网, 云计算, 股权转让, ",23.83亿
38,300066.SZ,300066,三川智慧,电器仪表,1.0,4.85,"固废处理, 华为产业链, 物联网, 智能仪表, 环保, 大数据, ",48.31亿
39,300184.SZ,300184,力源信息,元器件,1.0,6.8,"回购, 物联网, 北斗导航, 高送转, 半导体, 共享经济, 智慧安防, 独角兽, ",37.52亿
40,300211.SZ,300211,亿通科技,通信设备,1.0,6.78,"智慧安防, 广电, ",12.59亿
41,300223.SZ,300223,北京君正,半导体,1.0,26.84,"物联网, 半导体, 国产芯片, 资产重组, 手势识别, ",32.46亿
42,300238.SZ,300238,冠昊生物,医疗保健,1.0,27.17,"健康中国, 脑科学, 医药, 创新药, 医疗器械, 创投, ",66.61亿
43,300256.SZ,300256,星星科技,元器件,1.0,3.8,"OLED, 华为产业链, 指纹识别, 3D玻璃, 股权转让, ",29.46亿
