,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300002.SZ,神州泰岳,软件服务,8.8847,5.76,48.98,
1,000908.SZ,景峰医药,化学制药,9.9291,6.2,47.21,
2,002537.SZ,海联金汇,汽车整车,-9.9329,6.71,40.18,
3,603991.SH,至正股份,塑料,9.9961,28.06,40.03,
4,000889.SZ,中嘉博创,通信设备,-6.9444,13.4,39.95,
5,600527.SH,江南高纤,化纤,9.8802,3.67,39.85,
6,600079.SH,人福医药,化学制药,6.5411,20.36,34.82,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一一三组合
中央汇金资产管理有限责任公司
基本养老保险基金八零二组合"
7,000903.SZ,云内动力,机械基件,3.1972,5.81,30.13,
8,600303.SH,曙光股份,汽车整车,-7.561,3.79,30.13,
9,603067.SH,振华股份,化工原料,-9.824,6.15,30.1,
10,300292.SZ,吴通控股,软件服务,-10.0149,6.02,30.08,
11,002148.SZ,北纬科技,互联网,-8.2569,5.0,30.07,
12,600540.SH,新赛股份,种植业,-9.9083,4.91,30.07,
13,300540.SZ,深冷股份,专用机械,1.2929,18.02,30.05,
14,300634.SZ,彩讯股份,软件服务,-7.5862,20.1,30.04,
15,000687.SZ,华讯方舟,通信设备,-8.0831,3.98,30.03,
16,300658.SZ,延江股份,纺织,10.0158,34.82,30.02,
17,002123.SZ,梦网集团,互联网,-9.9944,15.94,29.99,
18,002400.SZ,省广集团,广告包装,-7.4935,3.58,29.91,
19,300071.SZ,华谊嘉信,广告包装,-9.9291,2.54,29.84,
20,600728.SH,佳都科技,软件服务,-6.4824,9.81,28.06,"广东粤财信托有限公司-堆龙佳都可交换债投资(1期)集合资金信托计划
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划"
21,300085.SZ,银之杰,软件服务,-8.3655,14.24,27.48,
22,603867.SH,新化股份,化工原料,9.9871,34.03,26.93,
23,002329.SZ,皇氏集团,乳制品,10.0167,6.59,26.68,
24,002581.SZ,未名医药,生物制药,6.5438,16.77,26.57,
25,300213.SZ,佳讯飞鸿,通信设备,-9.9867,6.76,26.37,
26,603538.SH,美诺华,化学制药,2.3451,35.35,26.2,
27,300277.SZ,海联讯,软件服务,-10.0109,8.27,26.0,
28,300047.SZ,天源迪科,软件服务,2.4722,8.29,25.99,
29,000615.SZ,京汉股份,全国地产,-0.8677,4.57,25.45,
30,300399.SZ,京天利,互联网,-6.9182,14.8,25.39,
31,600146.SH,商赢环球,服饰,1.2859,13.39,25.36,
32,300722.SZ,新余国科,专用机械,-6.1594,20.72,24.97,
33,600640.SH,号百控股,影视音像,-9.9901,18.11,24.27,
34,603533.SH,掌阅科技,互联网,6.2982,24.81,22.58,
35,300453.SZ,三鑫医疗,医疗保健,9.6725,14.4,22.18,中航信托股份有限公司-中航信托·天顺【2019】113号江西国资支持民营企业专项单一资金信托
36,000524.SZ,岭南控股,酒店餐饮,8.8193,7.65,21.28,
37,000519.SZ,中兵红箭,矿物制品,2.7842,8.86,21.26,
38,000850.SZ,华茂股份,纺织,5.2632,4.4,20.47,
39,600300.SH,维维股份,软饮料,-3.4091,3.4,20.18,
40,000663.SZ,永安林业,林业,10.0427,5.15,20.16,
41,002269.SZ,美邦服饰,服饰,-7.0833,2.23,20.14,
42,300008.SZ,天海防务,船舶,-1.9544,3.01,20.13,
43,002178.SZ,延华智能,建筑工程,10.0642,5.14,20.11,
44,000678.SZ,襄阳轴承,机械基件,10.0787,6.99,20.1,
45,000633.SZ,合金投资,综合类,-7.26,3.96,20.08,
46,300201.SZ,海伦哲,专用机械,10.0817,4.04,20.08,
47,002486.SZ,嘉麟杰,服饰,-2.0619,4.75,20.07,
48,600830.SH,香溢融通,多元金融,-8.6039,5.63,20.06,
49,300621.SZ,维业股份,装修装饰,0.0853,11.74,20.05,
50,600191.SH,华资实业,食品,-9.9631,7.32,20.04,
51,002075.SZ,沙钢股份,特种钢,1.1045,11.9,20.04,香港中央结算有限公司(陆股通)
52,002825.SZ,纳尔股份,化工原料,10.0332,16.56,20.03,
53,002584.SZ,西陇科学,化工原料,-4.7561,7.81,20.03,
54,603676.SH,卫信康,化学制药,3.3359,13.63,20.03,
55,600501.SH,航天晨光,汽车配件,2.8939,9.6,20.02,
56,000949.SZ,新乡化纤,化纤,10.1333,4.13,20.02,中原资产管理有限公司
57,300051.SZ,三五互联,互联网,-3.0717,8.52,20.01,
58,300792.SZ,壹网壹创,互联网,0.2587,279.0,20.0,
59,300049.SZ,福瑞股份,医疗保健,10.0116,9.45,20.0,
