,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,002560.SZ,通达股份,电气设备,10.0442,9.97,50.01,
1,002873.SZ,新天药业,中成药,10.0,27.06,50.01,
2,002953.SZ,日丰股份,电气设备,9.9949,43.47,49.92,
3,300265.SZ,通光线缆,电气设备,10.0,18.04,47.43,
4,600692.SH,亚通股份,房产服务,-9.9656,7.86,40.05,
5,300576.SZ,容大感光,染料涂料,9.9973,41.48,39.36,
6,002286.SZ,保龄宝,食品,9.9893,10.24,37.45,
7,603278.SH,大业股份,钢加工,5.2535,11.42,35.28,
8,600683.SH,京投发展,区域地产,-10.0823,4.37,30.19,泰康资产管理有限责任公司-泰康资产-积极配置投资产品
9,000502.SZ,绿景控股,医疗保健,-9.9802,9.11,30.05,"上海庞增投资管理中心(有限合伙)-庞增添益11号私募投资基金
山东省国际信托股份有限公司-山东信托·德善齐家231号家族信托
上海庞增投资管理中心(有限合伙)-庞增添益11号私募投资基金"
10,300293.SZ,蓝英装备,专用机械,10.0394,11.18,30.0,
11,002581.SZ,未名医药,生物制药,-9.9741,13.9,30.0,
12,002676.SZ,顺威股份,塑料,-9.913,5.18,29.98,
13,000663.SZ,永安林业,林业,-10.0386,4.66,29.94,
14,000721.SZ,西安饮食,酒店餐饮,9.9352,5.09,29.89,
15,300655.SZ,晶瑞股份,化工原料,9.5259,48.98,29.51,"上海聚源聚芯集成电路产业股权投资基金中心(有限合伙)
中国工商银行股份有限公司-诺安成长混合型证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金"
16,300489.SZ,中飞股份,铝,0.9515,33.95,29.08,
17,000615.SZ,京汉股份,全国地产,10.1176,4.68,28.4,
18,601179.SH,中国西电,电气设备,-5.1756,5.13,28.33,
19,300698.SZ,万马科技,通信设备,10.0,24.42,25.95,
20,002169.SZ,智光电气,电气设备,-0.7011,11.33,25.26,
21,300491.SZ,通合科技,电气设备,-8.263,15.21,25.2,
22,002471.SZ,中超控股,电气设备,10.0386,2.85,25.18,深圳市鑫腾华资产管理有限公司
23,603002.SH,宏昌电子,化工原料,10.0569,5.8,25.1,
24,300260.SZ,新莱应材,机械基件,0.4188,19.18,25.03,
25,300346.SZ,南大光电,元器件,7.4559,32.86,23.88,
26,603045.SH,福达合金,电气设备,-3.1661,16.21,23.0,
27,002719.SZ,麦趣尔,乳制品,6.7055,10.98,21.8,
28,300018.SZ,中元股份,电气设备,5.178,6.5,21.06,
29,600667.SH,太极实业,半导体,8.9666,14.34,20.76,
30,603530.SH,神马电力,电气设备,10.0,23.1,20.48,
31,002426.SZ,胜利精密,元器件,10.1322,2.5,20.33,
32,600973.SH,宝胜股份,电气设备,5.5066,4.79,20.3,香港中央结算有限公司(陆股通)
33,300316.SZ,晶盛机电,专用机械,5.8252,25.07,20.2,
34,600249.SH,两面针,日用化工,-7.1739,4.27,20.19,
35,300313.SZ,天山生物,农业综合,-6.9204,5.38,20.16,
36,002742.SZ,三圣股份,其他建材,-9.9291,6.35,20.13,
37,600589.SH,广东榕泰,塑料,10.0478,6.9,20.12,
38,600267.SH,海正药业,化学制药,10.0351,15.68,20.07,
39,000797.SZ,中国武夷,全国地产,-3.3058,3.51,20.06,
40,600555.SH,海航创新,旅游服务,-9.9644,2.53,20.05,
41,600520.SH,文一科技,机械基件,10.0098,11.21,20.05,
42,600800.SH,天津磁卡,综合类,-7.7899,5.09,20.05,
43,002637.SZ,赞宇科技,日用化工,1.0212,12.86,20.04,
44,300721.SZ,怡达股份,化工原料,10.0,23.98,20.03,
45,002498.SZ,汉缆股份,电气设备,2.0642,4.45,20.02,
46,300398.SZ,飞凯材料,染料涂料,10.0189,23.28,20.01,"上海半导体装备材料产业投资管理有限公司-上海半导体装备材料产业投资基金合伙企业(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
共青城胜恒投资管理有限公司-胜恒精选新材料私募股权投资基金"
47,600242.SH,中昌数据,软件服务,-0.4662,8.54,20.01,
48,300706.SZ,阿石创,元器件,4.9223,40.5,20.01,
49,603519.SH,立霸股份,家用电器,10.0142,15.49,20.01,
50,300526.SZ,中潜股份,专用机械,-6.4642,101.0,20.0,
51,300140.SZ,中环装备,电气设备,-5.3344,11.89,20.0,
52,600675.SH,中华企业,区域地产,-4.0632,4.25,20.0,
53,603867.SH,新化股份,化工原料,9.9955,24.21,19.99,
54,300041.SZ,回天新材,化工原料,3.6892,13.21,19.99,
55,300363.SZ,博腾股份,化学制药,-4.4404,26.47,19.99,"中央汇金资产管理有限责任公司
重庆慧林股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)"
56,601616.SH,广电电气,电气设备,0.303,3.31,19.98,
57,600312.SH,平高电气,电气设备,0.9688,9.38,19.98,
58,002903.SZ,宇环数控,机床制造,-7.6277,13.2,19.98,
59,300048.SZ,合康新能,电气设备,6.2914,3.21,19.97,
60,000837.SZ,秦川机床,机床制造,-4.8035,4.36,19.95,
61,600748.SH,上实发展,全国地产,-6.0554,5.43,19.93,"香港中央结算有限公司(陆股通)
中国长城资产管理股份有限公司
中央汇金资产管理有限责任公司
中融国际信托有限公司-中融-嘉睿10号集合资金信托计划"
62,600189.SH,吉林森工,软饮料,-2.0408,3.36,19.89,
63,002585.SZ,双星新材,塑料,-8.0386,5.72,19.16,
