,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,600268.SH,国电南自,电气设备,10.0292,11.3,49.94,"招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金"
1,300368.SZ,汇金股份,IT设备,-1.6713,10.59,40.09,中央汇金资产管理有限责任公司
2,603183.SH,建研院,建筑工程,10.0,13.31,40.01,
3,002400.SZ,省广集团,广告包装,10.0209,5.27,39.96,
4,002464.SZ,众应互联,互联网,9.9865,8.15,39.93,
5,600812.SH,华北制药,化学制药,10.0524,10.51,37.88,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
深圳德威资本投资管理有限公司-德威资本优盛私募基金
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
深圳德威资本投资管理有限公司-德威资本商品1号私募基金
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
6,300026.SZ,红日药业,中成药,-5.098,7.26,36.43,
7,002030.SZ,达安基因,生物制药,3.3995,27.07,35.64,
8,688068.SH,热景生物,医疗保健,8.4602,64.1,33.5,
9,002480.SZ,新筑股份,机械基件,10.0346,6.36,30.19,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
芜湖长元股权投资基金(有限合伙)"
10,300318.SZ,博晖创新,医疗保健,9.9379,7.08,30.06,
11,300151.SZ,昌红科技,机械基件,9.9894,10.35,30.05,
12,002836.SZ,新宏泽,广告包装,-6.2069,12.24,30.05,
13,002041.SZ,登海种业,种植业,-4.065,12.98,30.03,
14,002581.SZ,未名医药,生物制药,10.0,20.57,30.03,
15,600107.SH,美尔雅,服饰,1.5873,13.44,30.01,
16,002932.SZ,明德生物,医疗保健,9.9981,58.42,30.0,
17,300463.SZ,迈克生物,医疗保健,-1.6481,37.0,29.99,"香港中央结算有限公司(陆股通)
全国社保基金一一五组合
全国社保基金四零四组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金"
18,002074.SZ,国轩高科,电气设备,10.0133,24.83,28.11,
19,002061.SZ,浙江交科,建筑工程,8.0386,6.72,28.05,
20,300676.SZ,华大基因,医疗保健,-1.6102,110.6,27.61,
21,603815.SH,交建股份,建筑工程,9.9955,24.54,26.91,
22,000779.SZ,甘咨询,建筑工程,6.8095,13.96,26.83,中信银行股份有限公司-建信中证500指数增强型证券投资基金
23,002472.SZ,双环传动,机械基件,5.6027,6.22,25.78,
24,603533.SH,掌阅科技,互联网,9.9871,34.14,25.75,"易方达基金-工商银行-易方达基金臻选2号资产管理计划
香港中央结算有限公司(陆股通)
深圳市瑞丰汇邦资产管理有限公司-瑞丰汇邦三号私募证券投资基金"
25,002809.SZ,红墙股份,化工原料,8.0906,23.38,24.55,
26,002866.SZ,传艺科技,IT设备,1.7105,15.46,23.38,
27,600724.SH,宁波富达,水泥,7.1926,4.62,23.37,
28,300363.SZ,博腾股份,化学制药,6.0847,32.08,23.35,"中央汇金资产管理有限责任公司
重庆慧林股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)"
29,002584.SZ,西陇科学,化工原料,9.9765,9.37,22.14,
30,603158.SH,腾龙股份,汽车配件,-4.3392,19.18,20.76,"中国建设银行股份有限公司-华富科技动能混合型证券投资基金
中国建设银行-华富竞争力优选混合型证券投资基金
招商银行股份有限公司-华富成长趋势混合型证券投资基金"
31,002437.SZ,誉衡药业,化学制药,2.7864,3.32,20.13,
32,300325.SZ,德威新材,塑料,0.5634,3.57,20.07,
33,002808.SZ,恒久科技,元器件,-3.2653,9.48,20.05,
34,002824.SZ,和胜股份,铝,-4.2339,19.0,20.05,
35,603321.SH,梅轮电梯,运输设备,10.0541,10.18,20.04,
36,300342.SZ,天银机电,元器件,10.0275,19.97,20.03,北信瑞丰基金-工商银行-北信瑞丰基金丰庆92号资产管理计划
37,002856.SZ,美芝股份,装修装饰,10.0232,18.99,20.03,
38,300039.SZ,上海凯宝,中成药,-3.0449,6.05,20.03,
39,000019.SZ,深粮控股,其他商业,9.9875,8.81,20.02,
40,300452.SZ,山河药辅,化学制药,-4.1682,26.44,20.01,
41,300658.SZ,延江股份,纺织,-5.6662,42.62,20.01,
42,002603.SZ,以岭药业,中成药,-4.5885,33.27,20.01,
43,002409.SZ,雅克科技,化工原料,-0.8107,37.93,20.01,
44,300386.SZ,飞天诚信,软件服务,-3.2841,17.67,20.01,
45,002847.SZ,盐津铺子,食品,1.5263,66.52,20.01,"中国工商银行-广发聚丰混合型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
中国工商银行-汇添富优势精选混合型证券投资基金
中国建设银行股份有限公司-兴全多维价值混合型证券投资基金
汇添富基金管理股份有限公司-社保基金17021组合
中国农业银行股份有限公司-财通多策略福享混合型证券投资基金
招商银行股份有限公司-兴全轻资产投资混合型证券投资基金(LOF)
中国工商银行股份有限公司-财通多策略升级混合型证券投资基金"
46,600083.SH,博信股份,综合类,-4.1534,9.0,20.0,
47,600272.SH,开开实业,中成药,-1.31,9.04,20.0,
48,300202.SZ,聚龙股份,专用机械,-7.9661,10.86,20.0,"富诚海富资管-证券行业支持民企发展系列之富诚海富通海富二号单一资产管理计划
中央汇金资产管理有限责任公司
绍兴睿源投资管理有限公司-睿源稳健1号私募证券投资基金"
49,002152.SZ,广电运通,IT设备,3.2203,12.18,20.0,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
全国社保基金四零二组合"
50,600226.SH,瀚叶股份,互联网,3.1469,2.95,20.0,
51,603003.SH,龙宇燃油,石油贸易,-3.3493,10.1,20.0,"九泰基金-中信证券-陆家嘴信托-陆家嘴信托-鸿泰5号集合资金信托计划
平安大华基金-平安银行-北京恒宇天泽投资管理有限公司"
52,002825.SZ,纳尔股份,化工原料,-7.2821,18.08,19.98,"青骊投资管理(上海)有限公司-青骊长兴私募投资基金
青骊投资管理(上海)有限公司-青骊银鞍私募证券投资基金"
53,603598.SH,引力传媒,影视音像,10.0083,13.3,19.98,
54,300465.SZ,高伟达,软件服务,-4.5884,14.14,19.96,
55,002537.SZ,海联金汇,汽车整车,-8.6358,7.3,19.94,
56,600396.SH,金山股份,火力发电,-6.9204,2.69,19.93,
57,600527.SH,江南高纤,化纤,-2.8017,4.51,19.85,
58,000767.SZ,漳泽电力,火力发电,-3.7037,2.34,19.78,
59,000710.SZ,贝瑞基因,医疗保健,-3.8859,46.5,19.74,"深圳市诚和昌投资发展有限公司-诚和昌鸿基成长1号私募证券投资基金
香港中央结算有限公司(陆股通)
海通兴泰(安徽)新兴产业投资基金(有限合伙)
海通兴泰(安徽)新兴产业投资基金(有限合伙)
海通兴泰(安徽)新兴产业投资基金(有限合伙)"
60,002837.SZ,英维克,专用机械,-5.7751,43.4,19.53,
61,300639.SZ,凯普生物,医疗保健,-5.2072,34.77,19.14,"北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
武汉比邻之家股权投资基金管理中心(有限合伙)
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
上海盛宇股权投资中心(有限合伙)-盛宇十七号私募证券投资基金
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
上海盛宇股权投资中心(有限合伙)-盛宇21号私募证券投资基金"
62,300485.SZ,赛升药业,生物制药,6.2254,13.48,18.88,
63,002530.SZ,金财互联,软件服务,-4.7918,12.12,18.32,
64,300551.SZ,古鳌科技,专用机械,-1.9747,30.28,18.15,
65,601179.SH,中国西电,电气设备,-0.4093,7.3,18.06,
66,002375.SZ,亚厦股份,装修装饰,10.0,8.8,17.88,"中国银行-易方达稳健收益债券型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
67,603378.SH,亚士创能,染料涂料,7.8055,33.7,17.8,
68,300579.SZ,数字认证,软件服务,-3.5224,47.11,17.67,"全国社会保障基金理事会转持一户
广东天贝合资产管理有限公司-天贝合狼朗号私募证券投资基金
广东天贝合资产管理有限公司-天贝合拾贝2号私募证券投资基金"
69,300334.SZ,津膜科技,专用机械,0.7503,9.4,17.67,
70,300439.SZ,美康生物,医疗保健,-2.9143,16.99,17.52,
71,002956.SZ,西麦食品,食品,3.2382,64.72,17.3,
72,603387.SH,基蛋生物,生物制药,0.781,38.71,17.21,"银河资本-民生银行-阳岚1号价值成长资产管理计划
香港中央结算有限公司(陆股通)"
73,300311.SZ,任子行,软件服务,9.9734,8.27,17.0,
74,603032.SH,德新交运,公路,-3.5556,19.53,16.9,
75,603916.SH,苏博特,化工原料,-2.5037,26.48,16.87,中国工商银行股份有限公司-诺安先锋混合型证券投资基金
76,002498.SZ,汉缆股份,电气设备,-0.2342,4.26,16.83,
77,300063.SZ,天龙集团,互联网,6.4272,5.63,16.53,
78,300623.SZ,捷捷微电,半导体,-5.2714,36.3,16.52,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国光大银行股份有限公司-摩根士丹利华鑫资源优选混合型证券投资基金
中国建设银行股份有限公司-摩根士丹利华鑫卓越成长混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金"
79,601789.SH,宁波建工,建筑工程,10.0218,5.05,16.45,
80,000955.SZ,欣龙控股,纺织,-4.8649,10.56,16.45,
81,300642.SZ,透景生命,医疗保健,-3.1501,45.81,16.45,
82,300332.SZ,天壕环境,环境保护,-1.4706,4.69,16.43,
83,601698.SH,中国卫通,电信运营,6.4138,19.08,16.41,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
招商银行股份有限公司-博时中证央企结构调整交易型开放式指数证券投资基金
中国农业银行股份有限公司-华夏中证央企结构调整交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-申万菱信中证军工指数分级证券投资基金
中国工商银行股份有限公司-华泰柏瑞沪深300交易型开放式指数证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
84,002883.SZ,中设股份,建筑工程,6.2651,22.05,16.29,全国社会保障基金理事会转持一户
85,300248.SZ,新开普,软件服务,-4.0,12.0,16.27,
86,002022.SZ,科华生物,医疗保健,-1.5821,18.04,16.25,
87,600836.SH,界龙实业,广告包装,3.3816,6.42,16.19,
88,603500.SH,祥和实业,运输设备,10.0067,16.49,16.18,
89,603208.SH,江山欧派,家居用品,6.1836,102.0,16.18,
