,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688308.SH,688308,N欧科亿,机械基件,42.39,1.0,7.0,9.64,,0.0
1,605183.SH,605183,确成股份,化工原料,27.57,3.0,7.0,13.43,,0.0
2,605376.SH,605376,博迁新材,小金属,20.36,3.0,6.0,13.32,,0.0
3,003022.SZ,003022,联泓新科,化工原料,19.97,3.0,6.0,29.43,,0.0
4,002612.SZ,002612,朗姿股份,服饰,19.34,3.0,4.0,50.55,"江苏中韩晨晖朗姿股权投资基金(有限合伙)
广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托",3.0
5,603025.SH,603025,大豪科技,IT设备,11.57,3.0,4.0,106.25,香港中央结算有限公司(陆股通),1.0
6,600746.SH,600746,江苏索普,化工原料,8.85,1.0,4.0,26.96,,0.0
7,600257.SH,600257,大湖股份,渔业,6.23,2.0,4.0,29.98,,0.0
8,600509.SH,600509,天富能源,火力发电,5.37,2.0,3.0,61.83,"中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划",4.0
9,601015.SH,601015,陕西黑猫,焦炭加工,4.42,2.0,2.0,72.04,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
10,600805.SH,600805,悦达投资,综合类,4.99,2.0,2.0,42.43,"广发基金-农业银行-广发中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司",11.0
11,002646.SZ,002646,青青稞酒,白酒,19.51,2.0,2.0,87.76,"广发基金-农业银行-广发中证金融资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司
易方达基金-农业银行-易方达中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",8.0
12,000521.SZ,000521,长虹美菱,家用电器,4.11,2.0,2.0,35.86,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
财通基金-宁波银行-海通兴泰(安徽)新兴产业投资基金(有限合伙)",2.0
13,002549.SZ,002549,凯美特气,环境保护,8.94,1.0,1.0,55.45,"中国工商银行-东吴嘉禾优势精选混合型开放式证券投资基金
湖南省财信常勤基金管理有限公司-湖南省财信常勤壹号基金合伙企业(有限合伙)
湖南省财信资产管理有限公司",3.0
14,600896.SH,600896,览海医疗,医疗保健,4.55,1.0,1.0,39.54,,0.0
15,600511.SH,600511,国药股份,医药商业,58.7,1.0,1.0,324.81,"上汽颀臻(上海)资产管理有限公司-上汽投资-颀瑞1号
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金四零四组合",4.0
16,600546.SH,600546,山煤国际,煤炭开采,8.79,1.0,1.0,174.26,"交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
全国社保基金一一二组合
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
全国社保基金一零七组合
全国社保基金四零三组合
中央汇金资产管理有限责任公司",6.0
17,002553.SZ,002553,南方轴承,汽车配件,9.54,1.0,1.0,22.35,"华泰证券资管-南京银行-华泰家园10号集合资产管理计划
上海嘉恳资产管理有限公司-嘉恳兴丰17号私募证券投资基金",2.0
18,600569.SH,600569,安阳钢铁,普钢,2.43,1.0,1.0,58.17,"中央汇金资产管理有限责任公司
上海银行股份有限公司-国泰上证综合交易型开放式指数证券投资基金",2.0
