,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,600916.SH,600916,中国黄金,黄金,12.74,3.0,10.0,110.0,22.93,,0.0
1,605077.SH,605077,华康股份,食品,108.87,3.0,8.0,108.0,31.72,,0.0
2,000711.SZ,000711,京蓝科技,软件服务,3.31,3.0,7.0,107.0,27.2,华润深国投信托有限公司-华润信托·开元3号集合资金信托计划,1.0
3,002532.SZ,002532,天山铝业,铝,12.23,3.0,7.0,107.0,52.22,"中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国建设银行股份有限公司-万家精选混合型证券投资基金",2.0
4,003038.SZ,003038,鑫铂股份,铝,34.65,3.0,7.0,107.0,9.22,,0.0
5,600722.SH,600722,金牛化工,化工原料,6.88,3.0,6.0,106.0,46.81,,0.0
6,603399.SH,603399,吉翔股份,小金属,5.24,3.0,5.0,105.0,26.62,"温州德裕资产管理有限公司-德裕价值7号私募证券投资基金
日照汇银股权投资基金管理合伙企业(有限合伙)
上海天倚道投资管理有限公司-天倚道昕弘成长7号私募证券投资基金
温州德裕资产管理有限公司-德裕钱江一号证券私募投资基金
上海天倚道投资管理有限公司-天倚道昕弘成长5号私募证券投资基金
杭州太乙投资管理有限公司-太乙多策略1号私募证券投资基金
华融融达期货-陕国投·聚宝盆66号证券投资集合资金信托计划-华信金玉一号定向资产管理计划
上海具力资产管理有限公司-具力进取6号私募证券投资基金",8.0
7,002109.SZ,002109,兴化股份,化工原料,4.44,3.0,3.0,103.0,46.75,,0.0
8,600890.SH,600890,中房股份,区域地产,3.66,3.0,3.0,103.0,21.2,上海迎水投资管理有限公司-迎水汇金8号私募证券投资基金,1.0
9,000960.SZ,000960,锡业股份,小金属,16.69,3.0,3.0,103.0,278.52,"中国银行-易方达积极成长证券投资基金
全国社保基金一零九组合
农银汇理(上海)资产-农业银行-华宝信托-投资(6)号集合资金信托计划
香港中央结算有限公司(陆股通)
农银汇理(上海)资产-农业银行-华宝信托-投资【6】号集合资金信托计划",5.0
