,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20200420,900915.SH,中路B股,0.445,9.3366,24665.0,89.69,33868348.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.24,0.0
1,20200420,002980.SZ,华盛昌,28.53,9.9846,2308326.0,105.3,951001902.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,17.86,0.0
2,20200420,603109.SH,神驰机电,34.83,10.0126,7474019.0,13.19,1277216100.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.08,0.01
3,20200420,600689.SH,上海三毛,8.89,10.0248,10982539.0,65.16,1353094831.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.13,0.01
4,20200420,688399.SH,硕世生物,108.73,18.1848,12772200.0,26.17,1450291843.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.31,0.01
5,20200420,002836.SZ,新宏泽,13.05,10.0337,18328279.0,58.7,2088000000.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,2.21,0.01
6,20200420,000023.SZ,深天地A,19.49,9.9887,9466903.0,37.07,2704359117.0,日涨幅偏离值达到7%的前五只证券,0.53,0.0
7,20200420,000055.SZ,方大集团,4.5,10.0244,20126038.0,58.39,3052277568.0,日涨幅偏离值达到7%的前五只证券,1.92,0.01
8,20200420,000599.SZ,青岛双星,4.2,9.9476,8277620.0,23.19,3224304476.0,日涨幅偏离值达到7%的前五只证券,1.01,0.0
9,20200420,000019.SZ,深粮控股,8.01,10.0275,32351016.0,46.6,3331522387.0,日涨幅偏离值达到7%的前五只证券,1.03,0.01
10,20200420,002480.SZ,新筑股份,5.78,10.0952,25832214.0,17.68,3699181359.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.63,0.01
11,20200420,002464.SZ,众应互联,7.41,9.9407,66483236.0,17.83,3866167233.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.02,0.02
12,20200420,002464.SZ,众应互联,7.41,9.9407,62331108.0,19.22,3866167233.0,日换手率达到20%的前五只证券,1.07,0.02
13,20200420,600505.SH,西昌电力,10.73,10.0513,2752040.0,23.39,3911809275.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.17,0.0
14,20200420,603533.SH,掌阅科技,31.04,9.9929,105557186.0,40.86,5064223646.0,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,2.51,0.02
15,20200420,300368.SZ,汇金股份,10.77,10.0102,3893053.0,13.8,5143222514.0,日振幅值达到15%的前五只证券,0.05,0.0
16,20200420,300368.SZ,汇金股份,10.77,10.0102,3893053.0,13.8,5143222514.0,日涨幅偏离值达到7%的前五只证券,0.05,0.0
17,20200420,300342.SZ,天银机电,18.15,10.0,17056086.0,19.1,7318677498.0,日涨幅偏离值达到7%的前五只证券,0.29,0.0
18,20200420,002581.SZ,未名医药,18.7,10.0,99127687.0,17.68,7494794710.0,日涨幅偏离值达到7%的前五只证券,1.55,0.01
19,20200420,002400.SZ,省广集团,4.79,10.1149,33232127.0,11.87,8022091801.0,日涨幅偏离值达到7%的前五只证券,0.31,0.0
20,20200420,002400.SZ,省广集团,4.79,10.1149,33232127.0,11.87,8022091801.0,日换手率达到20%的前五只证券,0.31,0.0
21,20200420,002409.SZ,雅克科技,38.24,10.0115,121771794.0,27.23,8904082052.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.54,0.01
22,20200420,002041.SZ,登海种业,13.53,10.0,6847697.0,12.84,11795664946.0,日涨幅偏离值达到7%的前五只证券,0.08,0.0
23,20200420,600812.SH,华北制药,9.55,10.023,23427611.0,104.82,15574185161.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,4.78,0.0
24,20200420,300676.SZ,华大基因,112.41,10.001,77223481.0,19.82,27484433736.0,日涨幅偏离值达到7%的前五只证券,0.84,0.0
25,20200420,002152.SZ,广电运通,11.8,9.972,104096612.0,12.83,28241653746.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.25,0.0
26,20200420,002152.SZ,广电运通,11.8,9.972,72417458.0,17.99,28241653746.0,日涨幅偏离值达到7%的前五只证券,0.34,0.0
