,ts_code,symbol,name,industry,COL_CHG,COL_PROBABILITY,COL_CIRC_MV
0,301015.SZ,301015,C百洋,医药商业,-1.41,204.36,19.54
1,301013.SZ,301013,C利和兴,专用机械,-12.85,68.69,8.95
2,301016.SZ,301016,C雷尔伟,运输设备,-10.14,60.61,8.63
3,301012.SZ,301012,扬电科技,电气设备,1.19,53.01,6.95
4,301004.SZ,301004,嘉益股份,家居用品,-9.46,46.61,5.58
5,603171.SH,603171,税友股份,软件服务,20.99,21.34,9.43
6,605011.SH,605011,杭州热电,供气供热,21.06,21.33,4.31
7,301019.SZ,301019,C色母,塑料,-6.12,15.95,9.39
8,001208.SZ,001208,华菱线缆,电气设备,77.08,14.83,12.49
9,601528.SH,601528,瑞丰银行,银行,29.17,11.97,22.79
10,001207.SZ,001207,联科科技,化工原料,30.51,9.26,12.2
11,300479.SZ,300479,神思电子,软件服务,110.43,7.11,43.24
12,300671.SZ,300671,富满电子,半导体,82.77,7.01,285.89
13,600375.SH,600375,汉马科技,汽车整车,69.74,6.59,75.75
14,002772.SZ,002772,众兴菌业,种植业,66.49,6.36,41.66
15,300500.SZ,300500,启迪设计,建筑工程,71.49,5.96,32.26
16,300490.SZ,300490,华自科技,电气设备,59.86,5.65,45.03
17,600771.SH,600771,广誉远,中成药,57.71,5.49,216.33
18,300588.SZ,300588,熙菱信息,软件服务,75.47,5.32,19.52
19,300526.SZ,300526,中潜股份,专用机械,46.99,5.07,80.87
20,603938.SH,603938,三孚股份,化工原料,62.96,5.06,77.31
21,300393.SZ,300393,中来股份,塑料,51.53,4.95,92.4
22,300218.SZ,300218,安利股份,塑料,53.61,4.94,34.52
23,603396.SH,603396,金辰股份,专用机械,47.68,4.91,67.72
24,300350.SZ,300350,华鹏飞,仓储物流,50.5,4.34,44.21
25,603098.SH,603098,森特股份,装修装饰,46.75,4.33,206.52
26,300672.SZ,300672,国科微,半导体,65.76,4.28,203.74
27,600699.SH,600699,均胜电子,汽车配件,49.43,4.2,361.04
28,300827.SZ,300827,上能电气,电气设备,39.79,4.17,25.61
29,300409.SZ,300409,道氏技术,陶瓷,47.3,4.04,73.48
30,300842.SZ,300842,帝科股份,半导体,47.99,4.04,50.4
31,300108.SZ,300108,吉药控股,中成药,48.07,3.95,22.02
32,600428.SH,600428,中远海特,水运,46.51,3.93,135.24
33,300568.SZ,300568,星源材质,化工原料,32.56,3.91,255.86
34,603026.SH,603026,石大胜华,化工原料,42.25,3.89,350.74
35,300748.SZ,300748,金力永磁,元器件,43.74,3.88,150.07
36,002529.SZ,002529,海源复材,专用机械,46.41,3.82,28.63
37,603657.SH,603657,春光科技,家用电器,37.52,3.79,14.03
38,300634.SZ,300634,彩讯股份,软件服务,50.75,3.75,87.03
39,603958.SH,603958,哈森股份,服饰,46.96,3.62,21.56
40,600252.SH,600252,中恒集团,中成药,40.14,3.55,138.31
41,300305.SZ,300305,裕兴股份,塑料,37.56,3.48,36.12
42,600993.SH,600993,马应龙,中成药,27.69,3.46,129.78
43,600750.SH,600750,江中药业,中成药,39.89,3.45,98.53
44,002154.SZ,002154,报喜鸟,服饰,34.59,3.39,75.14
45,300591.SZ,300591,万里马,服饰,37.78,3.39,19.15
46,002620.SZ,002620,瑞和股份,装修装饰,36.51,3.33,23.05
47,300430.SZ,300430,诚益通,电器仪表,27.15,3.28,32.69
48,300117.SZ,300117,嘉寓股份,装修装饰,30.58,3.21,33.97
49,002335.SZ,002335,科华数据,电气设备,25.32,3.21,91.51
50,600582.SH,600582,天地科技,工程机械,22.28,3.2,195.34
51,000657.SZ,000657,中钨高新,小金属,33.18,3.16,106.52
52,300158.SZ,300158,振东制药,化学制药,11.43,3.15,77.9
53,002892.SZ,002892,科力尔,电气设备,39.06,3.15,28.18
54,603629.SH,603629,利通电子,元器件,33.11,3.11,7.91
55,600976.SH,600976,健民集团,中成药,27.73,3.1,82.25
56,002623.SZ,002623,亚玛顿,玻璃,30.19,3.06,65.23
57,003016.SZ,003016,欣贺股份,服饰,36.41,3.04,17.56
58,300977.SZ,300977,深圳瑞捷,建筑工程,14.95,3.04,12.23
59,002895.SZ,002895,川恒股份,化工原料,20.39,3.0,74.85
60,601969.SH,601969,海南矿业,普钢,26.94,2.98,233.0
61,300655.SZ,300655,晶瑞股份,化工原料,33.18,2.94,101.72
62,300391.SZ,300391,康跃科技,机械基件,23.7,2.92,73.5
63,300487.SZ,300487,蓝晓科技,化工原料,32.27,2.91,109.18
64,002119.SZ,002119,康强电子,半导体,32.67,2.89,59.09
65,600586.SH,600586,金晶科技,玻璃,29.66,2.87,125.73
66,300582.SZ,300582,英飞特,半导体,29.1,2.85,48.98
67,300118.SZ,300118,东方日升,电气设备,28.49,2.81,175.66
68,300460.SZ,300460,惠伦晶体,元器件,22.69,2.77,58.09
69,300820.SZ,300820,英杰电气,电气设备,19.6,2.77,16.77
70,601106.SH,601106,中国一重,工程机械,28.78,2.75,245.51
71,601828.SH,601828,美凯龙,其他商业,23.04,2.75,412.23
72,002812.SZ,002812,恩捷股份,塑料,22.84,2.74,1436.55
73,600478.SH,600478,科力远,元器件,20.34,2.74,90.15
74,603733.SH,603733,仙鹤股份,造纸,21.51,2.73,278.36
75,000036.SZ,000036,华联控股,全国地产,30.47,2.7,69.66
76,601566.SH,601566,九牧王,服饰,27.87,2.68,94.13
77,300802.SZ,300802,矩子科技,IT设备,32.94,2.68,34.59
78,300160.SZ,300160,秀强股份,玻璃,24.92,2.61,46.38
79,300631.SZ,300631,久吾高科,环境保护,29.46,2.6,29.09
80,002326.SZ,002326,永太科技,化工原料,18.47,2.59,136.7
81,002466.SZ,002466,天齐锂业,小金属,20.25,2.58,977.87
82,300534.SZ,300534,陇神戎发,中成药,29.06,2.57,22.67
83,002218.SZ,002218,拓日新能,电气设备,26.11,2.55,65.77
84,603633.SH,603633,徕木股份,元器件,23.91,2.54,30.59
85,002418.SZ,002418,康盛股份,机械基件,27.08,2.5,34.64
86,000848.SZ,000848,承德露露,软饮料,18.43,2.5,123.79
87,300829.SZ,300829,金丹科技,食品,15.24,2.47,65.85
88,600418.SH,600418,江淮汽车,汽车整车,24.7,2.46,215.08
89,300763.SZ,300763,锦浪科技,电气设备,18.15,2.45,186.4
90,300746.SZ,300746,汉嘉设计,建筑工程,23.54,2.45,26.48
91,601866.SH,601866,中远海发,水运,27.22,2.44,318.87
92,002245.SZ,002245,蔚蓝锂芯,仓储物流,16.74,2.42,200.0
93,300723.SZ,300723,一品红,化学制药,25.26,2.39,40.51
94,603587.SH,603587,地素时尚,服饰,18.23,2.35,39.35
95,002759.SZ,002759,天际股份,家用电器,19.69,2.35,148.15
96,300982.SZ,300982,苏文电能,建筑工程,24.04,2.34,19.6
97,605098.SH,605098,行动教育,文教休闲,20.47,2.34,12.15
98,300204.SZ,300204,舒泰神,生物制药,23.27,2.33,60.86
99,002074.SZ,002074,国轩高科,电气设备,23.6,2.3,498.79
100,300057.SZ,300057,万顺新材,广告包装,17.42,2.28,31.16
101,600332.SH,600332,白云山,中成药,22.55,2.27,508.09
102,300283.SZ,300283,温州宏丰,电气设备,28.35,2.26,21.77
103,603628.SH,603628,清源股份,电气设备,21.15,2.25,26.04
104,002080.SZ,002080,中材科技,化纤,16.61,2.24,426.41
105,002865.SZ,002865,钧达股份,汽车配件,21.69,2.23,29.53
106,603722.SH,603722,阿科力,化工原料,21.54,2.23,42.81
107,000989.SZ,000989,九芝堂,中成药,24.97,2.23,63.14
108,300233.SZ,300233,金城医药,化学制药,14.79,2.22,104.19
109,300506.SZ,300506,名家汇,建筑工程,21.58,2.21,31.4
110,600460.SH,600460,士兰微,半导体,11.99,2.18,752.2
111,301009.SZ,301009,可靠股份,造纸,11.88,2.18,18.19
112,002141.SZ,002141,贤丰控股,元器件,18.99,2.18,45.5
113,002129.SZ,002129,中环股份,半导体,13.62,2.17,1092.36
114,002803.SZ,002803,吉宏股份,互联网,24.49,2.17,80.49
115,603876.SH,603876,鼎胜新材,铝,10.35,2.16,120.64
116,300309.SZ,300309,吉艾科技,多元金融,21.03,2.14,27.47
117,002938.SZ,002938,鹏鼎控股,元器件,21.98,2.14,190.32
118,300382.SZ,300382,斯莱克,专用机械,20.15,2.13,81.35
119,300354.SZ,300354,东华测试,电器仪表,24.37,2.1,14.32
120,002516.SZ,002516,旷达科技,纺织,16.63,2.09,49.46
121,300519.SZ,300519,新光药业,中成药,18.98,2.08,21.88
122,601339.SH,601339,百隆东方,纺织,21.45,2.07,92.25
123,300650.SZ,300650,太龙照明,电气设备,17.3,2.06,13.09
124,002176.SZ,002176,江特电机,电气设备,27.53,2.04,158.79
125,603027.SH,603027,千禾味业,食品,27.02,2.04,230.82
126,603303.SH,603303,得邦照明,家用电器,9.91,2.03,74.59
127,601717.SH,601717,郑煤机,汽车配件,16.46,2.02,180.05
128,600329.SH,600329,中新药业,中成药,23.63,2.01,158.1
129,300475.SZ,300475,聚隆科技,专用机械,19.5,2.0,74.22
130,600251.SH,600251,冠农股份,农业综合,19.72,1.99,66.08
131,002075.SZ,002075,沙钢股份,特种钢,13.66,1.98,262.61
132,300677.SZ,300677,英科医疗,医疗保健,18.48,1.97,299.89
133,000811.SZ,000811,冰轮环境,工程机械,10.02,1.97,76.97
134,300109.SZ,300109,新开源,化工原料,17.33,1.97,50.25
135,600438.SH,600438,通威股份,饲料,18.23,1.95,1889.3
136,002870.SZ,002870,香山股份,汽车配件,8.6,1.95,15.52
137,002370.SZ,002370,亚太药业,化学制药,15.21,1.95,23.86
138,300718.SZ,300718,长盛轴承,机械基件,21.28,1.94,26.86
139,600110.SH,600110,诺德股份,电气设备,18.17,1.94,177.31
