,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688219.SH,688219,N会通,塑料,39.25,1.0,38.0,16.29,,0.0
1,300907.SZ,300907,N康平,电气设备,60.01,1.0,32.0,13.66,,0.0
2,300909.SZ,300909,N汇创达,元器件,90.17,1.0,20.0,21.57,,0.0
3,605007.SH,605007,五洲特纸,造纸,25.74,3.0,10.0,10.3,,0.0
4,300727.SZ,300727,润禾材料,化工原料,45.4,2.0,7.0,17.68,北京泰德圣投资有限公司-泰德圣-价值1期私募证券投资基金,1.0
5,000545.SZ,000545,金浦钛业,化工原料,4.4,3.0,6.0,42.21,,0.0
6,003019.SZ,003019,宸展光电,元器件,37.36,2.0,5.0,11.96,,0.0
7,002646.SZ,002646,青青稞酒,白酒,18.39,3.0,5.0,82.72,"博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",8.0
8,300064.SZ,300064,ST金刚,矿物制品,4.63,2.0,4.0,32.24,,0.0
9,300549.SZ,300549,优德精密,专用机械,33.84,2.0,4.0,33.69,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
10,600199.SH,600199,金种子酒,白酒,10.4,2.0,3.0,63.07,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",2.0
11,601008.SH,601008,连云港,港口,5.02,2.0,3.0,50.96,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
江苏银创资本管理有限公司-银创混合策略7号私募证券投资基金",2.0
12,002172.SZ,002172,澳洋健康,化纤,3.79,2.0,3.0,29.3,,0.0
13,601127.SH,601127,小康股份,汽车配件,13.07,3.0,3.0,121.99,"小康控股-红塔证券-20康EB02担保及信托财产专户
重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
小康控股-红塔证券-19小康EB担保及信托财产专户
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划",4.0
14,002553.SZ,002553,南方轴承,汽车配件,8.48,2.0,2.0,19.87,"上海嘉恳资产管理有限公司-嘉恳兴丰17号私募证券投资基金
华泰证券资管-南京银行-华泰家园10号集合资产管理计划",2.0
15,300720.SZ,300720,海川智能,电器仪表,30.12,1.0,2.0,17.05,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
16,688179.SH,688179,阿拉丁,化学制药,69.1,1.0,2.0,15.85,,0.0
17,688386.SH,688386,泛亚微透,化工原料,83.64,1.0,2.0,11.92,,0.0
18,000625.SZ,000625,长安汽车,汽车整车,22.33,2.0,2.0,871.01,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
19,000523.SZ,000523,广州浪奇,日用化工,4.2,2.0,2.0,26.33,上海通怡投资管理有限公司-通怡梧桐11号私募证券投资基金,1.0
20,605333.SH,605333,沪光股份,汽车配件,20.71,2.0,2.0,8.3,光大证券资管-光大银行-光大阳光添利债券型集合资产管理计划,1.0
21,300584.SZ,300584,海辰药业,化学制药,26.83,1.0,1.0,17.18,"中国银行股份有限公司-富国积极成长一年定期开放混合型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
西藏信托有限公司-西藏信托-智臻33号集合资金信托计划
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金",4.0
22,300758.SZ,300758,七彩化学,染料涂料,31.6,1.0,1.0,39.02,"中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金",3.0
23,603628.SH,603628,清源股份,电气设备,10.15,1.0,1.0,27.79,,0.0
24,300506.SZ,300506,名家汇,建筑工程,6.17,1.0,1.0,28.47,"信达澳银基金-浙商银行-信达澳银源信定增1号资产管理计划
金鹰基金-浙商银行-金鹰穗通定增508号资产管理计划
建信基金-兴业银行-建信华鑫信托慧智投资118号资产管理计划",3.0
25,300432.SZ,300432,富临精工,汽车配件,11.82,1.0,1.0,84.58,"上海迎水投资管理有限公司-迎水飞龙12号私募证券投资基金
金鹰基金-金算盘喜悦1号私募证券投资基金-金鹰优选8号单一资产管理计划
成都市金算盘投资管理咨询有限公司-金算盘瑞吉1号私募证券投资基金",3.0
26,300321.SZ,300321,同大股份,塑料,24.45,1.0,1.0,20.02,中央汇金资产管理有限责任公司,1.0
27,300741.SZ,300741,华宝股份,食品,58.48,1.0,1.0,67.76,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
招商银行股份有限公司-东方红恒阳五年定期开放混合型证券投资基金
盈峰资本管理有限公司-顺荣成长基金
中国工商银行股份有限公司-南方大数据100指数证券投资基金
中国工商银行-中银收益混合型证券投资基金",7.0
28,300167.SZ,300167,迪威迅,通信设备,6.63,1.0,1.0,19.91,"中国国际金融香港资产管理有限公司-客户资金2
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
29,000012.SZ,000012,南玻A,玻璃,8.11,1.0,1.0,158.72,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
30,300843.SZ,300843,胜蓝股份,元器件,40.7,1.0,1.0,15.15,"上海明汯投资管理有限公司-明汯股票中性专享1号私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
31,300903.SZ,300903,科翔股份,元器件,64.12,1.0,1.0,26.22,,0.0
32,601919.SH,601919,中远海控,水运,9.3,1.0,1.0,805.13,"香港中央结算有限公司(陆股通)
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)
中国国有企业结构调整基金股份有限公司",3.0
33,300121.SZ,300121,阳谷华泰,化工原料,12.62,1.0,1.0,45.47,"济南纾困盛鲁股权投资基金合伙企业(有限合伙)
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
北京益安资本管理有限公司-益安允升私募证券投资基金
全国社保基金一零二组合",5.0
34,600158.SH,600158,中体产业,文教休闲,14.52,1.0,1.0,95.47,"中国工商银行股份有限公司-银华丰享一年持有期混合型证券投资基金
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",4.0
35,600178.SH,600178,东安动力,汽车配件,8.09,1.0,1.0,37.38,"广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金",2.0
36,600189.SH,600189,泉阳泉,软饮料,11.18,1.0,1.0,62.92,"中国华融资产管理股份有限公司
吉林省吉盛资产管理有限责任公司",2.0
37,600428.SH,600428,中远海特,水运,4.1,1.0,1.0,88.01,"华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司
大成基金-农业银行-大成中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
前海开源基金-包商银行-前海开源定增11号资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划",7.0
38,601228.SH,601228,广州港,港口,3.64,1.0,1.0,225.43,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,1.0
39,601187.SH,601187,厦门银行,银行,10.13,1.0,1.0,26.73,,0.0
40,600596.SH,600596,新安股份,化工原料,14.56,1.0,1.0,101.9,"上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金",4.0
41,600689.SH,600689,上海三毛,纺织,8.81,1.0,1.0,13.41,,0.0
42,600733.SH,600733,北汽蓝谷,汽车整车,7.66,1.0,1.0,139.77,上海中平国瑀并购股权投资基金合伙企业(有限合伙),1.0
43,600882.SH,600882,妙可蓝多,乳制品,37.49,1.0,1.0,153.25,"中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",4.0
44,601866.SH,601866,中远海发,水运,3.12,1.0,1.0,247.48,"兴业全球基金-上海银行-中国海运(集团)总公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
45,300032.SZ,300032,金龙机电,元器件,6.8,1.0,1.0,54.62,"中国长城资产管理股份有限公司
前海开源基金-广发银行-方正东亚信托有限责任公司
兴全基金-兴业银行-兴全-可交换私募债56期分级特定多客户资产管理计划",3.0
46,002211.SZ,002211,宏达新材,橡胶,7.43,1.0,1.0,23.05,北京怀信投资基金管理有限公司-怀信信安3号私募证券投资基金,1.0
