,ts_code,symbol,name,industry,COL_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605186.SH,605186,健麾信息,专用机械,63.0306286942504,10.32,,0.0
1,300204.SZ,300204,舒泰神,生物制药,60.66134549600912,65.81,"北京华高永利资产管理有限公司-华高永利2号私募证券投资基金
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
华泰证券资管-招商银行-华泰聚力16号集合资产管理计划
中央汇金资产管理有限责任公司",4.0
2,002900.SZ,002900,哈三联,化学制药,40.558510638297875,54.16,"中瑞国信资产管理有限公司
中合供销一期(上海)股权投资基金合伙企业(有限合伙)",2.0
3,605369.SH,605369,拱东医疗,医疗保健,35.507246376811594,26.18,"深圳德威资本投资管理有限公司-德威资本劲松1号私募基金
广州天盈资产管理有限公司-天盈能胜一号私募证券投资基金",2.0
4,002581.SZ,002581,未名医药,生物制药,34.94926719278468,95.95,,0.0
5,600713.SH,600713,南京医药,医药商业,32.428369296073576,62.39,,0.0
6,000650.SZ,000650,仁和药业,中成药,30.970984024912607,156.34,香港中央结算有限公司(陆股通),1.0
7,603987.SH,603987,康德莱,医疗保健,27.45352356247299,129.11,"中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰大健康股票型证券投资基金
中国工商银行股份有限公司-海富通中小盘混合型证券投资基金
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
中国建设银行股份有限公司-国泰医药健康股票型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国建设银行股份有限公司-国泰研究精选两年持有期混合型证券投资基金",8.0
8,603722.SH,603722,阿科力,化工原料,27.08018154311651,36.5,"中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中国农业银行股份有限公司-中邮核心成长混合型证券投资基金",2.0
9,300966.SZ,300966,共同药业,化学制药,26.992132338107734,17.31,,0.0
10,003020.SZ,003020,立方制药,化学制药,25.204936418730984,14.22,,0.0
11,600129.SH,600129,太极集团,中成药,24.084124830393485,101.86,"国寿安保基金-建设银行-人寿保险-中国人寿保险(集团)公司委托国寿安保基金混合型组合
申万宏源证券-重庆太极实业(集团)股份有限公司-申万宏源太极实业1号员工持股计划单一资产管理计划
财通基金-招商银行-深圳市招商国协壹号股权投资基金管理有限公司",3.0
12,002728.SZ,002728,特一药业,中成药,23.217922606924635,23.07,,0.0
13,600055.SH,600055,万东医疗,医疗保健,21.95121951219512,86.53,,0.0
14,300119.SZ,300119,瑞普生物,农业综合,20.411392405063268,96.01,"中国建设银行股份有限公司-交银施罗德启明混合型证券投资基金
全国社保基金五零二组合
中国农业银行股份有限公司-工银瑞信农业产业股票型证券投资基金
中国农业银行股份有限公司-交银施罗德先进制造混合型证券投资基金",4.0
15,002365.SZ,002365,永安药业,化学制药,20.080726538849646,28.94,中央汇金资产管理有限责任公司,1.0
16,300871.SZ,300871,回盛生物,农业综合,19.40502183406114,18.18,,0.0
17,600851.SH,600851,海欣股份,化学制药,19.38382541720154,68.65,"重庆国际信托股份有限公司-兴国2号集合资金信托
重庆国际信托股份有限公司-兴国1号集合资金信托计划
深圳市惠和投资基金管理有限公司-深圳市惠和基金惠和2号证券投资基金
中央汇金资产管理有限责任公司",4.0
18,300453.SZ,300453,三鑫医疗,医疗保健,18.51289833080425,41.86,"中国人保资产管理股份有限公司-安心增值投资产品
中航信托股份有限公司-中航信托·天顺【2019】113号江西国资支持民营企业专项单一资金信托
沈阳森木投资管理有限公司-森木价值发现1号证券投资基金",3.0
19,600085.SH,600085,同仁堂,中成药,18.35016835016834,578.49,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
全国社保基金一零三组合
中央汇金资产管理有限责任公司",6.0
20,002773.SZ,002773,康弘药业,化学制药,18.335752298016452,166.73,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金",5.0
21,002957.SZ,002957,科瑞技术,专用机械,17.663344407530456,32.7,"深圳市中航永邦并购基金企业(有限合伙)
中投长春创业投资基金管理有限公司-深圳市中投金瑞新兴产业股权投资合伙企业(有限合伙)
宁波梅山保税港区三维同创股权投资基金合伙企业(有限合伙)",3.0
22,300501.SZ,300501,海顺新材,广告包装,17.590822179732314,16.09,"中国银行股份有限公司-华泰柏瑞积极成长混合型证券投资基金
上海聚鸣投资管理有限公司-聚鸣医药创新私募证券投资基金
中国建设银行股份有限公司-富国生物医药科技混合型证券投资基金",3.0
23,603168.SH,603168,莎普爱思,化学制药,17.307692307692292,31.49,,0.0
24,002688.SZ,002688,金河生物,化学制药,17.281879194630868,43.65,上银基金-浦发银行-上银基金财富51号资产管理计划,1.0
25,300171.SZ,300171,东富龙,医疗保健,16.858457997698494,173.8,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.0
