,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300722.SZ,新余国科,专用机械,20.0,56.88,125.3,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国国际金融香港资产管理有限公司-客户资金2
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金"
1,300719.SZ,安达维尔,航空,17.3162,26.49,81.15,"平安资产-工商银行-鑫享3号资产管理产品
中国工商银行股份有限公司-鹏华股息精选混合型证券投资基金
招商银行股份有限公司-鹏华稳健回报混合型证券投资基金
中国工商银行股份有限公司-鹏华股息精选混合型证券投资基金"
2,300589.SZ,江龙船艇,船舶,20.0,31.5,79.46,全国社保基金一零七组合
3,300581.SZ,晨曦航空,航空,20.0,23.4,59.03,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金"
4,300675.SZ,建科院,建筑工程,11.033,20.53,46.31,
5,300711.SZ,广哈通信,通信设备,14.0244,18.7,41.91,
6,601218.SH,吉鑫科技,机械基件,10.0592,3.72,40.27,
7,300518.SZ,盛讯达,软件服务,20.0,41.88,33.86,"鹏华资产-浦发银行-鹏华资产方圆6号资产管理计划
鹏华资产管理-浦发银行-鹏华资产金润18号资产管理计划
中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划
鹏华资产-浦发银行-鹏华资产金润24号资产管理计划
鹏华资产-浦发银行-鹏华资产金润28号资产管理计划"
8,300721.SZ,怡达股份,化工原料,13.2735,34.05,32.16,
9,300344.SZ,太空智造,软件服务,10.9589,5.67,29.54,"上海云门投资管理有限公司-云门智造1号私募证券投资基金
中央汇金资产管理有限责任公司"
10,300008.SZ,天海防务,船舶,11.4943,7.76,29.3,"东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划
东方富华(北京)投资基金管理有限公司-东方富华-上海佳豪专项资产管理计划"
11,300527.SZ,中船应急,专用机械,20.0,12.72,28.66,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
全国社会保障基金理事会转持二户
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金"
12,300775.SZ,三角防务,航空,9.1964,36.69,26.82,"陕西省航空高技术创业投资基金(有限合伙)
嘉兴华控股权投资基金合伙企业(有限合伙)
陕西省义禧循环经济高技术创业投资基金(有限合伙)
陕西省航空高技术创业投资基金(有限合伙)
嘉兴华控股权投资基金合伙企业(有限合伙)
陕西省义禧循环经济高技术创业投资基金(有限合伙)
陕西航空产业资产管理有限公司"
13,300542.SZ,新晨科技,软件服务,17.184,15.48,26.7,
14,300655.SZ,晶瑞股份,化工原料,19.9888,42.86,25.79,"中国工商银行股份有限公司-诺安成长混合型证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
上海聚源聚芯集成电路产业股权投资基金中心(有限合伙)
上海聚源聚芯集成电路产业股权投资基金中心(有限合伙)"
15,002132.SZ,恒星科技,钢加工,9.9379,3.54,25.49,"上海般胜投资管理有限公司-般胜进取1号私募证券投资基金
上海融儒资产管理有限公司-融儒价值2号私募证券投资基金
河南克瑞德资产管理有限公司-恒盈1号私募证券投资基金"
16,300307.SZ,慈星股份,纺织机械,9.3842,7.46,22.63,"杭州秉怀资产管理有限公司-秉怀善世德博1号私募证券投资基金
上海竹润投资有限公司-竹润乐其1号私募证券投资基金
中央汇金资产管理有限责任公司"
17,002581.SZ,未名医药,生物制药,9.9887,19.49,22.52,
