,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,601279.SH,601279,英利汽车,汽车配件,61.28048780487807,9.9792,7.9,,0.0
1,605086.SH,605086,龙高股份,矿物制品,61.06911447084234,9.9926,9.55,,0.0
2,002762.SZ,002762,金发拉比,服饰,55.14780835881754,9.9711,29.32,,0.0
3,300061.SZ,300061,旗天科技,互联网,50.326797385620935,-2.4045,37.54,,0.0
4,002786.SZ,002786,银宝山新,专用机械,50.15015015015014,10.011,37.97,,0.0
5,603518.SH,603518,锦泓集团,服饰,47.57118927973201,9.9875,22.02,,0.0
6,688068.SH,688068,热景生物,医疗保健,44.69835466179157,19.9986,74.93,,0.0
7,688626.SH,688626,翔宇医疗,医疗保健,43.77861007074488,3.3194,25.38,,0.0
8,002435.SZ,002435,长江健康,化学制药,40.49586776859504,5.5901,81.57,,0.0
9,600149.SH,600149,廊坊发展,综合类,38.537549407114625,10.0471,26.65,,0.0
10,605117.SH,605117,德业股份,家用电器,33.12831389183457,10.007,26.78,,0.0
11,300153.SZ,300153,科泰电源,电气设备,31.944444444444443,9.9174,21.1,,0.0
12,002997.SZ,002997,瑞鹄模具,汽车配件,31.82857142857143,10.0143,10.59,,0.0
13,003043.SZ,003043,华亚智能,专用机械,31.763936570214145,-10.0045,16.12,,0.0
14,601127.SH,601127,小康股份,汽车配件,31.75862068965518,9.9885,368.27,,0.0
15,688301.SH,688301,奕瑞科技,专用机械,30.969267139479918,2.4787,44.28,"招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
招商银行股份有限公司-富国科创板两年定期开放混合型证券投资基金
中国建设银行股份有限公司-易方达科创板两年定期开放混合型证券投资基金
中国光大银行股份有限公司-汇添富稳健添盈一年持有期混合型证券投资基金
中国工商银行股份有限公司-汇添富科创板2年定期开放混合型证券投资基金
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
上海浦东发展银行股份有限公司-汇添富高质量成长精选2年持有期混合型证券投资基金
中国农业银行股份有限公司-交银施罗德精选混合型证券投资基金
全国社保基金六零二组合",9.0
16,605369.SH,605369,拱东医疗,医疗保健,30.726360765372473,10.0047,19.7,,0.0
17,300171.SZ,300171,东富龙,医疗保健,29.499999999999993,0.6714,121.9,,0.0
18,688185.SH,688185,康希诺-U,生物制药,28.6997961702983,3.3878,107.69,"中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金",2.0
19,002383.SZ,002383,合众思壮,通信设备,27.922077922077925,-3.1941,45.49,,0.0
20,300563.SZ,300563,神宇股份,通信设备,27.67676767676768,20.0,23.0,"上海含德股权投资基金管理有限公司-含德盛世6号定增投资私募基金
东海基金-郑如恒-东海基金-金龙122号单一资产管理计划",2.0
21,603260.SH,603260,合盛硅业,化工原料,27.510509107893498,8.2474,512.15,,0.0
22,002071.SZ,002071,长城退,,26.923076923076916,10.0,1.72,,0.0
23,603076.SH,603076,乐惠国际,专用机械,26.62768031189082,-3.9763,48.4,上海天戈投资管理有限公司-天戈紫旭私募基金,1.0
24,002241.SZ,002241,歌尔股份,元器件,26.246185147507628,-2.1808,1108.42,"中国银行股份有限公司-华夏中证5G通信主题交易型开放式指数证券投资基金
全国社保基金六零一组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金四一六组合",5.0
25,300350.SZ,300350,华鹏飞,仓储物流,26.036866359446996,0.0,17.83,,0.0
26,603538.SH,603538,美诺华,化学制药,26.020408163265294,10.0059,54.77,,0.0
27,300302.SZ,300302,同有科技,软件服务,26.006904487917136,-0.7253,37.52,国新融智基金管理(北京)有限公司-北京海国合创共享股权投资基金管理中心(有限合伙),1.0
28,300783.SZ,300783,三只松鼠,食品,25.195582144500683,-10.9638,123.5,"全国社保基金一一一组合
摩根资产管理(新加坡)有限公司-摩根中国A股市场机会基金
中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金
摩根资产管理(亚太)有限公司-摩根中国先驱A股基金
香港中央结算有限公司(陆股通)",5.0
29,300472.SZ,300472,新元科技,专用机械,25.078043704474506,1.692,20.31,,0.0
30,002630.SZ,002630,华西能源,专用机械,25.0,10.1083,29.63,,0.0
31,300910.SZ,300910,瑞丰新材,化工原料,24.960422163588404,-0.2422,33.69,,0.0
32,688516.SH,688516,奥特维,专用机械,24.684235147356937,-0.1499,17.1,"宁波银行股份有限公司-易方达科益混合型证券投资基金
易方达基金-中国人寿保险股份有限公司-分红险-易方达基金国寿股份均衡股票型组合单一资产管理计划(可供出售)
全国社保基金五零二组合
英大国际信托有限责任公司
中国工商银行股份有限公司-易方达科翔股票型证券投资基金
交通银行股份有限公司-易方达科讯混合型证券投资基金
中国工商银行股份有限公司-财通资管消费精选灵活配置混合型证券投资基金
上海睿扬投资管理有限公司-睿扬新兴成长私募证券投资基金
兴业银行股份有限公司-财通资管优选回报一年持有期混合型证券投资基金",9.0
33,688017.SH,688017,绿的谐波,机械基件,24.424884976995397,7.8925,35.95,,0.0
34,300737.SZ,300737,科顺股份,其他建材,24.230351321984788,4.0971,160.65,"中信证券股份有限公司-社保基金17051组合
全国社保基金四一八组合
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
香港中央结算有限公司(陆股通)
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划",5.0
35,002592.SZ,002592,ST八菱,汽车配件,24.22535211267607,5.0,11.52,国海证券-工商银行-国海金贝壳员工持股2号集合资产管理计划,1.0
36,600238.SH,600238,海南椰岛,红黄酒,24.003984063745023,9.6916,55.4,,0.0
37,002728.SZ,002728,特一药业,中成药,23.885918003565052,1.0909,17.67,,0.0
38,603466.SH,603466,风语筑,文教休闲,23.805060918462996,1.6154,76.26,,0.0
39,002284.SZ,002284,亚太股份,汽车配件,23.794212218649523,-10.0467,52.82,,0.0
40,002885.SZ,002885,京泉华,元器件,23.63067292644758,10.0279,18.84,,0.0
41,688686.SH,688686,奥普特,电器仪表,23.38947531822415,19.9992,54.2,,0.0
42,002198.SZ,002198,嘉应制药,中成药,23.024054982817876,4.9853,36.34,,0.0
43,600696.SH,600696,ST岩石,区域地产,23.021181716833894,4.9952,73.82,,0.0
44,600315.SH,600315,上海家化,日用化工,23.020426899242597,7.6305,359.79,"国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
全国社保基金一一七组合
上海重阳战略投资有限公司-重阳战略同智基金
上海太富祥尔股权投资基金合伙企业(有限合伙)
上海重阳战略投资有限公司-重阳战略聚智基金
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金",7.0
45,688699.SH,688699,明微电子,半导体,22.822112282211226,19.9958,19.32,,0.0
46,300573.SZ,300573,兴齐眼药,化学制药,22.44749522683882,-0.7663,81.85,,0.0
47,300141.SZ,300141,和顺电气,电气设备,21.98492462311559,20.0247,16.08,,0.0
48,300825.SZ,300825,阿尔特,汽车服务,21.96307094266279,2.3237,61.41,,0.0
49,603035.SH,603035,常熟汽饰,汽车配件,21.95121951219512,3.7613,54.96,,0.0
50,300919.SZ,300919,中伟股份,化工原料,21.89176011701608,5.7306,42.84,,0.0
51,601882.SH,601882,海天精工,机床制造,21.80616740088106,-0.9552,86.6,,0.0
52,000158.SZ,000158,常山北明,纺织,21.7898832684825,4.3333,98.5,,0.0
53,688059.SH,688059,华锐精密,机械基件,21.71770843396772,-1.9533,11.28,,0.0
54,002759.SZ,002759,天际股份,家用电器,21.649484536082486,8.4866,61.69,,0.0
55,688356.SH,688356,键凯科技,化学制药,21.613604904093343,4.6363,17.53,"招商证券股份有限公司-天弘医疗健康混合型证券投资基金
中信证券股份有限公司-社保基金17051组合
基本养老保险基金一二零八组合
中国银行股份有限公司-泰达宏利复兴伟业灵活配置混合型证券投资基金
招商银行股份有限公司-泰达宏利价值长青混合型证券投资基金
中信证券-中信银行-中信证券卓越成长两年持有期混合型集合资产管理计划
招商银行股份有限公司-汇添富医疗服务灵活配置混合型证券投资基金
中国农业银行股份有限公司-摩根士丹利华鑫建康产业混合型证券投资基金",8.0
56,000820.SZ,000820,*ST节能,环境保护,21.53846153846155,4.9834,9.09,,0.0
57,000155.SZ,000155,川能动力,新型电力,21.401515151515138,1.2638,162.81,,0.0
58,002587.SZ,002587,奥拓电子,元器件,21.08843537414966,10.1031,23.15,,0.0
59,605016.SH,605016,百龙创园,食品,21.045130641330157,10.0173,8.1,,0.0
60,600581.SH,600581,八一钢铁,普钢,21.041214750542302,10.0592,85.54,,0.0
61,605098.SH,605098,行动教育,文教休闲,20.996978851963767,10.0023,10.14,,0.0
62,688308.SH,688308,欧科亿,机械基件,20.92767641239832,-0.4524,13.2,,0.0
63,603316.SH,603316,诚邦股份,建筑工程,20.58823529411764,10.0671,16.67,,0.0
64,002612.SZ,002612,朗姿股份,服饰,20.573265470131254,-2.5968,117.64,,0.0
65,002192.SZ,002192,融捷股份,小金属,20.52336448598131,7.3593,167.08,,0.0
66,002219.SZ,002219,*ST恒康,中成药,20.486111111111114,0.8721,63.99,,0.0
67,600882.SH,600882,妙可蓝多,乳制品,20.38480676729142,-1.7463,297.08,,0.0
68,300973.SZ,300973,立高食品,食品,20.186480186480193,1.4801,46.58,,0.0
69,688079.SH,688079,美迪凯,半导体,20.15931372549018,-1.8027,13.68,,0.0
70,300325.SZ,300325,ST德威,塑料,20.138888888888886,20.1389,17.24,,0.0
71,603098.SH,603098,森特股份,装修装饰,20.021941854086656,1.0624,115.68,,0.0
72,300829.SZ,300829,金丹科技,食品,19.81645139360979,-4.3938,19.95,,0.0
73,300671.SZ,300671,富满电子,半导体,19.731318219983194,11.9969,89.93,,0.0
74,002709.SZ,002709,天赐材料,化工原料,19.535147392290252,2.2599,399.56,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-农银汇理新能源主题灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金",4.0
75,300274.SZ,300274,阳光电源,电气设备,19.49742658189524,6.5317,857.54,,0.0
76,300014.SZ,300014,亿纬锂能,电气设备,19.469644103279826,1.6144,1524.21,"中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
汇安基金-华能信托·博远惠诚集合资金信托计划-汇安基金-汇鑫32号单一资产管理计划
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-广发科技先锋混合型证券投资基金
交通银行股份有限公司-南方成长先锋混合型证券投资基金
香港中央结算有限公司(陆股通)",7.0
77,000615.SZ,000615,奥园美谷,化纤,19.442022667829107,0.4399,106.01,,0.0
78,002240.SZ,002240,盛新锂能,小金属,19.399538106235582,10.0,180.01,,0.0
79,300298.SZ,300298,三诺生物,医疗保健,19.003322259136212,0.873,163.01,,0.0
80,300677.SZ,300677,英科医疗,医疗保健,18.96685238105027,10.2922,415.06,"中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国农业银行股份有限公司-前海开源中国稀缺资产灵活配置混合型证券投资基金
中国建设银行股份有限公司-前海开源沪港深优势精选灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-前海开源国家比较优势灵活配置混合型证券投资基金",6.0
81,300015.SZ,300015,爱尔眼科,医疗保健,18.905723905723892,10.9662,2425.77,,0.0
82,600758.SH,600758,辽宁能源,煤炭开采,18.87417218543046,6.8452,47.41,,0.0
83,300358.SZ,300358,楚天科技,医疗保健,18.862042088854245,4.6671,69.76,,0.0
84,000929.SZ,000929,兰州黄河,啤酒,18.798955613577007,10.0363,16.9,,0.0
85,603128.SH,603128,华贸物流,仓储物流,18.759936406995227,0.8778,195.63,,0.0
86,688656.SH,688656,浩欧博,生物制药,18.753735803945016,6.9583,10.2,,0.0
87,002407.SZ,002407,多氟多,化工原料,18.707304256437208,7.0616,132.87,,0.0
88,002340.SZ,002340,格林美,小金属,18.62396204033214,10.011,476.2,,0.0
89,688063.SH,688063,派能科技,电气设备,18.525419217460737,4.5673,64.03,,0.0
90,000150.SZ,000150,宜华健康,医疗保健,18.430034129692842,10.1587,27.97,,0.0
91,002430.SZ,002430,杭氧股份,化工机械,18.11846689895471,1.5274,326.71,"交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中国华融资产管理股份有限公司
全国社保基金一一六组合
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一一四组合
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金",8.0
92,688630.SH,688630,芯碁微装,专用机械,17.999999999999993,1.2964,14.2,,0.0
93,600475.SH,600475,华光环能,环境保护,17.720530835284933,2.3066,81.96,,0.0
94,603008.SH,603008,喜临门,家居用品,17.717346518335386,8.7552,110.69,"中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国银行股份有限公司-上投摩根核心成长股票型证券投资基金
天堂硅谷资产管理集团有限公司-天堂硅谷久盈10号私募投资基金
中国建设银行-上投摩根阿尔法股票型证券投资基金
浙商证券资管-中国银行-证券行业支持民企发展系列之浙商证券1号分级集合资产管理计划
上海蓝墨投资管理有限公司-蓝墨专享4号私募投资基金",6.0
95,002585.SZ,002585,双星新材,塑料,17.500000000000004,3.8674,115.78,"皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
深圳冠泓基金有限公司-冠泓价值增长3号私募证券投资基金
深圳德海资本管理有限公司-深圳德海国企混改价值1号私募证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",5.0
96,002738.SZ,002738,中矿资源,小金属,17.387944358578046,1.4357,77.54,,0.0
97,600462.SH,600462,*ST九有,元器件,17.0940170940171,4.9808,14.63,,0.0
98,000932.SZ,000932,华菱钢铁,普钢,17.07632600258733,9.0361,446.92,"全国社保基金四一二组合
华菱集团-华泰联合-华菱EB担保及信托财产专户
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
华菱集团-华泰联合证券-华菱E2担保及信托财产专户
香港中央结算有限公司(陆股通)",5.0
99,603444.SH,603444,吉比特,互联网,16.944592434736293,10.0,315.49,"香港中央结算有限公司(陆股通)
基本养老保险基金八零四组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
全国社保基金四零六组合
中国工商银行股份有限公司-银华中小盘精选混合型证券投资基金",5.0
