,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688131.SH,688131,皓元医药,化学制药,313.43,1.0,39.0,139.0,47.78,,0.0
1,688319.SH,688319,欧林生物,生物制药,39.9,1.0,31.0,131.0,13.07,,0.0
2,600032.SH,600032,浙江新能,新型电力,13.11,3.0,14.0,114.0,27.27,,0.0
3,605499.SH,605499,东鹏饮料,软饮料,142.82,3.0,12.0,112.0,57.14,,0.0
4,603511.SH,603511,爱慕股份,服饰,43.81,2.0,9.0,109.0,17.53,,0.0
5,603196.SH,603196,日播时尚,服饰,12.32,2.0,6.0,106.0,29.57,,0.0
6,605319.SH,605319,N振华,汽车配件,17.78,2.0,5.0,105.0,8.89,,0.0
7,002346.SZ,002346,柘中股份,电气设备,16.8,3.0,5.0,105.0,66.3,上海国盛资本管理有限公司-上海国盛海通股权投资基金合伙企业(有限合伙),1.0
8,002547.SZ,002547,春兴精工,通信设备,5.42,3.0,4.0,104.0,41.85,"中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",2.0
9,688609.SH,688609,九联科技,通信设备,13.34,2.0,4.0,104.0,10.77,,0.0
10,002247.SZ,002247,聚力文化,造纸,3.25,3.0,3.0,103.0,19.21,,0.0
11,002835.SZ,002835,同为股份,元器件,13.57,3.0,3.0,103.0,17.05,,0.0
12,600171.SH,600171,上海贝岭,半导体,24.39,3.0,3.0,103.0,170.63,"中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
13,002136.SZ,002136,安纳达,化工原料,14.41,3.0,3.0,103.0,30.88,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
交通银行股份有限公司-信达澳银星奕混合型证券投资基金
信达澳银基金-北京诚通金控投资有限公司-信达澳银诚通金控4号单一资产管理计划
深圳市向阳资本管理有限公司-向阳1号精选证券投资基金",4.0
14,003032.SZ,003032,传智教育,文教休闲,23.46,2.0,2.0,102.0,9.44,"招商银行股份有限公司-泓德卓远混合型证券投资基金
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金",4.0
15,002902.SZ,002902,铭普光磁,元器件,13.82,2.0,2.0,102.0,18.49,四川信托有限公司-四川信托-福泽1号证券投资集合资金信托计划,1.0
16,600992.SH,600992,贵绳股份,钢加工,7.81,2.0,2.0,102.0,19.14,,0.0
17,601038.SH,601038,一拖股份,农用机械,14.97,2.0,2.0,102.0,88.91,香港中央结算有限公司(陆股通),1.0
18,002516.SZ,002516,旷达科技,纺织,4.54,2.0,2.0,102.0,43.27,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金",3.0
19,002881.SZ,002881,美格智能,通信设备,26.25,2.0,2.0,102.0,28.22,中国工商银行股份有限公司-博时科创板三年定期开放混合型证券投资基金,1.0
20,301002.SZ,301002,N崧盛,电气设备,94.03,1.0,45.0,45.0,21.07,,0.0
21,688625.SH,688625,N呈和,化工原料,41.67,1.0,15.0,15.0,11.31,,0.0
22,301006.SZ,301006,N迈拓,电器仪表,30.06,1.0,12.0,12.0,9.93,,0.0
23,600238.SH,600238,海南椰岛,红黄酒,26.68,1.0,5.0,5.0,118.73,,0.0
24,000995.SZ,000995,皇台酒业,白酒,33.87,2.0,5.0,5.0,60.09,甘肃西部资产管理股份有限公司,1.0
25,603867.SH,603867,新化股份,化工原料,28.62,2.0,2.0,2.0,24.24,,0.0
26,002326.SZ,002326,永太科技,化工原料,14.67,2.0,2.0,2.0,98.3,"深圳市纵贯资本管理有限公司-纵贯日升私募证券投资基金
香港中央结算有限公司(陆股通)",2.0
27,688135.SH,688135,利扬芯片,半导体,47.32,1.0,2.0,2.0,13.72,"中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
招商银行股份有限公司-信达澳银研究优选混合型证券投资基金
中国银行股份有限公司-信达澳银科技创新一年定期开放混合型证券投资基金
交通银行股份有限公司-信达澳银星奕混合型证券投资基金
中国建设银行股份有限公司-信达澳银先进智造股票型证券投资基金",5.0
28,002077.SZ,002077,大港股份,区域地产,8.53,2.0,2.0,2.0,46.43,前海股权投资基金(有限合伙),1.0
29,002169.SZ,002169,智光电气,电气设备,10.43,2.0,2.0,2.0,79.63,华融国际信托有限责任公司,1.0
30,600630.SH,600630,龙头股份,纺织,6.29,1.0,1.0,1.0,26.72,,0.0
