,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
0,002355.SZ,002355,兴民智通,汽车配件,-2.66,10.0096,11.43
1,601799.SH,601799,星宇股份,汽车配件,3.46,10.0074,73.98
2,000836.SZ,000836,富通鑫茂,通信设备,6.31,10.0,5.72
3,300134.SZ,300134,大富科技,通信设备,2.76,9.9749,17.53
4,601777.SH,601777,力帆股份,摩托车,10.14,9.9515,9.06
5,600166.SH,600166,福田汽车,汽车整车,7.5,9.894,3.11
6,000700.SZ,000700,模塑科技,汽车配件,4.61,8.3516,4.93
7,600733.SH,600733,北汽蓝谷,汽车整车,8.19,6.5514,11.71
8,000851.SZ,000851,高鸿股份,软件服务,3.63,6.5409,8.47
9,600262.SH,600262,北方股份,汽车整车,2.0,5.9462,24.41
10,600066.SH,600066,宇通客车,汽车整车,1.99,5.0825,15.92
11,300088.SZ,300088,长信科技,元器件,1.6,4.3548,6.47
12,600050.SH,600050,中国联通,电信运营,1.05,4.0757,7.15
13,600418.SH,600418,江淮汽车,汽车整车,-4.69,3.7791,7.14
14,002590.SZ,002590,万安科技,汽车配件,3.33,3.4858,9.5
15,300456.SZ,300456,耐威科技,元器件,1.34,3.4251,30.8
16,002446.SZ,002446,盛路通信,通信设备,1.89,3.0356,11.88
17,300020.SZ,300020,银江股份,软件服务,3.18,3.0303,10.2
18,000951.SZ,000951,中国重汽,汽车整车,4.23,2.873,20.41
19,002456.SZ,002456,欧菲光,元器件,5.15,2.3371,14.45
20,600198.SH,600198,*ST大唐,通信设备,3.69,2.2465,16.84
21,600718.SH,600718,东软集团,软件服务,2.75,2.0661,14.82
22,000572.SZ,000572,海马汽车,汽车整车,2.83,2.0548,2.98
23,600081.SH,600081,东风科技,汽车配件,8.97,1.9663,18.15
24,002414.SZ,002414,高德红外,电器仪表,2.67,1.9556,27.11
25,600741.SH,600741,华域汽车,汽车配件,3.25,1.9398,25.75
26,300449.SZ,300449,汉邦高科,电脑设备,-2.98,1.8887,20.5
27,000868.SZ,000868,*ST安凯,汽车整车,-2.7,1.8868,3.78
28,002415.SZ,002415,海康威视,电器仪表,-2.66,1.8681,34.9
29,002662.SZ,002662,京威股份,汽车配件,7.53,1.8303,6.12
30,002331.SZ,002331,皖通科技,软件服务,2.43,1.7071,11.32
31,603528.SH,603528,多伦科技,软件服务,2.18,1.6949,8.4
32,002008.SZ,002008,大族激光,电器仪表,1.81,1.6833,42.89
33,300270.SZ,300270,中威电子,通信设备,2.49,1.5784,9.01
34,300209.SZ,300209,天泽信息,软件服务,2.8,1.5441,13.81
35,002273.SZ,002273,水晶光电,元器件,3.12,1.396,13.8
36,002594.SZ,002594,比亚迪,汽车整车,3.89,1.3655,60.13
37,300036.SZ,300036,超图软件,软件服务,2.7,1.2965,17.97
38,000800.SZ,000800,一汽轿车,汽车整车,5.63,1.1589,12.22
39,300496.SZ,300496,中科创达,软件服务,4.99,1.1504,34.29
40,601633.SH,601633,长城汽车,汽车整车,6.58,1.0536,10.55
41,600699.SH,600699,均胜电子,汽车配件,3.16,1.0391,28.2
42,002448.SZ,002448,中原内配,汽车配件,1.87,1.0264,6.89
43,603297.SH,603297,永新光学,电器仪表,1.72,1.0064,52.19
44,600845.SH,600845,宝信软件,软件服务,3.91,0.9827,34.94
45,002829.SZ,002829,星网宇达,通信设备,-0.84,0.8606,23.44
46,300219.SZ,300219,鸿利智汇,元器件,2.98,0.8168,8.64
47,002405.SZ,002405,四维图新,软件服务,8.62,0.7576,26.6
48,601127.SH,601127,小康股份,汽车配件,1.91,0.7139,16.93
49,002055.SZ,002055,得润电子,元器件,1.62,0.6906,14.58
50,002284.SZ,002284,亚太股份,汽车配件,3.18,0.6472,6.22
51,002642.SZ,002642,荣之联,软件服务,-1.9,0.5952,6.76
52,601058.SH,601058,赛轮轮胎,汽车配件,2.37,0.565,3.56
53,002036.SZ,002036,联创电子,元器件,3.75,0.5416,14.85
54,002488.SZ,002488,金固股份,汽车配件,-0.86,0.4897,10.26
55,002463.SZ,002463,沪电股份,元器件,2.63,0.4815,12.52
56,600686.SH,600686,金龙汽车,汽车整车,4.66,0.4521,11.11
57,000625.SZ,000625,长安汽车,汽车整车,4.25,0.4073,9.86
58,002232.SZ,002232,启明信息,软件服务,5.15,0.3933,10.21
59,600104.SH,600104,上汽集团,汽车整车,3.15,0.3047,29.63
60,300656.SZ,300656,民德电子,电脑设备,3.13,0.2966,23.67
61,002236.SZ,002236,大华股份,电器仪表,2.99,0.2892,17.34
62,002151.SZ,002151,北斗星通,通信设备,0.92,0.2229,26.98
63,300458.SZ,300458,全志科技,元器件,3.16,0.2111,23.74
64,002383.SZ,002383,合众思壮,通信设备,0.99,0.1444,13.87
65,002413.SZ,002413,雷科防务,通信设备,1.65,0.1335,7.5
66,000887.SZ,000887,中鼎股份,橡胶,2.34,0.0,13.09
67,300177.SZ,300177,中海达,通信设备,3.99,-0.0671,14.9
68,002024.SZ,002024,苏宁易购,电器连锁,-3.25,-0.1436,13.91
69,600320.SH,600320,振华重工,工程机械,0.68,-0.2232,4.47
70,601689.SH,601689,拓普集团,汽车配件,-4.64,-0.2514,19.84
71,002230.SZ,002230,科大讯飞,软件服务,-2.25,-0.2849,35.0
72,300053.SZ,300053,欧比特,半导体,2.13,-0.337,11.83
73,601238.SH,601238,广汽集团,汽车整车,5.23,-0.347,14.36
74,002813.SZ,002813,路畅科技,汽车配件,5.0,-0.6024,33.0
75,300100.SZ,300100,双林股份,汽车服务,2.52,-0.6542,10.63
76,000901.SZ,000901,航天科技,航空,-3.28,-0.7458,14.64
77,002703.SZ,002703,浙江世宝,汽车配件,4.95,-0.7645,6.49
78,002920.SZ,002920,德赛西威,汽车配件,-1.56,-0.8062,29.53
79,002444.SZ,002444,巨星科技,轻工机械,1.17,-0.974,12.2
80,600336.SH,600336,澳柯玛,家用电器,3.52,-1.0,4.95
81,603023.SH,603023,威帝股份,汽车配件,3.88,-1.3867,6.4
82,300098.SZ,300098,高新兴,通信设备,4.52,-1.3953,10.6
83,002373.SZ,002373,千方科技,软件服务,4.17,-1.6815,21.05
84,600006.SH,600006,东风汽车,汽车整车,5.14,-1.8156,7.03
85,300212.SZ,300212,易华录,软件服务,3.28,-2.1713,31.99
86,300552.SZ,300552,万集科技,软件服务,4.07,-2.1959,28.95
87,600745.SH,600745,闻泰科技,通信设备,6.22,-2.2005,36.0
88,002766.SZ,002766,索菱股份,汽车配件,-7.88,-2.2124,6.63
89,002906.SZ,002906,华阳集团,汽车配件,-3.27,-2.5545,12.97
90,300742.SZ,300742,越博动力,汽车配件,3.12,-2.9114,46.02
91,600074.SH,600074,*ST保千,电脑设备,-1.54,-3.4188,1.13
92,000909.SZ,000909,数源科技,综合类,5.68,-3.6889,9.66
93,300598.SZ,300598,诚迈科技,软件服务,-10.07,-7.4074,34.5
