,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300907.SZ,300907,N康平,电气设备,60.59,2.0,33.0,13.79,,0.0
1,605007.SH,605007,五洲特纸,造纸,25.48,2.0,11.0,10.19,,0.0
2,003019.SZ,003019,宸展光电,元器件,45.21,3.0,7.0,14.47,,0.0
3,000545.SZ,000545,金浦钛业,化工原料,4.45,2.0,7.0,42.69,,0.0
4,002646.SZ,002646,青青稞酒,白酒,19.87,2.0,6.0,89.38,"博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
华夏基金-农业银行-华夏中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划",8.0
5,002553.SZ,002553,南方轴承,汽车配件,10.26,3.0,4.0,24.04,"华泰证券资管-南京银行-华泰家园10号集合资产管理计划
上海嘉恳资产管理有限公司-嘉恳兴丰17号私募证券投资基金",2.0
6,300807.SZ,300807,天迈科技,软件服务,70.55,2.0,4.0,11.99,"中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
7,601127.SH,601127,小康股份,汽车配件,14.75,2.0,4.0,137.67,"小康控股-红塔证券-20康EB02担保及信托财产专户
小康控股-红塔证券-19小康EB担保及信托财产专户
重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划",4.0
8,002379.SZ,002379,宏创控股,铝,3.88,3.0,3.0,35.94,,0.0
9,600178.SH,600178,东安动力,汽车配件,9.79,3.0,3.0,45.24,"中国建设银行-华夏红利混合型开放式证券投资基金
广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金",2.0
10,002819.SZ,002819,东方中科,电器仪表,40.02,2.0,2.0,55.72,,0.0
11,600158.SH,600158,中体产业,文教休闲,15.97,2.0,2.0,105.0,"中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
中国工商银行股份有限公司-银华丰享一年持有期混合型证券投资基金
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
12,300681.SZ,300681,英搏尔,汽车配件,46.03,1.0,2.0,18.8,,0.0
13,600059.SH,600059,古越龙山,红黄酒,12.17,2.0,2.0,98.4,"中国对外经济贸易信托有限公司-外贸信托-中欧瑞博成长智投证券投资集合资金信托计划
中国银行股份有限公司-富兰克林国海中小盘股票型证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-富兰克林国海基本面优选混合型证券投资基金
中国农业银行股份有限公司-富兰克林国海弹性市值混合型证券投资基金
中国对外经济贸易信托有限公司-外贸信托·锐进16期中欧瑞博证券投资集合资金信托计划",6.0
14,600679.SH,600679,上海凤凰,文教休闲,14.26,2.0,2.0,32.88,,0.0
15,300819.SZ,300819,聚杰微纤,化纤,53.8,1.0,2.0,13.38,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
广东润行投资管理有限公司-润行新周期1号私募证券投资基金
上海明汯投资管理有限公司-明汯股票中性专享1号私募证券投资基金
上海明汯投资管理有限公司-明汯量化中小盘增强1号私募证券投资基金
广东润行投资管理有限公司-润行新周期8号私募证券投资基金",5.0
16,300776.SZ,300776,帝尔激光,专用机械,138.32,1.0,2.0,62.87,"中国农业银行股份有限公司-景顺长城核心竞争力混合型证券投资基金
中国银行股份有限公司-广发中证环保产业交易型开放式指数证券投资基金
招商银行股份有限公司-景顺长城成长领航混合型证券投资基金
中国工商银行股份有限公司-汇添富策略回报混合型证券投资基金
香港中央结算有限公司(陆股通)",5.0
17,300713.SZ,300713,英可瑞,电气设备,30.36,1.0,2.0,24.43,"深圳科乐投资管理企业(有限合伙)-科乐长虹私募证券投资基金
中国国际金融香港资产管理有限公司-客户资金2
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
18,300301.SZ,300301,长方集团,半导体,5.48,1.0,2.0,34.19,安信基金-浦发银行-深圳市鼎萨恒顺投资有限公司,1.0
19,300589.SZ,300589,江龙船艇,船舶,33.36,1.0,2.0,31.6,"全国社保基金一零七组合
中国国际金融香港资产管理有限公司-CICCFT4(QFII)",2.0
20,600616.SH,600616,金枫酒业,红黄酒,6.81,2.0,2.0,45.56,,0.0
21,300581.SZ,300581,晨曦航空,航空,43.3,1.0,2.0,74.37,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金",3.0
22,601579.SH,601579,会稽山,红黄酒,11.47,2.0,2.0,57.05,"浙商金汇信托股份有限公司-浙金·汇利36号证券投资集合资金信托计划
上海大丰资产管理有限公司",2.0
23,600653.SH,600653,申华控股,汽车服务,2.07,1.0,1.0,40.29,,0.0
24,688599.SH,688599,天合光能,电气设备,20.4,1.0,1.0,60.09,"萍乡皓熙汇达新能源产业投资基金(有限合伙)
兴业国际信托有限公司-兴享进取景林1号证券投资集合资金信托计划",2.0
25,688133.SH,688133,泰坦科技,化工原料,125.0,1.0,1.0,19.46,,0.0
26,300643.SZ,300643,万通智控,汽车配件,16.62,1.0,1.0,33.24,,0.0
27,300689.SZ,300689,澄天伟业,元器件,54.52,1.0,1.0,31.74,,0.0
28,603982.SH,603982,泉峰汽车,汽车配件,20.32,1.0,1.0,16.55,"香港中央结算有限公司(陆股通)
杭州东方嘉富资产管理有限公司-杭州梦飞投资管理合伙企业(有限合伙)",2.0
29,300719.SZ,300719,安达维尔,航空,19.84,1.0,1.0,35.79,"中国建设银行股份有限公司-长信国防军工量化灵活配置混合型证券投资基金
平安资产-工商银行-鑫享3号资产管理产品
中国工商银行股份有限公司-鹏华股息精选混合型证券投资基金
招商银行股份有限公司-鹏华稳健回报混合型证券投资基金",4.0
30,300722.SZ,300722,新余国科,专用机械,63.8,1.0,1.0,85.93,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
交通银行股份有限公司-前海开源中证军工指数型证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金2
中国工商银行股份有限公司-广发中证军工交易型开放式指数证券投资基金",6.0
31,603787.SH,603787,新日股份,摩托车,37.36,1.0,1.0,76.21,"中国农业银行股份有限公司-长盛国企改革主题灵活配置混合型证券投资基金
中国银行股份有限公司-长盛生态环境主题灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧品质消费股票型发起式证券投资基金
中国光大银行股份有限公司-长信企业精选两年定期开放灵活配置混合型证券投资基金
中国农业银行股份有限公司-长盛动态精选证券投资基金
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金",6.0
32,603738.SH,603738,泰晶科技,元器件,22.48,1.0,1.0,38.26,四川信托有限公司-四川信托-福泽1号证券投资集合资金信托计划,1.0
33,603348.SH,603348,文灿股份,汽车配件,34.18,1.0,1.0,31.99,"中国农业银行股份有限公司-光大保德信行业轮动混合型证券投资基金
平安资管-工商银行-平安资产MOM1号资产管理计划
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金",3.0
34,300821.SZ,300821,东岳硅材,化工原料,16.51,1.0,1.0,49.53,"中国国际金融香港资产管理有限公司-客户资金2
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
35,603232.SH,603232,格尔软件,软件服务,30.21,1.0,1.0,52.02,"中国银行股份有限公司-易方达均衡成长股票型证券投资基金
全国社保基金六零二组合
中国建设银行股份有限公司-易方达信息产业混合型证券投资基金",3.0
36,603185.SH,603185,上机数控,机床制造,76.23,1.0,1.0,44.37,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-富国国家安全主题混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
全国社保基金五零二组合
中国农业银行股份有限公司-富国创业板两年定期开放混合型证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-中银顺兴回报一年持有期混合型证券投资基金",7.0
37,601919.SH,601919,中远海控,水运,10.16,1.0,1.0,879.58,"香港中央结算有限公司(陆股通)
中国国有企业结构调整基金股份有限公司
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)",3.0
38,600121.SH,600121,郑州煤电,煤炭开采,2.57,1.0,1.0,31.31,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
39,600798.SH,600798,宁波海运,水运,3.8,1.0,1.0,39.17,,0.0
40,601238.SH,601238,广汽集团,汽车整车,14.29,1.0,1.0,1020.21,"香港中央结算有限公司(陆股通)
招商银行股份有限公司-兴全合润分级混合型证券投资基金
国泰基金管理有限公司-社保基金四二一组合
全国社保基金一零三组合",4.0
41,600983.SH,600983,惠而浦,家用电器,7.16,1.0,1.0,38.15,中央汇金资产管理有限责任公司,1.0
42,600316.SH,600316,洪都航空,航空,36.02,1.0,1.0,258.3,"深圳市和沣资产管理有限公司-和沣融慧私募基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
深圳市和沣资产管理有限公司-和沣远景私募证券投资基金
中央汇金资产管理有限责任公司
交通银行股份有限公司-博时新兴成长混合型证券投资基金",11.0
43,600331.SH,600331,宏达股份,铅锌,2.73,1.0,1.0,55.47,,0.0
44,600933.SH,600933,爱柯迪,汽车配件,16.94,1.0,1.0,144.71,"全国社保基金五零一组合
招商银行股份有限公司-鹏华稳健回报混合型证券投资基金
大家资产-民生银行-大家资产-盛世精选2号集合资产管理产品(第二期)
中国工商银行股份有限公司-圆信永丰研究精选混合型证券投资基金
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)",7.0
45,600381.SH,600381,青海春天,医疗保健,6.24,1.0,1.0,36.63,,0.0
46,600391.SH,600391,航发科技,航空,25.18,1.0,1.0,83.13,"北京国际信托有限公司
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金",3.0
47,600418.SH,600418,江淮汽车,汽车整车,9.59,1.0,1.0,181.57,"华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划
申万菱信基金-招商银行-华润深国投信托-华润信托·博荟13号集合资金信托计划
安徽省铁路发展基金股份有限公司",3.0
48,600428.SH,600428,中远海特,水运,4.4,1.0,1.0,94.45,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
前海开源基金-包商银行-前海开源定增11号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司",7.0
49,600841.SH,600841,上柴股份,机械基件,9.23,1.0,1.0,48.17,,0.0
50,300526.SZ,300526,中潜股份,专用机械,59.33,1.0,1.0,121.18,"北京泽盈投资有限公司-顺势1号私募证券投资基金
北京泽盈投资有限公司-顺势2号私募证券投资基金",2.0
51,600573.SH,600573,惠泉啤酒,啤酒,10.03,1.0,1.0,25.07,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
上海谦荣投资有限公司-光华9234捕鱼私募基金二期
上海昀启投资有限公司-昀启投资-私募学院菁英69号基金",3.0
52,600609.SH,600609,金杯汽车,汽车配件,5.61,1.0,1.0,61.3,,0.0
53,600818.SH,600818,中路股份,文教休闲,10.67,1.0,1.0,25.39,上海昂岳投资管理有限公司-昂岳元心1号私募投资基金,1.0
54,600559.SH,600559,老白干酒,白酒,20.09,1.0,1.0,176.13,"汇添富基金-工商银行-汇添富-定增盛世添富牛37号资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
北京航天产业投资基金(有限合伙)
鹏华基金-工商银行-鹏华基金增发精选1号资产管理计划
香港中央结算有限公司(陆股通)",5.0
55,000004.SZ,000004,国农科技,互联网,31.46,1.0,1.0,26.4,"交银施罗德基金-宁波银行-交银施罗德恒远一号集合资产管理计划
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中科汇通(厦门)股权投资基金有限公司
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金",7.0
56,689009.SH,689009,九号公司-UWD,专用机械,86.65,1.0,1.0,49.96,,0.0
57,002977.SZ,002977,天箭科技,通信设备,115.02,1.0,1.0,20.59,"中国工商银行股份有限公司-富国军工主题混合型证券投资基金
青骊投资管理(上海)有限公司-青骊长兴私募投资基金
上海于翼资产管理合伙企业(有限合伙)-东方点赞证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
青骊投资管理(上海)有限公司-青骊银鞍私募证券投资基金
中国建设银行股份有限公司-博时军工主题股票型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
上海泾溪投资管理合伙企业(有限合伙)-泾溪佳盈3号基金",9.0
58,000887.SZ,000887,中鼎股份,橡胶,13.95,1.0,1.0,169.93,"安徽省铁路发展基金股份有限公司
全国社保基金一一六组合
中融基金-北京银行-中融国际信托-中融-融琨89号单一资金信托
挪威中央银行-自有资金
鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托
深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙)
香港中央结算有限公司(陆股通)
基本养老保险基金三零三组合",8.0
59,002752.SZ,002752,昇兴股份,广告包装,6.5,1.0,1.0,53.93,"福建省宽客投资管理有限公司-宽客锦泓量化组合一号私募证券投资基金
中央汇金资产管理有限责任公司
福建省宽客投资管理有限公司-宽客兴福3号私募证券投资基金
福建省宽客投资管理有限公司-宽客吉星6号私募证券投资基金",4.0
