,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
0,300292.SZ,300292,吴通控股,软件服务,1.97,10.1099,5.01
1,300025.SZ,300025,华星创业,通信设备,1.96,10.0683,6.45
2,002547.SZ,002547,春兴精工,通信设备,7.65,10.0571,9.63
3,300299.SZ,300299,富春股份,通信设备,1.9,10.0346,6.36
4,002231.SZ,002231,奥维通信,通信设备,-4.79,10.0132,8.35
5,603220.SH,603220,贝通信,通信设备,3.91,10.0095,34.62
6,600775.SH,600775,南京熊猫,通信设备,-12.81,10.0076,14.51
7,300322.SZ,300322,硕贝德,通信设备,3.66,10.0061,18.03
8,300638.SZ,300638,广和通,通信设备,3.4,10.0033,67.08
9,002792.SZ,002792,通宇通讯,通信设备,3.93,10.0031,35.85
10,603083.SH,603083,剑桥科技,通信设备,1.78,10.0,35.53
11,000070.SZ,000070,特发信息,通信设备,2.6,10.0,15.84
12,300136.SZ,300136,信维通信,通信设备,2.37,10.0,31.24
13,000063.SZ,000063,中兴通讯,通信设备,2.08,10.0,33.55
14,300560.SZ,300560,中富通,通信设备,-2.3,9.9951,22.23
15,300698.SZ,300698,万马科技,通信设备,4.36,9.9945,20.03
16,002796.SZ,002796,世嘉科技,专用机械,5.52,9.9938,35.77
17,300394.SZ,300394,天孚通信,通信设备,3.74,9.9936,34.56
18,300711.SZ,300711,广哈通信,通信设备,6.42,9.9868,25.0
19,603042.SH,603042,华脉科技,通信设备,-4.46,9.9866,16.41
20,300252.SZ,300252,金信诺,电气设备,2.07,9.9848,14.43
21,002115.SZ,002115,三维通信,通信设备,3.91,9.9764,14.0
22,002089.SZ,002089,新海宜,通信设备,2.61,9.9426,5.75
23,603559.SH,603559,中通国脉,通信设备,2.86,9.9297,26.57
24,002446.SZ,002446,盛路通信,通信设备,3.94,9.0994,11.63
25,300250.SZ,300250,初灵信息,软件服务,-5.09,8.9013,21.41
26,002402.SZ,002402,和而泰,元器件,-2.37,8.3984,11.1
27,300679.SZ,300679,电连技术,元器件,4.12,7.7565,43.9
28,603118.SH,603118,共进股份,通信设备,3.01,7.5838,12.2
29,300050.SZ,300050,世纪鼎利,软件服务,4.3,7.4671,7.34
30,002384.SZ,002384,东山精密,通信设备,-1.86,7.2598,19.65
31,603803.SH,603803,瑞斯康达,通信设备,1.42,7.2182,13.22
32,603618.SH,603618,杭电股份,电气设备,1.8,7.1736,7.47
