,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003031.SZ,003031,中瓷电子,元器件,38.96,3.0,10.0,10.39,,0.0
1,003030.SZ,003030,祖名股份,食品,32.02,3.0,8.0,9.99,,0.0
2,600793.SH,600793,宜宾纸业,造纸,13.2,3.0,5.0,23.35,,0.0
3,003032.SZ,003032,N传智,文教休闲,12.18,1.0,4.0,4.9,,0.0
4,002164.SZ,002164,宁波东力,电气设备,8.8,2.0,4.0,38.38,,0.0
5,000718.SZ,000718,苏宁环球,区域地产,4.49,1.0,4.0,102.78,"安徽省铁路发展基金股份有限公司
香港中央结算有限公司(陆股通)",2.0
6,003033.SZ,003033,征和工业,机械基件,35.4,1.0,4.0,7.24,,0.0
7,000570.SZ,000570,苏常柴A,机械基件,7.2,2.0,3.0,29.62,"中国建设银行股份有限公司-信达澳银先进智造股票型证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",3.0
8,688026.SH,688026,洁特生物,塑料,65.39,3.0,3.0,15.53,,0.0
9,002466.SZ,002466,天齐锂业,小金属,57.82,2.0,3.0,851.94,"中国工商银行-汇添富均衡增长混合型证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金",5.0
10,002291.SZ,002291,星期六,服饰,18.3,2.0,2.0,112.67,"国泰基金管理有限公司-社保基金四二一组合
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
中小企业发展基金(江苏有限合伙)
上海阿杏投资管理有限公司-阿杏东方私募证券投资基金",4.0
11,600439.SH,600439,瑞贝卡,服饰,2.6,2.0,2.0,29.43,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣26号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣27号证券投资集合资金信托计划
深圳市博益安盈资产管理有限公司-博益安盈弘金3号私募证券投资基金
香港中央结算有限公司(陆股通)",4.0
12,002608.SZ,002608,江苏国信,火力发电,8.64,2.0,2.0,326.43,中国国有企业结构调整基金股份有限公司,1.0
13,002375.SZ,002375,亚厦股份,装修装饰,8.49,2.0,2.0,113.0,"中国光大银行股份有限公司-国投瑞银创新动力混合型证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)
中国银行股份有限公司-国投瑞银精选收益灵活配置混合型证券投资基金",5.0
14,603110.SH,603110,东方材料,染料涂料,37.39,2.0,2.0,53.74,,0.0
15,002553.SZ,002553,南方轴承,汽车配件,11.36,2.0,2.0,26.62,"上海嘉恳资产管理有限公司-嘉恳兴丰17号私募证券投资基金
华泰证券资管-南京银行-华泰家园10号集合资产管理计划",2.0
16,600844.SH,600844,丹化科技,化工原料,4.21,2.0,2.0,34.64,财通基金-工商银行-富春定增1021号资产管理计划,1.0
17,603698.SH,603698,航天工程,专用机械,14.25,2.0,2.0,76.38,"国创基金管理有限公司-国创投资引导基金(有限合伙)
中央汇金资产管理有限责任公司
北京航天产业投资基金(有限合伙)",3.0
18,002017.SZ,002017,东信和平,通信设备,10.9,2.0,2.0,48.52,"中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
19,000918.SZ,000918,嘉凯城,全国地产,3.98,2.0,2.0,71.81,香港中央结算有限公司(陆股通),1.0
20,000301.SZ,000301,东方盛虹,化纤,14.32,2.0,2.0,180.55,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
陕西省国际信托股份有限公司-陕国投·东方盛虹第一期2号员工持股集合资金信托计划
陕西省国际信托股份有限公司-陕国投·东方盛虹第一期员工持股集合资金信托计划
国开发展基金有限公司
上海迎水投资管理有限公司-迎水征东2号私募证券投资基金
香港中央结算有限公司(陆股通)
陕西省国际信托股份有限公司-陕国投·东方盛虹控股股东及其关联企业第一期员工持股集合资金信托计划",7.0
21,600189.SH,600189,泉阳泉,软饮料,17.64,2.0,2.0,99.28,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
22,000668.SZ,000668,荣丰控股,区域地产,16.35,2.0,2.0,23.98,,0.0
23,002813.SZ,002813,路畅科技,汽车配件,23.24,2.0,2.0,8.03,,0.0
24,600223.SH,600223,鲁商发展,区域地产,9.8,1.0,2.0,98.87,"中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
香港中央结算有限公司(陆股通)",2.0
25,600237.SH,600237,铜峰电子,元器件,4.9,1.0,1.0,27.65,铜陵市铜鑫先进结构材料产业纾困发展基金合伙企业(有限合伙),1.0
26,600862.SH,600862,中航高科,航空,39.92,1.0,1.0,556.11,"中国银行股份有限公司-兴全合丰三年持有期混合型证券投资基金
北京京国发股权投资基金(有限合伙)
全国社保基金五零三组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
中国工商银行股份有限公司-富国军工主题混合型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金",6.0
27,000155.SZ,000155,川能动力,新型电力,9.56,1.0,1.0,121.41,中国建设银行股份有限公司-华商盛世成长混合型证券投资基金,1.0
28,600707.SH,600707,彩虹股份,元器件,6.82,1.0,1.0,168.79,"北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划
合肥芯屏产业投资基金(有限合伙)",2.0
29,600660.SH,600660,福耀玻璃,汽车配件,56.22,1.0,1.0,1126.08,"河仁慈善基金会
中央汇金资产管理有限责任公司
汇添富基金管理股份有限公司-社保基金1103组合
香港中央结算有限公司(陆股通)",4.0
30,600060.SH,600060,海信视像,家用电器,11.24,1.0,1.0,147.07,"兴业银行股份有限公司-兴全趋势投资混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金",6.0
31,600501.SH,600501,航天晨光,汽车配件,11.07,1.0,1.0,46.64,"申万菱信基金-工商银行-华融信托-正弘2号权益投资集合资金信托计划
天治基金-工商银行-华融信托-华融·海西晟乾7号权益投资集合资金信托计划
航天科工资产管理有限公司",3.0
32,600482.SH,600482,中国动力,电气设备,19.93,1.0,1.0,126.32,"长信基金-浦发银行-聚富8号资产管理计划
富诚海富通资产-民生银行-五矿信托-民生保腾投资集合资金信托计划
深圳新华富时-中信银行-国投泰康信托-国投泰康信托金雕399号单一资金信托
中国工商银行股份有限公司-广发中证军工交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
深圳市红塔资产-中信银行-中信信托-中信·宏商金融投资项目1601期单一资金信托
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",7.0
33,600184.SH,600184,光电股份,专用机械,13.19,1.0,1.0,67.11,"中兵投资-广发证券-17中兵EB担保及信托财产专户
中央汇金资产管理有限责任公司
汇添富基金-宁波银行-汇添富-光电制导1号资产管理计划",3.0
34,600185.SH,600185,格力地产,区域地产,5.96,1.0,1.0,122.84,"广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
香港中央结算有限公司(陆股通)
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划
全国社保基金一一零组合",5.0
35,600435.SH,600435,北方导航,专用机械,9.36,1.0,1.0,139.4,"上海银叶投资有限公司-银叶弘玉6号私募证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
中兵投资-广发证券-17中兵EB担保及信托财产专户
中央汇金资产管理有限责任公司",5.0
36,600391.SH,600391,航发科技,航空,27.06,1.0,1.0,89.33,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金",2.0
37,600382.SH,600382,广东明珠,商贸代理,6.16,1.0,1.0,48.6,,0.0
38,600379.SH,600379,宝光股份,电气设备,6.63,1.0,1.0,21.89,中航证券-中国航发资产管理有限公司-中航证券兴航6号单一资产管理计划,1.0
39,600343.SH,600343,航天动力,航空,11.04,1.0,1.0,70.46,,0.0
40,600879.SH,600879,航天电子,航空,8.75,1.0,1.0,237.94,"中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",2.0
41,000100.SZ,000100,TCL科技,元器件,8.6,1.0,1.0,1109.2,"中欧基金-农业银行-中欧中证金融资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金六零一组合
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划",6.0
42,600963.SH,600963,岳阳林纸,造纸,4.37,1.0,1.0,78.88,"宁波宁聚资产管理中心(有限合伙)-宁聚多策略3号私募证券投资基金
宁波宁聚资产管理中心(有限合伙)-宁聚量化多策略证券投资基金",2.0
43,600999.SH,600999,招商证券,证券,26.05,1.0,1.0,1933.43,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
44,688363.SH,688363,华熙生物,生物制药,157.13,1.0,1.0,146.67,"全国社保基金一一七组合
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
全国社保基金一一八组合
中国工商银行股份有限公司-申万菱信盛利精选证券投资基金
交通银行-华夏蓝筹核心混合型证券投资基金(LOF)
中国银行股份有限公司-银华优质增长混合型证券投资基金",6.0
45,688202.SH,688202,美迪西,医疗保健,209.0,1.0,1.0,54.79,"中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-南方医药保健灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国天博创新主题混合型证券投资基金
珠海横琴万方资产管理合伙企业(有限合伙)-万方传奇4号私募证券投资基金
珠海横琴万方资产管理合伙企业(有限合伙)-万方掘金2号私募证券投资基金
基本养老保险基金一六零二一组合
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
珠海横琴万方资产管理合伙企业(有限合伙)-万方传奇3号私募证券投资基金",10.0
46,688198.SH,688198,佰仁医疗,医疗保健,85.09,1.0,1.0,19.4,"上海勤远投资管理中心(有限合伙)-勤远佰胜私募证券投资基金
上海勤远投资管理中心(有限合伙)-勤远嘉裕私募证券投资基金
中国邮政储蓄银行股份有限公司-创金合信医疗保健行业股票型证券投资基金
上海勤远投资管理中心(有限合伙)-勤远动态平衡1号私募证券投资基金
中国工商银行股份有限公司-博时成长优选两年封闭运作灵活配置混合型证券投资基金
上海泰旸资产管理有限公司-泰旸创新成长12号私募证券投资基金",6.0
47,688016.SH,688016,心脉医疗,医疗保健,287.0,1.0,1.0,105.89,"中金佳合(天津)股权投资基金管理有限公司-中金佳泰贰期(天津)股权投资基金合伙企业(有限合伙)
上海久深股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国建设银行股份有限公司-汇添富创新医药主题混合型证券投资基金
中国建设银行股份有限公司-富国精准医疗灵活配置混合型证券投资基金",5.0
48,605338.SH,605338,巴比食品,食品,37.94,1.0,1.0,23.52,,0.0
49,605266.SH,605266,健之佳,医药商业,113.17,1.0,1.0,15.0,,0.0
50,605168.SH,605168,三人行,互联网,194.0,1.0,1.0,33.5,"全国社保基金一零三组合
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国工商银行-广发聚富开放式证券投资基金
广发基金-北京诚通金控投资有限公司-广发基金-诚通金控4号单一资产管理计划
全国社保基金一一八组合",5.0
51,605118.SH,605118,力鼎光电,元器件,15.57,1.0,1.0,6.38,,0.0
52,605008.SH,605008,长鸿高科,塑料,31.5,1.0,1.0,14.49,,0.0
53,603939.SH,603939,益丰药房,医药商业,97.35,1.0,1.0,501.42,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一五组合
全国社保基金一一六组合",5.0
