,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
0,300782.SZ,300782,卓胜微,元器件,9.0,119.81,,29.95亿
1,300594.SZ,300594,朗进科技,运输设备,6.0,48.52,,10.78亿
2,603863.SH,603863,松炀资源,造纸,6.0,25.39,,13.07亿
3,603738.SH,603738,泰晶科技,元器件,5.0,28.45,"被动元件, 华为产业链, ",16.72亿
4,300362.SZ,300362,天翔环境,环境保护,3.0,5.37,"环保, 污水处理, 股权转让, 资产重组, 壳公司, ",16.9亿
5,000544.SZ,000544,中原环保,环境保护,3.0,8.33,"水务, 破净股, PPP, 环保, 污水处理, 国资入股, ",43.45亿
6,002645.SZ,002645,华宏科技,专用机械,3.0,8.83,"稀土磁材, 垃圾分类, ",
7,300648.SZ,300648,星云股份,电器仪表,3.0,22.78,"华为产业链, 宁德时代概念股, 储能, 锂电池, 燃料电池, 新能源汽车, ",13.68亿
8,603797.SH,603797,联泰环保,环境保护,3.0,14.91,"粤港澳大湾区, 环保, 污水处理, ",11.13亿
9,603283.SH,603283,赛腾股份,专用机械,3.0,28.79,"工业自动化, 智能制造, 半导体, 苹果产业链, ",11.81亿
10,002463.SZ,002463,沪电股份,元器件,3.0,14.98,"PCB板, 业绩预增, 无人驾驶, ",252.91亿
11,600968.SH,600968,海油发展,石油开采,2.0,3.91,,72.93亿
12,601330.SH,601330,绿色动力,环境保护,2.0,17.06,"固废处理, 环保, 垃圾分类, ",43.61亿
13,300275.SZ,300275,梅安森,软件服务,2.0,12.27,"社保重仓, 雄安-智慧城市, 智能仪表, 环保, 雄安新区, 污水处理, 智慧城市, 智慧安防, 资产重组, 壳公司, ",14.43亿
14,300779.SZ,300779,惠城环保,环境保护,2.0,57.24,"次新股, 固废处理, 环保, ",14.31亿
15,002272.SZ,002272,川润股份,机械基件,2.0,6.05,"业绩预增, 壳公司, ",19.65亿
16,603648.SH,603648,畅联股份,仓储物流,2.0,12.89,"智慧物流, 智能制造, 上海国企改革, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",35.21亿
17,603867.SH,603867,N新化,化工原料,2.0,28.39,,9.94亿
18,603903.SH,603903,中持股份,环境保护,2.0,17.8,"雄安-园林环保, 环保, 雄安新区, 污水处理, ",18.48亿
19,300573.SZ,300573,兴齐眼药,化学制药,1.0,55.5,"医药, 化学药, 眼科, 强势人气股, ",29.69亿
20,300657.SZ,300657,弘信电子,元器件,1.0,25.08,"PCB板, 高送转-预期, 华为产业链, 社保重仓, 高送转-填权, ",28.26亿
