,ts_code,symbol,name,industry,COL_EIGEN_SLOPE,COL_LAST_PCT_CHG,COL_LASTPRICE
0,002390.SZ,002390,信邦制药,中成药,8.28,4.8137,6.75
1,600096.SH,600096,云天化,农药化肥,3.36,4.4974,7.9
2,300482.SZ,300482,万孚生物,生物制药,-1.95,-0.3184,34.44
3,300194.SZ,300194,福安药业,化学制药,8.47,-1.6683,10.02
4,600177.SH,600177,雅戈尔,服饰,1.85,-1.7094,9.2
5,000837.SZ,000837,秦川机床,机床制造,1.8,-2.0619,5.7
6,601515.SH,601515,东风股份,广告包装,1.84,-2.1629,13.57
7,600203.SH,600203,福日电子,元器件,3.49,-2.2059,7.98
8,600108.SH,600108,亚盛集团,农业综合,1.88,-2.3438,3.75
9,600232.SH,600232,金鹰股份,纺织,2.37,-2.4324,7.22
10,002565.SZ,002565,顺灏股份,造纸,5.2,-2.5057,21.4
11,603896.SH,603896,寿仙谷,中成药,2.89,-3.0084,40.3
12,600800.SH,600800,天津磁卡,综合类,2.32,-3.0735,8.83
13,000677.SZ,000677,恒天海龙,化纤,-1.09,-3.3254,4.07
14,000806.SZ,000806,ST银河,生物制药,-2.25,-3.4836,4.71
15,002118.SZ,002118,紫鑫药业,中成药,6.25,-3.501,15.16
16,600664.SH,600664,哈药股份,化学制药,1.12,-3.6184,5.86
17,600156.SH,600156,华升股份,纺织,1.34,-3.8407,6.76
18,002923.SZ,002923,润都股份,化学制药,-1.98,-4.0998,26.9
19,600356.SH,600356,恒丰纸业,造纸,5.32,-4.2239,9.07
20,600572.SH,600572,康恩贝,中成药,-0.71,-4.224,9.75
21,000766.SZ,000766,通化金马,中成药,2.41,-4.5253,10.76
22,603716.SH,603716,塞力斯,医药商业,-0.58,-4.998,23.38
23,000813.SZ,000813,德展健康,化学制药,1.68,-6.4715,12.14
24,002750.SZ,002750,龙津药业,中成药,-8.2,-7.0571,18.57
25,300110.SZ,300110,华仁药业,化学制药,3.84,-9.434,7.2
26,300267.SZ,300267,尔康制药,化学制药,4.85,-9.625,7.23
27,000990.SZ,000990,诚志股份,化工原料,-3.11,-9.9598,26.85
28,603998.SH,603998,方盛制药,中成药,4.75,-10.0199,13.56
