,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,600329.SH,600329,中新药业,中成药,True,8.5541,15.366568914956025,0.556669484732824,111.31,,0.0
1,600724.SH,600724,宁波富达,水泥,True,10.0529,38.2059800664452,0.2631237304347825,60.11,,0.0
2,601577.SH,601577,长沙银行,银行,True,6.2205,25.361512791991103,0.24527322368421053,112.17,,0.0
3,603060.SH,603060,国检集团,建筑工程,True,10.0125,42.9268292682927,0.23324573863636353,113.71,,0.0
4,600283.SH,600283,钱江水利,水务,True,3.6832,16.082474226804134,0.22901948717948703,39.75,,0.0
5,300137.SZ,300137,先河环保,环境保护,True,12.3001,55.80204778156996,0.22042381039755354,43.2,,0.0
6,601998.SH,601998,中信银行,银行,True,1.676,8.118811881188126,0.20643414634146323,1859.28,,0.0
7,002130.SZ,002130,沃尔核材,电气设备,True,8.4084,41.015625,0.20500480000000001,90.02,"香港中央结算有限公司(陆股通)
广州市玄元投资管理有限公司-玄元科新109号私募证券投资基金
新沃基金-广州农商银行-中国民生信托-中国民生信托·至信252号沃尔核材定向增发集合资金信托计划",3.0
8,603588.SH,603588,高能环境,环境保护,True,9.9826,52.33118971061093,0.1907581321044547,144.79,,0.0
9,002996.SZ,002996,顺博合金,铝,True,9.9941,53.699085619285114,0.18611303869969043,9.8,,0.0
10,603300.SH,603300,华铁应急,专用机械,True,6.2893,39.900662251655625,0.1576239502074689,73.37,,0.0
11,002563.SZ,002563,森马服饰,服饰,True,2.9293,18.626309662398132,0.15726679375000005,192.34,,0.0
12,600565.SH,600565,迪马股份,全国地产,True,7.074,46.696035242290755,0.15149037735849055,80.0,"香港中央结算有限公司(陆股通)
弘业期货-东莞信托·迪马成长1期单一资金信托计划-弘业迪马股份共同成长计划1期单一资产管理计划
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
弘业期货-东莞信托·迪马成长2期单一资金信托计划-弘业迪马股份共同成长计划2期单一资产管理计划",5.0
13,003037.SZ,003037,三和管桩,水泥,True,10.0281,70.72905331882482,0.14178190615384612,10.67,,0.0
14,000027.SZ,000027,深圳能源,火力发电,True,9.7735,69.6132596685083,0.14039710317460313,438.16,,0.0
15,000966.SZ,000966,长源电力,火力发电,True,10.0,71.77177177177177,0.1393305439330544,63.39,,0.0
16,601991.SH,601991,大唐发电,火力发电,True,2.7237,19.999999999999996,0.13618500000000003,263.85,,0.0
17,002066.SZ,002066,瑞泰科技,其他建材,True,4.8371,36.15384615384614,0.13379212765957454,24.53,,0.0
