,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605196.SH,605196,华通线缆,电气设备,61.21045392022011,10.0469,8.91,,0.0
1,600906.SH,600906,财达证券,证券,61.068702290076345,10.0104,52.75,,0.0
2,605089.SH,605089,味知香,食品,61.05907331085303,9.9966,32.24,,0.0
3,001203.SZ,001203,大中矿业,普钢,60.970464135021096,9.9952,50.12,,0.0
4,600753.SH,600753,东方银星,商贸代理,56.65137614678899,9.9839,48.96,"上海杰宇资产管理有限公司
深圳格律资产管理有限公司-格律连赢1号私募证券投资基金",2.0
5,002289.SZ,002289,宇顺电子,元器件,49.29577464788733,9.9585,28.06,,0.0
6,688221.SH,688221,前沿生物-U,生物制药,45.97938144329896,20.0,18.49,国投瑞银医疗保健行业灵活配置混合型证券投资基金,1.0
7,002622.SZ,002622,融钰集团,综合类,42.342342342342334,10.1045,26.54,"创隆资产管理有限公司
陕西省国际信托股份有限公司-陕国投·鑫鑫向荣78号证券投资集合资金信托计划",2.0
8,603657.SH,603657,春光科技,塑料,41.834106130860384,9.988,11.03,"浙江晖鸿投资管理有限公司-晖鸿掘金10号私募证券投资基金
北京堡利特资产管理有限公司-堡利特成长优势私募证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
上海雷根资产管理有限公司-雷根多策略基金
中国建设银行股份有限公司-宝盈新兴产业灵活配置混合型证券投资基金
招商银行股份有限公司-光大保德信优势配置混合型证券投资基金",6.0
9,601999.SH,601999,出版传媒,出版业,40.840840840840855,0.0,51.68,中央汇金资产管理有限责任公司,1.0
10,300339.SZ,300339,润和软件,软件服务,36.858638743455494,-0.9098,100.83,"香港中央结算有限公司(陆股通)
服务贸易创新发展引导基金(有限合伙)
南京国资混改基金有限公司",3.0
11,603020.SH,603020,爱普股份,食品,36.21553884711777,8.9178,69.57,,0.0
12,300420.SZ,300420,五洋停车,机械基件,36.15107913669067,4.4138,48.65,"珠海云意道阳股权投资基金(有限合伙)
中意资管-招商银行-中意资产-定增精选142号资产管理产品",2.0
13,300273.SZ,300273,和佳医疗,医疗保健,36.057692307692314,-0.1176,53.3,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
深圳德威资本投资管理有限公司-德威资本盛安1号私募证券投资基金",2.0
14,600007.SH,600007,中国国贸,园区开发,34.46295232624927,10.0094,235.8,"易方达基金管理有限公司-社保基金1104组合
香港中央结算有限公司(陆股通)",2.0
15,600095.SH,600095,湘财股份,证券,33.761232349165596,10.0317,48.74,"财通基金-长沙中盈先导一号股权投资合伙企业(有限合伙)-财通基金安吉117号单一资产管理计划
安信证券-兴业银行-安信证券定发宝3号集合资产管理计划
财通基金-中信建投龙兴662号定向资产管理计划-财通基金安吉91号单一资产管理计划
中国银行股份有限公司-南方中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金",6.0
16,002922.SZ,002922,伊戈尔,电气设备,33.72320642067142,9.9598,30.06,,0.0
17,000829.SZ,000829,天音控股,其他商业,33.4855403348554,10.0376,89.78,北京国际信托有限公司,1.0
18,003027.SZ,003027,同兴环保,环境保护,33.13192346424974,10.0139,12.89,"深圳市上潮资本管理有限责任公司-上潮2号私募基金
浙江九章资产管理有限公司-九章幻方皓月1号私募基金",2.0
19,300671.SZ,300671,富满电子,半导体,33.12820512820514,0.8077,102.32,"南通招商江海产业发展基金合伙企业(有限合伙)
磐厚动量(上海)资本管理有限公司-磐厚动量-旅行者1号私募基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",3.0
20,001205.SZ,001205,盛航股份,水运,33.12316099201347,10.0035,9.52,,0.0
21,603912.SH,603912,佳力图,专用机械,33.11475409836064,10.0271,35.21,"北京和聚投资管理有限公司-和聚大宗私募证券投资基金
南京盛泉恒元投资有限公司-盛泉恒元多策略市场中性8号专项私募基金",2.0
22,605488.SH,605488,福莱新材,塑料,33.106730115567615,10.0,11.75,,0.0
23,300049.SZ,300049,福瑞股份,医疗保健,32.97101449275364,-2.1333,25.37,,0.0
24,688085.SH,688085,三友医疗,医疗保健,32.92167695807604,-1.16,34.2,"中国邮政储蓄银行有限责任公司-中欧中小盘股票型证券投资基金(LOF)
中国银行股份有限公司-广发医疗保健股票型证券投资基金
交通银行股份有限公司-万家行业优选混合型证券投资基金(LOF)
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划
招商银行股份有限公司-万家经济新动能混合型证券投资基金
国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
招商银行股份有限公司-中欧启航三年持有期混合型证券投资基金
中国工商银行股份有限公司-中欧创新成长灵活配置混合型证券投资基金",8.0
25,300547.SZ,300547,川环科技,橡胶,32.467532467532465,-1.8373,20.98,,0.0
26,300487.SZ,300487,蓝晓科技,化工原料,32.02868852459018,17.573,81.77,"中国农业银行股份有限公司-大成创业板两年定期开发混合型证券投资基金
全国社保基金一一四组合
香港中央结算有限公司(陆股通)",3.0
27,603630.SH,603630,拉芳家化,日用化工,31.894484412470025,10.0,61.72,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,1.0
28,300193.SZ,300193,佳士科技,专用机械,31.013916500994032,3.2106,59.94,"华夏基金华益3号股票型养老金产品-中国建设银行股份有限公司
华夏基金-上海银行-华夏基金-新夏1号集合资产管理计划
深圳德威资本投资管理有限公司-德威资本盛安1号私募证券投资基金",3.0
29,300412.SZ,300412,迦南科技,医疗保健,30.532544378698233,10.0798,24.54,,0.0
30,688260.SH,688260,昀冢科技,元器件,30.4469273743017,8.5037,6.37,,0.0
31,300108.SZ,300108,吉药控股,中成药,29.896907216494828,-0.5263,16.68,"吉林省现代农业和新兴产业投资基金有限公司
汇安基金-浦发银行-江海证券有限公司",2.0
32,300309.SZ,300309,吉艾科技,多元金融,29.047619047619033,19.3833,22.69,,0.0
33,688336.SH,688336,三生国健,生物制药,28.836633663366328,20.0,12.45,,0.0
34,688200.SH,688200,华峰测控,专用机械,28.77050626212736,9.3207,131.16,"中国工商银行-汇添富均衡增长混合型证券投资基金
招商银行股份有限公司-南方科创板3年定期开放混合型证券投资基金
中国工商银行股份有限公司-海富通改革驱动灵活配置混合型证券投资基金
全国社保基金四一四组合
中国工商银行股份有限公司-汇添富策略回报混合型证券投资基金
中国银行股份有限公司-国联安优选行业混合型证券投资基金
中金公司-广发银行-中金公司丰众12号员工参与科创板战略配售集合资产管理计划
中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金",8.0
35,605337.SH,605337,李子园,乳制品,28.55394656332857,10.0,24.39,"睿远基金-兴业国际信托有限公司-睿远基金-兴业信托单一资产管理计划
睿远基金-兴业国信资产管理有限公司-睿远基金-兴业国信资管单一资产管理计划
招商银行股份有限公司-东方红睿元三年定期开放灵活配置混合型发起式证券投资基金
华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品
中国工商银行股份有限公司-东方红中国优势灵活配置混合型证券投资基金
招商银行股份有限公司-东方红睿丰灵活配置混合型证券投资基金(LOF)",6.0
36,000820.SZ,000820,*ST节能,环境保护,27.912621359223277,4.9801,15.16,"陕西省国际信托股份有限公司-陕国投·聚宝盆30号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·持盈88号证券投资集合资金信托计划",2.0
37,300358.SZ,300358,楚天科技,医疗保健,27.839506172839524,0.9751,94.74,湖南省财信资产管理有限公司,1.0
38,000718.SZ,000718,苏宁环球,区域地产,27.740863787375435,-2.7813,176.04,"中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金
安徽省铁路发展基金股份有限公司
香港中央结算有限公司(陆股通)",4.0
39,600733.SH,600733,北汽蓝谷,汽车整车,27.68910478834141,6.5431,335.74,上海中平国瑀并购股权投资基金合伙企业(有限合伙),1.0
40,603157.SH,603157,*ST拉夏,服饰,27.586206896551737,4.9645,4.32,,0.0
41,688383.SH,688383,新益昌,专用机械,27.46946362188001,1.0632,22.27,,0.0
42,605016.SH,605016,百龙创园,食品,26.329787234042556,4.3956,12.08,,0.0
43,002908.SZ,002908,德生科技,元器件,26.090169992609002,-1.2731,25.2,"上海迎水投资管理有限公司-迎水泰顺1号私募证券投资基金
金库骐楷(杭州)投资管理有限公司-金库成长五号私募证券投资基金",2.0
44,600085.SH,600085,同仁堂,中成药,26.04748603351956,9.2615,495.1,"招商银行股份有限公司-睿远均衡价值三年持有期混合型证券投资基金
中国银行股份有限公司-富国创新趋势股票型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
全国社保基金一零九组合
中央汇金资产管理有限责任公司
兴业银行股份有限公司-富国兴远优选12个月持有期混合型证券投资基金
香港中央结算有限公司(陆股通)",8.0
45,600211.SH,600211,西藏药业,中成药,25.98113207547168,-4.4368,165.55,中国银行股份有限公司-华夏鼎沛债券型证券投资基金,1.0
46,688366.SH,688366,昊海生科,生物制药,25.80367618302699,5.781,90.16,"长江财富资管-南京银行-长江财富-昊海生科员工战略配售集合资产管理计划
嘉兴桐鑫资产管理有限公司-长兴桐昊投资合伙企业(有限合伙)
嘉兴桐鑫资产管理有限公司-嘉兴桐昊股权投资合伙企业(有限合伙)
招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金",4.0
47,688222.SH,688222,成都先导,化学制药,25.01108647450112,7.1456,78.83,"中信里昂资产管理有限公司-客户资金
中邮永安(上海)资产管理有限公司-中邮永安永安国富联结一号私募基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金",3.0
48,000158.SZ,000158,常山北明,纺织,24.923076923076913,3.3079,127.77,香港中央结算有限公司(陆股通),1.0
49,000929.SZ,000929,兰州黄河,啤酒,24.800910125142227,10.0301,20.38,,0.0
50,688607.SH,688607,康众医疗,医疗保健,24.562378438455124,-4.8397,8.24,中国工商银行股份有限公司-东方红沪港深灵活配置混合型证券投资基金,1.0
51,300056.SZ,300056,中创环保,环境保护,24.518388791593694,3.4934,27.41,九州证券-招商银行-九州联增一期集合资产管理计划,1.0
52,300598.SZ,300598,诚迈科技,软件服务,24.017067967083182,1.5346,85.9,"中国建设银行股份有限公司-银华同力精选混合型证券投资基金
上海国和现代服务业股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-海富通股票混合型证券投资基金
北交联合投资基金管理有限公司
全国社保基金一一三组合
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
珠海市金羿资产管理有限公司-金羿1期私募证券投资基金",7.0
53,002365.SZ,002365,永安药业,化学制药,24.00455062571105,9.9899,26.51,"中央汇金资产管理有限责任公司
西安向日葵资产管理有限公司-向日葵雨露私募证券投资基金",2.0
54,300872.SZ,300872,天阳科技,软件服务,24.0,-0.9205,21.78,"中信里昂资产管理有限公司-客户资金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
55,688696.SH,688696,极米科技,IT设备,23.794314381270887,1.705,76.49,"基本养老保险基金八零七组合
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
中国建设银行-宝盈资源优选股票型证券投资基金
全国社保基金六零二组合
交通银行股份有限公司-宝盈现代服务业混合型证券投资基金
中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF)
中国建设银行股份有限公司-融通互联网传媒灵活配置混合型证券投资基金
中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
中国农业银行股份有限公司-嘉实核心成长混合型证券投资基金
招商银行股份有限公司-兴全合润混合型证券投资基金",10.0
56,601567.SH,601567,三星医疗,电器仪表,23.77560106856633,5.7839,192.73,"上海雷根资产管理有限公司-雷根添宝全天候三号私募证券投资基金
金鹰基金-浦发银行-金鹰穗通定增136号资产管理计划
上海雷根资产管理有限公司-雷根CTA复合策略3号私募基金",3.0
57,300326.SZ,300326,凯利泰,医疗保健,23.738317757009362,0.1513,94.77,"香港中央结算有限公司(陆股通)
高瓴资本管理有限公司-HCM中国基金",2.0
58,603203.SH,603203,快克股份,专用机械,23.52733686067019,6.7683,54.82,"国泰君安证券资管-建设银行-国泰君安君得鑫两年持有期混合型集合资产管理计划
浙江华舟资产管理有限公司-华舟南湖二号私募证券投资基金
国泰君安证券资管-光大银行-国泰君安君得明混合型集合资产管理计划",3.0
59,603963.SH,603963,大理药业,化学制药,23.481781376518217,7.2685,20.1,,0.0
