,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688136.SH,688136,N科兴,生物制药,52.61,2.0,10.0,21.52,,0.0
1,605376.SH,605376,博迁新材,小金属,27.1,3.0,9.0,17.72,,0.0
2,603025.SH,603025,大豪科技,IT设备,15.4,3.0,7.0,141.42,香港中央结算有限公司(陆股通),1.0
3,003023.SZ,003023,彩虹集团,家用电器,41.62,3.0,6.0,8.45,,0.0
4,003025.SZ,003025,思进智能,机械基件,37.18,3.0,6.0,7.47,,0.0
5,002612.SZ,002612,朗姿股份,服饰,24.72,2.0,6.0,64.61,"广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托
江苏中韩晨晖朗姿股权投资基金(有限合伙)",3.0
6,003020.SZ,003020,立方制药,化学制药,33.31,1.0,4.0,7.71,,0.0
7,605299.SH,605299,舒华体育,文教休闲,10.47,1.0,4.0,5.24,,0.0
8,605151.SH,605151,西上海,汽车配件,23.23,1.0,4.0,7.74,,0.0
9,000521.SZ,000521,长虹美菱,家用电器,4.59,2.0,4.0,40.05,"财通基金-宁波银行-海通兴泰(安徽)新兴产业投资基金(有限合伙)
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金",2.0
10,002162.SZ,002162,悦心健康,医疗保健,4.79,3.0,3.0,40.84,中央汇金资产管理有限责任公司,1.0
11,605358.SH,605358,立昂微,半导体,124.63,2.0,3.0,50.57,"方正证券-方正中期量化强势进取FOF1号集合资产管理计划-方正证券量化强势进取10号单一资产管理计划
福建平潭唐龙资产管理有限公司-唐龙量化阿尔法3号私募证券投资基金",2.0
12,600189.SH,600189,泉阳泉,软饮料,10.68,2.0,2.0,60.11,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
13,601127.SH,601127,小康股份,汽车配件,19.59,2.0,2.0,182.85,"重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
小康控股-红塔证券-19小康EB担保及信托财产专户
小康控股-红塔证券-20康EB02担保及信托财产专户
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划",4.0
14,603396.SH,603396,金辰股份,专用机械,42.79,1.0,2.0,45.26,"宁波辽海华商创业投资基金(有限合伙)
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合
三和创赢资产管理(深圳)有限公司-三和创赢战略投资1期私募证券投资基金",6.0
15,600006.SH,600006,东风汽车,汽车整车,6.97,2.0,2.0,139.4,"基本养老保险基金一三零一组合
平安资产-工商银行-平安资产创赢18号资产管理产品
平安资管-农业银行-平安资产如意35号资产管理产品
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金",6.0
16,600791.SH,600791,京能置业,全国地产,5.05,2.0,2.0,22.84,哈尔滨市道里区慈善基金会,1.0
17,603655.SH,603655,朗博科技,汽车配件,30.64,2.0,2.0,10.42,"益家资本管理有限公司-益家聚美1号私募证券投资基金
益家资本管理有限公司-益家聚美3号私募证券投资基金",2.0
18,600586.SH,600586,金晶科技,玻璃,6.19,2.0,2.0,88.44,"中国建设银行股份有限公司-广发中证全指建筑材料指数型发起式证券投资基金
嘉实基金-农业银行-嘉实中证金融资产管理计划
中央汇金资产管理有限责任公司",3.0
19,002286.SZ,002286,保龄宝,食品,11.36,2.0,2.0,41.95,"中央汇金资产管理有限责任公司
中国建设银行股份有限公司-交银施罗德内核驱动混合型证券投资基金
中国农业银行股份有限公司-交银施罗德定期支付双息平衡混合型证券投资基金
宁波趵朴富通资产管理中心(有限合伙)
中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金",5.0
20,001896.SZ,001896,豫能控股,火力发电,4.55,2.0,2.0,52.35,,0.0
21,000615.SZ,000615,奥园美谷,化纤,6.16,2.0,2.0,47.67,海通证券资管-中信银行-证券行业支持民企发展系列之海通证券资管7号集合资产管理计划,1.0
22,603733.SH,603733,仙鹤股份,造纸,25.44,1.0,1.0,39.68,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-国泰金泰平衡混合型证券投资基金
上海澜胜资产管理有限公司-澜胜相伴一生1号私募证券投资基金",3.0
23,688266.SH,688266,泽璟制药-U,化学制药,64.31,1.0,1.0,37.43,"中国工商银行股份有限公司-申万菱信盛利精选证券投资基金
中国建设银行股份有限公司-农银汇理医疗保健主题股票型证券投资基金
中信银行股份有限公司-农银汇理创新医疗混合型证券投资基金
中国建设银行股份有限公司-宝盈新兴产业灵活配置混合型证券投资基金
中国建设银行股份有限公司-宝盈医疗健康沪港深股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-诺安积极配置混合型证券投资基金",7.0
24,600773.SH,600773,西藏城投,区域地产,6.57,1.0,1.0,49.02,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
25,688368.SH,688368,晶丰明源,半导体,179.4,1.0,1.0,27.55,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
招商银行股份有限公司-嘉实科技创新混合型证券投资基金
中国银行股份有限公司-嘉实先进制造股票型证券投资基金
中国银行股份有限公司-泰信中小盘精选股票型证券投资基金
中国建设银行股份有限公司-嘉实泰和混合型证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
中国建设银行股份有限公司-摩根士丹利华鑫卓越成长混合型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国工商银行股份有限公司-东方红睿玺三年定期开放灵活配置混合型证券投资基金",9.0
26,600812.SH,600812,华北制药,化学制药,11.02,1.0,1.0,179.71,"工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划",11.0
27,600819.SH,600819,耀皮玻璃,玻璃,5.32,1.0,1.0,39.76,,0.0
28,600822.SH,600822,上海物贸,商贸代理,10.73,1.0,1.0,42.51,"上海泾溪投资管理合伙企业(有限合伙)-泾溪中国优质成长5号私募证券投资基金
上海泾溪投资管理合伙企业(有限合伙)-泾溪佳盈3号基金",2.0
29,600825.SH,600825,新华传媒,出版业,5.27,1.0,1.0,55.07,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",2.0
30,600859.SH,600859,王府井,百货,33.32,1.0,1.0,189.52,"香港中央结算有限公司(陆股通)
北京京国瑞国企改革发展基金(有限合伙)
深圳永冠基金管理有限公司-永冠新瑞1号私募证券投资基金
中央汇金资产管理有限责任公司",4.0
31,600882.SH,600882,妙可蓝多,乳制品,46.78,1.0,1.0,191.23,"中国建设银行股份有限公司-汇添富消费行业混合型证券投资基金
兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
兴业银行股份有限公司-兴全趋势投资混合型证券投资基金",4.0
32,600956.SH,600956,新天绿能,供气供热,9.16,1.0,1.0,12.34,香港中央结算有限公司(陆股通),1.0
33,605388.SH,605388,均瑶健康,软饮料,23.98,1.0,1.0,16.79,"中儒资产管理(杭州)有限公司-中儒吉兔1号私募证券投资基金
东吴证券-南京银行-东吴星阳6号集合资产管理计划",2.0
34,601566.SH,601566,九牧王,服饰,11.61,1.0,1.0,66.72,"兴证证券资管-兴业银行-兴证资管鑫众76号集合资产管理计划
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金",2.0
