,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003026.SZ,003026,中晶科技,半导体,38.97,3.0,11.0,9.72,,0.0
1,001896.SZ,001896,豫能控股,火力发电,9.79,2.0,10.0,112.64,,0.0
2,605186.SH,605186,健麾信息,专用机械,32.95,3.0,9.0,11.2,,0.0
3,688698.SH,688698,伟创电气,电气设备,20.02,1.0,8.0,7.33,,0.0
4,600121.SH,600121,郑州煤电,煤炭开采,8.22,2.0,7.0,100.15,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
5,003029.SZ,003029,吉大正元,软件服务,21.6,3.0,7.0,9.74,,0.0
6,000899.SZ,000899,赣能股份,火力发电,7.19,2.0,6.0,70.15,,0.0
7,003028.SZ,003028,N振邦,元器件,34.45,2.0,5.0,9.44,,0.0
8,002564.SZ,002564,天沃科技,建筑工程,4.44,2.0,5.0,38.56,"北信瑞丰基金-招商银行-北信瑞丰基金绿色能源1号资产管理计划
中国对外经济贸易信托有限公司-外贸信托-汇沣12号结构化证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·易泓30号证券投资集合资金信托计划
中国对外经济贸易信托有限公司-外贸信托-汇沣8号结构化证券投资集合资金信托计划
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金",5.0
9,605179.SH,605179,N一鸣,乳制品,14.59,2.0,5.0,8.9,,0.0
10,000767.SZ,000767,晋控电力,火力发电,3.88,3.0,4.0,113.0,"华安未来资产-工商银行-中航信托-天顺(2016)322号华安未来定增投资单一资金信托
国开泰富基金-光大银行-华鑫国际信托-华鑫信托·专户投资2号单一资金信托
中投知本汇(北京)资产管理有限公司-晋商1号私募投资基金
国电投华泽(天津)资产管理有限公司
泰达宏利基金-招商银行-华创证券有限责任公司
中投知本汇(北京)资产管理有限公司-晋商2号私募投资基金",6.0
11,600333.SH,600333,长春燃气,供气供热,8.43,3.0,4.0,51.34,,0.0
12,000591.SZ,000591,太阳能,新型电力,6.42,2.0,4.0,130.78,"申万宏源证券-四川三新创业投资有限责任公司-证券行业支持民企发展系列之申万宏源三新创投单一资产管理计划
长安基金-民生银行-长安悦享定增25号分级资产管理计划",2.0
13,000521.SZ,000521,长虹美菱,家用电器,5.61,1.0,4.0,48.95,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
财通基金-宁波银行-海通兴泰(安徽)新兴产业投资基金(有限合伙)",2.0
14,605377.SH,605377,N华旺,造纸,21.89,1.0,3.0,11.16,,0.0
15,600956.SH,600956,新天绿能,供气供热,10.58,2.0,3.0,14.26,香港中央结算有限公司(陆股通),1.0
16,600379.SH,600379,宝光股份,电气设备,6.4,2.0,3.0,21.13,中航证券-中国航发资产管理有限公司-中航证券兴航6号单一资产管理计划,1.0
17,600798.SH,600798,宁波海运,水运,5.12,2.0,3.0,52.78,,0.0
18,600403.SH,600403,大有能源,煤炭开采,6.18,2.0,3.0,147.75,"中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
19,000993.SZ,000993,闽东电力,水力发电,8.99,3.0,3.0,33.53,中央汇金资产管理有限责任公司,1.0
20,002679.SZ,002679,福建金森,林业,12.77,2.0,2.0,30.11,,0.0
21,600381.SH,600381,青海春天,医疗保健,7.12,2.0,2.0,41.8,,0.0
