,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688135.SH,688135,N利扬,半导体,57.53,1.0,30.0,15.94,,0.0
1,300884.SZ,300884,狄耐克,软件服务,76.6,1.0,21.0,21.79,,0.0
2,688160.SH,688160,步科股份,电器仪表,57.05,1.0,18.0,10.89,,0.0
3,000816.SZ,000816,智慧农业,农用机械,4.7,2.0,11.0,62.81,香港中央结算有限公司(陆股通),1.0
4,003018.SZ,003018,金富科技,塑料,18.84,3.0,8.0,12.25,,0.0
5,688057.SH,688057,N金达莱,环境保护,38.64,1.0,7.0,24.64,,0.0
6,605007.SH,605007,五洲特纸,造纸,17.58,3.0,6.0,7.03,,0.0
7,603533.SH,603533,掌阅科技,互联网,48.9,3.0,6.0,196.09,"招商银行股份有限公司-银华创业板两年定期开放混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-太平灵活配置混合型发起式证券投资基金",5.0
8,300555.SZ,300555,路通视信,通信设备,16.08,2.0,4.0,27.96,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
9,601702.SH,601702,华峰铝业,铝,8.01,2.0,3.0,20.0,中国国际金融香港资产管理有限公司-客户资金2,1.0
10,002141.SZ,002141,贤丰控股,元器件,3.29,2.0,3.0,20.94,中国对外经济贸易信托有限公司-外贸信托-广荣2号结构化证券投资集合资金信托计划,1.0
11,603333.SH,603333,尚纬股份,电气设备,8.71,2.0,3.0,45.01,"重庆信三威投资咨询中心(有限合伙)-润泽前程1号私募基金
重庆国际信托股份有限公司-渝信创新优势拾壹号集合资金信托
上海凌鸷投资管理中心(有限合伙)-世嘉一号私募基金",3.0
12,603919.SH,603919,金徽酒,白酒,54.4,3.0,3.0,267.27,"甘肃长城兴陇丝路基金管理有限公司-甘肃长城兴陇丝路基金(有限合伙)
贫困地区产业发展基金有限公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中央企业贫困地区产业投资基金股份有限公司
光大兴陇信托有限责任公司-光大-融金1号证券投资集合资金信托计划",6.0
13,600189.SH,600189,吉林森工,软饮料,8.7,2.0,3.0,42.84,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
14,601187.SH,601187,厦门银行,银行,9.18,1.0,2.0,24.23,,0.0
15,600543.SH,600543,莫高股份,红黄酒,8.43,2.0,2.0,27.07,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划,1.0
16,300670.SZ,300670,大烨智能,电气设备,12.38,1.0,2.0,25.39,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
17,300727.SZ,300727,润禾材料,化工原料,29.52,1.0,2.0,11.49,北京泰德圣投资有限公司-泰德圣-价值1期私募证券投资基金,1.0
18,300442.SZ,300442,普丽盛,轻工机械,32.02,1.0,2.0,31.76,,0.0
19,300350.SZ,300350,华鹏飞,仓储物流,8.18,1.0,2.0,26.67,"珠海安赐互联捌号股权投资基金企业(有限合伙)
珠海安赐互联柒号股权投资基金企业(有限合伙)",2.0
20,300329.SZ,300329,海伦钢琴,文教休闲,10.4,1.0,2.0,26.25,"中央汇金资产管理有限责任公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
21,300019.SZ,300019,硅宝科技,化工原料,19.98,1.0,2.0,54.33,"中国工商银行股份有限公司-海富通改革驱动灵活配置混合型证券投资基金
申万菱信基金-四川发展引领资本管理有限公司-申万菱信-引领资本1号大股东增持单一资产管理计划
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金",4.0
22,600336.SH,600336,澳柯玛,家用电器,8.95,2.0,2.0,69.52,,0.0
23,600321.SH,600321,正源股份,其他建材,2.62,2.0,2.0,39.58,,0.0
24,002646.SZ,002646,青青稞酒,白酒,13.75,2.0,2.0,61.85,"博时基金-农业银行-博时中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
易方达基金-农业银行-易方达中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中央汇金资产管理有限责任公司
嘉实基金-农业银行-嘉实中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划",8.0
25,000923.SZ,000923,河钢资源,普钢,19.48,2.0,2.0,122.31,"北信瑞丰基金-宁波银行-北信瑞丰点石3号资产管理计划
中国长城资产管理股份有限公司
中国工商银行-国联安德盛小盘精选证券投资基金
国泰君安证券资管-宁波银行-国泰君安君享宣工集合资产管理计划
香港中央结算有限公司(陆股通)",5.0
26,000545.SZ,000545,金浦钛业,化工原料,3.01,2.0,2.0,28.88,,0.0
27,000570.SZ,000570,苏常柴A,机械基件,5.42,2.0,2.0,22.3,"中国建设银行股份有限公司-信达澳银先进智造股票型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金
交通银行股份有限公司-信达澳银核心科技混合型证券投资基金",4.0
28,603126.SH,603126,中材节能,环境保护,5.91,2.0,2.0,36.08,,0.0
29,000695.SZ,000695,滨海能源,广告包装,7.4,2.0,2.0,16.41,天津仕澜文化资产管理中心(有限合伙),1.0
30,605006.SH,605006,山东玻纤,玻璃,10.32,1.0,1.0,10.32,,0.0
31,600199.SH,600199,金种子酒,白酒,8.68,1.0,1.0,52.64,"中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司",2.0
32,600257.SH,600257,大湖股份,渔业,4.62,1.0,1.0,22.23,,0.0
33,600293.SH,600293,三峡新材,互联网,2.68,1.0,1.0,31.09,"深圳蒙商基金管理有限公司
中航证券-王春辉-中航证券兴航24号单一资产管理计划
深圳市前海富荣资产管理有限公司",3.0
34,600328.SH,600328,中盐化工,化工原料,7.28,1.0,1.0,40.74,财通基金-宁波银行-财通基金-至尊宝2号资产管理计划,1.0
35,600395.SH,600395,盘江股份,煤炭开采,7.1,1.0,1.0,117.51,"盈峰资本管理有限公司-盈峰盈泰私募证券投资基金
博时基金-人民人寿-传统普保组合-博时基金-中国人民人寿保险股份有限公司A股混合类组合单一资产管理计划
盈峰资本管理有限公司-盈峰顺荣私募证券分级投资基金
香港中央结算有限公司(陆股通)
盈峰资本管理有限公司-盈峰蒋峰价值精选1号私募证券投资基金
全国社保基金一零三组合",6.0
36,605169.SH,605169,洪通燃气,供气供热,29.1,1.0,1.0,11.64,,0.0
37,600396.SH,600396,金山股份,火力发电,2.71,1.0,1.0,39.91,,0.0
38,601579.SH,601579,会稽山,红黄酒,10.11,1.0,1.0,50.28,"上海大丰资产管理有限公司
浙商金汇信托股份有限公司-浙金·汇利36号证券投资集合资金信托计划",2.0
39,601008.SH,601008,连云港,港口,3.81,1.0,1.0,38.68,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
江苏银创资本管理有限公司-银创混合策略7号私募证券投资基金",2.0
40,603198.SH,603198,迎驾贡酒,白酒,36.27,1.0,1.0,290.16,"安徽六安市迎驾慈善基金会
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
基本养老保险基金一二零四组合
香港中央结算有限公司(陆股通)",6.0
