,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003039.SZ,003039,顺控发展,水务,56.83,3.0,24.0,124.0,35.23,,0.0
1,688636.SH,688636,N智明达,元器件,107.98,1.0,21.0,121.0,10.99,,0.0
2,003040.SZ,003040,楚天龙,元器件,20.91,3.0,16.0,116.0,16.39,,0.0
3,603759.SH,603759,海天股份,水务,34.6,3.0,12.0,112.0,26.99,,0.0
4,688191.SH,688191,N智洋,电气设备,24.65,1.0,11.0,111.0,8.58,,0.0
5,003036.SZ,003036,泰坦股份,纺织机械,23.96,3.0,7.0,107.0,12.94,,0.0
6,003041.SZ,003041,真爱美家,纺织,31.36,3.0,6.0,106.0,7.84,,0.0
7,003042.SZ,003042,中农联合,农药化肥,37.58,3.0,6.0,106.0,10.3,,0.0
8,003043.SZ,003043,华亚智能,专用机械,34.52,3.0,6.0,106.0,6.9,,0.0
9,002762.SZ,002762,金发拉比,服饰,8.92,3.0,5.0,105.0,17.18,,0.0
10,603324.SH,603324,盛剑环境,环境保护,31.47,2.0,5.0,105.0,9.75,,0.0
11,002618.SZ,002618,丹邦科技,元器件,6.24,3.0,4.0,104.0,34.19,,0.0
12,002639.SZ,002639,雪人股份,专用机械,7.96,3.0,3.0,103.0,44.47,,0.0
13,600956.SH,600956,新天绿能,供气供热,17.11,3.0,3.0,103.0,23.06,"香港中央结算有限公司(陆股通)
宁波幻方量化投资管理合伙企业(有限合伙)-幻方量化青溪5号私募证券投资基金",2.0
14,605299.SH,605299,舒华体育,文教休闲,17.2,3.0,3.0,103.0,8.6,,0.0
15,000966.SZ,000966,长源电力,火力发电,10.14,3.0,3.0,103.0,112.38,,0.0
16,002161.SZ,002161,远望谷,通信设备,6.29,3.0,3.0,103.0,44.81,,0.0
17,002378.SZ,002378,章源钨业,小金属,9.64,2.0,2.0,102.0,88.21,,0.0
18,600231.SH,600231,凌钢股份,普钢,3.33,2.0,2.0,102.0,94.11,,0.0
19,002053.SZ,002053,云南能投,食品,8.56,2.0,2.0,102.0,47.79,中央汇金资产管理有限责任公司,1.0
20,605199.SH,605199,葫芦娃,中成药,30.86,2.0,2.0,102.0,12.37,,0.0
21,003013.SZ,003013,地铁设计,建筑工程,24.29,2.0,2.0,102.0,9.72,,0.0
22,600569.SH,600569,安阳钢铁,普钢,3.22,2.0,2.0,102.0,77.08,,0.0
23,002591.SZ,002591,恒大高新,化工原料,6.69,2.0,2.0,102.0,14.49,,0.0
24,000761.SZ,000761,本钢板材,普钢,4.11,2.0,2.0,102.0,142.86,,0.0
25,003033.SZ,003033,征和工业,机械基件,40.84,2.0,2.0,102.0,8.35,,0.0
26,002269.SZ,002269,美邦服饰,服饰,3.73,2.0,9.0,9.0,93.72,,0.0
27,603988.SH,603988,中电电机,电气设备,21.89,2.0,7.0,7.0,51.49,,0.0
28,003001.SZ,003001,中岩大地,建筑工程,60.8,2.0,6.0,6.0,14.77,,0.0
29,001896.SZ,001896,豫能控股,火力发电,9.29,2.0,5.0,5.0,106.89,,0.0
30,605208.SH,605208,永茂泰,汽车配件,31.54,2.0,5.0,5.0,14.82,,0.0
31,603222.SH,603222,济民制药,化学制药,19.3,2.0,4.0,4.0,61.76,,0.0
32,002647.SZ,002647,仁东控股,多元金融,16.24,2.0,4.0,4.0,90.93,,0.0
33,603112.SH,603112,华翔股份,机械基件,15.43,2.0,4.0,4.0,8.21,,0.0
34,000862.SZ,000862,银星能源,新型电力,6.57,2.0,4.0,4.0,32.94,中国银行股份有限公司-华泰柏瑞中证光伏产业交易型开放式指数证券投资基金,1.0
35,600715.SH,600715,文投控股,影视音像,2.7,2.0,3.0,3.0,50.08,,0.0
36,600379.SH,600379,宝光股份,电气设备,10.37,2.0,3.0,3.0,34.24,中航证券-中国航发资产管理有限公司-中航证券兴航6号单一资产管理计划,1.0
37,600983.SH,600983,惠而浦,家用电器,8.83,2.0,3.0,3.0,67.68,,0.0
38,000928.SZ,000928,中钢国际,建筑工程,7.84,1.0,3.0,3.0,98.52,"中钢资产管理有限责任公司
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
红土创新基金-银河证券-深圳市创新投资集团有限公司
中航证券-宁波银行-中航祥瑞集合资产管理计划",4.0
39,605368.SH,605368,蓝天燃气,供气供热,18.57,1.0,2.0,2.0,12.16,,0.0
40,002564.SZ,002564,天沃科技,建筑工程,3.95,2.0,2.0,2.0,34.3,"陕西省国际信托股份有限公司-陕国投·易泓30号证券投资集合资金信托计划
北信瑞丰基金-招商银行-北信瑞丰基金绿色能源1号资产管理计划
中国对外经济贸易信托有限公司-外贸信托-汇沣12号结构化证券投资集合资金信托计划",3.0
41,605268.SH,605268,王力安防,家居用品,16.68,1.0,2.0,2.0,11.18,,0.0
42,603839.SH,603839,安正时尚,服饰,10.35,2.0,2.0,2.0,41.41,"平安银行股份有限公司-中庚价值灵动灵活配置混合型证券投资基金
广发证券股份有限公司-中庚小盘价值股票型证券投资基金
华泰证券股份有限公司-中庚价值领航混合型证券投资基金",3.0
43,605286.SH,605286,同力日升,运输设备,32.6,1.0,2.0,2.0,13.69,,0.0
44,600228.SH,600228,昌九生化,化工原料,11.85,1.0,1.0,1.0,28.6,,0.0
45,603348.SH,603348,文灿股份,汽车配件,23.64,1.0,1.0,1.0,24.04,,0.0
46,000056.SZ,000056,皇庭国际,房产服务,3.31,1.0,1.0,1.0,29.91,,0.0
47,600117.SH,600117,西宁特钢,特种钢,4.19,1.0,1.0,1.0,43.79,,0.0
48,600340.SH,600340,华夏幸福,区域地产,6.78,1.0,1.0,1.0,263.97,"香港中央结算有限公司(陆股通)
华夏控股-光大证券-20华EB02担保及信托财产专户
中央汇金资产管理有限责任公司
华夏控股-光大证券-20华夏EB担保及信托财产专户",4.0
49,600223.SH,600223,鲁商发展,区域地产,13.08,1.0,1.0,1.0,132.0,中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金,1.0
50,600121.SH,600121,郑州煤电,煤炭开采,6.11,1.0,1.0,1.0,74.44,,0.0
51,601919.SH,601919,中远海控,水运,16.0,1.0,1.0,1.0,1385.17,"香港中央结算有限公司(陆股通)
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)
中国国有企业结构调整基金股份有限公司",3.0
52,600396.SH,600396,金山股份,火力发电,2.72,1.0,1.0,1.0,40.06,,0.0
53,600798.SH,600798,宁波海运,水运,4.59,1.0,1.0,1.0,47.32,,0.0
54,601609.SH,601609,金田铜业,铜,11.08,1.0,1.0,1.0,26.81,,0.0
55,601216.SH,601216,君正集团,化工原料,5.77,1.0,1.0,1.0,486.87,,0.0
56,601127.SH,601127,小康股份,汽车配件,27.01,1.0,1.0,1.0,260.32,,0.0
57,601015.SH,601015,陕西黑猫,焦炭加工,7.19,1.0,1.0,1.0,117.18,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
58,601005.SH,601005,重庆钢铁,普钢,1.91,1.0,1.0,1.0,160.07,,0.0
59,603159.SH,603159,上海亚虹,专用机械,13.36,1.0,1.0,1.0,18.7,,0.0
60,600896.SH,600896,览海医疗,医疗保健,6.38,1.0,1.0,1.0,55.45,,0.0
61,600860.SH,600860,京城股份,专用机械,5.89,1.0,1.0,1.0,18.97,,0.0
62,600818.SH,600818,中路股份,文教休闲,9.12,1.0,1.0,1.0,21.7,,0.0
63,600746.SH,600746,江苏索普,化工原料,13.11,1.0,1.0,1.0,39.94,,0.0
64,600405.SH,600405,动力源,电气设备,6.15,1.0,1.0,1.0,34.03,,0.0
65,600744.SH,600744,华银电力,火力发电,6.33,1.0,1.0,1.0,52.39,"上海敏绅资产管理有限公司-上海敏绅趋势量化二号私募证券投资基金
创金合信基金-招商银行-湖南轻盐创投定增资产管理计划",2.0
66,600726.SH,600726,华电能源,火力发电,2.35,1.0,1.0,1.0,36.06,,0.0
67,601956.SH,601956,东贝集团,机械基件,10.2,1.0,1.0,1.0,21.11,,0.0
68,600707.SH,600707,彩虹股份,元器件,12.06,1.0,1.0,1.0,298.47,,0.0
69,601866.SH,601866,中远海发,水运,2.86,1.0,1.0,1.0,226.86,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
河南伊洛投资管理有限公司-乐天1号伊洛私募证券投资基金
河南伊洛投资管理有限公司-伊洛9号私募证券投资基金",4.0
70,600590.SH,600590,泰豪科技,电气设备,5.46,1.0,1.0,1.0,46.13,,0.0
71,603227.SH,603227,雪峰科技,化工原料,5.35,1.0,1.0,1.0,35.24,,0.0
72,603277.SH,603277,银都股份,专用机械,16.74,1.0,1.0,1.0,68.31,,0.0
