,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
0,300775.SZ,300775,三角防务,航空,12.0,26.73,,13.24亿
1,300780.SZ,300780,德恩精工,机械基件,4.0,24.43,,8.96亿
2,300615.SZ,300615,欣天科技,元器件,4.0,28.26,"5G, ",11.05亿
3,300656.SZ,300656,民德电子,电脑设备,3.0,27.14,"无人机, 无人驾驶, 移动支付, 半导体, 国产芯片, ",13.88亿
4,300127.SZ,300127,银河磁体,元器件,2.0,18.02,"特斯拉, 稀土磁材, ",40.93亿
5,600371.SH,600371,万向德农,种植业,2.0,14.03,"转基因, 乡村振兴, 万达系, 农业种植, 独角兽, 蚂蚁金服概念股, ",31.58亿
6,600359.SH,600359,新农开发,农业综合,2.0,7.17,"棉花, 食品, 新疆, 农垦, 乳业（奶粉）, 土地流转, 新疆国企改革, 农业种植, 资产重组, ",27.35亿
7,603701.SH,603701,德宏股份,汽车配件,2.0,14.56,"汽车零部件, 稀土磁材, ",29.15亿
8,002885.SZ,002885,京泉华,元器件,2.0,18.14,"5G, OLED, 华为产业链, 小米概念股, 无线充电, 新能源汽车, 高送转, 充电桩, ",12.28亿
9,002843.SZ,002843,泰嘉股份,钢加工,2.0,10.62,"高送转-预期, 高送转, ",13.38亿
10,603169.SH,603169,兰石重装,专用机械,1.0,5.76,"一带一路, 核电, 定增破发, ",60.12亿
11,600844.SH,600844,丹化科技,化工原料,1.0,3.92,"有色-锌, 有色金属, 资产重组, ",
12,600531.SH,600531,豫光金铅,铅锌,1.0,5.1,"有色金属, 黄金, ",55.6亿
13,002077.SZ,002077,大港股份,区域地产,1.0,7.62,"房地产, 锂电池, 新能源汽车, 半导体, 科创板概念股, ",41.19亿
14,002731.SZ,002731,萃华珠宝,服饰,1.0,17.36,"业绩预增, 高送转, 黄金, ",22.32亿
15,600206.SH,600206,有研新材,半导体,1.0,13.44,"OLED, 央企改革, 业绩预增, 稀土磁材, 雄安-建材, 雄安新区, 半导体, LED, 科创板概念股, ",112.73亿
16,300209.SZ,300209,天泽信息,软件服务,1.0,12.88,"5G, 社保重仓, 破净股, 物联网, 无人驾驶, 高质押率, 国产软件, 资产重组, ",33.97亿
17,300392.SZ,300392,腾信股份,互联网,1.0,7.28,"股权转让, 国资入股, 独角兽, ",18.84亿
18,300748.SZ,300748,金力永磁,元器件,1.0,64.83,"稀土磁材, ",26.97亿
19,300736.SZ,300736,百邦科技,通信设备,1.0,20.6,"高送转, 苹果产业链, 国资入股, ",10.35亿
20,300713.SZ,300713,英可瑞,电气设备,1.0,20.69,"新能源汽车, 高送转, 国资入股, 充电桩, ",8.86亿
21,002057.SZ,002057,中钢天源,元器件,1.0,14.44,"硅锰, 央企改革, 债转股-AMC, 稀土磁材, 锂电池, 燃料电池, 新能源汽车, 高送转, ",46.16亿
22,300018.SZ,300018,中元股份,电气设备,1.0,6.33,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, 壳公司, ",23.37亿
23,300489.SZ,300489,中飞股份,铝,1.0,16.61,"有色-铝, 核电, 有色金属, 军工, 军民融合, 股权转让, ",11.88亿
24,000593.SZ,000593,大通燃气,供气供热,1.0,7.0,"油气改革, 天然气, 信托, 股权转让, ",19.59亿
