,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,000816.SZ,000816,智慧农业,农用机械,2.77,6.0,2.0,6.0,37.01,香港中央结算有限公司(陆股通),1.0
1,300491.SZ,300491,通合科技,电气设备,27.88,4.0,2.0,4.0,33.87,,0.0
2,300126.SZ,300126,锐奇股份,轻工机械,12.37,3.0,2.0,4.0,26.06,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
3,300403.SZ,300403,汉宇集团,家用电器,10.19,2.0,2.0,4.0,38.82,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-易方达中证红利交易型开放式指数证券投资基金
中国建设银行股份有限公司-大成中证红利指数证券投资基金
中国工商银行股份有限公司-富国中证红利指数增强型证券投资基金",5.0
4,300514.SZ,300514,友讯达,通信设备,19.4,2.0,2.0,4.0,29.66,,0.0
5,601995.SH,601995,中金公司,证券,44.3,2.0,2.0,4.0,115.3,,0.0
6,300708.SZ,300708,聚灿光电,半导体,37.35,3.0,2.0,3.0,67.63,,0.0
7,300656.SZ,300656,民德电子,IT设备,40.0,2.0,2.0,3.0,29.45,,0.0
8,300540.SZ,300540,深冷股份,专用机械,28.43,3.0,2.0,3.0,25.24,,0.0
9,300350.SZ,300350,华鹏飞,仓储物流,7.6,2.0,1.0,2.0,24.78,"珠海安赐互联柒号股权投资基金企业(有限合伙)
珠海安赐互联捌号股权投资基金企业(有限合伙)",2.0
10,300835.SZ,300835,龙磁科技,元器件,64.5,1.0,1.0,2.0,11.4,深圳瑞福资产管理有限公司-温瑞福4号证券投资私募基金,1.0
11,300402.SZ,300402,宝色股份,专用机械,24.27,3.0,1.0,2.0,49.03,中央汇金资产管理有限责任公司,1.0
12,300828.SZ,300828,锐新科技,铝,42.88,1.0,1.0,2.0,11.82,"上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
13,300831.SZ,300831,派瑞股份,元器件,27.09,1.0,1.0,2.0,21.67,"深圳市慎善投资管理有限公司-慎善清源一号私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
14,002524.SZ,002524,光正眼科,医疗保健,16.67,3.0,2.0,2.0,80.72,"稷定资产管理(嘉兴)有限公司-稷定健康私募证券投资基金
中国邮政储蓄银行股份有限公司-创金合信医疗保健行业股票型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",4.0
15,003017.SZ,003017,大洋生物,化工原料,54.99,5.0,2.0,2.0,8.25,,0.0
16,300093.SZ,300093,金刚玻璃,玻璃,12.62,1.0,1.0,2.0,24.2,,0.0
17,300809.SZ,300809,华辰装备,机床制造,29.58,1.0,1.0,2.0,11.6,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
18,300808.SZ,300808,久量股份,家用电器,25.46,1.0,1.0,2.0,10.18,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
19,300176.SZ,300176,派生科技,汽车配件,11.82,2.0,1.0,2.0,44.35,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣83号证券投资集合资金信托计划
陕西省国际信托股份有限公司-陕国投·聚宝盆26号证券投资集合资金信托计划",2.0
20,603198.SH,603198,迎驾贡酒,白酒,29.28,2.0,2.0,2.0,234.24,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
基本养老保险基金一二零四组合
安徽六安市迎驾慈善基金会",6.0
21,300160.SZ,300160,秀强股份,玻璃,11.82,1.0,1.0,2.0,68.92,"新湖期货-国金证券盈泰1号单一资产管理计划-新湖致仁单一资产管理计划
全国社保基金一一二组合",2.0
22,600807.SH,600807,济南高新,区域地产,3.99,2.0,2.0,2.0,31.4,国通信托有限责任公司,1.0
23,300670.SZ,300670,大烨智能,电气设备,11.77,2.0,1.0,2.0,24.14,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
24,300258.SZ,300258,精锻科技,汽车配件,17.46,1.0,1.0,1.0,65.77,"全国社保基金四一三组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金
杭州弘则投资有限公司-弘则横舟1号私募证券投资基金
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金",6.0
25,600178.SH,600178,东安动力,汽车配件,8.04,1.0,1.0,1.0,37.15,"广东泓骐私募证券投资基金管理有限公司-泓骐稳进1号私募证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金",2.0
26,600111.SH,600111,北方稀土,小金属,11.12,1.0,1.0,1.0,404.0,"香港中央结算有限公司(陆股通)
包钢集团-银河证券-20包集EB担保及信托财产专户
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金",5.0
27,603666.SH,603666,亿嘉和,专用机械,86.06,1.0,1.0,1.0,34.03,"中国工商银行-易方达价值成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中航基金-徐国新-中航基金丹寅1号单一资产管理计划
江苏华泰战略新兴产业投资基金(有限合伙)
广发基金管理有限公司-社保基金四二零组合
易方达基金-工商银行-易方达聚鑫5号资产管理计划
易方达基金-建设银行-中国人寿-中国人寿委托易方达基金公司混合型组合
全国社保基金六零四组合",8.0
28,300659.SZ,300659,中孚信息,软件服务,45.2,1.0,1.0,1.0,58.45,"香港中央结算有限公司(陆股通)
中国银行股份有限公司-海富通先进制造股票型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-海富通股票混合型证券投资基金
基本养老保险基金一二零二组合
北京和聚投资管理有限公司-和聚平台证券投资基金",6.0
29,603690.SH,603690,至纯科技,专用机械,33.81,1.0,1.0,1.0,81.92,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
上海国盛资本管理有限公司-上海国企改革发展股权投资基金合伙企业(有限合伙)
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
上海阿杏投资管理有限公司-阿杏延安7号私募证券投资基金",5.0
30,600363.SH,600363,联创光电,元器件,26.87,1.0,1.0,1.0,119.16,香港中央结算有限公司(陆股通),1.0
31,600185.SH,600185,格力地产,区域地产,10.22,1.0,1.0,1.0,210.64,"广州市玄元投资管理有限公司-玄元投资元宝1号私募投资基金
香港中央结算有限公司(陆股通)
泰达宏利基金-工商银行-中航信托-天顺(2016)70号泰达宏利基金投资单一资金信托
全国社保基金一一零组合
建信基金-工商银行-华润深国投信托-华润信托·增利10号集合资金信托计划",5.0
32,300236.SZ,300236,上海新阳,半导体,50.7,1.0,1.0,1.0,145.01,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
上海新晖资产管理有限公司",6.0
33,600711.SH,600711,盛屯矿业,小金属,6.25,1.0,1.0,1.0,119.61,"青岛国信招商创业投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
烟台速源股权投资基金合伙企业(有限合伙)",3.0
34,300230.SZ,300230,永利股份,塑料,6.79,2.0,1.0,1.0,37.68,"天风证券-光大银行-天风证券天旭1号集合资产管理计划
中央汇金资产管理有限责任公司
国寿安保基金-中国人寿保险股份有限公司-万能险-国寿股份委托国寿安保红利增长股票组合单一资产管理计划",3.0
35,603713.SH,603713,密尔克卫,仓储物流,119.25,1.0,1.0,1.0,81.12,"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托
香港中央结算有限公司(陆股通)
中国工商银行-汇添富成长焦点混合型证券投资基金
汇添富基金管理股份有限公司-社保基金17021组合
鹏华基金-民生银行-鹏华基金-汇利1号资产管理计划
中国工商银行股份有限公司-汇添富蓝筹稳健灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧创新成长灵活配置混合型证券投资基金
汇添富基金管理股份有限公司-社保基金四二三组合",9.0
36,600686.SH,600686,金龙汽车,汽车整车,7.33,1.0,1.0,1.0,44.47,华润深国投信托有限公司-泽熙1期单一资金信托,1.0
37,600661.SH,600661,昂立教育,文教休闲,15.36,1.0,1.0,1.0,44.01,,0.0
38,600766.SH,600766,园城黄金,黄金,8.1,2.0,1.0,1.0,18.14,,0.0
39,600532.SH,600532,宏达矿业,普钢,12.98,1.0,1.0,1.0,66.99,,0.0
40,601168.SH,601168,西部矿业,铜,10.84,2.0,1.0,1.0,258.32,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国对外经济贸易信托有限公司-新股C1
海通资管-民生-海通海汇系列-星石1号集合资产管理计划
上海高毅资产管理合伙企业(有限合伙)-高毅-晓峰1号睿远证券投资基金
中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
中国对外经济贸易信托有限公司-外贸信托-高毅晓峰鸿远集合资金信托计划",7.0
41,300713.SZ,300713,英可瑞,电气设备,27.51,3.0,1.0,1.0,22.14,"中国国际金融香港资产管理有限公司-客户资金2
深圳科乐投资管理企业(有限合伙)-科乐长虹私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
42,603068.SH,603068,博通集成,半导体,63.25,1.0,1.0,1.0,59.55,,0.0
43,300323.SZ,300323,华灿光电,半导体,11.68,1.0,1.0,1.0,97.21,上海虎铂新能股权投资基金合伙企业(有限合伙),1.0
44,603002.SH,603002,宏昌电子,化工原料,5.67,1.0,1.0,1.0,34.84,,0.0
45,600888.SH,600888,新疆众和,铝,6.27,1.0,1.0,1.0,58.21,江苏云石投资管理有限公司-江苏疌泉农银国企混改转型升级基金(有限合伙),1.0
46,300370.SZ,300370,安控科技,电器仪表,3.95,1.0,1.0,1.0,27.61,,0.0
47,600961.SH,600961,株冶集团,铅锌,7.19,1.0,1.0,1.0,37.92,,0.0
48,300709.SZ,300709,精研科技,元器件,64.02,1.0,1.0,1.0,56.76,"全国社保基金四零一组合
全国社保基金一一八组合
香港中央结算有限公司(陆股通)
全国社保基金一零二组合
中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
上海一村投资管理有限公司-一村基石6号私募证券投资基金
上海嘉恳资产管理有限公司-嘉恳兴丰17号私募证券投资基金
招商银行股份有限公司-睿远成长价值混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金",11.0
49,300395.SZ,300395,菲利华,玻璃,44.44,1.0,1.0,1.0,137.93,"全国社保基金一一三组合
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
基本养老保险基金八零二组合
全国社保基金四零六组合",5.0
50,600066.SH,600066,宇通客车,汽车整车,17.48,1.0,1.0,1.0,387.0,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)
Avanda投资管理私人有限公司-Avanda亚洲优势母基金(交易所)
易方达基金管理有限公司-社保基金1104组合
中国银行股份有限公司-易方达中小盘混合型证券投资基金
上海浦东发展银行股份有限公司-易方达裕祥回报债券型证券投资基金
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金",7.0
51,300508.SZ,300508,维宏股份,软件服务,35.05,1.0,1.0,1.0,14.7,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
52,300504.SZ,300504,天邑股份,通信设备,21.89,1.0,1.0,1.0,23.07,"中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国工商银行股份有限公司-新华趋势领航混合型证券投资基金",4.0
53,600418.SH,600418,江淮汽车,汽车整车,9.5,1.0,1.0,1.0,179.86,"申万菱信基金-招商银行-华润深国投信托-华润信托·博荟13号集合资金信托计划
安徽省铁路发展基金股份有限公司
华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划",3.0
54,688586.SH,688586,江航装备,航空,31.68,1.0,1.0,1.0,27.93,"上海呈瑞投资管理有限公司-呈瑞和兴5号私募证券投资基金
天和思创投资管理有限公司-天和16号私募证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
