,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,002903.SZ,宇环数控,机床制造,18.46,"工业自动化, 小米概念股, 智能制造, 机器人, ",12.18亿
1,300585.SZ,奥联电子,汽车配件,19.4,"汽车零部件, ",16.07亿
2,600183.SH,生益科技,元器件,18.9,"PCB板, 华为产业链, 举牌股, 科创板概念股, ",411.46亿
3,000049.SZ,德赛电池,电气设备,31.54,"华为产业链, 锂电池, 小米概念股, 新能源汽车, 苹果产业链, ",64.73亿
4,002559.SZ,亚威股份,机床制造,6.4,"回购, 工业自动化, 燃料电池, 高送转-填权, 智能制造, 工业互联网, 机器人, ",30.32亿
5,603595.SH,东尼电子,元器件,25.85,"养老金持股, 光伏, 无线充电, 苹果产业链, ",18.02亿
6,600546.SH,山煤国际,煤炭开采,7.24,"煤炭, 社保重仓, 山西国企改革, ",143.53亿
7,300308.SZ,中际旭创,通信设备,40.9,"5G, 光通信, 社保重仓, 回购, ",141.12亿
8,300761.SZ,立华股份,农业综合,63.9,"养猪, 养鸡, ",26.38亿
9,603677.SH,奇精机械,机械基件,14.13,"白色家电, 家电, ",8.07亿
10,300735.SZ,光弘科技,通信设备,23.48,"华为产业链, 小米概念股, 透明工厂, ",38.93亿
11,603079.SH,圣达生物,食品,35.63,"维生素, ",13.01亿
12,002837.SZ,英维克,专用机械,18.32,"5G, 军工, 军民融合, 定增破发, 新能源汽车, 腾讯概念股, 充电桩, ",13.52亿
13,002568.SZ,百润股份,红黄药酒,19.99,"回购, 饮料, ",69.74亿
14,002141.SZ,贤丰控股,元器件,4.04,"粤港澳大湾区, 供应链金融, 锂电池, 新能源汽车, 独角兽, ",25.72亿
15,002388.SZ,新亚制程,元器件,8.15,"华为产业链, 回购, 供应链金融, 高质押率, ",32.57亿
16,002134.SZ,天津普林,元器件,8.34,"PCB板, 债转股-AMC, 天津国企改革, ",20.5亿
17,002234.SZ,民和股份,农业综合,37.0,"养鸡, ",70.73亿
18,601231.SH,环旭电子,元器件,13.47,"新进指数成份股, 社保重仓, 回购, 宝能系, 汽车零部件, 苹果产业链, ",293.1亿
19,300433.SZ,蓝思科技,元器件,7.63,"MSCI, 华为产业链, 小米概念股, 创业板人气股, 指纹识别, 3D玻璃, 苹果产业链, 虹膜识别, ",298.38亿
20,603859.SH,能科股份,软件服务,23.38,"军工, 军民融合, 智能制造, 工业互联网, 资产重组, ",11.66亿
21,600882.SH,妙可蓝多,乳制品,12.23,"回购, 食品, 乳业（奶粉）, ",49.65亿
22,000627.SZ,天茂集团,保险,7.08,"保险, MSCI, ",349.8亿
23,603648.SH,畅联股份,仓储物流,14.15,"智慧物流, 智能制造, 上海国企改革, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",38.66亿
24,002859.SZ,洁美科技,元器件,28.37,"被动元件, 社保重仓, ",30.77亿
25,002664.SZ,长鹰信质,汽车配件,15.22,"特斯拉, 军工, 军民融合, 无人机, 汽车零部件, ",53.26亿
26,300241.SZ,瑞丰光电,半导体,7.19,"社保重仓, 汽车零部件, 举牌股, LED, 虹膜识别, ",30.01亿
27,603429.SH,集友股份,广告包装,30.63,"包装印刷, ",38.86亿
28,300136.SZ,信维通信,通信设备,27.86,"密集调研, 5G, 白马股, 华为产业链, 物联网, 工业自动化, 智能制造, 无线充电, 移动支付, 半导体, VR&AR, 苹果产业链, ",225.68亿
29,600238.SH,ST椰岛,红黄药酒,9.88,"饮料, 保健品, 食品, 海南自由贸易港, 举牌股, 自贸区, 自由贸易港, ST股, 海南, 燃料乙醇, ",43.97亿
30,603823.SH,百合花,染料涂料,20.95,"染料, ",14.74亿
31,300724.SZ,捷佳伟创,专用机械,31.41,"社保重仓, 光伏, LED, ",25.13亿
32,002583.SZ,海能达,通信设备,9.68,"社保重仓, 业绩预增, 物联网, 定增破发, 互联网金融, 智慧城市, 智慧安防, ",101.41亿
33,002138.SZ,顺络电子,元器件,21.29,"5G, 被动元件, 华为产业链, 回购, 物联网, 小米概念股, 无线充电, 移动支付, 指纹识别, ",148.83亿
34,000666.SZ,经纬纺机,纺织机械,13.67,"央企改革, 信托, 恒大概念股, 资产重组, ",40.12亿
35,002020.SZ,京新药业,化学制药,13.67,"回购, 参股券商, 医药, 化学药, 迈瑞医疗概念股, ",80.45亿
36,603326.SH,我乐家居,家居用品,13.6,"家具家居, ",8.75亿
37,300316.SZ,晶盛机电,专用机械,13.12,"新进指数成份股, 光伏, 半导体, ",157.96亿
38,002861.SZ,瀛通通讯,通信设备,22.78,"高送转-预期, 回购, 小米概念股, 无线充电, 苹果产业链, ",11.45亿
39,600767.SH,ST运盛,医疗保健,6.2,"互联网医疗, 医疗信息化, ST股, ",21.14亿
40,002725.SZ,跃岭股份,汽车配件,11.31,"5G, 汽车零部件, 半导体, 独角兽, ",19.97亿
41,002796.SZ,世嘉科技,专用机械,42.33,"5G, 业绩预增, 高送转-填权, ",52.54亿
42,000608.SZ,阳光股份,区域地产,6.29,"房地产, 广西, ",47.16亿
43,002691.SZ,冀凯股份,专用机械,8.03,"京津冀, ",27.23亿
44,300151.SZ,昌红科技,机械基件,7.53,"基因测序, ",21.53亿
45,603790.SH,雅运股份,染料涂料,17.77,"染料, ",8.5亿
46,002729.SZ,好利来,元器件,36.6,,24.4亿
47,300537.SZ,广信材料,染料涂料,16.36,"5G, PCB板, 华为产业链, ",15.74亿
48,300661.SZ,圣邦股份,元器件,110.85,"高价股, 半导体, 国产芯片, 共享经济, ",61.3亿
49,603186.SH,华正新材,元器件,33.81,"5G, 锂电池, 新能源汽车, ",24.92亿
50,002587.SZ,奥拓电子,元器件,6.57,"雄安-金融, 雄安新区, 区块链, 足球, LED, 体育产业, 无人银行, ",25.4亿
51,002868.SZ,绿康生化,农业综合,23.1,"社保重仓, 动物保健, ",8.88亿
52,300455.SZ,康拓红外,运输设备,8.87,"央企改革, 军工研究所, 军工, 高铁轨交, 资产重组, ",44.39亿
53,600745.SH,闻泰科技,通信设备,40.3,"5G, 华为产业链, 社保重仓, 无人驾驶, 半导体, 复牌股, VR&AR, 资产重组, 手势识别, ",256.82亿
54,300570.SZ,太辰光,元器件,28.86,"5G, 光通信, 业绩预增, ",27.51亿
55,603161.SH,科华控股,汽车配件,15.26,"汽车零部件, ",10.59亿
56,600233.SH,圆通速递,仓储物流,13.04,"阿里巴巴概念股, 快递物流, ",102.88亿
57,600193.SH,ST创兴,装修装饰,3.84,"稀土磁材, ST股, 壳公司, ",16.33亿
58,300322.SZ,硕贝德,通信设备,17.07,"5G, 华为产业链, 小米概念股, 无线充电, 移动支付, 指纹识别, 虹膜识别, ",62.73亿
59,601208.SH,东材科技,化工原料,4.87,"OLED, 回购, 光伏, ",30.52亿
60,002714.SZ,牧原股份,农业综合,77.16,"MSCI, 社保重仓, 养猪, ",919.4亿
61,603737.SH,三棵树,染料涂料,49.04,"社保重仓, 回购, 装修装饰, ",89.8亿
62,600278.SH,东方创业,商贸代理,12.63,"业绩预增, 参股券商, 上海国企改革, 进口博览会, 自贸区, 自由贸易港, 独角兽, 上海自由贸易港, 强势人气股, 科创板概念股, ",65.96亿
63,000823.SZ,超声电子,元器件,10.35,"PCB板, 小米概念股, 苹果产业链, ",55.57亿
64,300635.SZ,达安股份,建筑施工,18.59,"5G, 资产重组, ",8.13亿
65,603871.SH,嘉友国际,仓储物流,34.59,"快递物流, ",13.56亿
66,000037.SZ,深南电A,火力发电,13.26,"火电, 电改, ",44.94亿
67,002920.SZ,德赛西威,汽车配件,26.78,"汽车零部件, 百度概念股, 无人驾驶, ",32.77亿
