,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003039.SZ,003039,顺控发展,水务,29.15,3.0,17.0,117.0,18.07,,0.0
1,605389.SH,605389,长龄液压,机械基件,75.52,3.0,7.0,107.0,18.38,,0.0
2,605286.SH,605286,同力日升,运输设备,28.91,3.0,7.0,107.0,12.14,,0.0
3,003040.SZ,003040,楚天龙,元器件,8.86,3.0,7.0,107.0,6.95,,0.0
4,002316.SZ,002316,亚联发展,软件服务,4.88,3.0,3.0,103.0,14.32,,0.0
5,688606.SH,688606,N奥泰,生物制药,173.94,1.0,3.0,103.0,21.74,,0.0
6,002474.SZ,002474,榕基软件,软件服务,6.33,2.0,3.0,103.0,30.27,,0.0
7,000606.SZ,000606,顺利办,互联网,3.76,3.0,3.0,103.0,26.59,,0.0
8,603778.SH,603778,乾景园林,建筑工程,5.89,3.0,3.0,103.0,29.45,"北京燕赵汇金国际投资有限责任公司-汇金壹号私募证券投资基金
富诚海富资管-海通证券-证券行业支持民企发展系列之富诚海富通海富五号集合资产管理计划",2.0
9,603603.SH,603603,博天环境,环境保护,7.63,3.0,3.0,103.0,19.55,,0.0
10,600128.SH,600128,弘业股份,商贸代理,8.07,2.0,2.0,102.0,19.91,,0.0
11,002177.SZ,002177,御银股份,IT设备,6.18,2.0,2.0,102.0,47.04,,0.0
12,000005.SZ,000005,世纪星源,环境保护,2.82,2.0,2.0,102.0,29.83,,0.0
13,600917.SH,600917,重庆燃气,供气供热,8.87,2.0,2.0,102.0,138.02,,0.0
14,600963.SH,600963,岳阳林纸,造纸,6.74,2.0,2.0,102.0,121.66,,0.0
15,002235.SZ,002235,安妮股份,互联网,5.58,2.0,2.0,102.0,29.59,,0.0
16,000711.SZ,000711,京蓝科技,软件服务,2.89,2.0,2.0,102.0,23.75,,0.0
17,605179.SH,605179,一鸣食品,乳制品,20.19,2.0,2.0,102.0,12.32,,0.0
18,601798.SH,601798,蓝科高新,化工机械,7.33,2.0,2.0,102.0,25.99,,0.0
19,000966.SZ,000966,长源电力,火力发电,7.65,2.0,9.0,9.0,84.78,,0.0
20,688633.SH,688633,星球石墨,专用机械,52.88,1.0,8.0,8.0,8.75,,0.0
21,600526.SH,600526,菲达环保,环境保护,8.78,2.0,7.0,7.0,48.06,,0.0
22,002900.SZ,002900,哈三联,化学制药,12.39,1.0,6.0,6.0,21.16,,0.0
23,002893.SZ,002893,华通热力,供气供热,10.38,2.0,5.0,5.0,12.97,,0.0
24,600956.SH,600956,新天绿能,供气供热,12.5,2.0,4.0,4.0,16.84,,0.0
25,600916.SH,600916,中国黄金,黄金,20.5,1.0,4.0,4.0,36.9,,0.0
26,000027.SZ,000027,深圳能源,火力发电,10.02,2.0,3.0,3.0,476.69,,0.0
27,601016.SH,601016,节能风电,新型电力,4.63,1.0,3.0,3.0,207.44,"全国社会保障基金理事会
中国银行股份有限公司-富国中证国企一带一路交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
华宝信托有限责任公司
中信银行股份有限公司-建信中证500指数增强型证券投资基金
香港中央结算有限公司(陆股通)
华安基金-兴业银行-广西铁路发展投资基金(有限合伙)",7.0
28,603919.SH,603919,金徽酒,白酒,34.6,2.0,3.0,3.0,169.99,,0.0
29,002554.SZ,002554,惠博普,石油开采,3.73,2.0,3.0,3.0,31.56,,0.0
30,605303.SH,605303,园林股份,建筑工程,24.15,2.0,3.0,3.0,9.73,,0.0
31,002315.SZ,002315,焦点科技,互联网,22.35,1.0,2.0,2.0,40.29,,0.0
32,002174.SZ,002174,游族网络,互联网,12.81,2.0,2.0,2.0,88.82,,0.0
33,002319.SZ,002319,乐通股份,染料涂料,9.91,2.0,2.0,2.0,19.82,深圳市大晟资产管理有限公司,1.0
34,002199.SZ,002199,东晶电子,元器件,6.78,2.0,2.0,2.0,16.51,,0.0
35,600892.SH,600892,大晟文化,影视音像,4.94,2.0,2.0,2.0,26.69,深圳市大晟资产管理有限公司,1.0
