,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,603069.SH,海汽集团,公路,10.0037,30.02,86.1,
1,000698.SZ,沈阳化工,化工原料,9.9834,6.61,80.13,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中央汇金资产管理有限责任公司"
2,603718.SH,海利生物,生物制药,9.9965,31.47,72.11,
3,002239.SZ,奥特佳,汽车配件,10.0694,6.34,70.67,
4,002187.SZ,广百股份,百货,10.0213,20.64,61.96,"中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
浙江翊晟资产管理有限公司-翊晟汇金一号私募基金
中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
浙江翊晟资产管理有限公司-翊晟汇金一号私募基金
中央汇金资产管理有限责任公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
5,002305.SZ,南国置业,区域地产,10.0346,3.18,60.28,"东吴基金-上海银行-渤海国际信托股份有限公司
东吴基金-上海银行-东吴鼎利6020号资产管理计划
东吴基金-上海银行-渤海国际信托股份有限公司
东吴基金-上海银行-东吴鼎利6020号资产管理计划"
6,600415.SH,小商品城,商品城,9.9865,8.15,60.12,"中央汇金资产管理有限责任公司
博时基金-农业银行-博时中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划"
7,002457.SZ,青龙管业,塑料,10.0318,13.82,56.52,中央汇金资产管理有限责任公司
8,002906.SZ,华阳集团,汽车配件,10.01,22.09,53.36,珠海横琴中科白云股权投资基金合伙企业(有限合伙)
9,300426.SZ,唐德影视,影视音像,9.9792,10.58,52.89,
