,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300903.SZ,300903,C科翔,元器件,74.61,2.0,35.0,30.51,,0.0
1,688529.SH,688529,豪森股份,汽车配件,79.1,1.0,29.0,23.04,,0.0
2,000816.SZ,000816,智慧农业,农用机械,3.7,3.0,9.0,49.44,香港中央结算有限公司(陆股通),1.0
3,003018.SZ,003018,N金富,塑料,14.15,2.0,5.0,9.2,,0.0
4,600686.SH,600686,金龙汽车,汽车整车,9.76,3.0,4.0,59.22,华润深国投信托有限公司-泽熙1期单一资金信托,1.0
5,300538.SZ,300538,同益股份,批发业,30.84,2.0,4.0,23.89,,0.0
6,605111.SH,605111,新洁能,半导体,164.93,3.0,4.0,41.73,上海量宇资产管理有限公司-冠一一号私募基金,1.0
7,300153.SZ,300153,科泰电源,电气设备,11.24,2.0,4.0,35.67,"中央汇金资产管理有限责任公司
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",2.0
8,603533.SH,603533,掌阅科技,互联网,36.74,3.0,3.0,147.33,"中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)
兴业银行股份有限公司-太平灵活配置混合型发起式证券投资基金
招商银行股份有限公司-银华创业板两年定期开放混合型证券投资基金",5.0
9,002750.SZ,002750,龙津药业,中成药,9.83,3.0,3.0,39.13,"长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划
中央汇金资产管理有限责任公司",2.0
10,002612.SZ,002612,朗姿股份,服饰,13.16,2.0,3.0,34.39,"中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
中国建设银行股份有限公司-华安生态优先混合型证券投资基金
广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托
江苏中韩晨晖朗姿股权投资基金(有限合伙)",5.0
11,300565.SZ,300565,科信技术,通信设备,20.17,1.0,2.0,30.91,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
12,601995.SH,601995,中金公司,证券,57.11,2.0,2.0,148.65,,0.0
13,601866.SH,601866,中远海发,水运,2.83,2.0,2.0,224.48,"兴业全球基金-上海银行-中国海运(集团)总公司
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",4.0
14,600428.SH,600428,中远海特,水运,4.25,2.0,2.0,91.23,"中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
大成基金-农业银行-大成中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划
前海开源基金-包商银行-前海开源定增11号资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
中央汇金资产管理有限责任公司",7.0
15,002824.SZ,002824,和胜股份,铝,19.56,2.0,2.0,20.63,,0.0
16,603615.SH,603615,茶花股份,家居用品,13.71,2.0,2.0,33.15,瀚川投资管理(珠海)有限公司-瀚川一号私募投资基金,1.0
17,300677.SZ,300677,英科医疗,医疗保健,144.6,1.0,2.0,335.21,"中国工商银行股份有限公司-前海开源国家比较优势灵活配置混合型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
中国建设银行股份有限公司-前海开源沪港深优势精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
香港中央结算有限公司(陆股通)",7.0
18,688521.SH,688521,芯原股份-U,半导体,109.72,1.0,2.0,46.9,"招商银行股份有限公司-南方科创板3年定期开放混合型证券投资基金
交通银行股份有限公司-宝盈创新驱动股票型证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金
广东尚伟投资管理有限责任公司-尚泰1号证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金
交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金
中国工商银行股份有限公司-万家自主创新混合型证券投资基金",9.0
19,300333.SZ,300333,兆日科技,元器件,14.04,1.0,2.0,46.64,中央汇金资产管理有限责任公司,1.0
20,688508.SH,688508,芯朋微,半导体,131.88,1.0,2.0,33.84,"招商银行股份有限公司-南方科创板3年定期开放混合型证券投资基金
中国建设银行股份有限公司-南方科技创新混合型证券投资基金
全国社保基金四一四组合
中国银行股份有限公司-泰信中小盘精选股票型证券投资基金
全国社保基金六零二组合
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金",9.0
21,300623.SZ,300623,捷捷微电,半导体,53.33,1.0,2.0,190.24,"中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)",5.0
22,688189.SH,688189,南新制药,化学制药,60.48,1.0,2.0,20.32,"中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国银行股份有限公司-博时健康成长主题双周定期可赎回混合型证券投资基金
圆信永丰基金-昆仑健康保险股份有限公司-圆信永丰优选金股1号单一资产管理计划
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",4.0
23,688133.SH,688133,泰坦科技,化工原料,83.99,1.0,2.0,13.07,,0.0
24,300689.SZ,300689,澄天伟业,元器件,59.64,1.0,2.0,34.73,,0.0
25,688179.SH,688179,阿拉丁,化学制药,55.0,2.0,2.0,12.62,,0.0
26,300716.SZ,300716,国立科技,塑料,12.43,1.0,1.0,11.78,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
27,600109.SH,600109,国金证券,证券,18.47,1.0,1.0,558.6,"中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中欧基金-农业银行-中欧中证金融资产管理计划
香港中央结算有限公司(陆股通)
四川产业振兴发展投资基金有限公司
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-华宝中证全指证券公司交易型开放式指数证券投资基金",6.0
28,600596.SH,600596,新安股份,化工原料,10.76,1.0,1.0,75.31,"香港中央结算有限公司(陆股通)
上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金
中央汇金资产管理有限责任公司
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金",4.0
