,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,600011.SH,600011,华能国际,火力发电,6.61,7406.55
1,600863.SH,600863,内蒙华电,火力发电,3.06,2322.06
2,300760.SZ,300760,迈瑞医疗,医疗保健,155.05,2050.02
3,603819.SH,603819,神力股份,电气设备,19.19,1665.61
4,600367.SH,600367,红星发展,化工原料,8.97,1654.31
5,002475.SZ,002475,立讯精密,元器件,22.89,1568.72
6,300658.SZ,300658,延江股份,纺织,13.22,1428.67
7,600741.SH,600741,华域汽车,汽车配件,21.41,1425.17
8,603866.SH,603866,桃李面包,食品,41.09,1409.72
9,600489.SH,600489,中金黄金,黄金,8.47,1405.01
10,000603.SZ,000603,盛达矿业,铅锌,10.9,1378.44
11,603386.SH,603386,广东骏亚,元器件,16.22,1351.14
12,600025.SH,600025,华能水电,水力发电,4.15,1332.8
13,000961.SZ,000961,中南建设,建筑施工,9.31,1330.65
14,600050.SH,600050,中国联通,电信运营,6.28,1287.21
15,601155.SH,601155,新城控股,区域地产,39.5,1217.59
16,600389.SH,600389,江山股份,农药化肥,21.02,1169.62
17,600305.SH,600305,恒顺醋业,食品,15.67,1136.39
18,300513.SZ,300513,恒实科技,软件服务,27.0,1094.72
19,002607.SZ,002607,中公教育,文教休闲,12.84,1091.73
20,300678.SZ,300678,中科信息,软件服务,22.89,1039.03
21,601028.SH,601028,玉龙股份,钢加工,5.55,1022.48
22,600378.SH,600378,天科股份,化工原料,14.67,992.32
23,603288.SH,603288,海天味业,食品,105.17,989.12
24,002557.SZ,002557,洽洽食品,食品,23.25,976.52
25,600506.SH,600506,香梨股份,种植业,12.76,971.24
26,000035.SZ,000035,中国天楹,环境保护,4.88,954.1
27,002716.SZ,002716,金贵银业,小金属,7.54,939.34
28,002597.SZ,002597,金禾实业,化工原料,19.37,912.36
29,600027.SH,600027,华电国际,火力发电,3.92,910.34
30,603803.SH,603803,瑞斯康达,通信设备,13.4,888.57
31,300484.SZ,300484,蓝海华腾,电气设备,11.81,869.67
32,603655.SH,603655,朗博科技,汽车配件,17.9,868.59
33,600694.SH,600694,大商股份,百货,28.89,865.89
34,603060.SH,603060,国检集团,建筑施工,28.22,865.6
35,601212.SH,601212,白银有色,铜,4.35,844.84
36,002468.SZ,002468,申通快递,仓储物流,25.07,842.5
