,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688789.SH,688789,N宏华,专用机械,165.5,1.0,45.0,145.0,25.55,,0.0
1,001208.SZ,001208,华菱线缆,电气设备,13.7,3.0,14.0,114.0,18.3,,0.0
2,301039.SZ,301039,N中集,汽车整车,15.93,1.0,13.0,113.0,27.48,,0.0
3,603171.SH,603171,税友股份,软件服务,34.01,3.0,10.0,110.0,13.8,,0.0
4,605011.SH,605011,杭州热电,供气供热,15.74,3.0,10.0,110.0,6.31,,0.0
5,605162.SH,605162,新中港,供气供热,9.61,2.0,5.0,105.0,7.7,,0.0
6,603324.SH,603324,盛剑环境,环境保护,51.81,3.0,4.0,104.0,16.05,,0.0
7,002280.SZ,002280,联络互动,软件服务,7.39,2.0,2.0,102.0,130.17,上海磐耀资产管理有限公司-磐耀源岳定制1号私募证券投资基金,1.0
8,688590.SH,688590,新致软件,软件服务,21.66,1.0,2.0,102.0,8.38,,0.0
9,003022.SZ,003022,联泓新科,化工原料,35.44,2.0,2.0,102.0,67.89,"中国建设银行股份有限公司-易方达环保主题灵活配置混合型证券投资基金
中金公司-建设银行-中金新锐股票型集合资产管理计划
中国工商银行股份有限公司-博时信用债券投资基金
交通银行股份有限公司-易方达高端制造混合型发起式证券投资基金",4.0
10,600884.SH,600884,杉杉股份,综合类,27.47,2.0,2.0,102.0,447.21,"全国社保基金四一四组合
全国社保基金一一八组合
交通银行股份有限公司-工银瑞信新能源汽车主题混合型证券投资基金",3.0
11,002094.SZ,002094,青岛金王,日用化工,5.28,2.0,2.0,102.0,36.46,"蓝色经济区产业投资基金(有限合伙)
华夏基金-浦发银行-华夏基金-中植产投-定增1号资产管理计划
佳和美资产管理有限公司
东方汇智资管-青岛华通创业投资有限责任公司-东方汇智-华资2号单一资产管理计划",4.0
12,600444.SH,600444,国机通用,专用机械,12.29,2.0,2.0,102.0,18.0,,0.0
13,600760.SH,600760,中航沈飞,航空,63.68,2.0,2.0,102.0,1246.59,"中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国工商银行股份有限公司-富国军工主题混合型证券投资基金
中国华融资产管理股份有限公司
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-易方达国防军工混合型证券投资基金",6.0
14,688559.SH,688559,海目星,专用机械,39.46,1.0,2.0,102.0,18.74,"中国建设银行股份有限公司-融通互联网传媒灵活配置混合型证券投资基金
杭州来兴元品投资管理合伙企业(有限合伙)-来兴元品母星私募证券投资基金
深圳潇湘君宜资产管理有限公司-君宜鸿成私募证券投资基金
新湖期货-国金证券盈享1号单一资产管理计划-新湖期货致义单一资产管理计划",4.0
15,000920.SZ,000920,南方汇通,环境保护,9.43,2.0,2.0,102.0,39.78,,0.0
16,301021.SZ,301021,C英诺,元器件,48.1,2.0,40.0,40.0,15.6,,0.0
17,301018.SZ,301018,C申菱,专用机械,22.22,1.0,24.0,24.0,11.38,,0.0
18,688226.SH,688226,威腾电气,电气设备,19.2,1.0,20.0,20.0,6.1,,0.0
19,301023.SZ,301023,C江南,电气设备,85.08,1.0,8.0,8.0,7.94,,0.0
20,605287.SH,605287,德才股份,装修装饰,45.39,2.0,5.0,5.0,11.35,,0.0
21,301010.SZ,301010,晶雪节能,其他建材,30.88,2.0,4.0,4.0,7.91,,0.0
22,002442.SZ,002442,龙星化工,化工原料,7.55,2.0,3.0,3.0,36.15,"中信里昂资产管理有限公司-客户资金
渤海国际信托股份有限公司-冀兴三号单一资金信托",2.0
23,002192.SZ,002192,融捷股份,小金属,98.5,1.0,3.0,3.0,255.23,,0.0
24,603937.SH,603937,丽岛新材,铝,16.24,2.0,3.0,3.0,33.92,中国建设银行股份有限公司-博道伍佰智航股票型证券投资基金,1.0
25,603738.SH,603738,泰晶科技,元器件,48.09,1.0,2.0,2.0,81.85,,0.0
26,688607.SH,688607,康众医疗,医疗保健,55.59,1.0,2.0,2.0,10.22,中国工商银行股份有限公司-东方红沪港深灵活配置混合型证券投资基金,1.0
27,688005.SH,688005,容百科技,电气设备,143.36,1.0,2.0,2.0,392.82,"湖北长江蔚来新能源产业发展基金合伙企业(有限合伙)
天津世纪金沙江股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-国泰智能汽车股票型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅庆瑞6号瑞行基金
招商银行股份有限公司-华夏上证科创板50成份交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金",6.0
28,002418.SZ,002418,康盛股份,机械基件,3.7,1.0,2.0,2.0,42.02,,0.0
29,605300.SH,605300,佳禾食品,食品,30.43,1.0,2.0,2.0,12.18,,0.0
30,605186.SH,605186,健麾信息,医疗保健,44.6,1.0,2.0,2.0,15.16,,0.0
31,000803.SZ,000803,北清环能,环境保护,17.32,2.0,2.0,2.0,22.12,,0.0
32,002240.SZ,002240,盛新锂能,小金属,36.32,1.0,2.0,2.0,252.92,"深圳市前海睿泽资产管理有限公司-深圳市前海睿泽拾叁号投资合伙企业(有限合伙)
中央企业贫困地区产业投资基金股份有限公司
中国建设银行股份有限公司-华夏能源革新股票型证券投资基金",3.0
33,002108.SZ,002108,沧州明珠,塑料,6.51,1.0,2.0,2.0,92.31,"香港中央结算有限公司(陆股通)
云南国际信托有限公司-云南信托·大西部丝绸之路1号集合资金信托计划",2.0
