,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20191217,900941.SH,东信Ｂ股,0.56,10.0196,198721.0,38.41,150879120.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.57,0.0
1,20191217,002970.SZ,锐明技术,54.72,44.0,6436750.0,104.4,1181952000.0,无价格涨跌幅限制的证券,21.72,0.01
2,20191217,603053.SH,N成燃,15.05,44.0191,17832180.0,102.16,1337794500.0,无价格涨跌幅限制的证券,45.34,0.01
3,20191217,688258.SH,卓易信息,79.01,11.9122,138924616.0,58.89,1563017300.0,有价格涨跌幅限制的日换手率达到30%的前五只证券,1.42,0.09
4,20191217,600889.SH,南京化纤,4.9,10.1124,6134857.0,68.63,1656416207.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.37,0.0
5,20191217,300643.SZ,万通智控,25.44,9.987,66374626.0,11.95,2130216899.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.94,0.03
6,20191217,600695.SH,绿庭投资,6.89,10.0639,25037083.0,12.39,2524958677.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.61,0.01
7,20191217,600695.SH,绿庭投资,6.89,10.0639,20927013.0,23.9,2524958677.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.56,0.01
8,20191217,002966.SZ,苏州银行,9.91,9.9889,50479491.0,18.65,3303333339.0,日涨幅偏离值达到7%的前五只证券,1.66,0.02
9,20191217,002751.SZ,易尚展示,28.44,10.0193,44392277.0,21.23,3356949698.0,日涨幅偏离值达到7%的前五只证券,1.31,0.01
10,20191217,300081.SZ,恒信东方,12.0,9.9908,24306156.0,19.83,3796013220.0,日涨幅偏离值达到7%的前五只证券,0.5,0.01
11,20191217,600677.SH,航天通信,8.42,10.0654,34215300.0,28.66,3821203712.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.42,0.01
12,20191217,002291.SZ,星期六,9.58,9.9885,16499400.0,23.99,3821671754.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.0
13,20191217,000040.SZ,东旭蓝天,4.0,9.8901,1267551.0,32.82,4241362680.0,日涨幅偏离值达到7%的前五只证券,0.02,0.0
14,20191217,002343.SZ,慈文传媒,12.71,10.0433,31021412.0,15.77,5114379569.0,日涨幅偏离值达到7%的前五只证券,0.44,0.01
15,20191217,300311.SZ,任子行,11.21,10.0098,27309741.0,20.29,5201439887.0,日涨幅偏离值达到7%的前五只证券,0.26,0.01
16,20191217,300303.SZ,聚飞光电,6.03,10.0365,25928098.0,23.13,6880133749.0,日涨幅偏离值达到7%的前五只证券,0.47,0.0
17,20191217,300079.SZ,数码科技,6.04,10.0182,16666301.0,28.88,7475014402.0,日涨幅偏离值达到7%的前五只证券,0.16,0.0
18,20191217,002351.SZ,漫步者,28.55,10.0193,6588152.0,11.79,8317791260.0,日涨幅偏离值达到7%的前五只证券,0.05,0.0
19,20191217,000156.SZ,华数传媒,9.65,10.0342,11289707.0,36.35,12354850002.0,日涨幅偏离值达到7%的前五只证券,0.22,0.0
20,20191217,002460.SZ,赣锋锂业,32.14,9.9932,156913886.0,20.44,25730104944.0,日涨幅偏离值达到7%的前五只证券,1.02,0.01
