,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300313.SZ,300313,天山生物,农业综合,34.66,11.0,2.0,19.0,63.83,"北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金",2.0
1,605333.SH,605333,沪光股份,汽车配件,26.1,14.0,2.0,18.0,10.47,,0.0
2,300301.SZ,300301,长方集团,半导体,8.3,6.0,3.0,10.0,51.78,,0.0
3,002997.SZ,002997,瑞鹄模具,汽车配件,23.93,4.0,3.0,7.0,10.98,,0.0
4,300116.SZ,300116,坚瑞沃能,电气设备,4.92,8.0,2.0,7.0,181.41,"深圳市招商平安资产管理有限责任公司
华润深国投信托有限公司-华润信托·招利13号单一资金信托
上海国泰君安君彤投资管理有限公司-君彤二期投资基金",3.0
5,300102.SZ,300102,乾照光电,半导体,12.61,4.0,3.0,7.0,89.16,"深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
山西黄河股权投资管理有限公司-太行产业并购私募基金
国通信托有限责任公司-国通信托·紫金15号卓丰增持集合资金信托计划
深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金",4.0
6,002999.SZ,002999,天禾股份,批发业,12.68,4.0,3.0,7.0,7.87,,0.0
7,605006.SH,605006,山东玻纤,玻璃,7.36,4.0,3.0,7.0,7.36,,0.0
8,300064.SZ,300064,豫金刚石,矿物制品,6.64,4.0,3.0,6.0,42.41,,0.0
9,300708.SZ,300708,聚灿光电,半导体,33.58,3.0,3.0,6.0,30.7,,0.0
10,601702.SH,601702,N华峰铝,铝,5.84,2.0,2.0,5.0,14.58,,0.0
11,300283.SZ,300283,温州宏丰,电气设备,8.95,3.0,2.0,5.0,23.28,中央汇金资产管理有限责任公司,1.0
12,300269.SZ,300269,联建光电,半导体,7.75,3.0,2.0,4.0,32.65,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划,1.0
13,300376.SZ,300376,易事特,电气设备,9.71,3.0,2.0,4.0,224.13,"华融证券-平安银行-华融股票宝21号集合资产管理计划
哈尔滨融顺资产管理有限责任公司
民生加银基金-平安银行-方正东亚信托有限责任公司
创金合信基金-招商银行-广东华兴银行股份有限公司",4.0
14,300185.SZ,300185,通裕重工,工程机械,5.38,5.0,2.0,4.0,161.54,中央汇金资产管理有限责任公司,1.0
