,trade_date,ts_code,name,close,pct_change,net_amount,amount_rate,float_values,reason,buy_sell_rate,amount_in_values
0,20191025,603815.SH,交建股份,10.84,10.0508,5814120.0,102.75,540916000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,35.34,0.01
1,20191025,002965.SZ,祥鑫科技,28.64,43.992,2233934.0,104.84,1079155200.0,无价格涨跌幅限制的证券,19.68,0.0
2,20191025,300089.SZ,文化长城,4.06,10.0271,13741747.0,17.18,1128175208.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.37,0.01
3,20191025,300431.SZ,暴风集团,5.09,9.9352,11579993.0,20.19,1237654923.0,日振幅值达到15%的前五只证券,0.77,0.01
4,20191025,300785.SZ,值得买,134.01,9.9975,37446527.0,23.39,1786800089.0,日涨幅偏离值达到7%的前五只证券,1.05,0.02
5,20191025,002513.SZ,蓝丰生化,6.92,10.0159,18873663.0,32.54,2175642512.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.0,0.01
6,20191025,002351.SZ,漫步者,8.71,9.9747,32513580.0,29.85,2537581852.0,日涨幅偏离值达到7%的前五只证券,1.77,0.01
7,20191025,002291.SZ,星期六,7.72,9.9715,4477549.0,24.34,3079677029.0,日涨幅偏离值达到7%的前五只证券,0.1,0.0
8,20191025,000526.SZ,紫光学大,33.26,9.9868,12566907.0,36.3,3199449258.0,日涨幅偏离值达到7%的前五只证券,0.78,0.0
9,20191025,300007.SZ,汉威科技,16.03,10.0206,37610245.0,19.76,3792063789.0,日涨幅偏离值达到7%的前五只证券,1.72,0.01
10,20191025,600069.SH,银鸽投资,2.81,10.1961,15854198.0,47.72,4562973101.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,2.72,0.0
11,20191025,002239.SZ,奥特佳,1.87,10.0,24049221.0,35.27,5782569742.0,日涨幅偏离值达到7%的前五只证券,1.77,0.0
12,20191025,000910.SZ,大亚圣象,11.45,9.9904,13801308.0,45.35,6184172766.0,日涨幅偏离值达到7%的前五只证券,0.46,0.0
13,20191025,300078.SZ,思创医惠,13.88,9.9842,62735607.0,35.17,10122577415.0,日涨幅偏离值达到7%的前五只证券,0.68,0.01
14,20191025,002458.SZ,益生股份,33.78,9.9967,13278817.0,18.58,12075607245.0,日涨幅偏离值达到7%的前五只证券,0.05,0.0
15,20191025,002458.SZ,益生股份,33.78,9.9967,139091006.0,13.78,12075607245.0,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.41,0.01
16,20191025,000158.SZ,常山北明,7.82,9.9859,24069247.0,17.13,12701483135.0,日涨幅偏离值达到7%的前五只证券,0.22,0.0
