,ts_code,name,industry,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,000903.SZ,云内动力,机械基件,6.25,50.31,
1,000908.SZ,景峰医药,化学制药,5.27,40.29,
2,002486.SZ,嘉麟杰,服饰,5.39,40.25,
3,603067.SH,振华股份,化工原料,7.58,40.15,
4,600540.SH,新赛股份,种植业,6.06,39.98,
5,000662.SZ,天夏智慧,软件服务,4.83,39.93,
6,000889.SZ,中嘉博创,通信设备,13.09,39.9,
7,600079.SH,人福医药,化学制药,19.6,38.28,"上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
全国社保基金一一三组合
中央汇金资产管理有限责任公司
基本养老保险基金八零二组合"
8,603200.SH,上海洗霸,环境保护,65.69,38.21,
9,002537.SZ,海联金汇,汽车整车,6.77,36.32,
10,002123.SZ,梦网集团,互联网,18.18,35.19,
11,002770.SZ,科迪乳业,乳制品,3.58,30.39,
12,002178.SZ,延华智能,建筑工程,5.1,30.26,
13,600127.SH,金健米业,农业综合,10.95,30.13,"湖南发展资产管理集团有限公司
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)"
14,300002.SZ,神州泰岳,软件服务,4.81,30.12,
15,603533.SH,掌阅科技,互联网,24.72,30.11,
16,002075.SZ,沙钢股份,特种钢,12.64,30.09,香港中央结算有限公司(陆股通)
17,600191.SH,华资实业,食品,9.03,30.08,
18,300292.SZ,吴通控股,软件服务,6.66,30.08,
19,002148.SZ,北纬科技,互联网,6.06,30.07,
20,600107.SH,美尔雅,服饰,9.91,30.05,
21,600640.SH,号百控股,影视音像,22.36,30.05,
22,300634.SZ,彩讯股份,软件服务,23.5,30.04,
23,000687.SZ,华讯方舟,通信设备,4.62,30.03,
24,600855.SH,航天长峰,专用机械,24.0,30.03,
25,002503.SZ,搜于特,服饰,4.22,30.02,
26,300658.SZ,延江股份,纺织,32.91,30.02,
27,002846.SZ,英联股份,广告包装,30.0,30.01,
28,002838.SZ,道恩股份,塑料,43.78,30.0,
29,002584.SZ,西陇科学,化工原料,8.55,29.98,
30,600467.SH,好当家,渔业,3.05,29.97,
31,600983.SH,惠而浦,家用电器,6.47,29.94,
32,300048.SZ,合康新能,电气设备,4.76,29.94,
33,603997.SH,继峰股份,汽车配件,9.73,29.92,"中国工商银行股份有限公司-广发核心精选混合型证券投资基金
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
中国银行股份有限公司-广发优企精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-广发行业领先混合型证券投资基金
中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
中国工商银行股份有限公司-中欧潜力价值灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)"
34,300273.SZ,和佳医疗,医疗保健,8.81,29.91,
35,300364.SZ,中文在线,出版业,4.19,29.88,
36,300071.SZ,华谊嘉信,广告包装,3.07,29.84,
37,603991.SH,至正股份,塑料,23.19,29.11,
38,601179.SH,中国西电,电气设备,5.97,28.8,
39,300738.SZ,奥飞数据,电信运营,74.78,28.37,
40,600728.SH,佳都科技,软件服务,11.65,28.06,
41,000021.SZ,深科技,IT设备,21.0,27.57,
42,300085.SZ,银之杰,软件服务,17.27,27.48,
43,300213.SZ,佳讯飞鸿,通信设备,8.34,26.37,
44,603538.SH,美诺华,化学制药,35.39,26.2,
45,300277.SZ,海联讯,软件服务,9.35,26.0,
46,300047.SZ,天源迪科,软件服务,8.99,25.99,
47,300399.SZ,京天利,互联网,15.8,25.39,
48,600146.SH,商赢环球,服饰,13.2,25.36,
49,300722.SZ,新余国科,专用机械,23.0,24.97,
50,000615.SZ,京汉股份,全国地产,4.19,23.33,
51,300795.SZ,米奥会展,综合类,27.31,23.26,
52,002049.SZ,紫光国微,元器件,61.08,22.68,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
53,000023.SZ,深天地A,其他建材,18.41,22.19,
54,600026.SH,中远海能,水运,8.35,21.21,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-中欧新蓝筹灵活配置混合型证券投资基金
嘉实基金-农业银行-嘉实中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划"
55,603360.SH,百傲化学,化工原料,30.37,21.08,
56,300465.SZ,高伟达,软件服务,13.93,20.97,
57,600303.SH,曙光股份,汽车整车,3.73,20.21,
58,600300.SH,维维股份,软饮料,3.78,20.18,
59,002269.SZ,美邦服饰,服饰,2.52,20.14,
60,300008.SZ,天海防务,船舶,2.98,20.13,
61,000678.SZ,襄阳轴承,机械基件,6.99,20.1,
62,600527.SH,江南高纤,化纤,3.04,20.1,
63,000554.SZ,泰山石油,石油贸易,5.64,20.07,
64,600830.SH,香溢融通,多元金融,6.84,20.06,
65,603890.SH,春秋电子,机械基件,15.93,20.05,
66,300621.SZ,维业股份,装修装饰,11.95,20.05,
67,603918.SH,金桥信息,软件服务,13.65,20.04,
68,300540.SZ,深冷股份,专用机械,16.17,20.03,
69,000702.SZ,正虹科技,饲料,6.59,20.03,芜湖长元股权投资基金(有限合伙)
70,002860.SZ,星帅尔,电气设备,27.32,20.03,
71,002401.SZ,中远海科,软件服务,13.92,20.02,中央汇金资产管理有限责任公司
72,603309.SH,维力医疗,医疗保健,21.15,20.02,
73,600501.SH,航天晨光,汽车配件,9.87,20.02,
74,002581.SZ,未名医药,生物制药,14.31,20.02,
75,300051.SZ,三五互联,互联网,9.64,20.01,
76,002768.SZ,国恩股份,塑料,45.09,20.01,
77,300765.SZ,新诺威,食品,55.8,20.0,
78,603676.SH,卫信康,化学制药,11.99,20.0,
79,002400.SZ,省广集团,广告包装,3.52,19.97,
80,603320.SH,迪贝电气,机械基件,20.17,19.96,
81,000505.SZ,京粮控股,食品,9.25,19.95,鑫牛润瀛(天津)股权投资基金管理有限公司-鑫牛润瀛(天津)股权投资基金合伙企业(有限合伙)
82,002135.SZ,东南网架,建筑工程,10.01,19.95,"建德市乾盈股权投资基金合伙企业(有限合伙)
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
西藏信托有限公司-西藏信托-智昂5号集合资金信托计划
安信基金-农业银行-华宝信托-安心投资【6】号集合资金信托计划
红塔红土基金-广发银行-杭州恒钰投资管理合伙企业(有限合伙)
建德市乾盈股权投资基金合伙企业(有限合伙)
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
西藏信托有限公司-西藏信托-智昂5号集合资金信托计划
安信基金-农业银行-华宝信托-安心投资【6】号集合资金信托计划
红塔红土基金-广发银行-杭州恒钰投资管理合伙企业(有限合伙)"
83,000633.SZ,合金投资,综合类,3.88,19.94,
84,002696.SZ,百洋股份,渔业,7.45,19.94,"北信瑞丰基金-工商银行-富立天瑞华商投资管理有限公司-富立天瑞华商凤凰山六号私募投资基金
东海基金-工商银行-国海证券股份有限公司
中国农业银行股份有限公司-富国中证500指数增强型证券投资基金(LOF)
北信瑞丰基金-中信银行-长安国际信托股份有限公司
中融基金-平安银行-中融国际信托-中融信托-融耀定增29号单一资金信托"
85,300787.SZ,海能实业,通信设备,58.54,19.85,
86,000428.SZ,华天酒店,酒店餐饮,3.55,19.77,深圳昭阳投资管理有限公司-昭阳1号私募证券投资基金
87,002798.SZ,帝欧家居,家居用品,26.51,19.45,"交通银行-融通行业景气证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金
香港中央结算有限公司(陆股通)"
88,300183.SZ,东软载波,软件服务,17.53,19.08,"中央汇金资产管理有限责任公司
中信建投证券股份有限公司-富国中证科技50策略交易型开放式指数证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金"
89,300688.SZ,创业黑马,综合类,22.8,19.0,
90,002647.SZ,仁东控股,多元金融,27.2,18.89,
91,300598.SZ,诚迈科技,软件服务,270.66,18.79,
92,603022.SH,新通联,广告包装,19.0,18.04,
93,300318.SZ,博晖创新,医疗保健,5.9,17.9,
94,002898.SZ,赛隆药业,化学制药,14.74,17.7,
95,600621.SH,华鑫股份,证券,17.37,17.67,"中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰中证全指证券公司交易型开放式指数证券投资基金
中国银行股份有限公司-招商中证全指证券公司指数分级证券投资基金"
96,000833.SZ,粤桂股份,造纸,5.88,17.55,
97,300782.SZ,卓胜微,元器件,523.2,17.5,
98,600148.SH,长春一东,汽车配件,13.5,17.47,
99,000936.SZ,华西股份,化纤,10.25,17.41,
100,300280.SZ,紫天科技,专用机械,30.57,17.4,
101,600506.SH,香梨股份,种植业,9.8,17.31,
102,002592.SZ,八菱科技,汽车配件,11.53,17.27,
103,300348.SZ,长亮科技,软件服务,24.03,17.24,
104,603713.SH,密尔克卫,仓储物流,61.17,17.07,"招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
鹏华基金-民生银行-鹏华基金-汇利1号资产管理计划
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
全国社保基金四零四组合
中国工商银行-广发聚丰混合型证券投资基金"
105,300390.SZ,天华超净,元器件,10.64,17.06,
106,002059.SZ,云南旅游,旅游景点,5.4,16.95,
107,603867.SH,新化股份,化工原料,32.73,16.94,
108,603619.SH,中曼石油,石油开采,15.05,16.91,
109,600452.SH,涪陵电力,水力发电,20.25,16.81,
110,002157.SZ,正邦科技,饲料,21.59,16.73,
111,002125.SZ,湘潭电化,化工原料,7.83,16.69,
112,002329.SZ,皇氏集团,乳制品,5.94,16.67,
113,000851.SZ,高鸿股份,软件服务,7.39,16.64,
114,300484.SZ,蓝海华腾,电气设备,9.16,16.6,
115,603083.SH,剑桥科技,通信设备,38.7,16.58,
116,600078.SH,澄星股份,化工原料,5.71,16.56,
117,002447.SZ,晨鑫科技,互联网,2.07,16.48,
118,300552.SZ,万集科技,软件服务,82.85,16.44,
119,300460.SZ,惠伦晶体,元器件,16.09,16.43,
120,000639.SZ,西王食品,食品,6.32,16.42,
121,002205.SZ,国统股份,其他建材,15.88,16.42,
122,300074.SZ,华平股份,通信设备,5.22,16.26,深圳科乐投资管理企业(有限合伙)-科乐长虹私募证券投资基金
123,600203.SH,福日电子,元器件,9.84,16.23,
124,300672.SZ,国科微,半导体,50.29,16.23,
125,300287.SZ,飞利信,软件服务,5.08,16.21,
126,002512.SZ,达华智能,元器件,5.9,16.21,
127,002603.SZ,以岭药业,中成药,24.96,16.2,
128,300227.SZ,光韵达,元器件,15.71,16.19,
129,002623.SZ,亚玛顿,玻璃,29.87,16.16,
130,300709.SZ,精研科技,元器件,93.8,16.16,
131,300671.SZ,富满电子,半导体,29.13,16.11,
132,002470.SZ,金正大,农药化肥,3.14,16.06,
133,002156.SZ,通富微电,半导体,23.53,16.03,"国家集成电路产业投资基金股份有限公司
南通招商江海产业发展基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
全国社保基金一一四组合
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金"
134,002495.SZ,佳隆股份,食品,3.22,16.03,
135,002575.SZ,群兴玩具,文教休闲,6.64,15.96,
136,300263.SZ,隆华科技,专用机械,7.6,15.92,
137,300046.SZ,台基股份,半导体,23.97,15.9,
138,300334.SZ,津膜科技,专用机械,8.33,15.89,
139,000839.SZ,中信国安,综合类,3.63,15.77,
140,002709.SZ,天赐材料,化工原料,22.62,15.69,
141,300249.SZ,依米康,软件服务,7.92,15.69,
142,300310.SZ,宜通世纪,通信设备,6.9,15.68,汇银富通资产管理有限公司
143,002216.SZ,三全食品,食品,23.2,15.67,
144,300168.SZ,万达信息,软件服务,23.4,15.64,
145,002467.SZ,二六三,电信运营,7.79,15.62,
146,000713.SZ,丰乐种业,种植业,10.92,15.56,
147,600095.SH,哈高科,区域地产,10.5,15.56,
148,300433.SZ,蓝思科技,元器件,17.93,15.47,
149,002418.SZ,康盛股份,机械基件,2.52,15.44,
150,300187.SZ,永清环保,环境保护,6.19,15.41,中央汇金资产管理有限责任公司
151,002332.SZ,仙琚制药,生物制药,15.43,15.38,
152,601777.SH,力帆股份,摩托车,3.05,15.37,
153,002416.SZ,爱施德,电器连锁,6.47,15.36,
154,002197.SZ,证通电子,电器仪表,9.45,15.35,
155,300375.SZ,鹏翎股份,汽车配件,4.13,15.33,渤海国际信托股份有限公司-渤海信托·恒利丰221号集合资金信托计划
156,002588.SZ,史丹利,农药化肥,5.02,15.31,
157,603520.SH,司太立,化学制药,69.36,15.2,"中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
兴业银行股份有限公司-中欧新趋势股票型证券投资基金(LOF)
中国建设银行股份有限公司-银华核心价值优选混合型证券投资基金
上海睿亿投资发展中心(有限合伙)-睿亿投资攀山七期私募证券投资基金"
158,688058.SH,宝兰德,软件服务,137.0,15.2,
159,000850.SZ,华茂股份,纺织,4.32,15.2,
160,600538.SH,国发股份,医药商业,9.33,15.19,
161,002223.SZ,鱼跃医疗,医疗保健,39.75,15.18,
162,300636.SZ,同和药业,化学制药,44.77,15.14,"中国-比利时直接股权投资基金
国泰基金管理有限公司-社保基金四二一组合
中国银行股份有限公司-国泰融安多策略灵活配置混合型证券投资基金
平安资产-邮储银行-如意10号资产管理产品
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行股份有限公司-泰康新机遇灵活配置混合型证券投资基金"
163,603079.SH,圣达生物,食品,43.84,15.07,
164,002180.SZ,纳思达,IT设备,32.5,15.06,
165,300250.SZ,初灵信息,软件服务,16.54,15.04,
166,000519.SZ,中兵红箭,矿物制品,8.11,14.97,
167,000652.SZ,泰达股份,批发业,9.87,14.78,
168,002840.SZ,华统股份,食品,15.75,14.78,
169,600522.SH,中天科技,通信设备,10.87,14.52,"中央汇金资产管理有限责任公司
长城国泰(舟山)产业并购重组基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
平安基金-浦发银行-云南国际信托-云信智兴2017-213号单一资金信托
皓熙股权投资管理(上海)有限公司-南京高科皓熙定增私募证券投资基金
中融国际信托有限公司-中融信托-融耀定增32号单一资金信托"
170,600387.SH,海越能源,石油贸易,8.1,14.5,
171,300502.SZ,新易盛,通信设备,68.9,14.35,
172,000636.SZ,风华高科,元器件,18.98,14.34,
173,300696.SZ,爱乐达,航空,44.48,14.16,
174,300083.SZ,劲胜智能,元器件,5.3,14.14,
175,300235.SZ,方直科技,软件服务,17.76,14.13,
176,600783.SH,鲁信创投,多元金融,13.99,14.13,
177,600370.SH,三房巷,纺织,3.5,14.07,
178,300347.SZ,泰格医药,医疗保健,76.62,14.0,
179,000720.SZ,新能泰山,区域地产,5.95,13.95,
180,300659.SZ,中孚信息,软件服务,88.41,13.88,"中国银行股份有限公司-海富通股票混合型证券投资基金
基本养老保险基金一二零二组合
中国对外经济贸易信托有限公司-鸿道3期
中国银行股份有限公司-嘉实逆向策略股票型证券投资基金
中国工商银行股份有限公司-嘉实主题新动力混合型证券投资基金
华润深国投信托有限公司-昀沣4号集合资金信托计划"
181,002674.SZ,兴业科技,纺织,10.08,13.83,
182,002413.SZ,雷科防务,通信设备,7.78,13.73,
183,000818.SZ,航锦科技,化工原料,24.07,13.68,
184,300489.SZ,中飞股份,铝,39.28,13.66,
185,002567.SZ,唐人神,饲料,9.47,13.6,
