,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,002559.SZ,亚威股份,机床制造,6.69,"回购, 工业自动化, 燃料电池, 高送转-填权, 智能制造, 工业互联网, 机器人, ",31.69亿
1,002201.SZ,九鼎新材,玻璃,10.88,"玻纤, 壳公司, ",36.08亿
2,300585.SZ,奥联电子,汽车配件,16.6,"汽车零部件, ",13.75亿
3,000049.SZ,德赛电池,电气设备,30.5,"华为产业链, 锂电池, 小米概念股, 新能源汽车, 苹果产业链, ",62.6亿
4,603823.SH,百合花,染料涂料,21.04,"染料, ",14.8亿
5,600183.SH,生益科技,元器件,17.39,"PCB板, 华为产业链, 举牌股, 科创板概念股, ",378.58亿
6,600984.SH,建设机械,工程机械,8.97,"业绩预增, 恒大概念股, 机械, 举牌股, ",70.51亿
7,002241.SZ,歌尔股份,元器件,11.82,"白马股, MSCI, 回购, 小米概念股, 智能制造, 工业互联网, 3D感应, 智能音箱, VR&AR, 苹果产业链, 独角兽, 机器人, ",326.91亿
8,603936.SH,博敏电子,元器件,14.7,"PCB板, 业绩预增, ",34.44亿
9,002660.SZ,茂硕电源,电气设备,8.61,"光伏, 新能源汽车, LED, 充电桩, ",17.69亿
10,600238.SH,ST椰岛,红黄药酒,9.88,"饮料, 保健品, 食品, 海南自由贸易港, 举牌股, 自贸区, 自由贸易港, ST股, 海南, 燃料乙醇, ",43.97亿
11,603727.SH,博迈科,石油开采,21.12,"油服, 海工装备, 回购, 页岩气, 天然气, ",20.04亿
12,002692.SZ,ST远程,电气设备,3.11,"特高压, 军工, 军民融合, 低价股, 复牌股, ST股, ",22.25亿
13,600732.SH,ST新梅,区域地产,7.77,"光伏, 上海国企改革, 资产重组, ST股, 壳公司, ",34.68亿
14,002415.SZ,海康威视,电器仪表,30.8,"白马股, MSCI, 阿里巴巴概念股, 央企改革, 军工研究所, 军工, 无人机, 物联网, 无人驾驶, 工业自动化, 智能制造, 大数据, 云计算, 人工智能, 足球, 智慧城市, 机器视觉, 智慧安防, 机器人, 人脸识别, ",2486.79亿
15,600666.SH,*ST瑞德,元器件,1.75,"OLED, 低价股, 3D玻璃, ST股, ",14.06亿
16,603429.SH,集友股份,广告包装,29.5,"包装印刷, ",37.42亿
17,603079.SH,圣达生物,食品,34.2,"维生素, ",12.49亿
18,300735.SZ,光弘科技,通信设备,21.49,"华为产业链, 小米概念股, 透明工厂, ",35.63亿
19,603501.SH,韦尔股份,半导体,69.1,"社保重仓, 小米概念股, 半导体, 国产芯片, 资产重组, ",97.11亿
20,603648.SH,畅联股份,仓储物流,14.81,"智慧物流, 智能制造, 上海国企改革, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",40.46亿
21,300661.SZ,圣邦股份,元器件,107.99,"高价股, 半导体, 国产芯片, 共享经济, ",59.72亿
22,300455.SZ,康拓红外,运输设备,8.95,"央企改革, 军工研究所, 军工, 高铁轨交, 资产重组, ",44.79亿
23,603128.SH,华贸物流,仓储物流,10.65,"央企改革, 回购, 快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",107.78亿
24,002938.SZ,鹏鼎控股,元器件,35.91,"PCB板, 苹果产业链, ",83.0亿
25,603737.SH,三棵树,染料涂料,48.7,"社保重仓, 回购, 装修装饰, ",89.18亿
26,002236.SZ,大华股份,电器仪表,16.38,"白马股, MSCI, 社保重仓, 回购, 无人机, 无人驾驶, 智慧物流, 智能制造, 智慧城市, 腾讯概念股, 国产芯片, 智慧安防, 独角兽, 机器人, 人脸识别, ",300.46亿
27,000938.SZ,紫光股份,软件服务,33.29,"5G, MSCI, 业绩预增, 物联网, 数字中国, 智能制造, 大数据, 云计算, 人工智能, 智慧城市, 高校系, 国产操作系统, 机器人, ",277.37亿
28,002138.SZ,顺络电子,元器件,21.08,"5G, 被动元件, 华为产业链, 回购, 物联网, 小米概念股, 无线充电, 移动支付, 指纹识别, ",147.36亿
29,300635.SZ,达安股份,建筑施工,18.48,"5G, 资产重组, ",8.08亿
30,603113.SH,金能科技,化工原料,12.47,"煤炭, 甲醇, 业绩预增, 炭黑, 煤化工, 燃料电池, ",41.38亿
31,603160.SH,汇顶科技,元器件,162.5,"高价股, 华为产业链, 社保重仓, 小米概念股, 人工智能, 指纹识别, 半导体, 3D感应, 国产芯片, 手势识别, 人脸识别, ",376.34亿
32,300708.SZ,聚灿光电,半导体,16.15,"国产芯片, LED, ",14.13亿
33,300308.SZ,中际旭创,通信设备,37.1,"5G, 光通信, 社保重仓, 回购, ",128.01亿
34,002732.SZ,燕塘乳业,乳制品,20.77,"食品, 农垦, 乳业（奶粉）, 冷链, ",32.31亿
35,002336.SZ,*ST人乐,超市连锁,5.94,"跨境电商, 股权转让, ST股, 深圳本地股/深汕合作, ",22.17亿
36,002639.SZ,雪人股份,专用机械,9.58,"福建自贸区, 燃料电池, 冷链, 自贸区, 体育产业, ",50.97亿
37,603186.SH,华正新材,元器件,33.79,"5G, 锂电池, 新能源汽车, ",24.91亿
38,600745.SH,闻泰科技,通信设备,39.9,"5G, 华为产业链, 社保重仓, 无人驾驶, 半导体, 复牌股, VR&AR, 资产重组, 手势识别, ",254.27亿
39,002463.SZ,沪电股份,元器件,15.99,"PCB板, 业绩预增, 无人驾驶, ",269.96亿
40,300497.SZ,富祥股份,化学制药,16.09,"医药, 化学药, ",30.44亿
41,603227.SH,雪峰科技,化工原料,4.25,"新疆, 新疆国企改革, 民爆, ",27.99亿
42,600018.SH,上港集团,港口,7.51,"高股息, 白马股, MSCI, 一带一路, 港口, 环杭州湾大湾区, 上海国企改革, 自贸区, 足球, 自由贸易港, 上海自由贸易港, ",1740.34亿
43,603266.SH,天龙股份,塑料,12.93,"国产芯片, ",6.34亿
44,300679.SZ,电连技术,元器件,32.17,"5G, 华为产业链, 小米概念股, ",42.91亿
45,300570.SZ,太辰光,元器件,27.68,"5G, 光通信, 业绩预增, ",26.39亿
46,600605.SH,汇通能源,商贸代理,12.27,"风电, 股权转让, ",18.08亿
47,600603.SH,广汇物流,仓储物流,4.95,"业绩预增, 破净股, 恒大概念股, 智慧物流, 智能制造, 快递物流, ",24.95亿
48,300369.SZ,绿盟科技,软件服务,15.6,"网络安全, 云计算, 工业互联网, 国产软件, 国产操作系统, 独角兽, ",112.38亿
49,002912.SZ,中新赛克,软件服务,106.93,"网络安全, 大数据, 云计算, 国产操作系统, ",54.39亿
50,300423.SZ,鲁亿通,电气设备,14.96,"社保重仓, 业绩预增, 高送转-填权, LED, ",37.16亿
51,002916.SZ,深南电路,元器件,114.3,"PCB板, 央企改革, 华为产业链, 社保重仓, 业绩预增, 苹果产业链, 国产芯片, 年报季报, ",112.84亿
52,603612.SH,索通发展,矿物制品,12.1,,21.64亿
53,000608.SZ,阳光股份,区域地产,6.15,"房地产, 广西, ",46.11亿
54,600193.SH,ST创兴,装修装饰,3.66,"稀土磁材, ST股, 壳公司, ",15.57亿
55,002825.SZ,纳尔股份,化工原料,17.48,"业绩预增, 复牌股, ",7.1亿
56,600721.SH,*ST百花,生物制药,6.22,"新疆, 医药, 创新药, 新疆国企改革, 股权转让, ST股, ",18.98亿
57,603329.SH,上海雅仕,仓储物流,21.73,"快递物流, 自贸区, 自由贸易港, 上海自由贸易港, ",14.05亿
58,601012.SH,隆基股份,半导体,26.05,"白马股, MSCI, 乡村振兴, 光伏, ",941.8亿
59,603338.SH,浙江鼎力,专用机械,63.71,"高送转-预期, 业绩预增, 军工, 军民融合, 人民币贬值受益, ",220.93亿
60,002468.SZ,申通快递,仓储物流,30.14,"阿里巴巴概念股, 智慧物流, 高质押率, 智能制造, 冷链, 快递物流, 股权转让, ",100.0亿
61,002725.SZ,跃岭股份,汽车配件,11.09,"5G, 汽车零部件, 半导体, 独角兽, ",19.58亿
62,002664.SZ,长鹰信质,汽车配件,14.43,"特斯拉, 军工, 军民融合, 无人机, 汽车零部件, ",50.5亿
63,300225.SZ,金力泰,染料涂料,5.89,"半导体, ",27.6亿
64,000695.SZ,滨海能源,广告包装,9.27,"天津国企改革, 资产重组, ",20.55亿
65,002511.SZ,中顺洁柔,造纸,13.61,"社保重仓, 回购, 造纸, ",173.46亿
66,002583.SZ,海能达,通信设备,9.35,"社保重仓, 业绩预增, 物联网, 定增破发, 互联网金融, 智慧城市, 智慧安防, ",97.91亿
67,603659.SH,璞泰来,化工原料,54.3,"石墨电极, 社保重仓, 宁德时代概念股, 锂电池, 新能源汽车, ",104.86亿
68,600623.SH,华谊集团,汽车配件,8.11,"甲醇, 业绩预增, 破净股, 轮胎, 上海国企改革, 醋酸, 进口博览会, ",151.02亿
69,002835.SZ,同为股份,元器件,10.08,"人民币贬值受益, 智慧安防, 人脸识别, ",8.52亿
70,002028.SZ,思源电气,电气设备,10.76,"储能, 半导体, 国产芯片, 独角兽, ",62.43亿
71,600584.SH,长电科技,半导体,13.2,"移动支付, 半导体, 苹果产业链, ",129.96亿
72,300256.SZ,星星科技,元器件,4.12,"OLED, 华为产业链, 指纹识别, 3D玻璃, 股权转让, ",32.71亿
73,002111.SZ,威海广泰,航空,13.57,"回购, 通用航空, 业绩预增, 无人机, ",44.41亿
74,000918.SZ,嘉凯城,全国地产,8.0,"恒大概念股, 环杭州湾大湾区, 房地产, 影视, ",144.34亿
75,603289.SH,泰瑞机器,专用机械,10.58,,14.36亿
76,002268.SZ,卫士通,软件服务,25.61,"央企改革, 军工研究所, 社保重仓, 军工, 网络安全, 数字中国, 互联网金融, 移动支付, 云计算, 区块链, 国产操作系统, ",207.42亿
77,600031.SH,三一重工,工程机械,14.65,"MSCI, 一带一路, 社保重仓, 回购, 业绩预增, 军工, 军民融合, 工业自动化, 机械, 智能制造, ",1221.5亿
78,002655.SZ,共达电声,元器件,8.75,"小米概念股, ",31.5亿
79,600845.SH,宝信软件,软件服务,29.84,"央企改革, 业绩预增, 物联网, 无人驾驶, 万达系, 大数据, 云计算, 工业互联网, 国产软件, VR&AR, ",248.59亿
80,603416.SH,信捷电气,电气设备,26.09,"工业自动化, 智能制造, ",9.17亿
81,300602.SZ,飞荣达,元器件,29.77,"5G, 华为产业链, 高送转-填权, 无线充电, ",28.33亿
82,300383.SZ,光环新网,电信运营,19.13,"数字中国, 云计算, 区块链, 工业互联网, ",272.07亿
83,002179.SZ,中航光电,元器件,37.17,"5G, 新进指数成份股, 央企改革, 华为产业链, 军工研究所, 大飞机, 回购, 军工, 军民融合, 新能源汽车, ",379.24亿
84,002106.SZ,莱宝高科,元器件,7.72,"央企改革, 华为产业链, 光伏, 小米概念股, 石墨烯, 苹果产业链, ",54.34亿
85,002875.SZ,安奈儿,服饰,19.88,"纺织服装, ",7.83亿
86,600299.SH,安迪苏,化学制药,11.33,"高股息, 央企改革, 维生素, 动物保健, ",303.86亿
87,002913.SZ,奥士康,元器件,47.0,"PCB板, 高送转-预期, 小米概念股, ",16.93亿
88,300595.SZ,欧普康视,医疗保健,37.3,"高送转-填权, 基因测序, 医疗器械, 眼科, ",92.54亿
89,002753.SZ,永东股份,化工原料,9.19,"石墨电极, 炭黑, ",18.42亿
