,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
0,603855.SH,华荣股份,专用机械,9.32,1.414581066376508,inf,"宁波宏益博瑞股权投资基金合伙企业(有限合伙)
宁波宏益博瑞股权投资基金合伙企业(有限合伙)"
1,002461.SZ,珠江啤酒,啤酒,6.92,0.727802037845704,inf,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
全国社保基金一一四组合
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国农业银行股份有限公司-交银施罗德品质升级混合型证券投资基金
中信银行股份有限公司-交银施罗德策略回报灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德消费新驱动股票型证券投资基金"
2,002810.SZ,山东赫达,化工原料,18.45,0.874794969928927,1499.1252050301027,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-诺安先锋混合型证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国建设银行-华夏红利混合型开放式证券投资基金
交通银行股份有限公司-工银瑞信互联网加股票型证券投资基金
中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金"
3,603129.SH,春风动力,摩托车,41.61,0.6774739898378845,1299.3225260103457,"中国工商银行股份有限公司-富国龙头优势混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
全国社保基金五零三组合
中信信托有限责任公司-中信信托锐进52期泓澄投资集合资金信托计划
基本养老保险基金一六零二一组合
鹏华基金-建设银行-中国人寿-中国人寿保险(集团)公司委托鹏华基金管理有限公司定增组合
中国国际金融香港资产管理有限公司-客户资金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
中国国际金融香港资产管理有限公司-客户资金
中国工商银行股份有限公司-华安逆向策略混合型证券投资基金
中国建设银行股份有限公司-富国科技创新灵活配置混合型证券投资基金
中国建设银行股份有限公司-华安幸福生活混合型证券投资基金
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
中国工商银行-华安中小盘成长混合型证券投资基金"
4,002851.SZ,麦格米特,电气设备,22.39,1.129177958446248,1148.870822041675,"中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
上海复星创泓股权投资基金合伙企业(有限合伙)
全国社保基金四零四组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
香港中央结算有限公司(陆股通)
上海复星创泓股权投资基金合伙企业(有限合伙)
香港中央结算有限公司(陆股通)
全国社保基金四零四组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
基本养老保险基金一二零三组合
易方达基金-工商银行-外贸信托-外贸信托·稳富FOF单一资金信托"
5,002046.SZ,轴研科技,机械基件,6.58,3.949447077409163,729.3838862559271,"长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
中央汇金资产管理有限责任公司
长城(天津)股权投资基金管理有限责任公司-长城国泰-定增1号契约型私募投资基金
中央汇金资产管理有限责任公司"
6,600859.SH,王府井,百货,13.09,0.9252120277563503,499.0747879721691,"北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
挪威中央银行-自有资金
北京京国瑞国企改革发展基金(有限合伙)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
全国社保基金一零三组合"
7,603279.SH,景津环保,环境保护,22.59,0.8482142857142883,374.1517857143134,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
8,603697.SH,有友食品,食品,13.11,0.691244239631339,349.3087557603848,"苏州格外投资管理有限公司-格外投资新三板1号基金
苏州格外投资管理有限公司-格外投资新三板1号基金"
9,603696.SH,安记食品,食品,9.18,3.2620922384701823,311.02362204724443,"云南国际信托有限公司-安记食品员工持股计划集合资金信托计划
山西信托股份有限公司-山西信托·潮金创投4号证券投资集合资金信托
中国银行股份有限公司-招商盛合灵活配置混合型证券投资基金
云南国际信托有限公司-安记食品员工持股计划集合资金信托计划
山西信托股份有限公司-山西信托·潮金创投4号证券投资集合资金信托"
