,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688070.SH,688070,纵横股份,航空,55.01,1.0,14.0,114.0,9.9,,0.0
1,600916.SH,600916,中国黄金,黄金,9.57,3.0,7.0,107.0,17.23,,0.0
2,605337.SH,605337,李子园,乳制品,34.93,3.0,6.0,106.0,13.52,,0.0
3,605077.SH,605077,N华康,食品,81.79,2.0,5.0,105.0,23.83,,0.0
4,000711.SZ,000711,京蓝科技,软件服务,2.49,3.0,4.0,104.0,20.46,华润深国投信托有限公司-华润信托·开元3号集合资金信托计划,1.0
5,003038.SZ,003038,鑫铂股份,铝,26.04,1.0,4.0,104.0,6.93,,0.0
6,000892.SZ,000892,欢瑞世纪,影视音像,3.18,3.0,4.0,104.0,17.11,全国社保基金一一八组合,1.0
7,600722.SH,600722,金牛化工,化工原料,5.16,3.0,3.0,103.0,35.1,,0.0
8,603399.SH,603399,吉翔股份,小金属,3.94,2.0,2.0,102.0,20.02,"温州德裕资产管理有限公司-德裕价值7号私募证券投资基金
上海天倚道投资管理有限公司-天倚道昕弘成长7号私募证券投资基金
华融融达期货-陕国投·聚宝盆66号证券投资集合资金信托计划-华信金玉一号定向资产管理计划
杭州太乙投资管理有限公司-太乙多策略1号私募证券投资基金
上海天倚道投资管理有限公司-天倚道昕弘成长5号私募证券投资基金
温州德裕资产管理有限公司-德裕钱江一号证券私募投资基金
上海具力资产管理有限公司-具力进取6号私募证券投资基金
日照汇银股权投资基金管理合伙企业(有限合伙)",8.0
9,002230.SZ,002230,科大讯飞,软件服务,53.55,2.0,2.0,102.0,1085.18,"中央汇金资产管理有限责任公司
安徽省铁路发展基金股份有限公司
国新央企运营投资基金管理(广州)有限公司-国新央企运营(广州)投资基金(有限合伙)
香港中央结算有限公司(陆股通)",4.0
