,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_CRIMSON_RATE
0,300526.SZ,中潜股份,专用机械,63.38,7.8074502466406015,50.468411822324995,0.73
1,002838.SZ,道恩股份,塑料,19.79,6.56973613354872,-16.199365763178687,0.4
2,300677.SZ,英科医疗,医疗保健,26.89,5.90783773139032,0.4751409920140892,0.4
3,300598.SZ,诚迈科技,软件服务,188.13,5.631667602470514,-5.929878338057238,0.6
4,603200.SH,上海洗霸,环境保护,26.95,5.314576006252447,17.207946516270024,0.47
5,603005.SH,晶方科技,半导体,65.38,5.2648526807277385,-7.066654482529655,0.47
6,000652.SZ,泰达股份,批发业,6.01,5.069930069930062,-14.444930069930006,0.4
7,002551.SZ,尚荣医疗,医疗保健,6.31,4.643449419568801,12.023217247096941,0.4
8,600289.SH,*ST信通,软件服务,3.64,4.597701149425282,-4.597701149425715,0.33
9,603726.SH,朗迪集团,机械基件,16.24,4.504504504504503,-3.0552291421858557,0.33
10,002291.SZ,星期六,服饰,19.34,4.48406266882766,-0.7340626688277396,0.53
11,002953.SZ,日丰股份,电气设备,22.71,4.413793103448271,-29.41379310344835,0.33
12,002603.SZ,以岭药业,中成药,14.09,4.293116210214665,89.0402171231192,0.53
13,002837.SZ,英维克,专用机械,27.39,4.223744292237441,-11.723744292237527,0.27
14,002239.SZ,奥特佳,汽车配件,2.77,4.135338345864659,5.864661654135261,0.33
15,002629.SZ,*ST仁智,石油开采,2.55,4.081632653061207,38.775510204080476,0.4
16,002214.SZ,大立科技,电器仪表,14.75,4.019746121297607,31.694539592988512,0.47
17,002432.SZ,九安医疗,医疗保健,6.25,3.8205980066445155,23.95717977113312,0.33
18,002846.SZ,英联股份,广告包装,19.3,3.819257665411513,8.879155033001096,0.47
19,603301.SH,振德医疗,医疗保健,29.6,3.7868162692847207,0.059337576869511466,0.33
20,300236.SZ,上海新阳,半导体,39.01,3.7776004256451,0.6341642802361491,0.47
21,300683.SZ,海特生物,生物制药,36.8,3.7496475895122616,-33.74964758951214,0.33
22,600988.SH,赤峰黄金,黄金,6.12,3.7288135593220195,53.414043583534365,0.47
23,300489.SZ,中飞股份,铝,22.72,3.6969420356001814,-21.878760217418424,0.6
24,300363.SZ,博腾股份,化学制药,18.16,3.65296803652968,-3.652968036529547,0.6
25,002131.SZ,利欧股份,互联网,3.14,3.630363036303641,-11.96369636963639,0.4
26,300206.SZ,理邦仪器,医疗保健,8.94,3.592120509849339,11.222694304963854,0.33
27,000016.SZ,深康佳A,家用电器,6.43,3.5426731078904927,-15.542673107890593,0.2
28,002223.SZ,鱼跃医疗,医疗保健,24.84,3.413821815154039,106.84258844125706,0.53
29,000818.SZ,航锦科技,化工原料,20.42,3.3924050632911484,-7.678119349004819,0.4
30,300457.SZ,赢合科技,专用机械,40.25,3.390701258669404,6.60929874133056,0.27
31,000756.SZ,新华制药,化学制药,8.28,3.3707865168539186,19.356486210418634,0.67
32,300702.SZ,天宇股份,化学制药,55.62,3.3444816053511683,13.538635277765888,0.67
33,002581.SZ,未名医药,生物制药,8.36,3.3374536464771287,4.662546353522501,0.47
34,300738.SZ,奥飞数据,电信运营,40.99,3.3014112903225756,-21.426411290322832,0.53
35,000688.SZ,国城矿业,铅锌,13.84,3.2835820895522394,22.43070362473347,0.4
36,000700.SZ,模塑科技,汽车配件,7.88,3.2765399737876733,-19.94320664045449,0.27
37,600550.SH,保变电气,电气设备,3.8,3.2608695652173836,-32.67263427110018,0.4
38,600538.SH,国发股份,医药商业,5.12,3.2258064516129004,125.34562211981562,0.73
39,000955.SZ,欣龙控股,纺织,7.37,3.2212885154061732,-18.036103330220666,0.27
40,002791.SZ,坚朗五金,其他建材,39.46,3.190376569037645,-8.616733158185252,0.6
41,002768.SZ,国恩股份,塑料,27.36,3.1674208144796268,24.105306458247266,0.53
42,300578.SZ,会畅通讯,通信设备,38.49,3.1626909675690262,-10.24930514079755,0.2
43,603031.SH,安德利,百货,28.06,3.1617647058823417,-16.29307783719559,0.4
44,002684.SZ,*ST猛狮,电气设备,5.24,3.149606299212593,-3.1496062992126372,0.33
45,002766.SZ,*ST索菱,汽车配件,3.67,3.08988764044944,-3.0898876404492626,0.4
46,601990.SH,南京证券,证券,12.2,3.040540540540526,-8.303698435277552,0.47
47,002541.SZ,鸿路钢构,钢加工,11.53,3.038427167113489,-23.96865972525325,0.47
48,300265.SZ,通光线缆,电气设备,8.53,3.0193236714975757,-48.67149758454104,0.6
49,002320.SZ,海峡股份,水运,12.65,3.0130293159609245,-5.64460826332861,0.4
50,002289.SZ,*ST宇顺,元器件,9.58,3.010752688172036,4.68155500413503,0.33
51,600127.SH,金健米业,农业综合,4.25,2.409638554216853,inf,0.6
52,300097.SZ,智云股份,电器仪表,9.65,1.9007391763463444,258.0992608236439,0.6
53,603033.SH,三维股份,橡胶,19.49,1.6162669447340905,415.05039972193566,0.67
54,600227.SH,圣济堂,农药化肥,2.56,1.5873015873015817,298.41269841269735,0.47
55,002645.SZ,华宏科技,专用机械,8.8,1.4994232987312728,115.16724336793254,0.6
56,002021.SZ,*ST中捷,纺织机械,2.13,1.4285714285714235,198.57142857141903,0.4
57,600896.SH,览海医疗,医疗保健,4.36,1.3953488372093092,198.60465116280278,0.47
58,600313.SH,农发种业,种植业,2.96,1.3698630136986356,298.63013698630436,0.6
59,300273.SZ,和佳医疗,医疗保健,5.23,1.3565891472868241,598.6434108527627,0.47
60,600462.SH,*ST九有,元器件,1.53,1.324503311258285,inf,0.27
61,002773.SZ,康弘药业,化学制药,36.82,1.2651265126512712,205.40154015402786,0.53
62,603239.SH,浙江仙通,汽车配件,10.78,1.2206572769952961,115.44600938966596,0.4
63,002501.SZ,*ST利源,铝,1.67,1.21212121212122,inf,0.13
64,603011.SH,合锻智能,机床制造,5.21,1.1650485436893065,inf,0.27
65,002614.SZ,奥佳华,医疗保健,11.3,1.1638316920322467,332.16950164132913,0.53
66,300318.SZ,博晖创新,医疗保健,4.38,1.1547344110854452,398.84526558894595,0.47
67,002150.SZ,通润装备,机械基件,6.24,1.1345218800648427,598.8654781199368,0.4
68,002594.SZ,比亚迪,汽车整车,52.18,1.0848508330104645,106.32255657440184,0.47
69,600359.SH,新农开发,农业综合,5.62,1.0791366906474975,198.92086330937096,0.67
70,300121.SZ,阳谷华泰,化工原料,7.53,1.0738255033557076,165.5928411633107,0.47
71,603309.SH,维力医疗,医疗保健,15.18,1.0652463382157196,1498.9347536617024,0.33
72,300169.SZ,天晟新材,塑料,5.71,1.0619469026548645,198.93805309733165,0.53
73,002559.SZ,亚威股份,机床制造,5.78,1.0489510489510634,198.95104895105214,0.4
74,600475.SH,华光股份,专用机械,9.91,1.0193679918450549,232.31396534146577,0.67
75,300560.SZ,中富通,通信设备,16.09,1.0043942247332183,432.32893910863714,0.53
