,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688117.SH,688117,N圣诺,生物制药,65.51,1.0,27.0,127.0,11.9,,0.0
1,600032.SH,600032,浙江新能,新型电力,9.85,3.0,11.0,111.0,20.49,,0.0
2,605499.SH,605499,东鹏饮料,软饮料,107.31,3.0,9.0,109.0,42.93,,0.0
3,002280.SZ,002280,联络互动,软件服务,7.08,3.0,8.0,108.0,124.71,"上海磐耀资产管理有限公司-磐耀源岳定制1号私募证券投资基金
香港中央结算有限公司(陆股通)",2.0
4,603511.SH,603511,爱慕股份,服饰,40.24,3.0,7.0,107.0,16.1,,0.0
5,600238.SH,600238,海南椰岛,红黄酒,21.77,2.0,4.0,104.0,96.88,,0.0
6,600751.SH,600751,海航科技,软件服务,3.88,3.0,4.0,104.0,99.84,"方正富邦基金-华夏银行-天海定增2号资产管理计划
上银基金-浦发银行-上银基金财富15号资产管理计划",2.0
7,603196.SH,603196,日播时尚,服饰,10.0,3.0,4.0,104.0,24.0,,0.0
8,605305.SH,605305,中际联合,专用机械,58.41,2.0,3.0,103.0,16.06,,0.0
9,605080.SH,605080,浙江自然,纺织,50.31,3.0,3.0,103.0,12.72,,0.0
10,003031.SZ,003031,中瓷电子,元器件,81.59,2.0,2.0,102.0,21.76,,0.0
11,600834.SH,600834,申通地铁,公共交通,11.91,2.0,2.0,102.0,56.86,中国工商银行股份有限公司-中证上海国企交易型开放式指数证券投资基金,1.0
12,002616.SZ,002616,长青集团,环境保护,7.6,2.0,2.0,102.0,35.73,"招商银行股份有限公司-景顺长城品质成长混合型证券投资基金
基本养老保险基金一六零四一组合
广发基金管理有限公司-社保基金四二零组合",3.0
13,600423.SH,600423,柳化股份,农药化肥,4.06,2.0,2.0,102.0,32.43,,0.0
14,002290.SZ,002290,禾盛新材,家用电器,8.88,2.0,2.0,102.0,19.22,深圳市中科创资产管理有限公司,1.0
15,002346.SZ,002346,柘中股份,电气设备,12.62,2.0,2.0,102.0,49.8,上海国盛资本管理有限公司-上海国盛海通股权投资基金合伙企业(有限合伙),1.0
16,000925.SZ,000925,众合科技,专用机械,8.6,2.0,2.0,102.0,45.11,"广州市玄元投资管理有限公司-玄元科新16号私募证券投资基金
广州市玄元投资管理有限公司-玄元科新18号私募证券投资基金",2.0
17,601015.SH,601015,陕西黑猫,焦炭加工,10.89,2.0,2.0,102.0,177.48,"兴业银行股份有限公司-广发稳健优选六个月持有期混合型证券投资基金
中国工商银行股份有限公司-广发价值优势混合型证券投资基金
长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金",3.0
18,000803.SZ,000803,北清环能,环境保护,14.14,2.0,2.0,102.0,18.06,西藏瑞东财富投资有限责任公司-瑞东梧桐一号投资基金,1.0
19,000526.SZ,000526,学大教育,文教休闲,32.58,2.0,2.0,102.0,31.34,"兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中国农业银行股份有限公司-交银施罗德启欣混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金",3.0
20,600137.SH,600137,浪莎股份,服饰,19.12,2.0,2.0,102.0,18.59,湖南蠡源晟投资管理有限公司-蠡源晟价值平衡二号私募基金,1.0
21,605339.SH,605339,南侨食品,食品,62.8,2.0,15.0,15.0,39.9,,0.0
22,301005.SZ,301005,C超捷,汽车配件,62.94,2.0,8.0,8.0,8.99,,0.0
23,605186.SH,605186,健麾信息,专用机械,37.5,2.0,7.0,7.0,12.75,,0.0
24,603059.SH,603059,倍加洁,家居用品,28.34,2.0,4.0,4.0,28.34,,0.0
25,002341.SZ,002341,新纶科技,化工原料,4.61,1.0,3.0,3.0,44.11,,0.0
26,603787.SH,603787,新日股份,摩托车,29.0,2.0,3.0,3.0,59.16,"中国建设银行股份有限公司-中欧悦享生活混合型证券投资基金
浙商银行股份有限公司-九泰久睿量化股票型证券投资基金
中国工商银行股份有限公司-中欧品质消费股票型发起式证券投资基金
中国工商银行股份有限公司-中欧消费主题股票型证券投资基金
中国农业银行股份有限公司-长盛国企改革主题灵活配置混合型证券投资基金
中国农业银行股份有限公司-长盛动态精选证券投资基金",6.0
27,002269.SZ,002269,美邦服饰,服饰,4.74,2.0,3.0,3.0,119.09,"博时基金-农业银行-博时中证金融资产管理计划
易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
南方基金-农业银行-南方中证金融资产管理计划
广发基金-农业银行-广发中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",9.0
28,002940.SZ,002940,昂利康,化学制药,39.11,2.0,3.0,3.0,19.49,"中国民生银行股份有限公司-长信增利动态策略混合型证券投资基金
广发证券股份有限公司-长信睿进灵活配置混合型证券投资基金
中国光大银行股份有限公司-长信企业精选两年定期开放灵活配置混合型证券投资基金
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金",4.0
29,000995.SZ,000995,皇台酒业,白酒,28.7,2.0,3.0,3.0,50.92,甘肃西部资产管理股份有限公司,1.0
30,603650.SH,603650,彤程新材,化工原料,43.1,2.0,3.0,3.0,56.64,"东方证券股份有限公司-朱雀匠心一年持有期混合型证券投资基金
招商银行股份有限公司-朱雀产业臻选混合型证券投资基金
香港中央结算有限公司(陆股通)
广发证券股份有限公司-朱雀企业优选股票型证券投资基金
朱雀基金-西部信托·陕煤-朱雀新材料产业投资单一资金信托-陕煤朱雀新材料产业资产管理计划",5.0
31,002931.SZ,002931,锋龙股份,汽车配件,21.0,1.0,2.0,2.0,26.79,桐庐浙富桐君股权投资基金合伙企业(有限合伙),1.0
32,600354.SH,600354,敦煌种业,种植业,5.57,2.0,2.0,2.0,29.4,,0.0
