,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300234.SZ,300234,开尔新材,陶瓷,91.15384615384615,20.0483,31.45,上海漓沁资产管理合伙企业(有限合伙),1.0
1,603126.SH,603126,中材节能,环境保护,61.27272727272726,10.0496,54.15,,0.0
2,601038.SH,601038,一拖股份,农用机械,61.05717367853292,10.0221,88.67,"招商银行股份有限公司-交银施罗德创新领航混合型证券投资基金
中国建设银行股份有限公司-交银施罗德成长30混合型证券投资基金
交通银行股份有限公司-华安安顺灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
中国工商银行股份有限公司-华安安信消费服务混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金",7.0
3,002647.SZ,002647,仁东控股,多元金融,52.320675105485215,9.9772,80.85,,0.0
4,002658.SZ,002658,雪迪龙,环境保护,50.47438330170779,9.9861,24.29,中央汇金资产管理有限责任公司,1.0
5,300022.SZ,300022,吉峰科技,农用机械,50.0,11.032,21.54,,0.0
6,002378.SZ,002378,章源钨业,小金属,46.51162790697674,10.0116,86.47,,0.0
7,600010.SH,600010,包钢股份,普钢,41.99999999999999,9.7938,674.72,"博时基金-农业银行-博时中证金融资产管理计划
华安资产管理(香港)有限公司-客户资金专户1号(交易所)
香港中央结算有限公司(陆股通)
上海嘉恳资产管理有限公司-嘉恳水滴3号私募投资基金",4.0
8,000928.SZ,000928,中钢国际,建筑工程,40.20618556701032,10.0324,85.45,"红土创新基金-银河证券-深圳市创新投资集团有限公司
交通银行股份有限公司-广发中证基建工程指数型发起式证券投资基金
中航证券-宁波银行-中航祥瑞集合资产管理计划
中钢资产管理有限责任公司",4.0
9,300137.SZ,300137,先河环保,环境保护,38.69426751592358,-1.359,41.22,"招商银行股份有限公司-银华创业板两年定期开放混合型证券投资基金
中国工商银行股份有限公司-华商新锐产业灵活配置混合型证券投资基金",2.0
10,603222.SH,603222,济民制药,化学制药,38.43700159489634,7.8931,55.55,深圳前海正帆投资管理有限公司-正帆敏行4号私募证券投资基金,1.0
11,002636.SZ,002636,金安国纪,元器件,37.142857142857146,2.3256,76.36,香港中央结算有限公司(陆股通),1.0
12,603603.SH,603603,博天环境,环境保护,34.90566037735847,-1.7182,14.66,"国投创新(北京)投资基金有限公司
上海复星创富股权投资基金合伙企业(有限合伙)
真为投资基金管理有限公司-青岛真为愿景股权投资合伙企业(有限合伙)",3.0
13,300864.SZ,300864,南大环境,环境保护,34.36917339962709,-3.3181,12.97,"深圳坤钰资产管理有限公司-坤钰进化者私募证券投资基金
深圳市允泰投资管理有限公司-允泰铭汇私募证券投资基金",2.0
14,002645.SZ,002645,华宏科技,专用机械,33.21033210332103,5.8651,63.55,"中央汇金资产管理有限责任公司
全国社保基金一一六组合",2.0
15,002549.SZ,002549,凯美特气,环境保护,32.15434083601287,2.6217,50.98,"中国工商银行-东吴嘉禾优势精选混合型开放式证券投资基金
湖南省财信常勤基金管理有限公司-湖南省财信常勤壹号基金合伙企业(有限合伙)
湖南省财信资产管理有限公司",3.0
16,000899.SZ,000899,赣能股份,火力发电,31.95876288659796,6.4892,62.44,,0.0
17,600188.SH,600188,兖州煤业,煤炭开采,31.84647302904564,4.1803,377.86,"中央汇金资产管理有限责任公司
中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
香港中央结算有限公司(陆股通)",3.0
18,600259.SH,600259,广晟有色,小金属,31.801925722145796,1.8278,144.59,"上海珺容投资管理有限公司-珺容战略资源1号基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-南方中证申万有色金属交易型开放式指数证券投资基金
中国东方资产管理股份有限公司海南省分公司",4.0
