,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,300748.SZ,金力永磁,元器件,44.85,"稀土磁材, ",18.66亿
1,300313.SZ,天山生物,农业综合,8.46,"赛马, 新疆, 定增破发, 土地流转, ",15.44亿
2,300480.SZ,光力科技,电器仪表,18.0,"军工, 军民融合, 定增破发, 半导体, ",19.0亿
3,600476.SH,湘邮科技,软件服务,25.27,"智慧物流, 雄安-智慧城市, 北斗导航, 智能制造, 雄安新区, 快递物流, 国产软件, 独角兽, 蚂蚁金服概念股, ",40.7亿
4,300671.SZ,富满电子,半导体,27.8,"半导体, 国产芯片, LED, ",9.87亿
5,002119.SZ,康强电子,半导体,18.85,"移动支付, 举牌股, 半导体, 股权争夺, ",69.27亿
6,300169.SZ,天晟新材,塑料,8.92,"高铁轨交, ",22.97亿
7,300626.SZ,华瑞股份,电气设备,11.14,"兜底式增持, 工业自动化, 智能制造, ",10.43亿
8,603906.SH,龙蟠科技,化工原料,16.85,"社保重仓, 石油化工, ",15.73亿
9,603189.SH,网达软件,软件服务,17.78,"直播/短视频, 人工智能, 智慧城市, 国产软件, 国产操作系统, 独角兽, ",19.58亿
10,002905.SZ,金逸影视,影视音像,34.76,"影视, ",23.36亿
11,002232.SZ,启明信息,软件服务,10.92,"混改, 央企改革, 物联网, 无人驾驶, 铁总混改, 北斗导航, 工业互联网, 国产操作系统, ",44.09亿
12,300325.SZ,德威新材,塑料,7.52,"特高压, 供应链金融, 锦纶（尼龙）, 燃料电池, 举牌股, 资产重组, ",74.93亿
13,000948.SZ,南天信息,软件服务,12.3,"教育, 华为产业链, 业绩预增, 智能制造, 互联网金融, 移动支付, 大数据, 云计算, 智慧城市, 国产软件, 股权转让, 独角兽, 机器人, 人脸识别, ",39.42亿
14,300674.SZ,宇信科技,软件服务,32.1,"互联网金融, 云计算, 创投, ",12.84亿
15,002947.SZ,恒铭达,元器件,43.0,"次新股, 业绩预增, ",13.06亿
16,300655.SZ,晶瑞股份,化工原料,18.38,"宁德时代概念股, 锂电池, 新能源汽车, 半导体, ",15.46亿
17,603977.SH,国泰集团,化工原料,8.95,"定增破发, 股权转让, 民爆, 高铁轨交, 资产重组, ",15.75亿
18,300018.SZ,中元股份,电气设备,6.44,"特高压, 北斗导航, 智能制造, 医疗器械, 药品信息化追溯, 互联网医疗, 区块链, 股权转让, 医疗信息化, 国资入股, 机器人, ",23.78亿
19,603668.SH,天马科技,饲料,12.2,"饲料, ",24.78亿
20,002169.SZ,智光电气,电气设备,6.36,"储能, 工业互联网, 半导体, 国产芯片, ",47.85亿
21,300106.SZ,西部牧业,农业综合,8.34,"食品, 新疆, 乳业（奶粉）, 新疆国企改革, ",17.61亿
22,300152.SZ,科融环境,环境保护,5.48,"固废处理, 雄安-园林环保, 大气治理, 燃料电池, 环保, 雄安新区, 污水处理, ",39.06亿
23,002646.SZ,青青稞酒,白酒,14.07,"国家队重仓, 白酒, 高质押率, ",63.28亿
24,300366.SZ,创意信息,软件服务,11.12,"5G, 华为产业链, 大数据, 云计算, 智慧城市, 国产软件, ",35.81亿
25,300493.SZ,润欣科技,通信设备,13.32,"5G, 定增破发, 移动支付, 高送转, 半导体, 智慧城市, 共享经济, 智慧安防, ",39.96亿
26,600756.SH,浪潮软件,软件服务,27.81,"业绩预增, 山东国企改革, 数字中国, 大数据, 云计算, 工业互联网, 智慧城市, 国产软件, 强势人气股, ",90.13亿
27,002856.SZ,美芝股份,装修装饰,27.27,"兜底式增持, 高质押率, 国资入股, 装修装饰, ",8.29亿
28,002373.SZ,千方科技,软件服务,20.21,"MSCI, 社保重仓, 大飞机, 业绩预增, 物联网, 百度概念股, 无人驾驶, 雄安-智慧城市, 智慧停车, PPP, 雄安新区, 无人商店, 智慧城市, 国资入股, 智慧安防, 人脸识别, 科创板概念股, 电子车牌, ",192.61亿
29,002338.SZ,奥普光电,电器仪表,15.69,"中科院系, 军工, 军民融合, 智能制造, 机器视觉, ",
30,300192.SZ,科斯伍德,文教休闲,10.12,"教育, 业绩预增, ",16.87亿
31,300245.SZ,天玑科技,软件服务,10.82,"阿里巴巴概念股, 美团概念股, 定增破发, 大数据, 云计算, 工业互联网, 国产操作系统, ",28.09亿
32,600536.SH,中国软件,软件服务,63.82,"中字头, 央企改革, 军工研究所, 军工, 网络安全, 智慧城市, 国产软件, 腾讯概念股, 国产操作系统, ",315.63亿
33,002177.SZ,御银股份,电脑设备,6.6,"业绩预增, 互联网金融, 区块链, 腾讯概念股, 国产操作系统, 虹膜识别, 人脸识别, 无人银行, ",50.24亿
34,002882.SZ,金龙羽,电气设备,12.89,"业绩预增, 新能源汽车, 充电桩, ",10.7亿
35,600696.SH,ST岩石,区域地产,7.73,"ST股, 壳公司, ",26.33亿
36,600599.SH,熊猫金控,多元金融,14.92,"光伏, 互联网金融, 资产重组, ",24.77亿
37,603712.SH,七一二,通信设备,22.07,"新进指数成份股, 军工, 军民融合, 北斗导航, 天津国企改革, 高铁轨交, ",80.87亿
38,002869.SZ,金溢科技,通信设备,29.2,"粤港澳大湾区, 物联网, 智慧停车, 人工智能, 区块链, 智慧城市, 国产软件, 电子车牌, ",13.14亿
39,603278.SH,大业股份,钢加工,13.23,"回购, 业绩预增, 轮胎, ",15.86亿
40,600635.SH,大众公用,供气供热,6.91,"天然气, 创投, ",167.14亿
41,300541.SZ,先进数通,软件服务,17.1,"大数据, 云计算, 区块链, 国产软件, 无人银行, ",12.94亿
42,300404.SZ,博济医药,医疗保健,25.0,"医药, 创新药, ",20.71亿
43,300195.SZ,长荣股份,轻工机械,9.27,"回购, 破净股, 储能, 半导体, 包装印刷, 独角兽, ",28.06亿
44,000420.SZ,吉林化纤,化纤,2.8,"碳纤维, 业绩预增, 低价股, 粘胶短纤, ",51.81亿
45,600592.SH,龙溪股份,机械基件,11.85,"军工, 军民融合, 高铁轨交, ",47.35亿
46,600035.SH,楚天高速,路桥,3.77,"高速公路, 破净股, ",57.56亿
47,603499.SH,翔港科技,广告包装,35.88,"包装印刷, 化妆品, ",9.11亿
48,300301.SZ,长方集团,半导体,4.73,"教育, LED, ",28.48亿
49,300277.SZ,海联讯,软件服务,7.45,"供应链金融, ",24.91亿
50,603929.SH,亚翔集成,装修装饰,19.57,"半导体, ",18.9亿
51,603506.SH,南都物业,房产服务,25.69,"房地产, ",6.63亿
52,002675.SZ,东诚药业,化学制药,12.01,"PD-1抑制剂, 回购, 医药, 化学药, 股权转让, ",75.7亿
53,600546.SH,山煤国际,煤炭开采,5.52,"煤炭, 社保重仓, 山西国企改革, ",109.43亿
54,300543.SZ,朗科智能,电气设备,19.46,"锂电池, 新能源汽车, ",8.29亿
55,300474.SZ,景嘉微,元器件,45.37,"大飞机, 军工, 军民融合, 半导体, 国产芯片, ",44.53亿
56,300046.SZ,台基股份,半导体,18.15,"半导体, 影视, ",38.68亿
57,603085.SH,天成自控,汽车配件,11.96,"二胎, 汽车零部件, 工业自动化, 智能制造, ",17.64亿
58,002858.SZ,力盛赛车,文教休闲,18.8,"体育产业, ",11.59亿
59,002690.SZ,美亚光电,专用机械,29.12,"社保重仓, 智能制造, 医疗器械, 机器视觉, ",95.43亿
60,002112.SZ,三变科技,电气设备,8.78,"浙江国企改革, ",16.09亿
61,300661.SZ,圣邦股份,元器件,103.05,"半导体, 国产芯片, 共享经济, ",43.84亿
62,600171.SH,上海贝岭,半导体,15.17,"央企改革, 军工研究所, 军工, 物联网, 上海国企改革, 半导体, 无人商店, 国产芯片, ",102.22亿
63,603103.SH,横店影视,影视音像,23.88,"影视, 知识产权, ",12.66亿
64,300552.SZ,万集科技,软件服务,24.95,"无人驾驶, 国产软件, 国资入股, 电子车牌, ",10.29亿
65,600872.SH,中炬高新,食品,38.69,"MSCI, 社保重仓, 调味品, 宝能系, 粤港澳大湾区, 食品, 股权转让, ",308.22亿
66,600020.SH,中原高速,路桥,5.94,"高速公路, 信托, 河南自贸区, 自贸区, 科创板概念股, 创投, ",133.49亿
67,600848.SH,上海临港,园区开发,34.7,"电改, 特斯拉, 环杭州湾大湾区, 房地产, 小米概念股, 上海国企改革, 住房租赁, 自贸区, 智慧城市, 自由贸易港, 资产重组, 独角兽, 上海自由贸易港, 创投, ",273.44亿
68,600460.SH,士兰微,半导体,17.44,"OLED, MSCI, 半导体, 国产芯片, 智慧安防, LED, ",228.82亿
69,001979.SZ,招商蛇口,全国地产,22.33,"安邦系, 高股息, 雄安-地产, MSCI, 金改, 央企改革, 华为产业链, 旅游, 回购, 粤港澳大湾区, 房地产, 雄安新区, 住房租赁, 智慧城市, 股权转让, 共享经济, ",538.02亿
70,603012.SH,创力集团,专用机械,10.33,"新能源汽车, 充电桩, ",65.76亿
71,002760.SZ,凤形股份,机械基件,18.83,"业绩预增, 壳公司, ",13.66亿
72,300653.SZ,正海生物,医疗保健,58.93,"高送转-预期, 医疗器械, ",25.5亿
73,002812.SZ,恩捷股份,广告包装,56.68,"MSCI, 特斯拉, 业绩预增, 锂电池, 新能源汽车, 高送转, 包装印刷, 资产重组, ",72.06亿
74,300053.SZ,欧比特,半导体,11.03,"回购, 无人驾驶, 定增破发, 北斗导航, 大数据, 人工智能, 半导体, 国产芯片, 智慧安防, 人脸识别, ",63.34亿
75,600120.SH,浙江东方,多元金融,17.05,"浙江国企改革, 信托, 债转股-AMC, 量子通信, 期货概念, 独角兽, 科创板概念股, 创投, ",113.4亿
76,601021.SH,春秋航空,空运,43.72,"MSCI, 民航, ",400.68亿
77,300662.SZ,科锐国际,综合类,36.35,,32.94亿
78,300413.SZ,芒果超媒,影视音像,43.5,"MSCI, 新进指数成份股, 湖南国企改革, 直播/短视频, 独角兽, 影视, ",89.47亿
79,000951.SZ,中国重汽,汽车整车,20.15,"汽车整车, 社保重仓, 重卡, 无人驾驶, 山东国企改革, ",135.19亿
80,300672.SZ,国科微,半导体,49.86,"高送转-预期, 物联网, 北斗导航, 高送转, 半导体, 国产芯片, 智慧安防, ",34.27亿
81,603918.SH,金桥信息,软件服务,14.18,,25.12亿
82,601100.SH,恒立液压,工程机械,30.35,"MSCI, 新进指数成份股, 业绩预增, 工业自动化, 机械, 智能制造, ",267.69亿
83,600900.SH,长江电力,水力发电,17.21,"白马股, MSCI, 水电, 电改, 央企改革, ",3786.2亿
84,002438.SZ,江苏神通,机械基件,7.8,"一带一路, 核电, 业绩预增, 大气治理, 环保, 举牌股, ",28.98亿
85,601098.SH,中南传媒,出版业,12.94,"MSCI, 教育, 社保重仓, 湖南国企改革, 特色小镇, ",232.4亿
86,600265.SH,ST景谷,林业,29.59,"林业, 股权转让, ST股, ",38.41亿
