,ts_code,name,industry,COL_LASTPRICE,concept,circ_mv
0,300777.SZ,中简科技,化纤,49.87,,19.95亿
1,601038.SH,一拖股份,农用机械,9.81,"央企改革, 乡村振兴, 债转股-AMC, 农机, ",58.26亿
2,603258.SH,电魂网络,互联网,35.0,"阿里巴巴概念股, 腾讯概念股, 游戏, 手游, ",40.79亿
3,600422.SH,昆药集团,中成药,13.24,"国家队重仓, 回购, 医药, 中药, 创新药, 化学药, 独角兽, ",100.48亿
4,603686.SH,龙马环卫,专用机械,20.0,"定增破发, PPP, ",59.38亿
5,300301.SZ,长方集团,半导体,7.0,"教育, LED, ",42.16亿
6,000862.SZ,银星能源,新型电力,7.6,"央企改革, 风电, 光伏, 宁夏, 强势人气股, ",38.1亿
7,002945.SZ,华林证券,证券,18.88,"券商, ",50.98亿
8,300190.SZ,维尔利,环境保护,8.44,"固废处理, 回购, 业绩预增, 定增破发, 环保, 污水处理, ",60.29亿
9,002868.SZ,绿康生化,农业综合,21.66,"社保重仓, 动物保健, ",8.33亿
10,000826.SZ,启迪桑德,环境保护,12.99,"MSCI, 固废处理, 雄安-园林环保, 定增破发, 锂电池, PPP, 环保, 雄安新区, 新能源汽车, 高校系, ",154.02亿
11,300023.SZ,宝德股份,专用机械,7.85,"油服, 页岩气, 工业自动化, 智能制造, 壳公司, 强势人气股, ",11.34亿
12,601200.SH,上海环境,环境保护,14.05,"固废处理, 环保, 上海国企改革, 污水处理, ",122.8亿
13,002247.SZ,聚力文化,互联网,3.94,"低价股, 游戏, 手游, 创投, ",21.44亿
14,300187.SZ,永清环保,环境保护,6.05,"固废处理, 雄安-园林环保, 高质押率, 大气治理, 环保, 雄安新区, 国资入股, 资产重组, ",38.44亿
15,300033.SZ,同花顺,软件服务,103.36,"MSCI, 创业板人气股, 互联网金融, 大数据, 人工智能, 国产软件, 彩票, ",273.18亿
16,600501.SH,航天晨光,汽车配件,9.99,"央企改革, 军工研究所, 军工, 军民融合, ",42.09亿
17,300385.SZ,雪浪环境,环境保护,23.98,"固废处理, 定增破发, 高质押率, 大气治理, 环保, 高送转, ",13.89亿
18,300692.SZ,中环环保,环境保护,15.27,"固废处理, 环保, 污水处理, ",14.81亿
19,603356.SH,华菱精工,机械基件,14.35,,12.95亿
20,002034.SZ,旺能环境,环境保护,18.3,"固废处理, 定增破发, 环保, ",47.41亿
21,300172.SZ,中电环保,环境保护,6.39,"大气治理, 环保, 污水处理, ",22.14亿
22,601688.SH,华泰证券,证券,23.3,"高股息, MSCI, 券商, 混改, ",1443.17亿
23,603177.SH,德创环保,环境保护,12.15,"大气治理, 环保, ",7.5亿
24,300406.SZ,九强生物,生物制药,14.68,"医疗器械, 体外诊断, ",48.44亿
25,300197.SZ,铁汉生态,环境保护,3.99,"乡村振兴, 园林, 雄安-园林环保, 特色小镇, PPP, 雄安新区, 股权转让, 国资入股, ",66.47亿
26,000967.SZ,盈峰环境,环境保护,7.59,"固废处理, 核电, 回购, 特色小镇, 高质押率, 环保, 污水处理, 资产重组, ",87.08亿
27,002689.SZ,远大智能,运输设备,4.92,"风电, 智能制造, 机器人, ",51.21亿
28,300051.SZ,三五互联,互联网,7.4,"数字中国, 云计算, 区块链, 国产软件, 腾讯概念股, 游戏, 手游, 壳公司, 动漫, ",18.8亿
29,603588.SH,高能环境,环境保护,11.2,"业绩预增, PPP, 年报季报, ",74.43亿
30,000035.SZ,中国天楹,环境保护,5.58,"固废处理, 定增破发, 环保, 资产重组, ",71.48亿
31,600217.SH,中再资环,环境保护,7.73,"固废处理, 环保, 资产重组, ",101.95亿
32,300384.SZ,三联虹普,纺织机械,20.2,"锦纶（尼龙）, 工业自动化, 智能制造, 互联网金融, 大数据, ",36.74亿
33,601519.SH,大智慧,软件服务,7.89,"互联网金融, 国产软件, 彩票, 强势人气股, ",156.83亿
34,002888.SZ,惠威科技,元器件,23.7,"智能音箱, ",8.43亿
35,300560.SZ,中富通,通信设备,24.23,"5G, 华为产业链, 军工, 军民融合, 数字中国, ",19.13亿
36,300085.SZ,银之杰,软件服务,15.64,"参股券商, 创业板人气股, 互联网金融, 大数据, 跨境电商, 国产软件, 智慧安防, 资产重组, 强势人气股, ",64.69亿
37,300422.SZ,博世科,环境保护,11.55,"雄安-园林环保, PPP, 环保, 雄安新区, 污水处理, 广西, ",30.57亿
38,002284.SZ,亚太股份,汽车配件,5.69,"汽车零部件, 无人驾驶, ",39.03亿
39,300629.SZ,新劲刚,矿物制品,23.32,"5G, 军工, 军民融合, 国产芯片, ",10.09亿
40,300334.SZ,津膜科技,专用机械,8.31,"雄安-园林环保, 定增破发, 环保, 雄安新区, 京津冀, 污水处理, 天津国企改革, 高校系, ",24.27亿
41,601860.SH,紫金银行,银行,7.96,"银行, 强势人气股, ",29.14亿
42,600509.SH,天富能源,火力发电,5.65,"火电, 电改, 国家队重仓, 破净股, 天然气, 新疆, 定增破发, 新疆国企改革, ",51.17亿
43,600609.SH,金杯汽车,汽车配件,4.4,"汽车整车, 汽车零部件, ",48.08亿
44,300494.SZ,盛天网络,互联网,12.82,"互联网金融, 电竞, 游戏, 手游, 创投, ",29.05亿
45,300012.SZ,华测检测,电器仪表,10.37,"新进指数成份股, 北汽新能源, 业绩预增, 雄安-园林环保, 雄安新区, 碳交易, ",155.88亿
46,300579.SZ,数字认证,软件服务,30.0,"雄安-智慧城市, 网络安全, 高送转-填权, 雄安新区, 区块链, 国产软件, 彩票, 知识产权, ",19.82亿
47,603501.SH,韦尔股份,半导体,51.02,"社保重仓, 小米概念股, 半导体, 国产芯片, 资产重组, ",71.7亿
48,300584.SZ,海辰药业,化学制药,26.02,"医药, 创新药, 化学药, 年报季报, ",12.33亿
49,603338.SH,浙江鼎力,专用机械,56.69,"高送转-预期, 业绩预增, 军工, 军民融合, 人民币贬值受益, ",196.59亿
50,603099.SH,长白山,旅游景点,10.7,"振兴东北, 旅游, 体育产业, ",28.53亿
51,300105.SZ,龙源技术,电器仪表,4.88,"电改, 央企改革, 大气治理, 环保, ",25.04亿
52,600292.SH,远达环保,环境保护,6.83,"电改, 国家队重仓, 央企改革, 核电, 破净股, 雄安-园林环保, 大气治理, 环保, 雄安新区, 期货概念, 碳交易, ",53.33亿
53,300743.SZ,天地数码,电脑设备,40.87,"高送转-预期, 高送转, ",14.88亿
54,600864.SH,哈投股份,证券,7.8,"券商, 参股券商, 破净股, ",123.11亿
55,300542.SZ,新晨科技,软件服务,15.81,"华为产业链, 军工, 军民融合, 高送转-填权, 区块链, 国产软件, ",13.39亿
56,300084.SZ,海默科技,石油开采,5.86,"油服, 海工装备, 油气改革, 可燃冰, 核电, 业绩预增, 页岩气, 天然气, ",17.78亿
57,603160.SH,汇顶科技,元器件,127.7,"高价股, 华为产业链, 社保重仓, 小米概念股, 人工智能, 指纹识别, 半导体, 3D感应, 国产芯片, 手势识别, 人脸识别, ",295.75亿
58,002209.SZ,达意隆,轻工机械,7.79,"智能制造, 互联网金融, 机器人, 壳公司, ",11.98亿
59,600030.SH,中信证券,证券,23.67,"MSCI, 券商, 金改, ",2323.13亿
60,300442.SZ,普丽盛,轻工机械,15.65,"工业自动化, 智能制造, ",11.29亿
61,300113.SZ,顺网科技,互联网,16.7,"回购, 网络安全, 云计算, 电竞, VR&AR, 腾讯概念股, 国产操作系统, 游戏, 手游, 体育产业, ",78.69亿
62,300126.SZ,锐奇股份,轻工机械,6.53,"智能制造, 机器人, 透明工厂, ",13.76亿
63,000691.SZ,亚太实业,区域地产,4.49,"壳公司, ",13.04亿
64,000835.SZ,长城动漫,影视音像,4.91,"二胎, 教育, 社保重仓, 举牌股, 游戏, 手游, 动漫, ",14.87亿
65,002630.SZ,华西能源,专用机械,3.32,"石墨烯, 资产重组, ",32.26亿
66,300257.SZ,开山股份,机械基件,11.31,"地热, ",92.49亿
67,300249.SZ,依米康,软件服务,7.14,"阿里巴巴概念股, 物联网, 大气治理, 环保, 智能制造, 云计算, 智慧城市, 机器人, ",21.73亿
68,300554.SZ,三超新材,矿物制品,18.08,"光伏, ",8.42亿
69,300514.SZ,友讯达,通信设备,14.72,"物联网, 国资入股, 透明工厂, ",13.3亿
70,300534.SZ,陇神戎发,中成药,6.7,"医药, 中药, ",13.59亿
71,300321.SZ,同大股份,塑料,16.65,,13.78亿
72,300140.SZ,中环装备,电气设备,10.95,"央企改革, 雄安-园林环保, 大气治理, 环保, 雄安新区, 资产重组, ",27.03亿
73,300645.SZ,正元智慧,软件服务,16.78,"教育, 物联网, 高送转-填权, 移动支付, 无人商店, 智慧城市, 国产软件, ",14.48亿
74,300004.SZ,南风股份,电气设备,4.61,"核电, 3D打印, 智能制造, 壳公司, ",17.82亿
75,002270.SZ,华明装备,电气设备,5.83,"资产重组, ",43.08亿
76,300638.SZ,广和通,通信设备,52.89,"5G, 阿里巴巴概念股, 业绩预增, 物联网, 移动支付, ",21.1亿
77,601881.SH,中国银河,证券,12.32,"券商, ",151.35亿
78,300460.SZ,惠伦晶体,元器件,10.43,"被动元件, 股权转让, 智慧安防, ",17.55亿
79,600983.SH,惠而浦,家用电器,5.92,"白色家电, 家电, ",31.54亿
80,300388.SZ,国祯环保,环境保护,10.23,"PPP, 环保, 污水处理, ",56.02亿
81,300403.SZ,汉宇集团,家用电器,5.76,"供应链金融, 厨卫家电, 家电, 智能制造, 新能源汽车, 机器人, 充电桩, ",21.94亿
82,002736.SZ,国信证券,证券,13.38,"MSCI, 券商, 宝能系, 深圳本地股/深汕合作, ",1097.16亿
83,300719.SZ,安达维尔,航空,12.85,"通用航空, 空铁WiFi, 军工, 军民融合, ",10.08亿
84,002230.SZ,科大讯飞,软件服务,32.47,"MSCI, 教育, 华为产业链, 蔚来汽车概念股, 物联网, 脑科学, 无人驾驶, 智能制造, 大数据, 云计算, 人工智能, 智慧城市, 国产软件, 智能音箱, 高校系, 国产芯片, 独角兽, 机器人, ",600.38亿
85,300612.SZ,宣亚国际,广告包装,22.25,"回购, 网络安全, 直播/短视频, 区块链, ",10.09亿
86,300043.SZ,星辉娱乐,文教休闲,5.06,"二胎, 足球, 腾讯概念股, 游戏, 手游, 体育产业, 动漫, ",46.29亿
87,601388.SH,怡球资源,铝,2.27,"有色-铝, 有色金属, 低价股, ",45.98亿
88,600696.SH,ST岩石,区域地产,8.59,"ST股, 壳公司, ",29.25亿
89,300665.SZ,飞鹿股份,染料涂料,12.06,"回购, 高铁轨交, ",8.92亿
90,300137.SZ,先河环保,环境保护,8.83,"物联网, 雄安-园林环保, 大气治理, 环保, 雄安新区, 京津冀, 污水处理, ",41.59亿
91,300052.SZ,中青宝,互联网,11.57,"创业板人气股, 云计算, 区块链, 彩票, 游戏, 手游, ",30.09亿
92,300253.SZ,卫宁健康,软件服务,14.25,"阿里巴巴概念股, 大数据, 人工智能, 互联网医疗, 国产软件, 医疗信息化, 独角兽, 蚂蚁金服概念股, ",187.69亿
93,000799.SZ,酒鬼酒,白酒,25.81,"央企改革, 白酒, ",83.86亿
94,603098.SH,森特股份,装修装饰,12.4,"雄安-园林环保, 雄安新区, ",9.3亿
95,600071.SH,凤凰光学,元器件,10.87,"央企改革, 军工研究所, 军工, 智能制造, 智慧安防, ",25.81亿
96,600588.SH,用友网络,软件服务,27.03,"MSCI, 阿里巴巴概念股, 金改, 混改, 海底捞概念股, 回购, 数字中国, 互联网金融, 移动支付, 大数据, 云计算, 区块链, 工业互联网, 智慧城市, 国产软件, 滴滴出行概念股, 独角兽, ",666.69亿
97,603586.SH,金麒麟,汽车配件,15.57,"回购, 汽车零部件, 高铁轨交, ",14.71亿
98,600187.SH,国中水务,水务,3.17,"水务, 固废处理, 万达系, PPP, 环保, 低价股, 独角兽, ",46.14亿
99,002912.SZ,中新赛克,软件服务,94.18,"网络安全, 大数据, 云计算, 国产操作系统, ",47.9亿
100,300535.SZ,达威股份,化工原料,15.53,,8.22亿
101,300059.SZ,东方财富,证券,14.05,"MSCI, 券商, 金改, 创业板人气股, 互联网金融, 移动支付, 大数据, 彩票, ",770.61亿
102,002009.SZ,天奇股份,工程机械,9.68,"业绩预增, 风电, 智慧物流, 工业自动化, 智能制造, 机器人, ",28.27亿
103,300445.SZ,康斯特,电器仪表,13.29,"物联网, 智能仪表, ",11.7亿
104,300657.SZ,弘信电子,元器件,23.05,"PCB板, 高送转-预期, 华为产业链, 社保重仓, 高送转-填权, ",25.97亿
105,300352.SZ,北信源,软件服务,6.74,"网络安全, 人工智能, 区块链, 智慧城市, 国产软件, 国产操作系统, ",73.71亿
106,300365.SZ,恒华科技,软件服务,16.22,"高送转-填权, 雄安新区, 大数据, 云计算, 国产软件, ",53.06亿
107,300071.SZ,华谊嘉信,广告包装,3.78,"新零售, 股权转让, 资产重组, 独角兽, 壳公司, ",17.77亿
108,300670.SZ,大烨智能,电气设备,16.07,"储能, 高送转, 工业互联网, ",15.04亿
109,300171.SZ,东富龙,医疗保健,9.15,"基因测序, 医疗器械, 独角兽, ",30.53亿
110,603568.SH,伟明环保,环境保护,22.56,"固废处理, 环保, ",208.74亿
111,300628.SZ,亿联网络,通信设备,99.31,"社保重仓, 云计算, 高送转, ",74.16亿
112,300576.SZ,容大感光,染料涂料,19.06,"PCB板, 国资入股, ",7.61亿
113,300327.SZ,中颖电子,半导体,24.45,"OLED, 半导体, 国产芯片, ",56.06亿
114,603200.SH,上海洗霸,环境保护,27.8,"环保, 污水处理, ",9.68亿
115,000679.SZ,大连友谊,百货,4.23,"新零售, 房地产, 互联网金融, 壳公司, ",15.07亿
116,300468.SZ,四方精创,软件服务,17.9,"区块链, 国产软件, 国资入股, ",33.34亿
117,300377.SZ,赢时胜,软件服务,12.37,"互联网金融, 人工智能, 区块链, 国产软件, ",65.47亿
118,603165.SH,荣晟环保,造纸,18.61,"造纸, ",8.25亿
119,300664.SZ,鹏鹞环保,环境保护,11.4,,38.25亿
120,002751.SZ,易尚展示,家居用品,22.6,"华为产业链, 业绩预增, 定增破发, 小米概念股, 3D感应, 股权转让, VR&AR, 国资入股, ",23.6亿
121,300160.SZ,秀强股份,玻璃,3.95,"二胎, 教育, 玻璃, 壳公司, ",22.7亿
122,603039.SH,泛微网络,软件服务,68.57,"社保重仓, 国产软件, ",40.49亿
123,600861.SH,北京城乡,百货,8.4,"北京城市规划, 新零售, ",26.61亿
124,300585.SZ,奥联电子,汽车配件,10.85,"汽车零部件, ",8.99亿
125,603185.SH,上机数控,机床制造,40.5,"光伏, ",12.76亿
126,300680.SZ,隆盛科技,汽车配件,20.89,"高送转-预期, 汽车零部件, 定增破发, 燃料电池, ",6.86亿
127,600570.SH,恒生电子,软件服务,70.0,"MSCI, 阿里巴巴概念股, 金改, 社保重仓, 互联网金融, 大数据, 人工智能, 互联网医疗, 区块链, 国产软件, 医疗信息化, 独角兽, 蚂蚁金服概念股, ",562.2亿
128,600996.SH,贵广网络,影视音像,10.16,"社保重仓, 物联网, 大数据, 云计算, 广电, ",30.28亿
129,600837.SH,海通证券,证券,14.22,"MSCI, 券商, ",1150.7亿
130,300203.SZ,聚光科技,环境保护,23.63,"回购, 物联网, 智能仪表, 大气治理, 环保, 污水处理, 智慧城市, ",106.73亿
131,600885.SH,宏发股份,电气设备,24.24,"特斯拉, 社保重仓, ",180.53亿
132,300081.SZ,恒信东方,文教休闲,12.42,"回购, 雄安-智慧城市, 雄安新区, VR&AR, 独角兽, 手势识别, 动漫, ",39.29亿
133,600621.SH,华鑫股份,证券,14.18,"券商, 金改, 上海国企改革, ",75.9亿
134,002103.SZ,广博股份,互联网,4.89,"回购, 互联网金融, 区块链, 独角兽, 创投, ",18.87亿
135,002653.SZ,海思科,化学制药,13.84,"回购, 医药, 创新药, 化学药, 医疗器械, 西藏, ",63.02亿
136,002875.SZ,安奈儿,服饰,20.21,"纺织服装, ",7.96亿
137,300293.SZ,蓝英装备,专用机械,9.21,"振兴东北, 工业自动化, 智能制造, 机器人, ",24.87亿
138,600999.SH,招商证券,证券,17.01,"MSCI, 券商, 金改, 央企改革, 回购, ",972.8亿
139,601588.SH,北辰实业,区域地产,3.99,"北京城市规划, 破净股, 房地产, 京津冀, ",106.13亿
140,603603.SH,博天环境,环境保护,15.4,"雄安-园林环保, PPP, 环保, 雄安新区, 京津冀, 污水处理, 国资入股, 资产重组, ",36.16亿
141,002006.SZ,精功科技,专用机械,6.55,"碳纤维, 光伏, 智能制造, 机器人, ",29.81亿
142,300062.SZ,中能电气,电气设备,6.36,"储能, 新能源汽车, 高铁轨交, 充电桩, ",12.03亿
143,300425.SZ,环能科技,环境保护,5.59,"环保, 污水处理, 股权转让, 国资入股, ",35.24亿
144,000518.SZ,四环生物,生物制药,3.79,"医药, 流感, 举牌股, 强势人气股, ",39.02亿
145,600547.SH,山东黄金,黄金,39.3,"MSCI, 债转股-AMC, 山东国企改革, 人民币贬值受益, 黄金, ",570.44亿
146,300070.SZ,碧水源,环境保护,8.24,"金改, 乡村振兴, 雄安-园林环保, 小家电, 家电, 环保, 雄安新区, 京津冀, 污水处理, 股权转让, 国资入股, ",179.81亿
147,002555.SZ,三七互娱,互联网,13.93,"MSCI, 回购, 定增破发, VR&AR, 游戏, 手游, 动漫, ",221.8亿
148,002384.SZ,东山精密,通信设备,15.04,"5G, OLED, MSCI, PCB板, 特斯拉, 华为产业链, 业绩预增, 股权转让, 苹果产业链, 资产重组, LED, ",174.78亿
149,601319.SH,中国人保,保险,9.87,"保险, 中字头, 强势人气股, ",99.81亿
150,601233.SH,桐昆股份,化纤,14.41,"涤纶, 高送转-预期, 供应链金融, 石油化工, ",262.54亿
151,002672.SZ,东江环保,环境保护,12.12,"安邦系, 固废处理, 粤港澳大湾区, 环保, ",79.3亿
152,600086.SH,东方金钰,服饰,4.51,"高质押率, 智能制造, 股权转让, 资产重组, 机器人, 黄金, 强势人气股, ",47.66亿
153,000788.SZ,北大医药,化学制药,6.96,"医药商业, 民营医院, 雄安-公共服务, 医药, 化学药, 雄安新区, 高校系, ",41.48亿
154,300463.SZ,迈克生物,医疗保健,26.0,"基因测序, 医疗器械, 体外诊断, ",95.18亿
155,300401.SZ,花园生物,食品,19.68,"医药, 化学药, 维生素, ",90.33亿
156,601518.SH,吉林高速,路桥,3.05,"高速公路, 振兴东北, 低价股, ",37.0亿
157,601555.SH,东吴证券,证券,10.73,"MSCI, 券商, 回购, 参股券商, 债转股-AMC, ",310.2亿
158,600845.SH,宝信软件,软件服务,36.56,"央企改革, 业绩预增, 物联网, 无人驾驶, 万达系, 大数据, 云计算, 工业互联网, 国产软件, VR&AR, ",234.29亿
159,002658.SZ,雪迪龙,环境保护,8.23,"回购, 雄安-园林环保, 智能仪表, 大气治理, 环保, 雄安新区, 京津冀, 大数据, 透明工厂, ",25.08亿
160,600303.SH,曙光股份,汽车整车,5.17,"新能源整车, 振兴东北, 汽车整车, 汽车零部件, 新能源汽车, 股权转让, ",32.07亿
161,601318.SH,中国平安,保险,87.97,"保险, 白马股, MSCI, 中字头, 回购, 信托, 互联网金融, 区块链, 智慧城市, 独角兽, ",9529.5亿
162,000966.SZ,长源电力,火力发电,5.99,"火电, 电改, 央企改革, 社保重仓, 业绩预增, 创投, ",66.39亿
163,603283.SH,赛腾股份,专用机械,21.91,"工业自动化, 智能制造, 半导体, 苹果产业链, ",8.99亿
164,002475.SZ,立讯精密,元器件,23.78,"5G, 白马股, MSCI, 华为产业链, 蔚来汽车概念股, 业绩预增, 无线充电, 苹果产业链, ",977.48亿
165,300014.SZ,亿纬锂能,电气设备,26.6,"华为产业链, 业绩预增, 物联网, 储能, 锂电池, 新能源汽车, 共享经济, 智慧安防, ",217.91亿
166,002683.SZ,宏大爆破,化工原料,11.08,"军工, 军民融合, 民爆, ",66.25亿
167,300078.SZ,思创医惠,元器件,10.09,"大数据, 药品信息化追溯, 人工智能, 互联网医疗, 无人商店, 医疗信息化, ",73.59亿
168,300504.SZ,天邑股份,通信设备,27.49,"5G, 光通信, ",27.28亿
169,002797.SZ,第一创业,证券,6.58,"MSCI, 券商, 区块链, ",230.46亿
170,002353.SZ,杰瑞股份,化工机械,22.54,"油服, 海工装备, 油气改革, 可燃冰, 业绩预增, 页岩气, 天然气, ",151.91亿
171,300235.SZ,方直科技,软件服务,10.8,"教育, 云计算, 国产软件, ",11.37亿
172,300518.SZ,盛讯达,软件服务,27.04,"高质押率, 游戏, 手游, ",12.65亿
173,300332.SZ,天壕环境,环境保护,5.07,"天然气, 互联网金融, 京津冀, 独角兽, 科创板概念股, 创投, ",36.08亿
174,603665.SH,康隆达,纺织,25.73,"纺织服装, ",9.59亿
