,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688160.SH,688160,步科股份,电器仪表,71.02,2.0,20.0,13.55,,0.0
1,000816.SZ,000816,智慧农业,农用机械,4.8,2.0,12.0,64.14,香港中央结算有限公司(陆股通),1.0
2,605007.SH,605007,五洲特纸,造纸,21.27,3.0,8.0,8.51,,0.0
3,601702.SH,601702,华峰铝业,铝,9.69,2.0,5.0,24.19,中国国际金融香港资产管理有限公司-客户资金2,1.0
4,000545.SZ,000545,金浦钛业,化工原料,3.64,3.0,4.0,34.92,,0.0
5,300442.SZ,300442,普丽盛,轻工机械,38.42,2.0,4.0,38.11,,0.0
6,300727.SZ,300727,润禾材料,化工原料,34.22,2.0,4.0,13.32,北京泰德圣投资有限公司-泰德圣-价值1期私募证券投资基金,1.0
7,600321.SH,600321,正源股份,其他建材,3.17,3.0,4.0,47.88,,0.0
8,600336.SH,600336,澳柯玛,家用电器,9.61,2.0,3.0,74.65,,0.0
9,000923.SZ,000923,河钢资源,普钢,20.92,2.0,3.0,131.36,"中国长城资产管理股份有限公司
香港中央结算有限公司(陆股通)
中国工商银行-国联安德盛小盘精选证券投资基金
国泰君安证券资管-宁波银行-国泰君安君享宣工集合资产管理计划
北信瑞丰基金-宁波银行-北信瑞丰点石3号资产管理计划",5.0
10,002612.SZ,002612,朗姿股份,服饰,16.82,3.0,3.0,43.96,"中国建设银行股份有限公司-华安生态优先混合型证券投资基金
中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
江苏中韩晨晖朗姿股权投资基金(有限合伙)
中原信托有限公司-金融产品投资20160303号单一资金信托
广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金",5.0
11,002646.SZ,002646,青青稞酒,白酒,15.2,2.0,3.0,68.37,"南方基金-农业银行-南方中证金融资产管理计划
中央汇金资产管理有限责任公司
广发基金-农业银行-广发中证金融资产管理计划
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
博时基金-农业银行-博时中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
易方达基金-农业银行-易方达中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划",8.0
12,600543.SH,600543,莫高股份,红黄酒,8.38,2.0,3.0,26.91,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划,1.0
13,600559.SH,600559,老白干酒,白酒,18.11,2.0,2.0,158.77,"鹏华基金-工商银行-鹏华基金增发精选1号资产管理计划
香港中央结算有限公司(陆股通)
中国银行股份有限公司-招商中证白酒指数分级证券投资基金
汇添富基金-工商银行-汇添富-定增盛世添富牛37号资产管理计划
北京航天产业投资基金(有限合伙)",5.0
14,600199.SH,600199,金种子酒,白酒,9.2,2.0,2.0,55.8,"中国银行股份有限公司-招商中证白酒指数分级证券投资基金
中央汇金资产管理有限责任公司",2.0
15,601008.SH,601008,连云港,港口,4.16,2.0,2.0,42.23,"江苏银创资本管理有限公司-银创混合策略7号私募证券投资基金
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)",2.0
16,300891.SZ,300891,惠云钛业,化工原料,26.52,1.0,2.0,25.15,深圳前海鹰眼资本投资管理有限公司-福照1号鹰眼私募证券投资基金,1.0
17,603167.SH,603167,渤海轮渡,水运,11.43,2.0,2.0,53.23,"中国银行股份有限公司-华宝标普中国A股红利机会指数证券投资基金(LOF)
平安资产-工商银行-平安资产如意28号保险资产管理产品
中国建设银行股份有限公司-华安国企改革主题灵活配置混合型证券投资基金
招商银行股份有限公司-上证红利交易型开放式指数证券投资基金
中国银行股份有限公司-华宝动力组合混合型证券投资基金
交通银行股份有限公司-景顺长城中证红利低波动100交易型开放式指数证券投资基金",6.0
18,300681.SZ,300681,英搏尔,汽车配件,40.71,1.0,2.0,16.62,,0.0
19,300569.SZ,300569,天能重工,专用机械,18.98,2.0,2.0,48.17,"上海致君资产管理有限公司-致君基石投资一号
中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
招商证券资管-北京诚通金控投资有限公司-招商资管-诚通金控1号单一资产管理计划
宁波梅山保税港区晟维资产管理中心(有限合伙)-晟维睿远1号私募基金
宁波梅山保税港区晟维资产管理中心(有限合伙)-晟维汇智证券投资基金",5.0
20,688133.SH,688133,泰坦科技,化工原料,105.68,1.0,2.0,16.45,,0.0
21,300132.SZ,300132,青松股份,化工原料,26.08,1.0,2.0,120.0,"中国建设银行股份有限公司-易方达消费精选股票型证券投资基金
全国社保基金四一三组合
香港中央结算有限公司(陆股通)
浙江义乌市檀真投资管理合伙企业(有限合伙)-正心谷价值中国精选私募证券投资基金
全国社保基金四零三组合
全国社保基金一零一组合",6.0
22,300108.SZ,300108,吉药控股,中成药,5.24,1.0,2.0,23.14,"吉林省现代农业和新兴产业投资基金有限公司
汇安基金-浦发银行-江海证券有限公司",2.0
23,000155.SZ,000155,川能动力,新型电力,7.02,2.0,2.0,89.15,"中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
兴业银行股份有限公司-太平灵活配置混合型发起式证券投资基金
中国建设银行股份有限公司-华商盛世成长混合型证券投资基金",3.0
24,300758.SZ,300758,七彩化学,染料涂料,29.29,1.0,2.0,36.17,"中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金",3.0
25,689009.SH,689009,九号公司-UWD,专用机械,73.42,1.0,2.0,42.34,,0.0
26,000622.SZ,000622,恒立实业,汽车配件,4.59,2.0,2.0,19.52,"中国长城资产管理股份有限公司
深圳金清华股权投资基金有限公司",2.0
27,002172.SZ,002172,澳洋健康,化纤,3.21,2.0,2.0,24.82,,0.0
28,600139.SH,600139,西部资源,综合类,3.65,1.0,1.0,24.16,,0.0
29,000677.SZ,000677,恒天海龙,化纤,3.18,1.0,1.0,27.47,重庆国际信托股份有限公司-兴国3号集合资金信托,1.0
30,601127.SH,601127,小康股份,汽车配件,10.8,1.0,1.0,100.81,"重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
小康控股-红塔证券-20康EB02担保及信托财产专户
华鑫国际信托有限公司-华鑫信托·396号证券投资集合资金信托计划
小康控股-红塔证券-19小康EB担保及信托财产专户",4.0
31,600888.SH,600888,新疆众和,铝,7.1,1.0,1.0,65.91,江苏云石投资管理有限公司-江苏疌泉农银国企混改转型升级基金(有限合伙),1.0
32,600765.SH,600765,中航重机,航空,16.85,1.0,1.0,131.09,"广发证券股份有限公司-中庚小盘价值股票型证券投资基金
中央汇金资产管理有限责任公司
中国华融资产管理股份有限公司
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
光大永明资管-兴业银行-光大永明资产聚财121号定向资产管理产品
华泰证券股份有限公司-中庚价值领航混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金",8.0
33,600744.SH,600744,华银电力,火力发电,2.86,1.0,1.0,23.67,创金合信基金-招商银行-湖南轻盐创投定增资产管理计划,1.0
34,600722.SH,600722,金牛化工,化工原料,4.46,1.0,1.0,30.34,,0.0
35,600710.SH,600710,苏美达,工程机械,5.84,1.0,1.0,76.31,"国机资产管理有限公司
江苏沿海产业投资基金(有限合伙)",2.0
36,000807.SZ,000807,云铝股份,铝,8.13,1.0,1.0,211.92,"华泰资产管理有限公司-策略投资产品
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
香港中央结算有限公司(陆股通)
全国社保基金四零三组合
招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金",8.0
37,600166.SH,600166,福田汽车,汽车整车,3.2,1.0,1.0,210.41,中央汇金资产管理有限责任公司,1.0
