,ts_code,name,industry,COL_PCT_CHG,COL_LASTPRICE,COL_DAILY_AGGRESSIVE_ACCUMULATION,COL_FLOAT_HOLDERS
0,300313.SZ,天山生物,农业综合,20.0139,34.66,189.94,"北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金"
1,300064.SZ,豫金刚石,矿物制品,20.0723,6.64,128.07,
2,300301.SZ,长方集团,半导体,19.9422,8.3,122.72,
3,300317.SZ,珈伟新能,半导体,9.1047,7.19,106.55,香港中央结算有限公司(陆股通)
4,300402.SZ,宝色股份,专用机械,20.0,18.48,70.09,中央汇金资产管理有限责任公司
5,300733.SZ,西菱动力,汽车配件,12.8889,25.4,69.86,
6,300022.SZ,吉峰科技,农用机械,19.9673,7.33,58.61,"成都力鼎银科股权投资基金中心(有限合伙)
成都力鼎银科股权投资基金中心(有限合伙)"
7,300840.SZ,酷特智能,服饰,19.9807,24.92,56.44,
8,002617.SZ,露笑科技,电气设备,10.0,8.36,56.15,中央汇金资产管理有限责任公司
9,300405.SZ,科隆股份,化工原料,19.9786,11.23,47.86,"中天证券-辽阳市国有资产经营(集团)有限公司-中天证券天沃1号单一资产管理计划
上海银叶阶跃资产管理有限公司-银叶阶跃定增1号私募基金
中央汇金资产管理有限责任公司
中天证券-辽阳市国有资产经营(集团)有限公司-中天证券天沃1号单一资产管理计划"
10,600751.SH,海航科技,软件服务,9.949,4.31,46.87,"上银基金-浦发银行-上银基金财富15号资产管理计划
方正富邦基金-华夏银行-天海定增2号资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金"
11,600515.SH,海航基础,全国地产,9.0813,10.33,41.46,"重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金
泰达宏利基金-浦发银行-兴业国际信托-兴业信托·锦馨八号集合资金信托计划
长信基金-浦发银行-兴业国际信托-兴业信托·兴津浦鑫6号集合资金信托计划
重庆信三威投资咨询中心(有限合伙)-润泽京渝1号私募基金
大业信托有限责任公司-大业信托·海航基础定增项目投资集合资金信托计划
长江财富资产-浦发银行-兴业信托-兴津浦鑫7号集合资金信托计划
广东粤财信托有限公司-粤财信托·海航基础定增集合资金信托计划"
12,300528.SZ,幸福蓝海,影视音像,11.7442,9.61,38.89,"江苏紫金文化产业发展基金(有限合伙)
江苏紫金文化产业发展基金(有限合伙)"
13,300856.SZ,科思股份,化工原料,13.0435,101.4,36.28,
14,300621.SZ,维业股份,装修装饰,10.2998,14.35,29.47,
15,300752.SZ,隆利科技,元器件,20.0,32.4,25.53,
16,600481.SH,双良节能,环境保护,10.089,3.71,16.2,中央汇金资产管理有限责任公司
17,603158.SH,腾龙股份,汽车配件,10.0239,23.05,15.9,"中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
招商银行股份有限公司-华富成长趋势混合型证券投资基金
交通银行股份有限公司-天治核心成长混合型证券投资基金(LOF)
中国建设银行-华富竞争力优选混合型证券投资基金
交通银行股份有限公司-天治核心成长混合型证券投资基金(LOF)"
18,002207.SZ,准油股份,石油开采,10.0567,7.77,15.75,"北京都市二号投资中心(有限合伙)-都市盛世大有五号私募证券投资基金
中投鼎鸿(北京)投资基金管理有限公司-中投鼎鸿2号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有四号私募证券投资基金
中投鼎鸿(北京)投资基金管理有限公司-中投鼎鸿2号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有四号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有五号私募证券投资基金
中投鼎鸿(北京)投资基金管理有限公司-中投鼎鸿2号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有四号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有五号私募证券投资基金"
19,603615.SH,茶花股份,家居用品,10.0406,10.85,15.05,
20,300769.SZ,德方纳米,化工原料,10.5689,92.9,10.57,中国农业银行股份有限公司-上投摩根新兴动力混合型证券投资基金
21,002069.SZ,獐子岛,渔业,10.0529,4.16,10.05,北京吉融元通资产管理有限公司-和岛一号证券投资基金
22,000025.SZ,特力A,汽车服务,10.0149,22.08,10.01,香港中央结算有限公司(陆股通)
23,000990.SZ,诚志股份,化工原料,10.0,15.07,10.0,
24,600376.SH,首开股份,区域地产,9.9415,7.52,9.94,"建信基金-工商银行-陕西国际信托-陕国投·汇祥11号定向投资集合资金信托计划
苏州信托有限公司-苏信财富·富诚K1602单一资金信托
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司"
