,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,000833.SZ,000833,粤桂股份,造纸,6.98,633.58
1,002808.SZ,002808,恒久科技,元器件,18.86,549.7
2,600209.SH,600209,*ST罗顿,综合类,5.71,543.87
3,000668.SZ,000668,荣丰控股,区域地产,16.76,539.38
4,600182.SH,600182,S佳通,汽车配件,20.37,478.93
5,601798.SH,601798,*ST蓝科,化工机械,7.1,475.09
6,002396.SZ,002396,星网锐捷,通信设备,27.61,474.95
7,000950.SZ,000950,重药控股,医药商业,7.27,448.29
8,300489.SZ,300489,中飞股份,铝,19.47,407.36
9,300091.SZ,300091,金通灵,机械基件,7.3,391.95
10,600769.SH,600769,祥龙电业,建筑施工,6.51,347.8
11,600877.SH,600877,*ST嘉陵,摩托车,7.34,339.44
12,600817.SH,600817,ST宏盛,多元金融,10.59,315.5
13,600397.SH,600397,*ST安煤,煤炭开采,3.65,314.33
14,600778.SH,600778,*ST友好,百货,6.7,298.26
15,002263.SZ,002263,*ST东南,塑料,2.37,281.84
16,603363.SH,603363,傲农生物,饲料,23.75,270.56
17,000695.SZ,000695,滨海能源,供气供热,12.8,266.87
18,000906.SZ,000906,浙商中拓,批发业,8.16,262.81
19,600725.SH,600725,ST云维,焦炭加工,3.57,261.3
20,002477.SZ,002477,雏鹰农牧,农业综合,2.84,254.43
21,000957.SZ,000957,中通客车,汽车整车,10.12,251.08
22,600225.SH,600225,天津松江,区域地产,5.05,248.09
23,000720.SZ,000720,*ST新能,火力发电,6.74,245.43
24,300206.SZ,300206,理邦仪器,医疗保健,8.79,244.7
25,002445.SZ,002445,ST中南,影视音像,2.91,243.03
26,000838.SZ,000838,财信发展,区域地产,4.53,238.89
27,002723.SZ,002723,金莱特,家用电器,13.56,234.49
28,300204.SZ,300204,舒泰神,生物制药,17.6,229.45
29,300385.SZ,300385,雪浪环境,环境保护,23.52,228.87
30,600105.SH,600105,永鼎股份,通信设备,6.76,225.81
31,300345.SZ,300345,红宇新材,钢加工,6.41,222.82
32,600644.SH,600644,乐山电力,水力发电,8.04,221.37
33,002116.SZ,002116,中国海诚,建筑施工,12.42,199.6
34,600149.SH,600149,ST坊展,综合类,7.81,199.53
35,000409.SZ,000409,*ST地矿,综合类,6.71,191.36
36,300441.SZ,300441,鲍斯股份,机床制造,9.4,191.05
37,002002.SZ,002002,鸿达兴业,化工原料,6.9,189.56
38,002245.SZ,002245,澳洋顺昌,仓储物流,5.79,188.13
39,002522.SZ,002522,浙江众成,塑料,6.83,184.44
40,002381.SZ,002381,双箭股份,橡胶,10.84,184.35
41,300301.SZ,300301,长方集团,半导体,5.18,179.47
42,002846.SZ,002846,英联股份,广告包装,17.32,176.67
43,000425.SZ,000425,徐工机械,工程机械,5.02,175.13
44,300250.SZ,300250,初灵信息,软件服务,20.88,171.57
45,000868.SZ,000868,*ST安凯,汽车整车,3.71,169.22
46,300063.SZ,300063,天龙集团,染料涂料,4.27,167.62
47,002570.SZ,002570,贝因美,乳制品,7.58,164.63
48,300387.SZ,300387,富邦股份,化工原料,9.84,158.23
49,600234.SH,600234,ST山水,文教休闲,10.06,157.35
50,300425.SZ,300425,环能科技,环境保护,6.39,156.35
51,600228.SH,600228,ST昌九,化工原料,9.79,153.13
52,000048.SZ,000048,*ST康达,饲料,22.99,152.24
53,601038.SH,601038,一拖股份,农用机械,5.88,149.08
54,300021.SZ,300021,大禹节水,农业综合,8.1,147.56
55,002019.SZ,002019,亿帆医药,化学制药,16.13,145.22
56,002001.SZ,002001,新和成,化学制药,20.96,144.75
57,600736.SH,600736,苏州高新,园区开发,8.86,144.68
58,300351.SZ,300351,永贵电器,元器件,13.1,144.57
59,300718.SZ,300718,长盛轴承,机械基件,20.95,144.17
60,603008.SH,603008,喜临门,家居用品,12.88,143.62
61,600731.SH,600731,湖南海利,农药化肥,7.0,143.11
62,600708.SH,600708,光明地产,全国地产,6.28,142.82
63,002742.SZ,002742,三圣股份,其他建材,10.03,142.28
64,000043.SZ,000043,中航善达,房产服务,10.04,142.18
65,000969.SZ,000969,安泰科技,钢加工,8.72,141.53
66,002733.SZ,002733,雄韬股份,电气设备,32.58,140.85
67,002040.SZ,002040,南京港,港口,13.54,140.43
68,002626.SZ,002626,金达威,食品,14.78,138.78
69,600506.SH,600506,香梨股份,种植业,13.81,138.26
