,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688590.SH,688590,N新致,软件服务,26.96,1.0,15.0,9.98,,0.0
1,003004.SZ,003004,声迅股份,软件服务,46.51,2.0,10.0,9.52,,0.0
2,605266.SH,605266,健之佳,医药商业,153.68,3.0,8.0,20.36,,0.0
3,000798.SZ,000798,中水渔业,渔业,11.55,2.0,6.0,36.89,,0.0
4,605258.SH,605258,协和电子,元器件,46.29,3.0,6.0,10.18,,0.0
5,600844.SH,600844,丹化科技,化工原料,4.73,2.0,5.0,38.92,财通基金-工商银行-富春定增1021号资产管理计划,1.0
6,600191.SH,600191,华资实业,食品,7.5,2.0,5.0,36.37,,0.0
7,601686.SH,601686,友发集团,钢加工,16.95,1.0,4.0,24.07,,0.0
8,003021.SZ,003021,兆威机电,电气设备,97.35,1.0,4.0,25.96,,0.0
9,002196.SZ,002196,方正电机,纺织机械,8.97,2.0,4.0,37.17,"上海长风汇信股权投资基金管理有限公司-上海长风汇信股权投资中心(有限合伙)
红塔资产-浙商银行-红塔资产鑫瑞1号资产管理计划",2.0
10,605183.SH,605183,N确成,化工原料,20.71,1.0,4.0,10.09,,0.0
11,002636.SZ,002636,金安国纪,元器件,11.08,3.0,3.0,80.12,香港中央结算有限公司(陆股通),1.0
12,603439.SH,603439,贵州三力,中成药,25.66,2.0,3.0,10.45,,0.0
13,600746.SH,600746,江苏索普,化工原料,8.78,2.0,3.0,26.75,,0.0
14,002321.SZ,002321,华英农业,农业综合,4.94,3.0,3.0,26.23,,0.0
15,600257.SH,600257,大湖股份,渔业,5.5,2.0,2.0,26.47,,0.0
16,600333.SH,600333,长春燃气,供气供热,5.89,2.0,2.0,35.87,,0.0
17,600460.SH,600460,士兰微,半导体,21.38,1.0,2.0,280.52,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金",6.0
18,002750.SZ,002750,龙津药业,中成药,10.77,2.0,2.0,42.87,中央汇金资产管理有限责任公司,1.0
19,000633.SZ,000633,合金投资,综合类,5.15,2.0,2.0,19.83,,0.0
20,000766.SZ,000766,通化金马,化学制药,4.94,2.0,2.0,34.93,,0.0
21,601717.SH,601717,郑煤机,汽车配件,10.65,1.0,1.0,158.6,"香港中央结算有限公司(陆股通)
河南资产管理有限公司
中央汇金资产管理有限责任公司",3.0
22,603009.SH,603009,北特科技,汽车配件,6.71,1.0,1.0,22.01,"宁波梅山保税港区凌顶投资管理有限公司-凌顶出奇一号私募证券投资基金
富诚海富资管-海通证券-证券行业支持民企发展系列之富诚海富通海富五号集合资产管理计划",2.0
23,000558.SZ,000558,莱茵体育,文教休闲,3.37,1.0,1.0,43.42,,0.0
24,600237.SH,600237,铜峰电子,元器件,4.95,1.0,1.0,27.94,铜陵市铜鑫先进结构材料产业纾困发展基金合伙企业(有限合伙),1.0
25,603876.SH,603876,鼎胜新材,铝,14.48,1.0,1.0,34.64,"江苏沿海产业投资基金(有限合伙)
香港中央结算有限公司(陆股通)
博时基金-人民人寿-传统普保组合-博时基金-中国人民人寿保险股份有限公司A股混合类组合单一资产管理计划
中国工商银行-南方绩优成长股票型证券投资基金
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金",5.0
26,600295.SH,600295,鄂尔多斯,小金属,12.07,1.0,1.0,78.76,香港中央结算有限公司(陆股通),1.0
27,600316.SH,600316,洪都航空,航空,38.35,1.0,1.0,275.01,"招商银行股份有限公司-睿远成长价值混合型证券投资基金
深圳市和沣资产管理有限公司-和沣远景私募证券投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
深圳市和沣资产管理有限公司-和沣融慧私募基金
交通银行股份有限公司-博时新兴成长混合型证券投资基金
中国银行股份有限公司-国投瑞银国家安全灵活配置混合型证券投资基金
中国建设银行股份有限公司-富国低碳新经济混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",8.0
28,600331.SH,600331,宏达股份,铅锌,2.74,1.0,1.0,55.68,,0.0
29,603755.SH,603755,日辰股份,食品,71.52,1.0,1.0,24.46,"施罗德投资管理(香港)有限公司-施罗德环球基金系列中国A股(交易所)
兴业国际信托有限公司-兴业信托·兴享进取彤源1号证券投资集合资金信托计划
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
上海彤源投资发展有限公司-彤源同祥私募证券投资基金
海通证券资管-交通银行-海通核心优势一年持有期混合型集合资产管理计划",5.0
30,605388.SH,605388,均瑶健康,软饮料,21.69,1.0,1.0,15.18,"东吴证券-南京银行-东吴星阳6号集合资产管理计划
中儒资产管理(杭州)有限公司-中儒吉兔1号私募证券投资基金",2.0
31,603697.SH,603697,有友食品,食品,21.98,1.0,1.0,19.76,"华夏未来资本管理有限公司-华夏未来泽时进取1号基金
北京国世通资产管理有限公司-国世通价值精选一期基金
中国工商银行股份有限公司-金鹰稳健成长混合型证券投资基金
中国工商银行股份有限公司-中欧创新成长灵活配置混合型证券投资基金
中国对外经济贸易信托有限公司-外贸信托-华夏未来领时对冲1号集合资金信托计划",5.0
32,600360.SH,600360,华微电子,半导体,9.85,1.0,1.0,94.59,"中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",2.0
33,603396.SH,603396,金辰股份,专用机械,35.32,1.0,1.0,37.36,"交通银行股份有限公司-汇丰晋信智造先锋股票型证券投资基金
三和创赢资产管理(深圳)有限公司-三和创赢战略投资1期私募证券投资基金
招商银行股份有限公司-富国清洁能源产业灵活配置混合型证券投资基金
交通银行股份有限公司-汇丰晋信低碳先锋股票型证券投资基金
宁波辽海华商创业投资基金(有限合伙)
建信基金-建设银行-中国人寿-中国人寿委托建信基金股票型组合",6.0
34,600509.SH,600509,天富能源,火力发电,4.32,1.0,1.0,49.74,"中央汇金资产管理有限责任公司
南方基金-农业银行-南方中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",4.0
35,600543.SH,600543,莫高股份,红黄酒,9.99,1.0,1.0,32.08,中信证券-甘肃兴陇资本管理有限公司-中信证券兴陇1号单一资产管理计划,1.0
36,600559.SH,600559,老白干酒,白酒,20.59,1.0,1.0,180.52,"中国银行股份有限公司-招商中证白酒指数分级证券投资基金
香港中央结算有限公司(陆股通)
汇添富基金-工商银行-汇添富-定增盛世添富牛37号资产管理计划
鹏华基金-工商银行-鹏华基金增发精选1号资产管理计划
北京航天产业投资基金(有限合伙)",5.0
37,600679.SH,600679,上海凤凰,文教休闲,15.82,1.0,1.0,36.48,,0.0
38,603290.SH,603290,斯达半导,半导体,235.74,1.0,1.0,94.3,"中国农业银行股份有限公司-长城久嘉创新成长灵活配置混合型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
招商银行股份有限公司-泓德睿泽混合型证券投资基金
中国银行股份有限公司-大成科技消费股票型证券投资基金
中国建设银行股份有限公司-银河行业优选混合型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国工商银行股份有限公司-融通中国风1号灵活配置混合型证券投资基金",7.0
39,600682.SH,600682,南京新百,百货,12.08,1.0,1.0,140.74,"香港中央结算有限公司(陆股通)
兴业国际信托有限公司-兴业信托-兴运扶摇7号集合资金信托计划
中国华融资产管理股份有限公司",3.0
40,603185.SH,603185,上机数控,机床制造,116.06,1.0,1.0,67.55,"香港中央结算有限公司(陆股通)
中国农业银行股份有限公司-富国创业板两年定期开放混合型证券投资基金
兴业银行股份有限公司-中银顺兴回报一年持有期混合型证券投资基金",3.0
41,603076.SH,603076,乐惠国际,专用机械,46.19,1.0,1.0,34.41,"深圳市前海进化论资产管理有限公司-进化论一平精选私募证券投资基金
上海天戈投资管理有限公司-天戈紫旭私募基金
上海通怡投资管理有限公司-通怡向阳6号私募证券投资基金",3.0
42,600800.SH,600800,天津磁卡,综合类,5.13,1.0,1.0,31.34,,0.0
43,603025.SH,603025,大豪科技,IT设备,8.69,1.0,1.0,79.8,香港中央结算有限公司(陆股通),1.0
44,600872.SH,600872,中炬高新,食品,70.41,1.0,1.0,560.91,"香港中央结算有限公司(陆股通)
全国社保基金一零一组合
全国社保基金四零六组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
全国社保基金一零六组合
中国银行股份有限公司-易方达中小盘混合型证券投资基金
中国银行股份有限公司-兴全合丰三年持有期混合型证券投资基金",8.0
45,600199.SH,600199,金种子酒,白酒,10.5,1.0,1.0,63.68,"中央汇金资产管理有限责任公司
中国银行股份有限公司-招商中证白酒指数分级证券投资基金",2.0
46,601011.SH,601011,宝泰隆,焦炭加工,4.19,1.0,1.0,67.24,,0.0
47,000150.SZ,000150,宜华健康,医疗保健,3.32,1.0,1.0,26.76,广发证券资管-浦发银行-广发原驰·宜华健康1号集合资产管理计划,1.0
48,600155.SH,600155,华创阳安,证券,14.39,1.0,1.0,250.32,,0.0
49,002756.SZ,002756,永兴材料,特种钢,31.2,1.0,1.0,67.43,基本养老保险基金一零零三组合,1.0
50,000616.SZ,000616,海航投资,全国地产,2.97,1.0,1.0,42.48,,0.0
51,000711.SZ,000711,京蓝科技,软件服务,3.44,1.0,1.0,28.27,华润深国投信托有限公司-华润信托·开元3号集合资金信托计划,1.0
52,000850.SZ,000850,华茂股份,纺织,4.62,1.0,1.0,43.58,"天津泰达股权投资基金管理有限公司
陕西抱朴容易资产管理有限公司-抱朴容易7号私募证券投资基金",2.0
53,000869.SZ,000869,张裕A,红黄酒,42.68,1.0,1.0,193.54,中央汇金资产管理有限责任公司,1.0
54,000923.SZ,000923,河钢资源,普钢,26.5,1.0,1.0,166.39,"中国长城资产管理股份有限公司
国泰君安证券资管-宁波银行-国泰君安君享宣工集合资产管理计划
北信瑞丰基金-宁波银行-北信瑞丰点石3号资产管理计划",3.0
55,002006.SZ,002006,精功科技,专用机械,5.64,1.0,1.0,25.67,,0.0
56,002069.SZ,002069,獐子岛,渔业,4.73,1.0,1.0,32.58,北京吉融元通资产管理有限公司-和岛一号证券投资基金,1.0
57,002172.SZ,002172,澳洋健康,化纤,3.35,1.0,1.0,25.9,,0.0
58,002245.SZ,002245,澳洋顺昌,仓储物流,10.34,1.0,1.0,94.49,,0.0
59,002350.SZ,002350,北京科锐,电气设备,6.18,1.0,1.0,33.2,"中央汇金资产管理有限责任公司
北京天融博汇资本管理有限公司-天融资本新三板二号基金",2.0
60,002453.SZ,002453,华软科技,软件服务,5.99,1.0,1.0,34.22,,0.0
61,002610.SZ,002610,爱康科技,电气设备,2.55,1.0,1.0,111.85,香港中央结算有限公司(陆股通),1.0
62,002631.SZ,002631,德尔未来,家居用品,7.94,1.0,1.0,51.94,,0.0
63,002696.SZ,002696,百洋股份,渔业,6.8,1.0,1.0,23.52,"青岛国信创新股权投资管理有限公司-青岛市海洋新动能产业投资基金(有限合伙)
北信瑞丰基金-工商银行-富立天瑞华商投资管理有限公司-富立天瑞华商凤凰山六号私募投资基金
青岛海洋创新产业投资基金有限公司",3.0
64,002612.SZ,002612,朗姿股份,服饰,14.53,1.0,1.0,37.98,"中原信托有限公司-金融产品投资20160303号单一资金信托
广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
江苏中韩晨晖朗姿股权投资基金(有限合伙)",3.0
65,600203.SH,600203,福日电子,元器件,11.05,1.0,1.0,50.44,平安基金-平安银行-平安大华永智1号特定客户资产管理计划,1.0
66,600132.SH,600132,重庆啤酒,啤酒,116.8,1.0,1.0,565.28,"基本养老保险基金八零五组合
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
汇添富基金管理股份有限公司-社保基金1103组合
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
中国工商银行-广发稳健增长证券投资基金
全国社保基金一一五组合",7.0
67,600097.SH,600097,开创国际,渔业,11.22,1.0,1.0,27.03,"北京纳木纳尼资产管理有限公司
北方国际信托股份有限公司-北方信托元宝34号单一资金信托",2.0
68,600081.SH,600081,东风科技,汽车配件,13.13,1.0,1.0,41.17,珠海万佳投资管理有限公司-万佳鑫1号证券投资基金,1.0
69,600076.SH,600076,康欣新材,其他建材,3.8,1.0,1.0,39.3,,0.0
70,002765.SZ,002765,蓝黛科技,汽车配件,6.12,1.0,0.0,16.86,,0.0
71,600213.SH,600213,亚星客车,汽车整车,8.62,1.0,0.0,18.96,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
72,605358.SH,605358,立昂微,半导体,90.8,1.0,0.0,36.85,"福建平潭唐龙资产管理有限公司-唐龙量化阿尔法3号私募证券投资基金
方正证券-方正中期量化强势进取FOF1号集合资产管理计划-方正证券量化强势进取10号单一资产管理计划",2.0
73,000638.SZ,000638,万方发展,软件服务,8.06,1.0,0.0,24.94,,0.0
74,605199.SH,605199,葫芦娃,中成药,26.84,1.0,0.0,10.76,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
75,600117.SH,600117,西宁特钢,特种钢,4.01,1.0,0.0,41.91,,0.0
76,603976.SH,603976,正川股份,医疗保健,81.26,1.0,0.0,122.87,,0.0
77,603929.SH,603929,亚翔集成,装修装饰,14.8,1.0,0.0,31.58,中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金,1.0
78,002948.SZ,002948,青岛银行,银行,6.84,1.0,0.0,41.39,"香港中央结算有限公司(陆股通)
中国工商银行-南方宝元债券型基金",2.0
79,002149.SZ,002149,西部材料,小金属,12.25,1.0,0.0,52.1,中央汇金资产管理有限责任公司,1.0
80,603336.SH,603336,宏辉果蔬,农业综合,13.61,1.0,0.0,45.2,国联证券-郑永强-国联定新27号单一资产管理计划,1.0
81,600579.SH,600579,克劳斯,化工机械,5.5,1.0,0.0,22.52,"中国银行股份有限公司-泰达宏利增利灵活配置定期开放混合型证券投资基金
安信乾盛财富-平安银行-安信乾盛稳定信心专项资产管理计划",2.0
82,600397.SH,600397,安源煤业,煤炭开采,3.35,1.0,0.0,33.16,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
83,603096.SH,603096,新经典,出版业,53.6,1.0,0.0,72.83,"中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
中国建设银行股份有限公司-嘉实新消费股票型证券投资基金
中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金
中国工商银行股份有限公司-泓德泓富灵活配置混合型证券投资基金
中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金",6.0
84,002287.SZ,002287,奇正藏药,中成药,27.0,1.0,0.0,142.54,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
85,600418.SH,600418,江淮汽车,汽车整车,9.99,1.0,0.0,189.14,"华润深国投信托有限公司-华润信托·昀沣9号集合资金信托计划
安徽省铁路发展基金股份有限公司
申万菱信基金-招商银行-华润深国投信托-华润信托·博荟13号集合资金信托计划",3.0
86,002385.SZ,002385,大北农,饲料,9.3,1.0,0.0,268.31,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-银华内需精选混合型证券投资基金(LOF)
中国建设银行股份有限公司-银华同力精选混合型证券投资基金",4.0
87,002451.SZ,002451,摩恩电气,电气设备,8.01,1.0,0.0,34.22,上海丰煜投资有限公司-丰煜稳盈7号私募投资基金,1.0
88,002922.SZ,002922,伊戈尔,电气设备,14.99,1.0,0.0,9.75,,0.0
89,002859.SZ,002859,洁美科技,元器件,27.93,1.0,0.0,112.53,"中国工商银行股份有限公司-富国创新科技混合型证券投资基金
香港中央结算有限公司(陆股通)
平安信托有限责任公司-投资精英之淡水泉
中国农业银行股份有限公司-富国互联科技股票型证券投资基金
中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
挪威中央银行-自有资金
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金",7.0
90,600211.SH,600211,西藏药业,中成药,65.05,1.0,0.0,161.28,中国银行股份有限公司-华夏鼎沛债券型证券投资基金,1.0
91,600871.SH,600871,石化油服,石油开采,2.1,1.0,0.0,252.9,"东海基金-兴业银行-华鑫信托-慧智投资47号结构化集合资金信托计划
华安基金-兴业银行-中国对外经济贸易信托有限公司
香港中央结算有限公司(陆股通)
领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
东海基金-兴业银行-华鑫信托-慧智投资49号结构化集合资金信托计划",5.0
92,002622.SZ,002622,融钰集团,综合类,3.22,1.0,0.0,27.05,"陕西省国际信托股份有限公司-陕国投·鑫鑫向荣78号证券投资集合资金信托计划
创隆资产管理有限公司",2.0
93,002813.SZ,002813,路畅科技,汽车配件,21.72,1.0,0.0,7.51,,0.0
94,002652.SZ,002652,扬子新材,其他建材,4.41,1.0,0.0,19.74,,0.0
95,600707.SH,600707,彩虹股份,元器件,6.97,1.0,0.0,172.5,"北信瑞丰基金-浦发银行-北京国际信托-北京信托·轻盐丰收理财2015015号集合资金信托计划
合肥芯屏产业投资基金(有限合伙)",2.0
96,002936.SZ,002936,郑州银行,银行,4.02,1.0,0.0,66.6,香港中央结算有限公司(陆股通),1.0
