,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,603098.SH,603098,森特股份,装修装饰,61.087866108786606,10.0,73.92,北京匀丰资产管理有限公司-匀丰灵活配置-定制4号私募投资基金,1.0
1,002647.SZ,002647,仁东控股,多元金融,52.31037489102004,10.0126,97.82,,0.0
2,600744.SH,600744,华银电力,火力发电,46.179401993355505,10.0,36.42,创金合信基金-招商银行-湖南轻盐创投定增资产管理计划,1.0
3,300621.SZ,300621,维业股份,装修装饰,37.243047158403876,6.0748,21.95,中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金,1.0
4,000027.SZ,000027,深圳能源,火力发电,35.468749999999986,6.9051,412.47,"香港中央结算有限公司(陆股通)
建信中证500指数增强型证券投资基金
中证500交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司",4.0
5,605208.SH,605208,永茂泰,汽车配件,33.10880829015544,10.0214,12.07,,0.0
6,003039.SZ,003039,顺控发展,水务,33.0568720379147,9.9902,6.96,,0.0
7,300675.SZ,300675,建科院,建筑工程,32.82290279627165,1.7857,29.26,"广东万有道资产管理有限公司-万有道无始门私募证券投资基金
全国社会保障基金理事会转持一户
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
8,300819.SZ,300819,聚杰微纤,化纤,31.954887218045116,0.3144,8.73,"广东润行投资管理有限公司-润行新周期1号私募证券投资基金
广东润行投资管理有限公司-润行新周期8号私募证券投资基金",2.0
9,000929.SZ,000929,兰州黄河,啤酒,28.21997105643994,0.6818,16.46,,0.0
10,300940.SZ,300940,南极光,元器件,27.9766081871345,-0.5092,15.36,,0.0
11,002366.SZ,002366,台海核电,专用机械,25.517241379310352,9.9698,21.95,香港中央结算有限公司(陆股通),1.0
12,600616.SH,600616,金枫酒业,红黄酒,25.0,-1.148,51.85,,0.0
13,002836.SZ,002836,新宏泽,广告包装,24.94432071269488,0.1786,17.95,,0.0
14,000825.SZ,000825,太钢不锈,特种钢,24.296675191815865,9.9548,276.83,"中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
上海一村投资管理有限公司-一村启明星1号私募证券投资基金
香港中央结算有限公司(陆股通)",4.0
15,600121.SH,600121,郑州煤电,煤炭开采,24.157303370786522,-4.4669,80.78,中国银行股份有限公司-招商中证煤炭等权指数分级证券投资基金,1.0
16,300740.SZ,300740,御家汇,日用化工,24.081632653061224,4.6272,103.21,"上海于翼资产管理合伙企业(有限合伙)-东方点赞6号证券私募基金
前海股权投资基金(有限合伙)
中国工商银行-中海能源策略混合型证券投资基金",3.0
17,300146.SZ,300146,汤臣倍健,医疗保健,23.926380368098155,0.8919,252.43,"中国建设银行股份有限公司-前海开源再融资主题精选股票型证券投资基金
全国社保基金四零三组合
中央汇金资产管理有限责任公司
北京磐沣投资管理合伙企业(有限合伙)-磐沣价值私募证券投资基金
香港中央结算有限公司(陆股通)
国泰基金管理有限公司-社保基金四二一组合",6.0
18,000932.SZ,000932,华菱钢铁,普钢,23.734177215189867,9.9859,386.18,"华菱集团-华泰联合证券-华菱EB担保及信托财产专户
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
香港中央结算有限公司(陆股通)
华菱集团-华泰联合-华菱EB担保及信托财产专户
全国社保基金四一二组合",5.0
19,300234.SZ,300234,开尔新材,陶瓷,23.716381418092915,20.0474,32.02,上海漓沁资产管理合伙企业(有限合伙),1.0
20,688198.SH,688198,佰仁医疗,医疗保健,23.321243015390646,9.3913,28.68,"上海泰旸资产管理有限公司-泰旸创新成长12号私募证券投资基金
上海勤远投资管理中心(有限合伙)-勤远嘉裕私募证券投资基金
上海勤远投资管理中心(有限合伙)-勤远佰胜私募证券投资基金
上海勤远投资管理中心(有限合伙)-勤远动态平衡1号私募证券投资基金
中国邮政储蓄银行股份有限公司-创金合信医疗保健行业股票型证券投资基金
中国工商银行股份有限公司-博时成长优选两年封闭运作灵活配置混合型证券投资基金",6.0
21,300500.SZ,300500,启迪设计,建筑工程,22.500000000000007,-2.3488,21.73,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
22,300428.SZ,300428,四通新材,铝,21.660079051383406,8.9943,28.33,"红土创新基金-锦绣511号私募投资基金-红土创新红人77号单一资产管理计划
中信银行股份有限公司-九泰锐益定增灵活配置混合型证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
深圳红马创业基金管理中心(有限合伙)
红土创新基金-西藏山南中和投资管理中心(有限合伙)基金-红土创新红人79号单一资产管理计划
中国农业银行股份有限公司-广发趋势优选灵活配置混合型证券投资基金",6.0
23,002549.SZ,002549,凯美特气,环境保护,21.03064066852367,10.0,53.9,"湖南省财信常勤基金管理有限公司-湖南省财信常勤壹号基金合伙企业(有限合伙)
中国工商银行-东吴嘉禾优势精选混合型开放式证券投资基金
湖南省财信资产管理有限公司",3.0
24,000966.SZ,000966,长源电力,火力发电,21.02564102564102,10.0233,52.31,,0.0
25,601799.SH,601799,星宇股份,汽车配件,21.00060642813826,10.0006,551.01,"中国建设银行股份有限公司-南方景气驱动混合型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
全国社保基金一零六组合
香港中央结算有限公司(陆股通)
基本养老保险基金八零七组合
全国社保基金四零六组合",6.0
26,002996.SZ,002996,顺博合金,铝,20.96896290688872,9.9794,8.47,,0.0
27,300859.SZ,300859,西域旅游,旅游服务,20.503597122302143,3.7152,9.09,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
九坤投资(北京)有限公司-九坤私享33号私募证券投资基金",2.0
28,300417.SZ,300417,南华仪器,电器仪表,19.999999999999996,20.0,10.3,"民生证券-中信证券-民生证券财富1号集合资产管理计划
中央汇金资产管理有限责任公司",2.0
29,300102.SZ,300102,乾照光电,半导体,19.999999999999996,20.0,48.36,"深圳和君正德资产管理有限公司-正德远盛产业创新结构化私募基金
山西黄河股权投资管理有限公司-太行产业并购私募基金
深圳和君正德资产管理有限公司-正德鑫盛一号投资私募基金
中央汇金资产管理有限责任公司",4.0
30,601015.SH,601015,陕西黑猫,焦炭加工,19.333333333333314,1.9362,145.87,长城(天津)股权投资基金管理有限责任公司-长城国泰-高端装备并购契约型私募投资基金,1.0
31,600189.SH,600189,泉阳泉,软饮料,19.099099099099103,4.6714,74.4,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
32,002863.SZ,002863,今飞凯达,汽车配件,19.092627599243862,0.639,25.55,,0.0
33,300099.SZ,300099,精准信息,电器仪表,18.439716312056742,0.0,36.32,,0.0
34,002534.SZ,002534,杭锅股份,专用机械,18.189806678383125,9.9755,99.1,中央汇金资产管理有限责任公司,1.0
35,000903.SZ,000903,云内动力,机械基件,18.055555555555557,-2.0737,83.76,"云南国际信托有限公司-云南信托·大西部丝绸之路2号集合资金信托计划
香港中央结算有限公司(陆股通)",2.0
36,600798.SH,600798,宁波海运,水运,17.961165048543705,-1.2195,50.1,,0.0
37,300896.SZ,300896,爱美客,医疗保健,17.889534883720938,13.3648,210.93,"中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
中信证券-中信银行-中信证券红利价值一年持有混合型集合资产管理计划
上海珏朔资产管理中心(有限合伙)-珏朔惊帆多策略一号私募证券投资基金
中国工商银行股份有限公司-东方红启元三年持有期混合型证券投资基金
中国建设银行股份有限公司-华泰柏瑞品质优选混合型证券投资基金
上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF)
中国建设银行股份有限公司-银华富裕主题混合型证券投资基金
全国社保基金六零二组合
中国农业银行股份有限公司-大成创业板两年定期开放混合型证券投资基金
中国建设银行股份有限公司-南方信息创新混合型证券投资基金
中国工商银行股份有限公司-广发双擎升级混合型证券投资基金
交通银行股份有限公司-汇添富中盘价值精选混合型证券投资基金
中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)",13.0
38,300863.SZ,300863,卡倍亿,汽车配件,17.661300084735498,-1.9469,13.42,北京汐合精英投资有限公司-汐合量化1号私募证券投资基金,1.0
39,600403.SH,600403,大有能源,煤炭开采,17.514124293785315,6.9409,99.46,"中国华融资产管理股份有限公司
中央汇金资产管理有限责任公司",2.0
40,002653.SZ,002653,海思科,化学制药,17.503729487816997,0.0,112.23,"全国社保基金六零二组合
中国农业银行股份有限公司-嘉实新兴产业股票型证券投资基金
招商银行股份有限公司-嘉实远见精选两年持有期混合型证券投资基金
中央汇金资产管理有限责任公司",4.0
41,002207.SZ,002207,准油股份,石油开采,17.475728155339798,-2.8112,17.24,"中投鼎鸿(北京)投资基金管理有限公司-中投鼎鸿2号私募证券投资基金
北京都市二号投资中心(有限合伙)-都市盛世大有四号私募证券投资基金",2.0
42,002620.SZ,002620,瑞和股份,装修装饰,17.439703153988884,-4.812,19.61,元沣(深圳)资产管理有限公司-元沣价值成长3号私募投资基金,1.0
