,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605358.SH,605358,立昂微,半导体,32.56,15.0,3.0,20.0,13.21,,0.0
1,003009.SZ,003009,中天火箭,航空,33.0,7.0,3.0,10.0,12.82,,0.0
2,003010.SZ,003010,若羽臣,互联网,38.79,7.0,3.0,10.0,11.8,,0.0
3,605111.SH,605111,新洁能,半导体,46.18,6.0,3.0,9.0,11.68,,0.0
4,002998.SZ,002998,优彩资源,化纤,11.34,5.0,2.0,8.0,9.25,,0.0
5,605136.SH,605136,丽人丽妆,其他商业,25.78,5.0,3.0,8.0,10.31,,0.0
6,605018.SH,605018,长华股份,汽车配件,20.49,5.0,3.0,8.0,8.54,,0.0
7,300722.SZ,300722,新余国科,专用机械,75.02,6.0,3.0,7.0,27.31,"中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",4.0
8,605218.SH,605218,伟时电子,元器件,19.1,4.0,1.0,7.0,10.16,,0.0
9,605099.SH,605099,共创草坪,文教休闲,29.59,4.0,3.0,7.0,11.86,,0.0
10,300581.SZ,300581,晨曦航空,航空,38.08,5.0,2.0,7.0,65.41,"中国工商银行股份有限公司-国泰鑫睿混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",2.0
11,300711.SZ,300711,广哈通信,通信设备,28.45,4.0,2.0,7.0,18.57,,0.0
12,002132.SZ,002132,恒星科技,钢加工,5.18,6.0,3.0,6.0,64.93,"上海般胜投资管理有限公司-般胜进取1号私募证券投资基金
河南克瑞德资产管理有限公司-恒盈1号私募证券投资基金
上海融儒资产管理有限公司-融儒价值2号私募证券投资基金",3.0
13,300208.SZ,300208,青岛中程,电气设备,17.8,5.0,2.0,5.0,122.36,"宁波梅山保税港区荟金投资管理有限公司-荟金2号私募证券投资基金
宁波梅山保税港区荟金投资管理有限公司-荟金1号私募证券投资基金",2.0
14,300542.SZ,300542,新晨科技,软件服务,21.78,3.0,2.0,5.0,42.71,,0.0
15,605338.SH,605338,N巴比,食品,20.15,2.0,2.0,5.0,12.49,,0.0
16,003001.SZ,003001,中岩大地,建筑工程,43.43,1.0,1.0,4.0,10.55,,0.0
17,300863.SZ,300863,卡倍亿,汽车配件,145.2,5.0,2.0,4.0,19.02,,0.0
18,300850.SZ,300850,新强联,机械基件,89.29,2.0,2.0,4.0,23.66,,0.0
19,300062.SZ,300062,中能电气,电气设备,10.63,2.0,2.0,4.0,20.62,,0.0
20,300064.SZ,300064,豫金刚石,矿物制品,7.02,6.0,2.0,4.0,44.84,,0.0
21,300317.SZ,300317,珈伟新能,半导体,9.5,2.0,2.0,4.0,73.07,香港中央结算有限公司(陆股通),1.0
22,300713.SZ,300713,英可瑞,电气设备,26.23,2.0,2.0,4.0,16.87,深圳科乐投资管理企业(有限合伙)-科乐长虹私募证券投资基金,1.0
23,300675.SZ,300675,建科院,建筑工程,31.55,4.0,2.0,4.0,46.27,,0.0
24,600537.SH,600537,亿晶光电,半导体,4.97,4.0,2.0,3.0,58.47,中央汇金资产管理有限责任公司,1.0
25,300537.SZ,300537,广信材料,染料涂料,27.95,3.0,2.0,3.0,35.04,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.0
26,300018.SZ,300018,中元股份,电气设备,9.04,2.0,1.0,3.0,35.4,中央汇金资产管理有限责任公司,1.0
