,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,003009.SZ,003009,中天火箭,航空,77.02,14.0,2.0,20.0,29.92,,0.0
1,605111.SH,605111,新洁能,半导体,130.77,14.0,2.0,19.0,33.08,,0.0
2,003015.SZ,003015,日久光电,元器件,15.25,6.0,3.0,9.0,10.72,,0.0
3,300582.SZ,300582,英飞特,半导体,31.82,4.0,2.0,8.0,42.86,,0.0
4,003017.SZ,003017,大洋生物,化工原料,50.26,3.0,3.0,6.0,7.54,,0.0
5,601187.SH,601187,厦门银行,银行,8.47,1.0,1.0,4.0,22.35,,0.0
6,300549.SZ,300549,优德精密,专用机械,23.57,2.0,2.0,4.0,23.47,,0.0
7,688221.SH,688221,N前沿-U,生物制药,29.91,1.0,1.0,4.0,24.71,,0.0
8,300446.SZ,300446,ST乐凯,化工原料,11.42,2.0,2.0,4.0,22.33,中央汇金资产管理有限责任公司,1.0
9,300589.SZ,300589,江龙船艇,船舶,41.17,2.0,2.0,3.0,39.0,"全国社保基金一零七组合
中国国际金融香港资产管理有限公司-CICCFT4(QFII)",2.0
10,300062.SZ,300062,中能电气,电气设备,23.1,6.0,2.0,3.0,44.81,,0.0
11,300286.SZ,300286,安科瑞,电器仪表,22.0,2.0,2.0,3.0,37.9,中央汇金资产管理有限责任公司,1.0
12,300490.SZ,300490,华自科技,电气设备,14.15,2.0,2.0,3.0,33.21,"江苏新华沣裕资本管理有限公司-新华·沣裕1号私募投资基金
玄元(横琴)股权投资有限公司-玄元横琴3号私募股权投资基金
上海含德股权投资基金管理有限公司-含德盛世2号定增投资私募基金",3.0
13,300897.SZ,300897,山科智能,电器仪表,70.84,1.0,1.0,2.0,12.04,,0.0
14,300899.SZ,300899,上海凯鑫,环境保护,83.57,3.0,1.0,2.0,13.33,,0.0
15,300707.SZ,300707,威唐工业,专用机械,25.88,2.0,1.0,2.0,28.78,,0.0
16,002759.SZ,002759,天际股份,家用电器,17.46,6.0,2.0,2.0,70.22,,0.0
17,300799.SZ,300799,左江科技,软件服务,65.59,1.0,1.0,2.0,16.73,,0.0
18,300722.SZ,300722,新余国科,专用机械,81.2,6.0,1.0,2.0,29.56,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国建设银行股份有限公司-国泰中证军工交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金2
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金",4.0
19,300718.SZ,300718,长盛轴承,机械基件,25.62,1.0,1.0,2.0,12.68,,0.0
20,300836.SZ,300836,佰奥智能,专用机械,76.44,1.0,1.0,2.0,9.41,"青骊投资管理(上海)有限公司-青骊银鞍私募证券投资基金
青骊投资管理(上海)有限公司-青骊长兴私募投资基金",2.0
21,300647.SZ,300647,超频三,元器件,16.7,1.0,1.0,2.0,36.21,,0.0
22,300641.SZ,300641,正丹股份,化工原料,7.42,1.0,1.0,2.0,36.33,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国国际金融香港资产管理有限公司-客户资金2",2.0
23,300578.SZ,300578,会畅通讯,通信设备,43.63,1.0,1.0,2.0,52.08,,0.0
24,300350.SZ,300350,华鹏飞,仓储物流,7.09,1.0,1.0,2.0,23.12,"珠海安赐互联柒号股权投资基金企业(有限合伙)
珠海安赐互联捌号股权投资基金企业(有限合伙)",2.0
25,300343.SZ,300343,联创股份,互联网,4.39,2.0,1.0,2.0,36.72,,0.0
26,000816.SZ,000816,智慧农业,农用机械,1.82,2.0,2.0,2.0,24.32,香港中央结算有限公司(陆股通),1.0
27,300314.SZ,300314,戴维医疗,医疗保健,24.09,1.0,1.0,2.0,45.62,"兴业银行股份有限公司-建信高端医疗股票型证券投资基金
中国建设银行股份有限公司-信达澳银健康中国灵活配置混合型证券投资基金
北京汐合精英投资有限公司-汐合量化1号私募证券投资基金
华夏基金(香港)有限公司-华夏中国A股机会基金",4.0
28,300221.SZ,300221,银禧科技,塑料,8.77,1.0,1.0,2.0,36.84,,0.0
29,300615.SZ,300615,欣天科技,元器件,17.49,1.0,1.0,1.0,15.23,中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金,1.0
30,300631.SZ,300631,久吾高科,环境保护,25.51,1.0,1.0,1.0,26.21,,0.0
31,300510.SZ,300510,金冠股份,电气设备,6.87,1.0,1.0,1.0,54.2,"国联证券-孙延-国联汇睿11号单一资产管理计划
洛阳古都资产管理有限公司
国融基金-国泰君安证券-国融天鑫1号资产管理计划",3.0
32,300414.SZ,300414,中光防雷,通信设备,18.44,1.0,1.0,1.0,56.22,中央汇金资产管理有限责任公司,1.0
33,300385.SZ,300385,雪浪环境,环境保护,12.11,1.0,1.0,1.0,27.25,"中国工商银行股份有限公司-兴全恒益债券型证券投资基金
中央汇金资产管理有限责任公司",2.0
34,300325.SZ,300325,德威新材,塑料,3.98,1.0,1.0,1.0,39.66,深圳市皓景资产管理有限公司,1.0
