,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS
0,600182.SH,600182,S佳通,汽车配件,20.72,748.09
1,000668.SZ,000668,荣丰控股,区域地产,17.82,541.13
2,000833.SZ,000833,粤桂股份,造纸,7.07,536.68
3,002396.SZ,002396,星网锐捷,通信设备,27.09,449.4
4,600209.SH,600209,*ST罗顿,综合类,5.82,420.0
5,000695.SZ,000695,滨海能源,供气供热,12.77,391.12
6,000950.SZ,000950,重药控股,医药商业,7.29,368.8
7,000906.SZ,000906,浙商中拓,批发业,8.08,363.74
8,600817.SH,600817,ST宏盛,多元金融,10.37,345.72
9,002808.SZ,002808,恒久科技,元器件,18.74,344.31
10,600644.SH,600644,乐山电力,水力发电,8.09,331.1
11,600397.SH,600397,*ST安煤,煤炭开采,3.65,314.33
12,603387.SH,603387,基蛋生物,生物制药,45.92,301.87
13,300091.SZ,300091,金通灵,机械基件,7.26,281.84
14,300345.SZ,300345,红宇新材,钢加工,6.56,279.33
15,300489.SZ,300489,中飞股份,铝,20.4,277.29
16,600769.SH,600769,祥龙电业,建筑施工,6.98,264.32
17,600725.SH,600725,ST云维,焦炭加工,3.51,261.92
18,002723.SZ,002723,金莱特,家用电器,13.5,253.78
19,601018.SH,601018,宁波港,港口,5.34,250.27
20,002477.SZ,002477,雏鹰农牧,农业综合,2.72,249.33
21,600105.SH,600105,永鼎股份,通信设备,7.16,241.25
22,000582.SZ,000582,北部湾港,港口,11.01,229.25
23,000957.SZ,000957,中通客车,汽车整车,10.27,220.77
24,002445.SZ,002445,ST中南,影视音像,2.86,220.63
25,300206.SZ,300206,理邦仪器,医疗保健,9.47,218.44
26,300046.SZ,300046,台基股份,半导体,18.62,210.93
27,603008.SH,603008,喜临门,家居用品,13.04,205.7
28,600778.SH,600778,*ST友好,百货,6.45,202.13
29,600225.SH,600225,天津松江,区域地产,5.13,202.06
30,000838.SZ,000838,财信发展,区域地产,4.48,200.83
31,002381.SZ,002381,双箭股份,橡胶,10.59,195.07
32,002259.SZ,002259,ST升达,供气供热,2.96,194.04
33,600738.SH,600738,兰州民百,百货,10.07,190.97
34,300063.SZ,300063,天龙集团,染料涂料,4.23,190.03
35,300204.SZ,300204,舒泰神,生物制药,17.68,187.38
36,603363.SH,603363,傲农生物,饲料,26.13,185.18
37,300739.SZ,300739,明阳电路,元器件,26.9,182.56
38,000811.SZ,000811,冰轮环境,工程机械,10.62,179.51
39,300351.SZ,300351,永贵电器,元器件,13.32,179.06
40,002102.SZ,002102,ST冠福,化学制药,2.44,176.1
41,300735.SZ,300735,光弘科技,通信设备,28.28,175.74
42,300301.SZ,300301,长方集团,半导体,5.09,170.46
43,600568.SH,600568,中珠医疗,区域地产,3.6,169.7
44,300441.SZ,300441,鲍斯股份,机床制造,9.45,169.43
45,300113.SZ,300113,顺网科技,互联网,21.35,168.04
46,002846.SZ,002846,英联股份,广告包装,17.32,165.42
47,300385.SZ,300385,雪浪环境,环境保护,24.81,164.92
48,300250.SZ,300250,初灵信息,软件服务,20.66,163.96
49,000063.SZ,000063,中兴通讯,通信设备,36.49,162.16
50,002002.SZ,002002,鸿达兴业,化工原料,7.07,160.24
51,600198.SH,600198,*ST大唐,通信设备,16.84,159.73
52,600712.SH,600712,南宁百货,百货,5.98,159.16
53,300511.SZ,300511,雪榕生物,种植业,9.73,157.42
54,600506.SH,600506,香梨股份,种植业,13.63,153.11
55,600166.SH,600166,福田汽车,汽车整车,3.11,152.66
56,603013.SH,603013,亚普股份,汽车配件,21.78,151.62
57,000626.SZ,000626,远大控股,商贸代理,11.01,150.58
58,300048.SZ,300048,合康新能,电气设备,3.87,148.04
59,600075.SH,600075,新疆天业,化工原料,7.89,147.34
60,600228.SH,600228,ST昌九,化工原料,9.8,146.56
61,300540.SZ,300540,深冷股份,专用机械,24.05,146.53
62,002116.SZ,002116,中国海诚,建筑施工,12.62,145.62
63,002630.SZ,002630,华西能源,专用机械,4.5,144.9
64,002245.SZ,002245,澳洋顺昌,仓储物流,5.94,144.49
65,002263.SZ,002263,*ST东南,塑料,2.41,143.92
66,600234.SH,600234,ST山水,文教休闲,9.93,143.24
67,000043.SZ,000043,中航善达,房产服务,10.04,142.18
68,601038.SH,601038,一拖股份,农用机械,5.9,141.69
69,000048.SZ,000048,*ST康达,饲料,22.85,141.3
70,600071.SH,600071,凤凰光学,元器件,13.76,140.9
71,000409.SZ,000409,*ST地矿,综合类,6.9,140.02
72,002266.SZ,002266,浙富控股,电气设备,5.7,139.75
73,600868.SH,600868,梅雁吉祥,水力发电,4.88,138.32
74,300679.SZ,300679,电连技术,元器件,46.89,137.19
75,000720.SZ,000720,*ST新能,火力发电,6.73,136.01
76,000506.SZ,000506,中润资源,区域地产,4.36,134.71
77,000425.SZ,000425,徐工机械,工程机械,5.08,134.33
78,002454.SZ,002454,松芝股份,汽车配件,6.28,133.87
79,600877.SH,600877,*ST嘉陵,摩托车,7.4,133.76
80,002626.SZ,002626,金达威,食品,15.83,130.57
81,600960.SH,600960,渤海汽车,汽车配件,5.45,130.1
82,002234.SZ,002234,民和股份,农业综合,30.39,129.34
83,600379.SH,600379,宝光股份,电气设备,10.38,128.88
84,002260.SZ,002260,*ST德奥,航空,3.8,128.68
85,002570.SZ,002570,贝因美,乳制品,7.51,126.81
86,002775.SZ,002775,文科园林,建筑施工,8.93,126.72
87,002418.SZ,002418,康盛股份,机械基件,6.66,126.66
88,002742.SZ,002742,三圣股份,其他建材,9.8,126.51
89,600444.SH,600444,国机通用,塑料,13.29,125.49
90,600135.SH,600135,乐凯胶片,化工原料,9.86,125.28
91,600733.SH,600733,北汽蓝谷,汽车整车,11.71,121.11
92,002855.SZ,002855,捷荣技术,塑料,12.11,120.87
93,600299.SH,600299,安迪苏,化学制药,15.15,119.99
94,300387.SZ,300387,富邦股份,化工原料,9.7,119.53
95,300552.SZ,300552,万集科技,软件服务,28.95,118.86
96,600168.SH,600168,武汉控股,水务,8.13,118.38
97,002727.SZ,002727,一心堂,医药商业,28.32,117.5
98,002645.SZ,002645,华宏科技,专用机械,10.55,117.07
99,600917.SH,600917,重庆燃气,供气供热,8.4,116.67
100,002628.SZ,002628,成都路桥,建筑施工,7.26,115.43
101,300392.SZ,300392,腾信股份,互联网,10.01,115.05
102,600977.SH,600977,中国电影,影视音像,21.64,114.36
103,600876.SH,600876,洛阳玻璃,玻璃,14.5,114.2
