,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,605339.SH,605339,南侨食品,食品,52.43,3.0,12.0,112.0,33.31,,0.0
1,600032.SH,600032,浙江新能,新型电力,6.73,3.0,7.0,107.0,14.0,,0.0
2,603836.SH,603836,N海程,仓储物流,29.35,3.0,6.0,106.0,15.06,,0.0
3,605499.SH,605499,东鹏饮料,软饮料,73.29,2.0,5.0,105.0,29.32,,0.0
4,002386.SZ,002386,天原股份,化工原料,11.32,3.0,5.0,105.0,88.36,"中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国东方资产管理股份有限公司",4.0
5,002280.SZ,002280,联络互动,软件服务,4.84,3.0,4.0,104.0,85.25,"香港中央结算有限公司(陆股通)
上海磐耀资产管理有限公司-磐耀源岳定制1号私募证券投资基金",2.0
6,605186.SH,605186,健麾信息,专用机械,27.58,3.0,4.0,104.0,9.38,,0.0
7,002581.SZ,002581,未名医药,生物制药,24.01,2.0,3.0,103.0,96.23,,0.0
8,003039.SZ,003039,顺控发展,水务,56.99,3.0,3.0,103.0,35.33,,0.0
9,688005.SH,688005,容百科技,电气设备,92.3,1.0,2.0,102.0,252.91,"天津世纪金沙江股权投资基金合伙企业(有限合伙)
湖北长江蔚来新能源产业发展基金合伙企业(有限合伙)",2.0
10,002379.SZ,002379,宏创控股,铝,4.14,2.0,2.0,102.0,38.35,,0.0
11,002536.SZ,002536,飞龙股份,汽车配件,8.25,2.0,2.0,102.0,38.87,北京厚毅资本管理有限公司-厚毅辰酉二号私募证券投资基金,1.0
12,600238.SH,600238,海南椰岛,红黄酒,19.0,2.0,2.0,102.0,84.55,,0.0
13,605196.SH,605196,华通线缆,电气设备,17.55,2.0,2.0,102.0,13.34,,0.0
14,002900.SZ,002900,哈三联,化学制药,28.83,2.0,2.0,102.0,49.24,"中瑞国信资产管理有限公司
中合供销一期(上海)股权投资基金合伙企业(有限合伙)",2.0
15,003020.SZ,003020,立方制药,化学制药,62.33,2.0,2.0,102.0,14.44,,0.0
16,600713.SH,600713,南京医药,医药商业,5.58,2.0,2.0,102.0,58.12,,0.0
17,600704.SH,600704,物产中大,商贸代理,6.67,2.0,2.0,102.0,337.65,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司",2.0
18,000532.SZ,000532,华金资本,多元金融,14.65,2.0,2.0,102.0,50.33,,0.0
19,002679.SZ,002679,福建金森,林业,22.02,2.0,6.0,6.0,51.91,,0.0
20,603025.SH,603025,大豪科技,IT设备,41.02,1.0,5.0,5.0,378.16,香港中央结算有限公司(陆股通),1.0
21,600095.SH,600095,湘财股份,证券,14.3,2.0,3.0,3.0,66.89,"北京中金众鑫投资管理有限公司-金明2号私募投资基金
深圳德威资本投资管理有限公司-德威资本劲松1号私募基金
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金",3.0
22,605337.SH,605337,李子园,乳制品,55.42,2.0,3.0,3.0,30.03,,0.0
