,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688529.SH,688529,豪森股份,汽车配件,64.85,1.0,29.0,18.89,,0.0
1,000816.SZ,000816,智慧农业,农用机械,3.88,2.0,9.0,51.85,香港中央结算有限公司(陆股通),1.0
2,003018.SZ,003018,金富科技,塑料,15.57,3.0,6.0,10.12,,0.0
3,002750.SZ,002750,龙津药业,中成药,10.81,3.0,4.0,43.03,"中央汇金资产管理有限责任公司
长安国际信托股份有限公司-银帆3期(长安投资78号)集合资金信托计划",2.0
4,600686.SH,600686,金龙汽车,汽车整车,9.12,2.0,4.0,55.33,华润深国投信托有限公司-泽熙1期单一资金信托,1.0
5,605111.SH,605111,新洁能,半导体,173.6,2.0,4.0,43.92,上海量宇资产管理有限公司-冠一一号私募基金,1.0
6,603533.SH,603533,掌阅科技,互联网,40.41,3.0,4.0,162.04,"中国建设银行股份有限公司-中欧明睿新常态混合型证券投资基金
兴业银行股份有限公司-太平灵活配置混合型发起式证券投资基金
招商银行股份有限公司-银华创业板两年定期开放混合型证券投资基金
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
香港中央结算有限公司(陆股通)",5.0
7,300538.SZ,300538,同益股份,批发业,27.57,2.0,4.0,21.35,,0.0
8,605007.SH,605007,N五洲,造纸,14.53,1.0,4.0,5.81,,0.0
9,002612.SZ,002612,朗姿股份,服饰,12.75,1.0,3.0,33.32,"中国建设银行股份有限公司-博时裕益灵活配置混合型证券投资基金
中国建设银行股份有限公司-华安生态优先混合型证券投资基金
中原信托有限公司-金融产品投资20160303号单一资金信托
广东逸信基金管理有限公司-逸信汇富1号朗姿股份私募投资基金
江苏中韩晨晖朗姿股权投资基金(有限合伙)",5.0
10,601866.SH,601866,中远海发,水运,3.11,3.0,3.0,246.69,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
兴业全球基金-上海银行-中国海运(集团)总公司",4.0
11,002824.SZ,002824,和胜股份,铝,19.93,2.0,2.0,21.02,,0.0
12,300565.SZ,300565,科信技术,通信设备,21.45,1.0,2.0,32.87,中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金,1.0
13,603333.SH,603333,尚纬股份,电气设备,8.8,2.0,2.0,45.47,"重庆信三威投资咨询中心(有限合伙)-润泽前程1号私募基金
重庆国际信托股份有限公司-渝信创新优势拾壹号集合资金信托
上海凌鸷投资管理中心(有限合伙)-世嘉一号私募基金",3.0
14,300623.SZ,300623,捷捷微电,半导体,53.67,1.0,2.0,191.45,"中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金",5.0
15,601995.SH,601995,中金公司,证券,60.11,2.0,2.0,156.45,,0.0
16,600428.SH,600428,中远海特,水运,4.3,2.0,2.0,92.31,"中央汇金资产管理有限责任公司
华夏基金-农业银行-华夏中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
前海开源基金-包商银行-前海开源定增11号资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
银华基金-农业银行-银华中证金融资产管理计划",7.0
17,300677.SZ,300677,英科医疗,医疗保健,123.5,1.0,2.0,286.3,"中国建设银行股份有限公司-工银瑞信前沿医疗股票型证券投资基金
中国银行股份有限公司-工银瑞信医疗保健行业股票型证券投资基金
中国银行股份有限公司-广发医疗保健股票型证券投资基金
中国工商银行股份有限公司-前海开源国家比较优势灵活配置混合型证券投资基金
中国建设银行股份有限公司-前海开源沪港深优势精选灵活配置混合型证券投资基金
中国工商银行股份有限公司-中欧医疗健康混合型证券投资基金
香港中央结算有限公司(陆股通)",7.0
18,300164.SZ,300164,通源石油,石油开采,5.23,1.0,2.0,19.04,"国泰君安创新投资有限公司-证券行业支持民企发展系列之国君君彤西安高新私募股权投资基金
陕西省民营经济高质量发展纾困基金合伙企业(有限合伙)
上海明汯投资管理有限公司-明汯价值成长1期私募投资基金",3.0
19,688508.SH,688508,芯朋微,半导体,132.97,1.0,2.0,34.12,"招商银行股份有限公司-南方科创板3年定期开放混合型证券投资基金
全国社保基金六零二组合
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
华安财保资管-浦发银行-华安财保资管安源11号定向资产管理产品
中国建设银行股份有限公司-南方科技创新混合型证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金
全国社保基金四一四组合
中国银行股份有限公司-泰信中小盘精选股票型证券投资基金",9.0
20,300681.SZ,300681,英搏尔,汽车配件,44.57,1.0,2.0,18.2,,0.0
21,300689.SZ,300689,澄天伟业,元器件,56.2,1.0,2.0,32.72,,0.0
22,688179.SH,688179,阿拉丁,化学制药,52.19,2.0,2.0,11.97,,0.0
23,300850.SZ,300850,新强联,机械基件,112.08,1.0,2.0,29.7,,0.0
24,000807.SZ,000807,云铝股份,铝,7.39,2.0,2.0,192.63,"招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
全国社保基金四零三组合
华泰资产管理有限公司-策略投资产品
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金
中国建设银行股份有限公司-国泰国证有色金属行业指数分级证券投资基金
香港中央结算有限公司(陆股通)",8.0
25,688189.SH,688189,南新制药,化学制药,57.8,1.0,2.0,19.42,"上海明汯投资管理有限公司-明汯价值成长1期私募投资基金
中国工商银行股份有限公司-融通健康产业灵活配置混合型证券投资基金
中国银行股份有限公司-博时健康成长主题双周定期可赎回混合型证券投资基金
圆信永丰基金-昆仑健康保险股份有限公司-圆信永丰优选金股1号单一资产管理计划",4.0
26,601702.SH,601702,华峰铝业,铝,7.59,2.0,2.0,18.95,中国国际金融香港资产管理有限公司-客户资金2,1.0
27,688521.SH,688521,芯原股份-U,半导体,103.58,1.0,2.0,44.28,"交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
招商银行股份有限公司-南方科创板3年定期开放混合型证券投资基金
广东尚伟投资管理有限责任公司-尚泰1号证券投资基金
中国工商银行股份有限公司-万家自主创新混合型证券投资基金
交通银行股份有限公司-宝盈创新驱动股票型证券投资基金
中国工商银行-南方绩优成长股票型证券投资基金
上海盘京投资管理中心(有限合伙)-盘京天道7期私募证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金
中国工商银行股份有限公司-宝盈人工智能主题股票型证券投资基金",9.0
28,300333.SZ,300333,兆日科技,元器件,14.4,1.0,2.0,47.83,中央汇金资产管理有限责任公司,1.0
29,600753.SH,600753,东方银星,商贸代理,15.2,1.0,1.0,27.24,上海杰宇资产管理有限公司,1.0
30,600835.SH,600835,上海机电,运输设备,23.29,1.0,1.0,187.83,"香港中央结算有限公司(陆股通)
天津礼仁投资管理合伙企业(有限合伙)-卓越长青私募证券投资基金
中央汇金资产管理有限责任公司
全国社保基金四一三组合",4.0
31,600960.SH,600960,渤海汽车,汽车配件,3.96,1.0,1.0,37.64,"北京忠诚志业资本管理有限公司-旗鱼资本专项1期私募基金
北京东海中矿投资管理有限公司-东海中矿2号私募投资基金",2.0
32,600745.SH,600745,闻泰科技,通信设备,113.78,1.0,1.0,837.8,"中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
招商银行股份有限公司-银河创新成长混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-诺安成长股票型证券投资基金
交通银行股份有限公司-南方成长先锋混合型证券投资基金",5.0
33,600798.SH,600798,宁波海运,水运,3.45,1.0,1.0,35.56,,0.0
34,000029.SZ,000029,深深房A,区域地产,10.7,1.0,1.0,95.41,"中央汇金资产管理有限责任公司
山金金控资本管理有限公司-山金金控稳健一号基金",2.0
35,600596.SH,600596,新安股份,化工原料,10.68,1.0,1.0,74.75,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
上海迎水投资管理有限公司-迎水钱塘2号私募证券投资基金
上海迎水投资管理有限公司-迎水钱塘1号私募证券投资基金",4.0
36,600695.SH,600695,绿庭投资,多元金融,6.64,1.0,1.0,24.33,,0.0
37,601187.SH,601187,厦门银行,银行,8.92,1.0,1.0,23.54,,0.0
38,600584.SH,600584,长电科技,半导体,44.73,1.0,1.0,540.78,"交通银行股份有限公司-诺安和鑫保本混合型证券投资基金
中国银行股份有限公司-国泰CES半导体行业交易型开放式指数证券投资基金
中国建设银行股份有限公司-广发多元新兴股票型证券投资基金
中国建设银行股份有限公司-华夏国证半导体芯片交易型开放式指数证券投资基金
中央汇金资产管理有限责任公司
国家集成电路产业投资基金股份有限公司
招商银行股份有限公司-银河创新成长混合型证券投资基金
中国银行股份有限公司-国泰CES半导体芯片行业交易型开放式指数证券投资基金
国泰君安证券股份有限公司-国联安中证全指半导体产品与设备交易型开放式指数证券投资基金
中国工商银行股份有限公司-诺安成长股票型证券投资基金",10.0
39,600220.SH,600220,江苏阳光,纺织,2.75,1.0,1.0,49.04,"中央汇金资产管理有限责任公司
中欧基金-农业银行-中欧中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划",3.0
40,600196.SH,600196,复星医药,化学制药,56.66,1.0,1.0,1139.41,"全国社保基金一一三组合
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)(注2)
香港中央结算有限公司(陆股通)
中国工商银行-上证50交易型开放式指数证券投资基金
基本养老保险基金八零二组合
全国社保基金一一零组合",7.0
41,600189.SH,600189,吉林森工,软饮料,7.19,1.0,1.0,35.4,"吉林省吉盛资产管理有限责任公司
中国华融资产管理股份有限公司",2.0
42,600176.SH,600176,中国巨石,玻璃,16.42,1.0,1.0,575.08,"基本养老保险基金八零八组合
全国社保基金一一三组合
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
中央汇金资产管理有限责任公司
全国社保基金一零一组合
中国农业银行股份有限公司-工银瑞信高质量成长混合型证券投资基金
招商银行股份有限公司-兴全合泰混合型证券投资基金
香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-汇添富价值精选混合型证券投资基金
基本养老保险基金八零二组合",10.0
43,600136.SH,600136,当代文体,影视音像,7.24,1.0,1.0,35.25,"全国社保基金一零二组合
全国社保基金一零六组合",2.0
44,300899.SZ,300899,上海凯鑫,环境保护,79.3,1.0,1.0,12.65,,0.0
45,601168.SH,601168,西部矿业,铜,12.0,1.0,1.0,285.96,"上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
中央汇金资产管理有限责任公司
上海高毅资产管理合伙企业(有限合伙)-高毅-晓峰1号睿远证券投资基金
中国对外经济贸易信托有限公司-外贸信托-高毅晓峰鸿远集合资金信托计划
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
海通资管-民生-海通海汇系列-星石1号集合资产管理计划
中国对外经济贸易信托有限公司-新股C1",7.0
46,603128.SH,603128,华贸物流,仓储物流,7.59,1.0,1.0,99.39,"中国工商银行股份有限公司-富国高新技术产业混合型证券投资基金
易方达基金-招商银行-易方达聚祥分级资产管理计划
全国社保基金五零二组合
招商银行股份有限公司-富国科创主题3年封闭运作灵活配置混合型证券投资基金
易方达基金-工商银行-易方达基金臻选2号资产管理计划
香港中央结算有限公司(陆股通)
珠海回声资产管理有限公司-回声1号私募基金",7.0
47,601456.SH,601456,国联证券,证券,16.46,1.0,1.0,78.3,"香港中央结算有限公司(陆股通)
中国工商银行股份有限公司-申万菱信中证申万证券行业指数分级证券投资基金
中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金
中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金",4.0
48,601519.SH,601519,大智慧,软件服务,10.11,1.0,1.0,200.96,香港中央结算有限公司(陆股通),1.0
49,688595.SH,688595,芯海科技,半导体,77.0,1.0,1.0,15.67,,0.0
