,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,688617.SH,688617,惠泰医疗,医疗保健,226.0,1.0,25.0,31.03,,0.0
1,003026.SZ,003026,中晶科技,半导体,75.97,3.0,18.0,18.95,,0.0
2,605179.SH,605179,一鸣食品,乳制品,23.27,2.0,11.0,14.19,,0.0
3,003031.SZ,003031,中瓷电子,元器件,32.2,3.0,8.0,8.59,,0.0
4,003030.SZ,003030,N祖名,食品,26.46,3.0,6.0,8.26,,0.0
5,605277.SH,605277,N新亚,电气设备,29.54,3.0,6.0,9.85,,0.0
6,002342.SZ,002342,巨力索具,机械基件,5.87,2.0,6.0,51.0,中央汇金资产管理有限责任公司,1.0
7,600655.SH,600655,豫园股份,百货,14.32,3.0,6.0,229.84,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
8,600405.SH,600405,动力源,电气设备,7.62,1.0,5.0,42.16,,0.0
9,600257.SH,600257,大湖股份,渔业,6.6,1.0,4.0,31.76,,0.0
10,002548.SZ,002548,金新农,饲料,9.7,1.0,3.0,51.22,"上海珠池资产管理有限公司-珠池量化对冲多策略基金3期私募基金
浮石(北京)投资有限公司-浮石广盈19号私募证券投资基金",2.0
11,000718.SZ,000718,苏宁环球,区域地产,4.38,2.0,3.0,100.27,"安徽省铁路发展基金股份有限公司
香港中央结算有限公司(陆股通)",2.0
12,600793.SH,600793,宜宾纸业,造纸,10.91,3.0,3.0,19.3,,0.0
13,000700.SZ,000700,模塑科技,汽车配件,6.38,1.0,3.0,51.49,香港中央结算有限公司(陆股通),1.0
14,601908.SH,601908,京运通,新型电力,14.51,2.0,2.0,289.19,"安徽省铁路发展基金股份有限公司
安徽中安资本投资基金有限公司
中央汇金资产管理有限责任公司
上海甄投资产管理有限公司-甄投创鑫28号私募证券投资基金",4.0
15,002466.SZ,002466,天齐锂业,小金属,54.34,2.0,2.0,800.67,"中国建设银行股份有限公司-富国中证新能源汽车指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国银行股份有限公司-华夏中证新能源汽车交易型开放式指数证券投资基金
中国工商银行-汇添富均衡增长混合型证券投资基金
中央汇金资产管理有限责任公司",5.0
16,002580.SZ,002580,圣阳股份,电气设备,7.41,2.0,2.0,23.15,,0.0
17,003000.SZ,003000,华文食品,食品,15.62,1.0,2.0,6.25,福建晋江红昌资产管理有限公司-红昌海丝2号私募证券投资基金,1.0
18,002164.SZ,002164,宁波东力,电气设备,7.27,2.0,2.0,31.71,,0.0
19,000633.SZ,000633,合金投资,综合类,5.51,2.0,2.0,21.22,,0.0
20,603565.SH,603565,中谷物流,仓储物流,28.39,2.0,2.0,18.93,福建晋江红昌资产管理有限公司-红昌海丝2号私募证券投资基金,1.0
21,000570.SZ,000570,苏常柴A,机械基件,6.48,2.0,2.0,26.66,"中国建设银行股份有限公司-信达澳银先进智造股票型证券投资基金
中信银行股份有限公司-建信中证500指数增强型证券投资基金
中国建设银行股份有限公司-信达澳银新能源产业股票型证券投资基金",3.0
