,ts_code,symbol,name,industry,COL_CHG,COL_LAST_CHG,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300672.SZ,300672,国科微,半导体,77.89270687237027,18.8452,175.12,"华宝信托有限责任公司-华宝信托-湖南国科微电子股份有限公司2020年员工持股集合资金信托计划
国家集成电路产业投资基金股份有限公司",2.0
1,300312.SZ,300312,*ST邦讯,通信设备,65.27196652719664,14.8256,8.96,"中国国际金融香港资产管理有限公司-客户资金2
深圳市鼎益丰基金投资管理有限公司-鼎益丰天河1号私募证券投资基金",2.0
2,603518.SH,603518,锦泓集团,服饰,61.09391124871002,10.007,39.03,,0.0
3,605089.SH,605089,味知香,食品,61.07423053711525,10.0014,20.02,,0.0
4,603020.SH,603020,爱普股份,食品,61.04944500504541,9.9931,51.07,,0.0
5,601279.SH,601279,英利汽车,汽车配件,60.981912144702854,9.9735,18.62,,0.0
6,601567.SH,601567,三星医疗,电器仪表,52.99727520435968,9.9902,155.71,"上海雷根资产管理有限公司-雷根CTA复合策略3号私募基金
上海雷根资产管理有限公司-雷根添宝全天候三号私募证券投资基金
金鹰基金-浦发银行-金鹰穗通定增136号资产管理计划",3.0
7,300530.SZ,300530,*ST达志,化工原料,52.70890725436179,19.9856,16.11,"深圳市君如资产管理顾问有限公司-君如木兰1号私募证券投资基金
深圳市君如资产管理顾问有限公司-君如价值1号私募证券投资基金
深圳市前海小龙资产管理有限公司-小龙趋势1号私募证券投资基金
玖盈资本管理(深圳)有限责任公司-玖盈二号私募证券投资基金",4.0
8,300061.SZ,300061,旗天科技,互联网,48.837209302325604,-5.2265,59.2,"博时资本-宁波银行-博时资本康耐特2号专项资产管理计划
民生证券-宁波银行-民生证券旗天科技1号集合资产管理计划
盐城市城南新区大数据产业创投基金(有限合伙)",3.0
9,300023.SZ,300023,*ST宝德,专用机械,46.790540540540526,-3.6585,22.44,北京紫金鼎投资股份有限公司-紫金兴盛一号私募证券投资基金,1.0
10,601969.SH,601969,海南矿业,普钢,46.55462184873951,9.9622,170.45,"上海并购股权投资基金合伙企业(有限合伙)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金",2.0
11,605300.SH,605300,佳禾食品,食品,46.419753086419746,10.0186,9.49,,0.0
12,000655.SZ,000655,金岭矿业,普钢,46.386333771353485,9.9704,66.32,"中信里昂资产管理有限公司-客户资金
中国国际金融香港资产管理有限公司-客户资金2
上海明汯投资管理有限公司-明汯朱庇特2号私募证券投资基金",3.0
13,002316.SZ,002316,亚联发展,软件服务,46.192893401015226,9.9237,16.9,上海创奥投资管理合伙企业(有限合伙)-奥凯盛鑫7号私募证券投资基金,1.0
14,600172.SH,600172,黄河旋风,矿物制品,43.287037037037045,9.9467,75.78,"中国工商银行股份有限公司-交银施罗德趋势优先混合型证券投资基金
中原金象投资管理有限公司-中原金象河南民营上市公司发展支持1号私募股权投资基金",2.0
15,300202.SZ,300202,*ST聚龙,IT设备,43.083900226757365,-0.6299,28.17,"南方基金-农业银行-南方中证金融资产管理计划
工银瑞信基金-农业银行-工银瑞信中证金融资产管理计划
中欧基金-农业银行-中欧中证金融资产管理计划
大成基金-农业银行-大成中证金融资产管理计划
博时基金-农业银行-博时中证金融资产管理计划
嘉实基金-农业银行-嘉实中证金融资产管理计划
华夏基金-农业银行-华夏中证金融资产管理计划
海通期货-华泰证券-支持民企发展系列之海通期货9号集合资产管理计划
海通期货-华泰证券-证券行业支持民企发展系列之海通期货1号集合资产管理计划
香港中央结算有限公司(陆股通)
银华基金-农业银行-银华中证金融资产管理计划",11.0
16,600307.SH,600307,酒钢宏兴,普钢,42.02127659574468,7.2289,167.23,"领航投资澳洲有限公司-领航新兴市场股指基金(交易所)
中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金
中国国际金融香港资产管理有限公司-客户资金2",3.0
17,300064.SZ,300064,*ST金刚,矿物制品,41.436464088397784,20.1878,17.82,,0.0
18,002490.SZ,002490,山东墨龙,化工机械,40.93264248704664,9.6774,29.46,"深圳前海经纬融和资产管理有限公司-融和2期私募证券投资基金
华夏基金-中央汇金资产管理有限责任公司-华夏基金-汇金资管单一资产管理计划
香港中央结算有限公司(陆股通)",3.0
19,688662.SH,688662,富信科技,半导体,40.86956521739129,20.0,7.47,,0.0
20,300278.SZ,300278,*ST华昌,专用机械,40.42553191489364,-1.8587,11.52,陕西省国际信托股份有限公司-陕国投·永利33号证券投资集合资金信托计划,1.0
21,601127.SH,601127,小康股份,汽车配件,39.36435868331443,0.2122,591.68,"小康控股-红塔证券-20康EB02担保及信托财产专户
重庆两江股权投资基金管理有限公司-重庆两江新区战略性新兴产业股权投资基金合伙企业(有限合伙)
小康控股-红塔证券-19小康EB担保及信托财产专户",3.0
22,603721.SH,603721,中广天择,影视音像,39.052404881550615,1.1488,25.18,"全国社会保障基金理事会转持一户
鹏华基金管理有限公司-社保基金17031组合
太平资管-招商银行-太平资产量化6号(人工智能)资产管理产品",3.0
23,600744.SH,600744,华银电力,火力发电,38.21656050955413,9.9662,53.88,"创金合信基金-招商银行-湖南轻盐创投定增资产管理计划
成都照月投资管理有限公司-照月潜龙点金一期私募证券投资基金
上海敏绅资产管理有限公司-上海敏绅趋势量化二号私募证券投资基金",3.0
24,300313.SZ,300313,ST天山,农业综合,37.700534759358284,6.2951,18.97,,0.0
25,688323.SH,688323,瑞华泰,塑料,37.51408186256102,19.9869,13.42,,0.0
26,600007.SH,600007,中国国贸,园区开发,37.411207576953444,9.981,175.37,"易方达基金管理有限公司-社保基金1104组合
香港中央结算有限公司(陆股通)",2.0
27,000983.SZ,000983,山西焦煤,煤炭开采,37.12255772646535,4.8913,316.25,"中国银行股份有限公司-华宝资源优选混合型证券投资基金
平安资产-中国银行-众安乐享1号资产管理计划
平安资产-工商银行-平安资产如意28号保险资产管理产品
中国工商银行-汇添富均衡增长混合型证券投资基金
招商银行股份有限公司-汇添富绝对收益策略定期开放混合型发起式证券投资基金
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",7.0
