,ts_code,symbol,name,industry,COL_HISTORY_BREAK,COL_LAST_CHG,COL_MIN_MAX_GAP,COL_RANK_SCORE,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300948.SZ,300948,冠中生态,环境保护,True,451.461,0.0,inf,15.87,,0.0
1,605133.SH,605133,N嵘泰,汽车配件,True,10.0034,10.003414134516909,0.9999985870307158,12.89,,0.0
2,605268.SH,605268,N王力,家居用品,True,10.0269,10.026917900403776,0.9999982147650999,10.95,,0.0
3,000002.SZ,000002,万科A,全国地产,True,10.0033,18.754499640028797,0.5333813320537428,3204.75,"招商财富-招商银行-德赢1号专项资产管理计划
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国信证券-工商银行-国信金鹏分级1号集合资产管理计划",4.0
4,601886.SH,601886,江河集团,装修装饰,True,4.6032,18.312387791741468,0.2513708235294118,76.05,中央汇金资产管理有限责任公司,1.0
5,000932.SZ,000932,华菱钢铁,普钢,True,8.3916,34.19913419913421,0.24537463291139236,261.75,"华菱集团-华泰联合证券-华菱EB担保及信托财产专户
中国农业银行股份有限公司-景顺长城沪深300指数增强型证券投资基金
全国社保基金四一二组合
香港中央结算有限公司(陆股通)
华菱集团-华泰联合-华菱EB担保及信托财产专户",5.0
6,002015.SZ,002015,协鑫能科,新型电力,True,9.4067,39.226519337016576,0.23980460563380282,30.29,,0.0
7,000032.SZ,000032,深桑达A,元器件,True,10.0043,43.128491620111745,0.23196498704663207,105.41,香港中央结算有限公司(陆股通),1.0
8,601898.SH,601898,中煤能源,煤炭开采,True,6.4516,29.58115183246075,0.2180983362831857,453.02,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
9,601601.SH,601601,中国太保,保险,True,6.9767,32.603055635629865,0.21398914500442087,2891.88,中央汇金资产管理有限责任公司,1.0
10,000584.SZ,000584,哈工智能,专用机械,True,10.013,47.90209790209792,0.209030510948905,62.21,,0.0
11,601155.SH,601155,新城控股,区域地产,True,10.0022,49.62786543614168,0.2015440299940013,1133.06,"全国社保基金一零六组合
香港中央结算有限公司(陆股通)
招商银行股份有限公司-交银施罗德新成长混合型证券投资基金
东莞市惠丰资产管理有限公司-惠丰财富策略1号证券投资基金",4.0
12,600010.SH,600010,包钢股份,普钢,True,6.383,32.74336283185841,0.19494027027027025,475.16,"华安资产管理(香港)有限公司-客户资金专户1号(交易所)
上海嘉恳资产管理有限公司-嘉恳水滴3号私募投资基金
香港中央结算有限公司(陆股通)
博时基金-农业银行-博时中证金融资产管理计划",4.0
13,600337.SH,600337,美克家居,家居用品,True,7.1672,38.32599118942732,0.18700625287356318,102.26,"中海信托股份有限公司-中海信托-美克家居员工持股计划集合资金信托计划
美克集团-中山证券-19美克EB01担保及信托财产专户
美克集团-中山证券-19美克E2担保及信托财产专户
美克集团-中山证券-2018年非公开发行可交换公司债券担保及信托财产专户
国泰元鑫资管-赣州金融控股集团有限责任公司-国泰元鑫睿鑫一号单一资产管理计划
美克集团-中山证券-19美04EB担保及信托财产专户",6.0
14,002833.SZ,002833,弘亚数控,专用机械,True,10.0,53.99999999999998,0.18518518518518526,70.09,"中国建设银行股份有限公司-中欧价值发现股票型证券投资基金
全国社保基金四一三组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
兴业银行股份有限公司-工银瑞信文体产业股票型证券投资基金
广发基金管理有限公司-社保基金四二零组合",5.0
15,600210.SH,600210,紫江企业,广告包装,True,3.6585,20.567375886524797,0.1778787931034485,77.35,香港中央结算有限公司(陆股通),1.0
16,002860.SZ,002860,星帅尔,电气设备,True,4.2857,24.094604582409463,0.1778696963190184,22.6,"兴证全球基金-兴业银行-兴全兴盛集合资产管理计划
兴业银行股份有限公司-兴全汇享一年持有期混合型证券投资基金",2.0
17,600714.SH,600714,金瑞矿业,化工原料,True,9.9846,56.67396061269145,0.17617614671814677,20.63,中央汇金资产管理有限责任公司,1.0
18,000933.SZ,000933,神火股份,铝,True,10.011,58.478605388272584,0.17119081300813008,190.05,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)
国泰国证有色金属行业指数分级证券投资基金
南方中证申万有色金属交易型开放式指数证券投资基金",4.0
19,000557.SZ,000557,西部创业,铁路,True,5.0119,30.56379821958457,0.16398158252427184,64.15,中国信达资产管理股份有限公司,1.0
20,603979.SH,603979,金诚信,建筑工程,True,6.8227,43.74437443744377,0.15596748353909456,93.17,"陕西省国际信托股份有限公司-陕国投·金诚信第一期员工持股集合资金信托计划
中意资管-工商银行-中意资产-向日葵精选3号资产管理产品",2.0
21,601600.SH,601600,中国铝业,铝,True,6.3529,41.249999999999986,0.15400969696969702,591.16,"香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)(A股)",3.0
22,600753.SH,600753,东方银星,商贸代理,True,7.9545,51.79760319573903,0.15356888174807196,40.86,上海杰宇资产管理有限公司,1.0
23,300442.SZ,300442,普丽盛,轻工机械,True,7.6719,51.28922025473752,0.1495811393095093,48.31,,0.0
24,601009.SH,601009,南京银行,银行,True,2.7716,18.846153846153847,0.14706448979591835,786.3,"中央汇金资产管理有限责任公司
香港中央结算有限公司(陆股通)",2.0
