,ts_code,symbol,name,industry,COL_CONTINUOUS_LIMIT,COL_LASTPRICE,concept,circ_mv
0,300777.SZ,300777,中简科技,化纤,13.0,30.15,,12.06亿
1,300775.SZ,300775,三角防务,航空,10.0,22.09,,10.95亿
2,603327.SH,603327,福蓉科技,元器件,8.0,26.09,,13.31亿
3,002902.SZ,002902,铭普光磁,元器件,5.0,39.49,"5G, 光通信, 华为产业链, 高送转, ",28.54亿
4,002947.SZ,002947,恒铭达,元器件,2.0,49.61,"业绩预增, 苹果产业链, ",15.07亿
5,300615.SZ,300615,欣天科技,元器件,2.0,23.35,"5G, ",9.13亿
6,300611.SZ,300611,美力科技,机械基件,2.0,11.56,"汽车零部件, ",8.48亿
7,603042.SH,603042,华脉科技,通信设备,2.0,15.92,"5G, 光通信, ",16.08亿
8,300414.SZ,300414,中光防雷,元器件,2.0,12.13,"5G, 军工, 军民融合, 高送转-填权, 资产重组, ",36.3亿
9,603559.SH,603559,中通国脉,通信设备,2.0,23.18,"5G, 云计算, ",19.52亿
10,603977.SH,603977,国泰集团,化工原料,2.0,10.27,"稀土磁材, 股权转让, 民爆, 高铁轨交, 资产重组, ",18.07亿
11,300780.SZ,300780,德恩精工,机械基件,2.0,20.19,,7.4亿
12,603322.SH,603322,超讯通信,通信设备,1.0,22.75,"5G, 回购, 物联网, 智慧物流, 智能仪表, 智能制造, ",14.38亿
13,600225.SH,600225,天津松江,区域地产,1.0,4.08,"国家队重仓, 房地产, 京津冀, 云计算, 智慧城市, 天津国企改革, 股权转让, 体育产业, ",38.06亿
14,601188.SH,601188,龙江交通,路桥,1.0,3.48,"高速公路, 振兴东北, 破净股, ",45.79亿
15,600853.SH,600853,龙建股份,建筑施工,1.0,4.47,"振兴东北, 大基建, PPP, ",24.0亿
16,600844.SH,600844,丹化科技,化工原料,1.0,3.92,"有色-锌, 有色金属, 资产重组, ",
17,600736.SH,600736,苏州高新,园区开发,1.0,9.19,"特色小镇, 房地产, 独角兽, 科创板概念股, 创投, ",105.8亿
18,603650.SH,603650,彤程新材,化工原料,1.0,25.93,"新进指数成份股, 石墨烯, 橡胶, ",15.25亿
19,600525.SH,600525,长园集团,电气设备,1.0,6.44,"特高压, 特斯拉, 粤港澳大湾区, 新能源汽车, 充电桩, ",84.09亿
20,600281.SH,600281,太化股份,化工原料,1.0,5.1,"稀土磁材, 山西国企改革, 燃料电池, ",26.23亿
21,000584.SZ,000584,哈工智能,专用机械,1.0,7.78,"碳纤维, 蔚来汽车概念股, 工业自动化, 智能制造, 资产重组, 机器人, ",46.55亿
22,600187.SH,600187,国中水务,水务,1.0,2.98,"水务, 固废处理, 万达系, PPP, 环保, 低价股, 独角兽, ",43.38亿
23,000785.SZ,000785,武汉中商,百货,1.0,10.88,"新零售, 家具家居, 资产重组, ",27.32亿
24,300656.SZ,300656,民德电子,电脑设备,1.0,22.43,"无人机, 无人驾驶, 移动支付, 半导体, 国产芯片, ",11.47亿
25,300561.SZ,300561,汇金科技,软件服务,1.0,14.78,"阿里巴巴概念股, 物联网, 高送转-填权, 互联网金融, 云计算, 人工智能, 区块链, 国产软件, 资产重组, 无人银行, ",15.01亿
26,300543.SZ,300543,朗科智能,电气设备,1.0,20.75,"锂电池, 新能源汽车, ",8.84亿
27,300542.SZ,300542,新晨科技,软件服务,1.0,13.64,"华为产业链, 军工, 军民融合, 高送转-填权, 区块链, 国产软件, ",11.55亿
28,300520.SZ,300520,科大国创,软件服务,1.0,19.25,"智慧物流, 锂电池, 智能制造, 新能源汽车, 大数据, 智慧城市, 国产软件, 高校系, 资产重组, ",22.08亿
29,300399.SZ,300399,京天利,互联网,1.0,14.41,"互联网金融, 国产软件, ",19.32亿
30,002943.SZ,002943,宇晶股份,机床制造,1.0,36.42,"工业自动化, 智能制造, ",9.11亿
31,002848.SZ,002848,高斯贝尔,通信设备,1.0,14.1,"5G, 被动元件, 家电, 黑色家电, ",12.35亿
32,002319.SZ,002319,乐通股份,染料涂料,1.0,12.93,"石墨烯, 资产重组, ",25.86亿
33,002164.SZ,002164,宁波东力,电气设备,1.0,4.73,"风电, 定增破发, ",20.63亿
34,002093.SZ,002093,国脉科技,电信运营,1.0,8.98,"5G, 教育, 物联网, 数字中国, 云计算, ",89.05亿
35,603982.SH,603982,泉峰汽车,汽车配件,1.0,27.21,,13.61亿
