,ts_code,symbol,name,industry,COL_LASTPRICE,COL_RECENT_LIMIT_COUNT_15,COL_RECENT_LIMIT_COUNT_3,COL_CONTINUOUS_LIMIT_COUNT,COL_CIRC_MV,COL_FLOAT_HOLDERS,COL_HOLDERS_COUNT
0,300883.SZ,300883,C龙利得,造纸,23.76,1.0,1.0,39.0,19.49,,0.0
1,300882.SZ,300882,C万胜,电器仪表,34.16,1.0,1.0,27.0,12.74,,0.0
2,300313.SZ,300313,天山生物,农业综合,34.66,11.0,2.0,19.0,63.83,"北京泽盈投资有限公司-泽盈顺势3号私募证券投资基金
北京泽盈投资有限公司-泽盈顺势8号私募证券投资基金",2.0
3,300885.SZ,300885,C海昌,机械基件,47.36,1.0,1.0,17.0,9.47,,0.0
4,605006.SH,605006,山东玻纤,玻璃,9.8,7.0,3.0,10.0,9.8,,0.0
5,300301.SZ,300301,长方集团,半导体,8.3,6.0,3.0,10.0,51.78,,0.0
6,002997.SZ,002997,瑞鹄模具,汽车配件,26.06,6.0,2.0,9.0,11.96,,0.0
7,002999.SZ,002999,天禾股份,批发业,14.46,6.0,2.0,9.0,8.98,,0.0
8,601702.SH,601702,华峰铝业,铝,7.77,5.0,3.0,8.0,19.4,,0.0
9,300064.SZ,300064,豫金刚石,矿物制品,6.64,4.0,3.0,6.0,42.41,,0.0
10,300185.SZ,300185,通裕重工,工程机械,5.38,6.0,2.0,6.0,161.54,中央汇金资产管理有限责任公司,1.0
11,002984.SZ,002984,N森麒麟,汽车配件,27.3,1.0,1.0,4.0,18.84,,0.0
12,605009.SH,605009,N豪悦,造纸,89.65,1.0,1.0,4.0,23.91,,0.0
13,605358.SH,605358,N立昂微,半导体,7.08,1.0,1.0,4.0,2.87,,0.0
14,300399.SZ,300399,京天利,互联网,23.85,3.0,1.0,3.0,35.76,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,1.0
15,688551.SH,688551,科威尔,专用机械,45.85,1.0,1.0,3.0,8.34,,0.0
16,300678.SZ,300678,中科信息,软件服务,30.78,2.0,1.0,2.0,55.4,"鹏华基金管理有限公司-社保基金17031组合
中国建设银行股份有限公司-华夏中证四川国企改革交易型开放式指数证券投资基金
全国社会保障基金理事会转持一户",3.0
17,601218.SH,601218,吉鑫科技,机械基件,3.7,2.0,2.0,2.0,36.16,,0.0
18,300459.SZ,300459,金科文化,互联网,5.14,3.0,1.0,2.0,120.22,"全国社保基金六零四组合
招商银行股份有限公司-中欧恒利三年定期开放混合型证券投资基金
香港中央结算有限公司(陆股通)",3.0
19,300129.SZ,300129,泰胜风能,电气设备,7.45,3.0,1.0,2.0,42.12,中央汇金资产管理有限责任公司,1.0
20,300128.SZ,300128,锦富技术,元器件,4.73,1.0,1.0,2.0,50.97,"上海睿度资产管理有限公司-睿度资产聚缘1号私募证券投资基金
泰兴市智成产业投资基金(有限合伙)",2.0
21,300863.SZ,300863,卡倍亿,汽车配件,73.78,2.0,1.0,2.0,9.66,,0.0
22,300569.SZ,300569,天能重工,专用机械,14.78,1.0,1.0,2.0,37.51,"中国农业银行股份有限公司-工银瑞信战略转型主题股票型证券投资基金
上海致君资产管理有限公司-致君基石投资一号",2.0
23,300582.SZ,300582,英飞特,半导体,17.52,1.0,1.0,2.0,23.6,,0.0
